del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	RxnFormula
ABTArm	164.511058356514	229.513773361793	Glutamate metabolism	18.1 or 18.2	GABA aminotransferase	[m]	
ABTD	646324591065.849	117.674281534733	Pentose phosphate pathway		NA	[c]	
ABUTt2rL	39857.1381862397	113.412813697747	Transport, lysosomal	206358.1	NA	intercompartmental	
ABUTt4_2_r	1.47228863941038	108.64896223894	Transport, extracellular	6529.1 or 6538.1 or 6540.1 or 6539.1	NA	intercompartmental	
ACACT10m	32.8614788239054	71.0097116846922	Valine, leucine, and isoleucine metabolism	38.1 or 3032.1 or 10449.1	isoleucine metabolism	[m]	
ACACT1rm	14.8953098760284	116.039694047013	Tryptophan metabolism	(3030.1 and 3032.1) or 38.1	NA	[m]	
ACACT1x	3592.82446909912	116.112865383479	Cholesterol metabolism	39.1	NA	[x]	
ACACt2m	113.04037136036	155.299429730478	Transport, mitochondrial	6566.1	NA	intercompartmental	
ACACT4p	2718.84356168608	116.112896917986	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT5p	6373.29570222652	155.30765869051	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT6p	59218.3559542535	77.4233887628432	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT7p	4419.43524032339	107.688611063446	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT8p	694606970082.501	126.098657735649	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT9p	491311247730.979	126.098657735648	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACtx	69.6965237561521	155.508186503658	Transport, peroxisomal		NA	intercompartmental	
ACALDtm	138.392203062356	117.666390271865	Transport, mitochondrial		NA	intercompartmental	
ACCOAgt	548037808586.767	103.058097853108	Transport, extracellular	9197.1	NA	intercompartmental	
ACCOAtn	0.851810411165886	91.2603707069059	Transport, nuclear		NA	intercompartmental	
ACCOAtr	0.717213779022536	105.718656668907	Transport, endoplasmic reticular	9197.1	NA	intercompartmental	
ACETONEt2	4.0643925849318	151.409311088213	Transport, extracellular	6566.1 or 9123.1 or 9194.1	NA	intercompartmental	
ACETONEt2m	4.0643925849318	151.409311088213	Transport, mitochondrial	6566.1	NA	intercompartmental	
ACGALtly	634242846716.344	117.674281534732	Transport, lysosomal		NA	intercompartmental	
ACGAM6PSi	646324591065.849	117.674281534733	Aminosugar metabolism	64841.1	amino sugar metabolism	[c]	
ACGAMPM	646324591065.849	117.674281534733	Aminosugar metabolism	5238.1	amino sugar metabolism	[c]	
ACGAMtly	4.61043875070883	115.94308332141	Transport, lysosomal		NA	intercompartmental	
ACGPID	925965300721.94	165.293329153781	Phosphatidylinositol phosphate metabolism	9487.1	NA	[c]	
ACHtn	0.851810411165886	91.2603707069059	Transport, nuclear		NA	intercompartmental	
ACNACNGAL14ACGLCGALGLUSIDEte	747082473322.891	151.695976767633	Transport, extracellular		NA	intercompartmental	
ACNACNGAL14ACGLCGALGLUSIDEtg	644193121269.219	116.113114320158	Transport, golgi apparatus		NA	intercompartmental	
ACNACNGALGBSIDEte	639928717238.719	116.113114320158	Transport, extracellular		NA	intercompartmental	
ACNACNGALGBSIDEtg	639928717238.719	116.113114320158	Transport, golgi apparatus		NA	intercompartmental	
ACNAMlt	576073482525.591	116.113114320158	Transport, lysosomal	26503.1	NA	intercompartmental	
ACNAMtn	231.870465918392	135.556958585582	Transport, nuclear		NA	intercompartmental	
ACNGALACGLCGAL14ACGLCGALGLUSIDEte	761491653183.266	155.30778573829	Transport, extracellular		NA	intercompartmental	
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg	141858385806.874	105.184348860653	Transport, golgi apparatus		NA	intercompartmental	
ACNMLr	494996782142.092	92.7517147976487	Aminosugar metabolism		NA	[c]	
ACOAD10m	630.489409706304	143.485275225535	Valine, leucine, and isoleucine metabolism	36.1 or 34.1	isoleucine metabolism	[m]	
ACOAD1fm	199.400782577817	83.117469054159	Butanoate metabolism	80724.1 or 36.1 or 35.1 or 34.1 or 84129.1 or 27034.1 or 28976.1	NA	[m]	
ACOAD8m	138.955872487197	151.688354304583	Valine, leucine, and isoleucine metabolism	3712.1	leucine metabolism	[m]	
ACOAD9m	75.1986745495222	110.829196167273	Valine, leucine, and isoleucine metabolism	34.1 or 27034.1	valine metabolism	[m]	
ACOAO7p	179.24856949485	104.930650960839	Fatty acid oxidation	51.1 or 51.2	betaoxidation	[x]	
ACONTm	1.89216144652037	88.9636964803447	Citric acid cycle	50.1 or 48.1	TCA cycle, mitochondria	[m]	
ACP1_FMN_	3426.53849268007	133.134056788639	Vitamin B2 metabolism	52.1 or 52.3 or 52.2 or 55.1 or 51205.1 or 54.1	vitamin b2 metabolism	[c]	
ACS2	1270.88953439664	91.1261259281837	Propanoate metabolism	55902.1 or 65985.1 or 55902.2	fatty acid activation, cytosol	[c]	
ACt2m	138.392203062356	117.666390271865	Transport, mitochondrial		NA	intercompartmental	
ACt2r	4.38722206937637	79.1349751269584	Transport, extracellular		NA	intercompartmental	
ACtg	640913700922.989	116.113114320159	Transport, golgi apparatus		NA	intercompartmental	
ADEt	77.7317829473495	136.229331041144	Transport, extracellular	3177.1	NA	intercompartmental	
ADK1m	0.782567410663178	78.7416277226594	Nucleotide interconversion	205.3 or 205.1 or 204.1 or 204.3 or 204.2 or 205.2	adenylate kinase	[m]	
ADK3	3.61480899732524	161.561458826103	Nucleotide interconversion	26289.1 or 26289.2	purine synthesis, cytosol	[c]	
ADK3m	0.76296258893589	114.649295476588	Nucleotide interconversion	50808.1	purine synthesis, cytosol	[m]	
ADKd	1.28579115234044	90.9524210393651	Nucleotide interconversion	26289.2 or 26289.1	purine synthesis, cytosol	[c]	
ADMDC	38.0726473831634	72.6919038455806	Arginine and proline metabolism	262.1	polyamine metabolism	[c]	
ADNCYC	233.781190237367	73.5487034776312	Nucleotide interconversion	112.1 or 55811.1 or 109.1 or 112.2 or 114.1 or 108.1 or 113.1 or 107.1 or 196883.1 or 115.1 or 111.1	purine synthesis, cytosol	[c]	
ADNK1m	318.861925353265	142.591455755947	Nucleotide interconversion		purine synthesis, cytosol	[m]	
ADNt	3.3500722615811	82.551887713925	Transport, extracellular	3177.1 or 2030.1	NA	intercompartmental	
ADNt4	2.25034881270316	102.836604742789	Transport, extracellular	9154.2 or 9154.1 or 64078.1 or 9153.1	NA	intercompartmental	
ADNtm	67907.2283765436	90.5946450745899	Transport, mitochondrial	2030.1	NA	intercompartmental	
ADPMAN	646324591065.849	117.674281534733	Nucleotide interconversion	11164.1	NA	[c]	
ADPtx	2.97238591039546	104.972234044459	Transport, peroxisomal		NA	intercompartmental	
ADRNCOAtx	583401012293.781	105.184348860656	Transport, peroxisomal		NA	intercompartmental	
ADRNCPT1	824661164567.505	155.307785738291	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]	
ADRNCPT2	819382771275.979	155.307785738291	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
ADRNCRNt	1.57470424923665	77.8994978220024	Fatty acid oxidation	788.1 or 788.1	carnitine shuttle	intercompartmental	
ADRNt	1.5514103850616	88.8373078375711	Transport, extracellular		NA	intercompartmental	
ADSK	1917.53030221289	169.471201754373	Nucleotide interconversion	9060.1 or 9061.1	NA	[c]	
ADSL1	29.725857017678	170.076228724156	Nucleotide interconversion	158.1 or 158.2	purine synthesis, cytosol	[c]	
ADSL2	35.8568290409589	81.1142309582332	Purine synthesis	158.1 or 158.2	purine synthesis, cytosol	[c]	
AG13T16g	627139955475.526	113.412809335969	Keratan sulfate synthesis	79369.1 or 10678.1 or 11041.1 or 146712.1 or 374907.1 or 93010.1 or 374907.2 or 10678.2 or 10331.1	NA	[g]	
AG13T17g	627139955475.526	113.412809335969	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]	
AG13T18g	627139955475.526	113.412809335969	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]	
AG13T1g	130750169139.779	142.363255091122	Keratan sulfate synthesis	11041.1 or 10678.1 or 93010.1 or 374907.2 or 374907.1 or 146712.1 or 10331.1 or 10678.2 or 79369.1	NA	[g]	
AG13T2g	130750169139.779	142.363255091122	Keratan sulfate synthesis	79369.1 or 374907.1 or 11041.1 or 146712.1 or 374907.2 or 93010.1 or 10331.1 or 10678.1 or 10678.2	NA	[g]	
AG13T3g	130750169139.779	142.363255091122	Keratan sulfate synthesis	10331.1 or 11041.1 or 374907.2 or 10678.1 or 79369.1 or 374907.1 or 10678.2 or 93010.1 or 146712.1	NA	[g]	
AGPAT1	1673.15365435408	105.184756330934	Triacylglycerol synthesis	10555.1 or 137964.1 or 56895.1 or 56894.2 or 56894.1 or 55326.1 or 10554.1 or 129642.1	triglyceride synthesis, cytosol	[c]	
AGTim	156.074869218652	163.259468702294	Alanine and aspartate metabolism	64902.1 or 64850.1	NA	[m]	
AHCYStr	7.77301381057108	81.678643719759	Transport, endoplasmic reticular		NA	intercompartmental	
AHEXASE2ly	646324591065.849	117.674281534733	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	
AHEXASEly	646324591065.849	117.674281534733	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	
AIRCr	35.8568290409589	81.1142309582332	Purine synthesis	10606.1	purine synthesis, cytosol	[c]	
AKGDm	24.8391352634504	151.688141939413	Citric acid cycle	( 4967.2 and 1738.1 and 8050.1 and 1743.1 ) or ( 4967.1 and 1738.1 and 8050.1 and 1743.1 )	TCA cycle, mitochondria	[m]	
AKGMALtm	2.375299630853	87.9058164791278	Transport, mitochondrial	8402.1 or 1468.1	malate-aspartate shuttle	intercompartmental	
AKGt4_3	3.28852045173619	156.633459142757	Transport, extracellular	64849.1 or 64849.2	NA	intercompartmental	
AKGtp	0.834785756114296	95.9939802140477	Transport, peroxisomal		NA	intercompartmental	
AKR1C41	0.644164830158728	82.5106940578635	Bile acid synthesis	1109.1	bile acid synthesis, cytosol	[c]	
AKR1C42	1.31406805774474	129.385651532681	Bile acid synthesis	1109.1	bile acid synthesis, cytosol	[c]	
AKR1D2	382.204258566457	126.093474217425	Bile acid synthesis	6718.1	bile acid synthesis, cytosol	[c]	
ALADGLNexR	3.81514211934601	151.369214130906	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
ALADGLYexR	1.14785733036038	50.0057930923249	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
ALAGLNexR	2.92809866847578	101.924911736726	Transport, extracellular	6520.1 and 56301.1	NA	intercompartmental	
ALAGLYexR	1.22856102628065	88.8104903020702	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
ALASm	3.26395870814326	131.307699660381	Glycine, serine, alanine, and threonine metabolism	212.1 or 23464.1 or 211.2 or 211.1	heme synthesis	[m]	
ALAt4	3.35273530882325	86.4843008302046	Transport, extracellular	54407.1 or 6542.1 or 11254.1 or 6541.1 or 81539.1 or 55089.1 or 84889.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	
ALATA_L	5.72796031709361	102.581549269028	Glutamate metabolism	2875.1 or 84706.1	alanine transaminase, cytosol	[c]	
ALAtN1	1.28878011217033	113.883363745142	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental	
ALCD21_D	1.70562479481843	152.14799701169	Pyruvate metabolism	127.1 or 284273.2 or 125.1 or 128.1 or 131.1 or (125.1 and 124.1) or 124.1 or 130.1 or 137872.1 or (125.1 and 126.1) or (126.1 and 124.1) or 284273.1 or 126.1	NA	[c]	
ALCD21_L	132.419064111758	163.368428676906	Pyruvate metabolism	130.1 or 125.1 or 125.1 and 124.1 or 128.1 or 126.1 or 284273.2 or 137872.1 or 127.1 or 124.1 or (126.1 and 124.1) or 284273.1 or (125.1 and 126.1) or 131.1	NA	[c]	
ALCD22_D	1.38341463188005	165.700580545735	Pyruvate metabolism	126.1 or 137872.1 or (126.1 and 124.1) or 127.1 or 130.1 or 284273.1 or (125.1 and 124.1) or 128.1 or 124.1 or 125.1 or 284273.2 or 131.1 or (125.1 and 126.1)	NA	[c]	
ALCD2yf	646324591065.849	117.674281534733	Glycolysis/gluconeogenesis	10327.1 or 10327.2	NA	[c]	
ALDD20x	652641582852.907	117.674281534733	Tryptophan metabolism	216.1 or 8854.2 or 501.1 or 8854.1 or 223.1 or 224.1 or 8854.3	NA	[c]	
ALDD20xm	652641582852.907	117.674281534733	Tryptophan metabolism	219.1 or 8659.1 or 217.1 or 8659.2	NA	[m]	
ALDD21	2.06710718459152	122.556572513527	Fatty acid oxidation	224.1	alpha oxidation	[c]	
ALDD2xm	138.392203062356	117.666390271865	Glycolysis/gluconeogenesis	219.1 or 217.1	NA	[m]	
ALDD2y	102.671987921875	81.139038751089	Glycolysis/gluconeogenesis	223.1 or 221.1 or 218.1 or 8854.1 or 8854.3 or 222.1 or 8854.2 or 224.1 or 219.1	NA	[c]	
ALR2	132.419064111758	163.368428676906	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	
ALR3	132.419064111758	163.368428676906	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	
AMETr	7.85874413995822	82.5802790995937	Transport, endoplasmic reticular		NA	intercompartmental	
AMETt2m	1.08726445831427	80.8941374510163	Transport, mitochondrial	115286.3 or 115286.2 or 115286.1	NA	intercompartmental	
AMPDA	10.6828031286743	64.3877253722804	Nucleotide interconversion	271.2 or 270.1 or 271.1 or 272.1 or 271.3	purine synthesis, cytosol	[c]	
AMPTASECGe	691541418388.111	126.098657735649	Glutathione metabolism	290.1	NA	[e]	
AMPtp	2.25067231505687	129.509524726163	Transport, peroxisomal		NA	intercompartmental	
ANDRSTRNte	646324591065.849	117.674281534733	Transport, extracellular		NA	intercompartmental	
APAT2rm	131.741037145508	79.2496776493497	Beta-Alanine metabolism	18.1 or 18.2	NA	[m]	
APOCF	1233.1126192294	107.688071377846	Biotin metabolism		NA	[c]	
APOCFm	547.065611781535	69.7570479899039	Biotin metabolism		NA	[m]	
APOC_LYS_BTNP	1233.1126192294	107.688071377846	Biotin metabolism		NA	[c]	
APOC_LYS_BTNPm	547.065611781535	69.7570479899039	Biotin metabolism		NA	[m]	
APRTO2	52.308370564249	75.8897833430646	Arginine and proline metabolism	4128.1 or 4129.1	NA	[c]	
AQCOBALt	646324591065.849	117.674281534733	Transport, extracellular		NA	intercompartmental	
ARAB_Lt	646324591065.849	117.674281534733	Transport, extracellular		NA	intercompartmental	
ARABR	646324591065.849	117.674281534733	Pentose phosphate pathway	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	
ARACHCPT1	68.7602201230764	75.3004372506251	Fatty acid oxidation	1375.3 or 1374.1 or 1375.2 or 1375.4 or 1375.1 or 126129.1	carnitine shuttle	[c]	
ARACHCPT2	68.7602201232594	75.3004372506252	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
ARACHCRNt	0.811459009081735	84.2734350571329	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
ARACHDCOAtx	2.17470333455446	123.541380850676	Transport, peroxisomal		NA	intercompartmental	
ARACHDt2	2.73856040437397	164.848829999831	Transport, extracellular	10998.1	NA	intercompartmental	
ARACHDtr	0.850338627331242	81.9787563409605	Transport, endoplasmic reticular		NA	intercompartmental	
ARACHt	0.995786477760664	95.5997407238528	Transport, extracellular		NA	intercompartmental	
ARGDCm	391.70858009892	104.93157660381	Arginine and proline metabolism	113451.1	NA	[m]	
ARGt4	7.20144223880958	86.565594744962	Transport, extracellular	11254.1	NA	intercompartmental	
ARGtm	391.70858009892	104.93157660381	Transport, mitochondrial	83884.1 or 10166.1	NA	intercompartmental	
ARSA	39864.193140084	116.113119254921	Sphingolipid metabolism	410.1	NA	[l]	
R_group_phosphotase_3	541.151538034715	139.897576012824	Miscellaneous		fatty acid activation, cytosol	[c]	
ARTFR208	6.0006336625321	72.6579346785418	R group synthesis		NA	intercompartmental	
ARTPLM3m	541.151538034715	139.897576012824	R group synthesis		NA	[m]	
ASAH1	259.523891038969	76.3059419810593	Sphingolipid metabolism	427.1 or 427.2	NA	[l]	
ASCBt	2219.26030736608	126.098119683767	Transport, extracellular		NA	intercompartmental	
ASCBt4	257.498366597597	104.928203402393	Transport, extracellular	9962.2 or 9963.1 or 9962.1 or 9963.2	NA	intercompartmental	
ASNNm	4612.76594976558	131.479892308046	Alanine and aspartate metabolism	80150.1	NA	[m]	
ASNt4	0.985358352023689	67.6772787680258	Transport, extracellular	81539.1 or 11254.1 or 54407.1 or 55089.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	
ASNtm	4612.76594976558	131.479892308046	Transport, mitochondrial		NA	intercompartmental	
ASNtN1	5.44051028736777	81.0578781323531	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental	
ASPCTr	646324591065.849	117.674281534733	Pyrimidine synthesis	790.1	pyrimidine synthesis/ de novo	[c]	
ASPDt6	2.35680718308033	122.693693041517	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental	
ASPGLUm	7.38547472284466	89.0959605527436	Transport, mitochondrial	8604.1 or 10165.1	malate-aspartate shuttle	intercompartmental	
ASPt6	155.389152383481	137.130418688923	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental	
ASPTAm	2.49175439649592	96.0418533061813	Alanine and aspartate metabolism	2806.1	malate-aspartate shuttle	[m]	
ATP1ter	103.441728558348	66.3272821225445	Transport, endoplasmic reticular		NA	intercompartmental	
ATP2ter	10.5576131939792	96.6670038086227	Transport, endoplasmic reticular		NA	intercompartmental	
ATPH1e	320.71307028393	116.121419270832	Nucleotide interconversion	954.1 or 954.2 or 953.1 or 956.1 or 955.1 or 957.1	purine catabolism, cytosol	[e]	
ATPH2e	646324591065.849	117.674281534733	Nucleotide interconversion	954.2 or 954.1 or 953.1 or 956.1 or 955.1 or 957.1 or 377841.1	purine catabolism, cytosol	[e]	
ATPtm	2.48817342017485	106.805417519556	Transport, mitochondrial	291.1 or 293.1 or 292.1	NA	intercompartmental	
ATPtn	0.872510800999605	84.6032245436253	Transport, nuclear		NA	intercompartmental	
ATPtx	9.66754339616115	181.789405278453	Transport, peroxisomal		NA	intercompartmental	
B_MANNASEly	485000677110.887	89.2523540168096	N-glycan degradation	4126.1	NA	[l]	
B3GALT3g	639928717238.719	116.113114320158	Sphingolipid metabolism	8706.4 or 8706.1 or 8706.3 or 8706.2	NA	[g]	
B3GALT41g	496139254799.948	107.688738119243	Sphingolipid metabolism	8705.1	NA	[g]	
B3GALT42g	645619833527.747	113.412809335969	Sphingolipid metabolism	8705.1	NA	[g]	
B3GALT43g	759981507692.483	140.071585580885	Sphingolipid metabolism	8705.1	NA	[g]	
B3GALT44g	625012274296.923	117.674281534733	Sphingolipid metabolism	8705.1	NA	[g]	
B3GALT5g	639928717238.719	116.113114320158	Sphingolipid metabolism	10317.4 or 10317.1 or 10317.3 or 10317.2 or 10317.5	NA	[g]	
B3GNT11g	621575927681.062	117.674281534733	Blood group synthesis	10678.1	NA	[g]	
B3GNT12g	495704583307.981	92.7517147976477	Blood group synthesis	10678.1 or 10678.2	NA	[g]	
B3GNT310g	918765440818.227	165.293329153781	Blood group synthesis	10331.1	NA	[g]	
B3GNT312g	621575927681.062	117.674281534733	Blood group synthesis	10331.1	NA	[g]	
B3GNT314g	213574645951.681	110.315292707512	Blood group synthesis	10331.1	NA	[g]	
B3GNT315g	495704583307.981	92.7517147976477	Blood group synthesis	10331.1	NA	[g]	
B3GNT51g	918765440818.227	165.293329153781	Blood group synthesis	84002.1	NA	[g]	
BAAT1x	0.401551290520332	79.2572069161624	Bile acid synthesis	570.1	NA	[x]	
BAAT3x	558025083311.406	102.737258213138	Bile acid synthesis	570.1	NA	[x]	
BAAT4x	2.32245387428935	117.376618086539	Bile acid synthesis	570.1	NA	[x]	
BACCL	1233.1126192294	107.688071377846	Biotin metabolism	3141.1	NA	[c]	
