del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	RxnFormula
34HPLFM	-0.000929800074726075	-0.0027914259280503	Ubiquinone synthesis		NA	[m]	
3AIBTm	0.0140165123704065	0.00639435100507578	Valine, leucine, and isoleucine metabolism	18.1 or 18.2	3-aminoisobutyrate transaminase, mitochondria	[m]	
3AIBtmi	0.0140165123704065	0.00639435100507578	Transport, mitochondrial	18.1 or 18.2	NA	intercompartmental	
3DSPHR	0.0725567014683012	0.0063642877767034	Sphingolipid metabolism	2531.1	new to recon	[c]	
3HBCDm	0.0745306198520622	0.00637345919292814	Butanoate metabolism	55268.1	lysine metabolism	[m]	
3HBCOAHLm	0.0409014244092656	0.021204978911288	Valine, leucine, and isoleucine metabolism		valine metabolism	[m]	
3M4HDXPAC	0.0745306198454911	0.00637345919284875	Tyrosine metabolism	218.1 or 221.1 or 222.1 or 220.1	NA	[c]	
3MLDAt	0.0696773203541122	0.00665121319862846	Transport, extracellular		histidine metabolism, cytosol	intercompartmental	
3MOBt2im	0.00822511755825516	0.20941835198661	Transport, mitochondrial		NA	intercompartmental	
3MOX4HOXPGALDOX	0.00587887180577429	0.151612515507784	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]	
3MOX4HOXPGALDOX_NADP_	0.00587887180577429	0.151612515507784	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]	
3MOXTYROX	0.0745306198454911	0.00637345919284875	Tyrosine metabolism	4128.1 or 4129.1	NA	[c]	
3SALAASPm	0.0125364898443335	0.193632906256628	Transport, mitochondrial	10165.1 or 8604.1	NA	intercompartmental	
3SALAOX	0.00384629564272305	5.13737760395256e-06	Taurine and hypotaurine metabolism		NA	[c]	
3SALATAi	0.0434618261013668	0.00738771473025149	Methionine and cysteine metabolism	2805.1	cysteine metabolism	[c]	
3SALATAim	0.0411150278014192	0.00648451722141583	Methionine and cysteine metabolism	2806.1	NA	[m]	
3SPYRSP	0.0434618261013668	0.00738771473025149	Methionine and cysteine metabolism		cysteine metabolism	[c]	
3SPYRSPm	0.0411150278014192	0.00648451722141583	Methionine and cysteine metabolism		NA	[m]	
41R1H2MAE12BOOX	0.0745306198492365	0.00637345919285717	Tyrosine metabolism	4128.1 or 4129.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]	
41R2A1H12BOOX	0.0745306198492365	0.00637345919285717	Tyrosine metabolism	4128.1 or 4129.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]	
42A12BOOX	0.0745306198492365	0.00637345919285717	Tyrosine metabolism	4129.1 or 8639.1 or 26.1 or 314.2 or 314.1 or 4128.1	NA	[c]	
4ABUTtm	0.00190769944475211	-0.023681142938846	Transport, mitochondrial		NA	intercompartmental	
4HGLSDm	0.0485768950079395	5.35609876292276	Arginine and proline metabolism	8659.1 or 8659.2	NA	[m]	
4HOXPACDOX_NADP_	0.00813181513506224	0.990124560209636	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	NA	[c]	
4MOPt2im	0.00736349517383668	0.107113527999977	Transport, mitochondrial		NA	intercompartmental	
5ADTSTSTERONESte	0.0745306198492365	0.00637345919285717	Transport, extracellular		NA	intercompartmental	
5ADTSTSTERONEte	0.0745306198492365	0.00637345919285717	Transport, extracellular		NA	intercompartmental	
5AOPtm	-0.00292316894344839	-0.0892344695085208	Heme synthesis		NA	intercompartmental	
5HOXINOXDA	0.0745306198466929	0.00637345919285153	Tryptophan metabolism	4128.1 or 4129.1	tryptophan degradation, cytosol/ tryptophan decarboxylase	[c]	
5MTHFt	0.000231888203396303	-0.456885209307572	Transport, extracellular	2348.5 or 2348.3 or 2348.1 or 2348.6 or 2352.1 or 2348.4 or 2348.2	NA	intercompartmental	
5MTHFt2	0.000887307582897261	-0.148519459972859	Transport, extracellular	6573.1 or 6573.2	NA	intercompartmental	
5THFtm	0.0187254720107392	0.00639311392997414	Transport, mitochondrial		NA	intercompartmental	
6DHFtm	0.0259173466498565	0.0113363320666837	Transport, mitochondrial		NA	intercompartmental	
7DHCHSTEROLtr	0.00242322465630917	-0.00615174823295783	Transport, endoplasmic reticular		NA	intercompartmental	
7DHFtl	0.0259173466498565	0.0113363320666837	Transport, lysosomal		NA	intercompartmental	
7THFtl	0.0123583464101182	0.00507654589076541	Transport, lysosomal		NA	intercompartmental	
A_MANASEly	0.0745306198453058	0.00637345919284901	N-glycan degradation	4125.1	NA	[l]	
A4GALTg	0.0745306198473611	0.00637345919300458	Sphingolipid metabolism	53947.1	NA	[g]	
AACTOOR	0.0745306198492365	0.00637345919285717	Glycine, serine, alanine, and threonine metabolism	8639.1	NA	[c]	
AATAi	0.0374462890695519	0.00861428480710515	Lysine metabolism	51166.1 or 51166.2	NA	[c]	
ABO9g	0.0745306198651401	0.0063734591928429	Blood group synthesis	28.1	NA	[g]	
ABTArm	0.00190769944475211	-0.023681142938846	Glutamate metabolism	18.1 or 18.2	GABA aminotransferase	[m]	
ABTD	0.0745306198492365	0.00637345919285717	Pentose phosphate pathway		NA	[c]	
ABUTt2rL	0.069775050957759	0.00634941631758097	Transport, lysosomal	206358.1	NA	intercompartmental	
ABUTt4_2_r	0.0240013116358631	2.51923949038452	Transport, extracellular	6529.1 or 6538.1 or 6540.1 or 6539.1	NA	intercompartmental	
ACACT10m	0.0028266510606539	-0.00447136021402834	Valine, leucine, and isoleucine metabolism	38.1 or 3032.1 or 10449.1	isoleucine metabolism	[m]	
ACACT1rm	0.0172013339384935	0.217483062540072	Tryptophan metabolism	(3030.1 and 3032.1) or 38.1	NA	[m]	
ACACT1x	0.0458162957832972	0.00610891621397317	Cholesterol metabolism	39.1	NA	[x]	
ACACt2m	0.0498240009493817	0.0100165830251333	Transport, mitochondrial	6566.1	NA	intercompartmental	
ACACT4p	0.0626312563077788	0.00630479343593019	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT5p	0.0654490545010953	0.00632458998783693	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT6p	0.0732654829143701	0.00636745241264878	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT7p	0.0654490545021378	0.0063245899877819	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT8p	0.0745306198588427	0.00637345919317474	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT9p	0.0745306198486311	0.00637345919284986	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACtx	0.00176669740152265	-0.0109335041245972	Transport, peroxisomal		NA	intercompartmental	
ACALDtm	0.0745306198492365	0.00637345919285717	Transport, mitochondrial		NA	intercompartmental	
ACCOACm	0.0164691316348077	0.389902343545187	Fatty acid oxidation	32.1	fatty acid synthesis & elongation	[m]	
ACCOAtn	4.816938808941e-05	-0.529144474564175	Transport, nuclear		NA	intercompartmental	
ACCOAtr	-0.000322211824439771	-0.309992420927276	Transport, endoplasmic reticular	9197.1	NA	intercompartmental	
ACETONEt2	0.00567979485499194	0.307010058083797	Transport, extracellular	6566.1 or 9123.1 or 9194.1	NA	intercompartmental	
ACETONEt2m	0.00567979485499194	0.307010058083797	Transport, mitochondrial	6566.1	NA	intercompartmental	
ACGALtly	0.0745306198477081	0.00637345919286691	Transport, lysosomal		NA	intercompartmental	
ACGAM6PSi	0.0745306198492365	0.00637345919285717	Aminosugar metabolism	64841.1	amino sugar metabolism	[c]	
ACGAMPM	0.0745306198492365	0.00637345919285717	Aminosugar metabolism	5238.1	amino sugar metabolism	[c]	
ACGAMtly	0.000245681884533694	-0.0983439340226138	Transport, lysosomal		NA	intercompartmental	
ACGPID	0.0745306198418382	0.00637345919282447	Phosphatidylinositol phosphate metabolism	9487.1	NA	[c]	
ACHtn	4.816938808941e-05	-0.529144474564175	Transport, nuclear		NA	intercompartmental	
ACNACNGAL14ACGLCGALGLUSIDEte	0.0745306198638239	0.00637345919294461	Transport, extracellular		NA	intercompartmental	
ACNACNGAL14ACGLCGALGLUSIDEtg	0.074530619841642	0.00637345919281065	Transport, golgi apparatus		NA	intercompartmental	
ACNACNGALGBSIDEte	0.0745306198473611	0.00637345919300458	Transport, extracellular		NA	intercompartmental	
ACNACNGALGBSIDEtg	0.0745306198473611	0.00637345919300458	Transport, golgi apparatus		NA	intercompartmental	
ACNAMlt	0.0745306198516474	0.00637345919279424	Transport, lysosomal	26503.1	NA	intercompartmental	
ACNAMtn	0.00898643243308176	0.00730471428736617	Transport, nuclear		NA	intercompartmental	
ACNGALACGLCGAL14ACGLCGALGLUSIDEte	0.0745306198448867	0.00637345919284313	Transport, extracellular		NA	intercompartmental	
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg	0.0745306198686239	0.0063734591925839	Transport, golgi apparatus		NA	intercompartmental	
ACNMLr	0.0745306198453168	0.00637345919284738	Aminosugar metabolism		NA	[c]	
ACOAD10m	0.00273546145895132	-0.00201428148249941	Valine, leucine, and isoleucine metabolism	36.1 or 34.1	isoleucine metabolism	[m]	
ACOAD1fm	0.00339753712674109	-0.000147122109143962	Butanoate metabolism	80724.1 or 36.1 or 35.1 or 34.1 or 84129.1 or 27034.1 or 28976.1	NA	[m]	
ACOAD8m	0.00303223160234052	-0.000241315073326167	Valine, leucine, and isoleucine metabolism	3712.1	leucine metabolism	[m]	
ACOAD9m	0.0441701070772284	0.0719016741617576	Valine, leucine, and isoleucine metabolism	34.1 or 27034.1	valine metabolism	[m]	
ACOAO7p	0.0031639066743675	-0.000571015677306131	Fatty acid oxidation	51.1 or 51.2	betaoxidation	[x]	
ACONTm	0.00297993496035568	-0.0578936369368359	Citric acid cycle	50.1 or 48.1	TCA cycle, mitochondria	[m]	
ACP1_FMN_	0.0225595362616043	0.00558405139504118	Vitamin B2 metabolism	52.1 or 52.3 or 52.2 or 55.1 or 51205.1 or 54.1	vitamin b2 metabolism	[c]	
ACS2	0.0546834241395334	0.00625824989784001	Propanoate metabolism	55902.1 or 65985.1 or 55902.2	fatty acid activation, cytosol	[c]	
ACt2m	0.000183294891815474	-0.00823152807749979	Transport, mitochondrial		NA	intercompartmental	
ACt2r	0.00106417880066071	-0.130314772891458	Transport, extracellular		NA	intercompartmental	
ACtg	0.0745306198455195	0.00637345919287078	Transport, golgi apparatus		NA	intercompartmental	
ADCim	0.0030911620277299	-0.00640367585109494	Propanoate metabolism		ketogenesis	[m]	
ADEt	-0.00130601048885461	-0.0691105362381963	Transport, extracellular	3177.1	NA	intercompartmental	
ADK1m	0.00557092542485356	0.237345027377306	Nucleotide interconversion	205.3 or 205.1 or 204.1 or 204.3 or 204.2 or 205.2	adenylate kinase	[m]	
ADK3	0.00442632710188857	0.144578809468152	Nucleotide interconversion	26289.1 or 26289.2	purine synthesis, cytosol	[c]	
ADK3m	0.0103673091190849	0.676260763692853	Nucleotide interconversion	50808.1	purine synthesis, cytosol	[m]	
ADKd	-0.00146901254586152	-0.216652499026875	Nucleotide interconversion	26289.2 or 26289.1	purine synthesis, cytosol	[c]	
ADNCYC	-0.135681724357927	-0.0363029066695606	Nucleotide interconversion	112.1 or 55811.1 or 109.1 or 112.2 or 114.1 or 108.1 or 113.1 or 107.1 or 196883.1 or 115.1 or 111.1	purine synthesis, cytosol	[c]	
ADNt	0.00313247333190327	-0.129466527813789	Transport, extracellular	3177.1 or 2030.1	NA	intercompartmental	
ADNtl	0.00723077178410482	0.0032152587529853	Transport, lysosomal	55315.1	NA	intercompartmental	
ADNtm	0.0402508774943896	0.00609907383207567	Transport, mitochondrial	2030.1	NA	intercompartmental	
ADPtx	0.000413885526890687	-0.0792339034135909	Transport, peroxisomal		NA	intercompartmental	
ADRNCOAtx	0.0745306198456005	0.00637345919292957	Transport, peroxisomal		NA	intercompartmental	
ADRNCPT1	0.0745306198514582	0.00637345919287423	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]	
ADRNCPT2	0.0745306198459962	0.00637345919283369	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
ADRNCRNt	0.00074664338956665	-0.0755990871419343	Fatty acid oxidation	788.1 or 788.1	carnitine shuttle	intercompartmental	
ADRNt	0.00437011433185899	0.050831901394615	Transport, extracellular		NA	intercompartmental	
ADSK	0.0699070497861429	0.0063500136284919	Nucleotide interconversion	9060.1 or 9061.1	NA	[c]	
ADSL1	0.00241436465063562	-0.0447170612805909	Nucleotide interconversion	158.1 or 158.2	purine synthesis, cytosol	[c]	
ADSL2	-0.00123668329709973	-0.0147357730378396	Purine synthesis	158.1 or 158.2	purine synthesis, cytosol	[c]	
AG13T16g	0.0745306195106322	0.00637345917399482	Keratan sulfate synthesis	79369.1 or 10678.1 or 11041.1 or 146712.1 or 374907.1 or 93010.1 or 374907.2 or 10678.2 or 10331.1	NA	[g]	
AG13T17g	0.0745306195106322	0.00637345917399482	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]	
AG13T18g	0.0745306195106322	0.00637345917399482	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]	
AG13T1g	0.0745306198448415	0.00637345919286595	Keratan sulfate synthesis	11041.1 or 10678.1 or 93010.1 or 374907.2 or 374907.1 or 146712.1 or 10331.1 or 10678.2 or 79369.1	NA	[g]	
AG13T2g	0.0745306198448415	0.00637345919286595	Keratan sulfate synthesis	79369.1 or 374907.1 or 11041.1 or 146712.1 or 374907.2 or 93010.1 or 10331.1 or 10678.1 or 10678.2	NA	[g]	
AG13T3g	0.0745306198448415	0.00637345919286595	Keratan sulfate synthesis	10331.1 or 11041.1 or 374907.2 or 10678.1 or 79369.1 or 374907.1 or 10678.2 or 93010.1 or 146712.1	NA	[g]	
AGPAT1	0.0304918982019935	0.00720753516297496	Triacylglycerol synthesis	10555.1 or 137964.1 or 56895.1 or 56894.2 or 56894.1 or 55326.1 or 10554.1 or 129642.1	triglyceride synthesis, cytosol	[c]	
AGTix	0.00782337558861432	0.00651878524312402	Alanine and aspartate metabolism	189.1	NA	[x]	
AHEXASE2ly	0.0745306198492365	0.00637345919285717	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	
AHEXASEly	0.0745306198492365	0.00637345919285717	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	
AIRCr	-0.00123668329709973	-0.0147357730378396	Purine synthesis	10606.1	purine synthesis, cytosol	[c]	
AKGDm	0.0108829487765716	0.0921076234125861	Citric acid cycle	( 4967.2 and 1738.1 and 8050.1 and 1743.1 ) or ( 4967.1 and 1738.1 and 8050.1 and 1743.1 )	TCA cycle, mitochondria	[m]	
AKGMALtm	0.000417122121690692	-0.137455838395586	Transport, mitochondrial	8402.1 or 1468.1	malate-aspartate shuttle	intercompartmental	
AKGt4_3	0.00482775800072729	0.291082812389137	Transport, extracellular	64849.1 or 64849.2	NA	intercompartmental	
AKGtp	0.000234571769757788	-0.255059425932212	Transport, peroxisomal		NA	intercompartmental	
AKR1D	-0.000204730110252898	-0.247028666305293	Bile acid synthesis	6718.1	bile acid synthesis, cytosol	[c]	
AKR1D2	0.0308618304146066	0.00792218176190826	Bile acid synthesis	6718.1	bile acid synthesis, cytosol	[c]	
ALACYSNaEx	0.0219968120893042	2.57745450464214	Transport, extracellular	6509.1 or 6510.1	NA	intercompartmental	
ALADGLNexR	-7.60300597887989e-06	-0.228514784062658	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
ALADGLYexR	0.00639717931174307	0.159988873761646	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
ALAGLNexR	0.00131371945803635	-0.0895495660741623	Transport, extracellular	6520.1 and 56301.1	NA	intercompartmental	
ALAGLYexR	0.000731940422064415	-0.225119694869168	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
ALASm	-0.000509855911972212	-0.329084569746985	Glycine, serine, alanine, and threonine metabolism	212.1 or 23464.1 or 211.2 or 211.1	heme synthesis	[m]	
ALAt4	0.00813844615525789	0.498053528802663	Transport, extracellular	54407.1 or 6542.1 or 11254.1 or 6541.1 or 81539.1 or 55089.1 or 84889.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	
ALATA_L	0.00111500276498656	-0.101159534947583	Glutamate metabolism	2875.1 or 84706.1	alanine transaminase, cytosol	[c]	
ALAtN1	0.00229808982339832	-0.289803533191836	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental	
ALCD21_D	0.00813950728485478	1.04823120960492	Pyruvate metabolism	127.1 or 284273.2 or 125.1 or 128.1 or 131.1 or (125.1 and 124.1) or 124.1 or 130.1 or 137872.1 or (125.1 and 126.1) or (126.1 and 124.1) or 284273.1 or 126.1	NA	[c]	
ALCD21_L	0.074530619730829	0.00637345919211263	Pyruvate metabolism	130.1 or 125.1 or 125.1 and 124.1 or 128.1 or 126.1 or 284273.2 or 137872.1 or 127.1 or 124.1 or (126.1 and 124.1) or 284273.1 or (125.1 and 126.1) or 131.1	NA	[c]	
ALCD22_D	0.000221407587149318	-0.109862726596233	Pyruvate metabolism	126.1 or 137872.1 or (126.1 and 124.1) or 127.1 or 130.1 or 284273.1 or (125.1 and 124.1) or 128.1 or 124.1 or 125.1 or 284273.2 or 131.1 or (125.1 and 126.1)	NA	[c]	
ALDD20x	0.0745306198492365	0.00637345919285717	Tryptophan metabolism	216.1 or 8854.2 or 501.1 or 8854.1 or 223.1 or 224.1 or 8854.3	NA	[c]	
ALDD20xm	0.0745306198492365	0.00637345919285717	Tryptophan metabolism	219.1 or 8659.1 or 217.1 or 8659.2	NA	[m]	
ALDD21	0.000456935637129197	-0.982873576898777	Fatty acid oxidation	224.1	alpha oxidation	[c]	
ALDD2xm	0.0745306198492365	0.00637345919285717	Glycolysis/gluconeogenesis	219.1 or 217.1	NA	[m]	
ALDD2y	0.0745306198492365	0.00637345919285717	Glycolysis/gluconeogenesis	223.1 or 221.1 or 218.1 or 8854.1 or 8854.3 or 222.1 or 8854.2 or 224.1 or 219.1	NA	[c]	
ALR2	0.074530619730829	0.00637345919211263	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	
ALR3	0.074530619730829	0.00637345919211263	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	
AMETt2m	-0.00289067476114174	-0.94292636469522	Transport, mitochondrial	115286.3 or 115286.2 or 115286.1	NA	intercompartmental	
AMPDA	0.000502858478782303	-0.0327012323417678	Nucleotide interconversion	271.2 or 270.1 or 271.1 or 272.1 or 271.3	purine synthesis, cytosol	[c]	
AMPTASECGe	0.0745095355975826	0.00637331261491613	Glutathione metabolism	290.1	NA	[e]	
AMPtp	0.000153213391916999	-0.230318665443324	Transport, peroxisomal		NA	intercompartmental	
ANDRSTRNte	0.0745306198492365	0.00637345919285717	Transport, extracellular		NA	intercompartmental	
APAT2rm	0.0710024293240382	0.00651679635223997	Beta-Alanine metabolism	18.1 or 18.2	NA	[m]	
APOCF	0.0356770730025005	0.00598877600603008	Biotin metabolism		NA	[c]	
APOCFm	0.0226312681425662	0.00559109638228456	Biotin metabolism		NA	[m]	
APOC_LYS_BTNP	0.0356770730025005	0.00598877600603008	Biotin metabolism		NA	[c]	
APOC_LYS_BTNPm	0.0226312681425662	0.00559109638228456	Biotin metabolism		NA	[m]	
APRTO2	0.00380129070405991	-2.1845557155824e-05	Arginine and proline metabolism	4128.1 or 4129.1	NA	[c]	
AQCOBALt	0.0745306198492365	0.00637345919285717	Transport, extracellular		NA	intercompartmental	
ARAB_Lt	0.0745306198492365	0.00637345919285717	Transport, extracellular		NA	intercompartmental	
ARABR	0.0745306198492365	0.00637345919285717	Pentose phosphate pathway	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	
ARACHCPT1	-0.0307793732109367	-0.0739373868877487	Fatty acid oxidation	1375.3 or 1374.1 or 1375.2 or 1375.4 or 1375.1 or 126129.1	carnitine shuttle	[c]	
ARACHCPT2	-0.0307793732119413	-0.0739373868880158	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
ARACHCRNt	0.0135379702001189	1.03750913764555	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
ARACHDCOAtx	0.0148207579074389	0.0106172706299608	Transport, peroxisomal		NA	intercompartmental	
ARACHDt2	0.00686975124911087	0.100102620896146	Transport, extracellular	10998.1	NA	intercompartmental	
ARACHDtr	0.0300248485306464	0.00586030596933515	Transport, endoplasmic reticular		NA	intercompartmental	
ARACHt	0.00433682337003623	0.00107070751637577	Transport, extracellular		NA	intercompartmental	
ARGLYSex	0.00289411190780296	-0.0322053887678073	Transport, extracellular	9057.1 and 6520.1	NA	intercompartmental	
ARGt4	0.0133882890356839	0.566756040434729	Transport, extracellular	11254.1	NA	intercompartmental	
ARSA	0.0697750520546648	0.00634941632629561	Sphingolipid metabolism	410.1	NA	[l]	
R_group_phosphotase_3	0.0295082182075409	0.0142816193065381	Miscellaneous		fatty acid activation, cytosol	[c]	
ARTFR208	0.0645239100372467	1.43858488103233	R group synthesis		NA	intercompartmental	
ARTPLM3m	0.0295082182075409	0.0142816193065381	R group synthesis		NA	[m]	
ASAH1	0.0745306198445955	0.00637345919284234	Sphingolipid metabolism	427.1 or 427.2	NA	[l]	
ASCBt	0.00422559832337809	0.040650624202714	Transport, extracellular		NA	intercompartmental	
ASCBt4	0.00435647133199509	0.054291031923294	Transport, extracellular	9962.2 or 9963.1 or 9962.1 or 9963.2	NA	intercompartmental	
ASNNm	0.0467930848465288	0.00609009535759718	Alanine and aspartate metabolism	80150.1	NA	[m]	
ASNt4	0.00728052463914675	0.210685377420694	Transport, extracellular	81539.1 or 11254.1 or 54407.1 or 55089.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	
ASNtm	0.0467930848465288	0.00609009535759718	Transport, mitochondrial		NA	intercompartmental	
ASNtN1	0.0172640824969395	0.306550370527914	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental	
ASPCTr	0.0745306198492365	0.00637345919285717	Pyrimidine synthesis	790.1	pyrimidine synthesis/ de novo	[c]	
ASPDt6	0.0318274930297015	2.06730333427082	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental	
ASPGLUm	0.0154080076838323	0.274627770632002	Transport, mitochondrial	8604.1 or 10165.1	malate-aspartate shuttle	intercompartmental	
ASPt6	0.0232683598684306	1.45956254381213	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental	
ASPTAm	0.0182630944700389	1.1794663256402	Alanine and aspartate metabolism	2806.1	malate-aspartate shuttle	[m]	
ATP1ter	0.00619075304620519	0.00256919384448469	Transport, endoplasmic reticular		NA	intercompartmental	
ATP2ter	0.00691627059812991	0.0508103319053283	Transport, endoplasmic reticular		NA	intercompartmental	
ATPH1e	0.00582862466732707	0.000934785932539067	Nucleotide interconversion	954.1 or 954.2 or 953.1 or 956.1 or 955.1 or 957.1	purine catabolism, cytosol	[e]	
ATPH2e	0.0745306198492365	0.00637345919285717	Nucleotide interconversion	954.2 or 954.1 or 953.1 or 956.1 or 955.1 or 957.1 or 377841.1	purine catabolism, cytosol	[e]	
ATPtm	-0.00229220085294415	-1.54970704624986	Transport, mitochondrial	291.1 or 293.1 or 292.1	NA	intercompartmental	
ATPtn	0.000774208656681096	-0.459872048977015	Transport, nuclear		NA	intercompartmental	
ATPtx	-0.00173339933526061	-0.478414128902905	Transport, peroxisomal		NA	intercompartmental	
B_MANNASEly	0.0745306198367849	0.00637345919276505	N-glycan degradation	4126.1	NA	[l]	
B3GALT3g	0.0745306198473611	0.00637345919300458	Sphingolipid metabolism	8706.4 or 8706.1 or 8706.3 or 8706.2	NA	[g]	
B3GALT41g	0.0745306194972261	0.00637345918996401	Sphingolipid metabolism	8705.1	NA	[g]	
B3GALT42g	0.0745306198354861	0.00637345919276856	Sphingolipid metabolism	8705.1	NA	[g]	
B3GALT43g	0.074530619845564	0.00637345919284909	Sphingolipid metabolism	8705.1	NA	[g]	
B3GALT44g	0.0745306198446671	0.0063734591928466	Sphingolipid metabolism	8705.1	NA	[g]	
B3GALT5g	0.0745306198473611	0.00637345919300458	Sphingolipid metabolism	10317.4 or 10317.1 or 10317.3 or 10317.2 or 10317.5	NA	[g]	
B3GNT11g	0.0745306197774888	0.00637345919256533	Blood group synthesis	10678.1	NA	[g]	
B3GNT12g	0.0745300190964786	0.00637345623551109	Blood group synthesis	10678.1 or 10678.2	NA	[g]	
B3GNT310g	0.0745306198417507	0.00637345919282856	Blood group synthesis	10331.1	NA	[g]	
B3GNT312g	0.0745306197774888	0.00637345919256533	Blood group synthesis	10331.1	NA	[g]	
B3GNT314g	0.0745306198651401	0.0063734591928429	Blood group synthesis	10331.1	NA	[g]	
B3GNT315g	0.0745300190964786	0.00637345623551109	Blood group synthesis	10331.1	NA	[g]	
B3GNT51g	0.0745306198417507	0.00637345919282856	Blood group synthesis	84002.1	NA	[g]	
BAAT2x	-0.000716345732752104	-0.581411759405771	Bile acid synthesis	570.1	NA	[x]	
BAAT3x	0.0745306198448273	0.00637345919286701	Bile acid synthesis	570.1	NA	[x]	
