del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	RxnFormula	mta_score_prctile
C81CRNe	892223981827.734	165.29332915378	Fatty acid oxidation		NA	intercompartmental	NA	99.1222470475583
EX_c81crn[e]	892223981827.734	165.29332915378	Exchange/demand reaction		NA	[e]	NA	99.1222470475583
HMR_3352	891522625288.016	165.29332915378	Fatty acid oxidation	1962.1 or 3295.1	NA	[x]	NA	99.0584104691989
FAOXC225C226x	890916803126.857	165.293329153781	Fatty acid oxidation	51.1	betaoxidation	[x]	NA	99.042451324609
FAOXC226C225x	890916803126.857	165.293329153781	Fatty acid oxidation	26063.1	betaoxidation	[x]	NA	99.042451324609
HMR_3346	890705937944.138	165.29332915378	Fatty acid oxidation	8310.1 or 51.1	NA	[x]	NA	99.0105330354293
EX_mma[e]	889371138383.892	165.293329153778	Exchange/demand reaction		NA	[e]	NA	98.9945738908395
HMR_3340	888109391900.215	165.293329153781	Fatty acid oxidation	1962.1 or 3295.1	NA	[x]	NA	98.9786147462496
HMR_3347	886517261715.242	165.293329153781	Fatty acid oxidation	1962.1	NA	[x]	NA	98.9626556016597
EX_M01238[e]	883721567715.536	165.293329153778	Exchange/demand reaction		NA	[e]	NA	98.9466964570699
FACOAL2252	881924079197.939	165.29332915378	Fatty acid oxidation	2180.1	fatty acid activation, cytosol	[c]	NA	98.9307373124801
HMR_0366	881924079197.939	165.29332915378	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	NA	[c]	NA	98.9307373124801
HMR_3329	879873442052.605	165.293329153781	Fatty acid oxidation	30.1 or 4645.1	NA	[x]	NA	98.8988190233003
HMR_3330	879873442052.605	165.293329153781	Fatty acid oxidation	8310.1 or 51.1	NA	[x]	NA	98.8988190233003
HMR_3331	879873442052.605	165.293329153781	Fatty acid oxidation	1962.1	NA	[x]	NA	98.8988190233003
HMR_3332	879873442052.605	165.293329153781	Fatty acid oxidation	1962.1 or 3295.1	NA	[x]	NA	98.8988190233003
HMR_3333	879873442052.605	165.293329153781	Fatty acid oxidation	30.1 or 4645.1	NA	[x]	NA	98.8988190233003
HMR_3334	879873442052.605	165.293329153781	Fatty acid oxidation	8310.1 or 51.1	NA	[x]	NA	98.8988190233003
HMR_3335	879873442052.605	165.293329153781	Fatty acid oxidation	1962.1	NA	[x]	NA	98.8988190233003
NAGA2ly	866101528229.45	155.30778573829	Keratan sulfate degradation	4668.1	NA	[l]	NA	98.7871050111714
Ser_Thrtg	866101528229.45	155.30778573829	Transport, golgi apparatus		NA	intercompartmental	NA	98.7871050111714
UDPACGALtl	866101528229.45	155.30778573829	Transport, lysosomal		NA	intercompartmental	NA	98.7871050111714
UDPtl	866101528229.45	155.30778573829	Transport, lysosomal		NA	intercompartmental	NA	98.7871050111714
BGAL1l	864130357244.404	155.307785738291	Sphingolipid metabolism	(5476.1) and (2720.1) and (2588.1) and (4758.1) and (5660.1) or (5476.1) and (2720.1) and (2588.1) and (4758.1) and (2760.1) or (5476.1) and (2720.1) and (5660.1) or (5476.1) and (2720.1) and (2760.1)	NA	[l]	NA	98.723268432812
NEU11l	864130357244.404	155.307785738291	Sphingolipid metabolism	2720.1 and 4758.1 and 5476.1 and 2588.1	NA	[l]	NA	98.723268432812
HMR_0831	864130357244.404	155.307785738291	Transport, lysosomal		NA	intercompartmental	NA	98.723268432812
HMR_0835	864130357244.404	155.307785738291	Glycosphingolipid metabolism	2760.1	NA	[l]	NA	98.723268432812
HMR_0836	864130357244.404	155.307785738291	Glycosphingolipid metabolism	3074.1 or 284004.1 or 3073.1	NA	[l]	NA	98.723268432812
HMR_3200	859438450397.023	155.307785738291	Fatty acid oxidation	3028.1 or 3030.1 or 3033.1	NA	[m]	NA	98.6434727098627
HMR_3198	859338458812.053	155.307785738291	Fatty acid oxidation	34.1 or 28976.1	NA	[m]	NA	98.6275135652729
GLCURtly	857210899592.173	155.307785738291	Transport, lysosomal	26503.1	NA	intercompartmental	NA	98.6115544206831
H4ET3er	856708977888.945	155.307785738291	Phosphatidylinositol phosphate metabolism	(84720.2 and 5281.1) or (84720.1 and 5281.2) or (5281.1 and 84720.1) or (84720.2 and 5281.2)	phospholipid metabolism, er/ inositol	[r]	NA	98.5955952760932
EX_gthrd[e]	855880700559.799	165.29332915378	Exchange/demand reaction		NA	[e]	NA	98.5796361315033
LINKDEG4ly	853738658314.219	159.095780512395	Chondroitin sulfate degradation		NA	[l]	NA	98.5636769869135
NACHEX9ly	853738658314.219	159.095780512395	Chondroitin sulfate degradation	(3073.1 and 3074.1) or 3073.1 or 3074.1	chondroitin sulphate degradation, lysosome	[l]	NA	98.5636769869135
S6TASE9ly	853738658314.219	159.095780512395	Chondroitin sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	chondroitin degradation, lysosome	[l]	NA	98.5636769869135
C142ACBP	851341492931.335	155.307785738291	Fatty acid oxidation	1622.1	NA	intercompartmental	NA	98.5157995531439
C142OHc	851341492931.335	155.307785738291	Fatty acid oxidation	1374.1 or 1375.1 or 126129.1	carnitine shuttle	[c]	NA	98.5157995531439
C142OHe	851341492931.335	155.307785738291	Fatty acid oxidation		NA	intercompartmental	NA	98.5157995531439
EX_3ttetddcoacrn[e]	851341492931.335	155.307785738291	Exchange/demand reaction		NA	[e]	NA	98.5157995531439
FAOXC142C142OHm	851341492931.335	155.307785738291	Fatty acid oxidation	37.1 and 3030.1	betaoxidation	[m]	NA	98.5157995531439
LINKDEG3ly	850999817591.398	151.695976767633	Chondroitin sulfate degradation		NA	[l]	NA	98.4360038301947
HMR_0390	850257378698.232	155.307785738291	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	NA	[c]	NA	98.4200446856049
EX_tettet6[e]	849755573748.166	165.29332915378	Exchange/demand reaction		NA	[e]	NA	98.404085541015
DNDPt24m	849475272468.696	165.29332915378	Transport, mitochondrial	60386.1	NA	intercompartmental	NA	98.3881263964252
FAOXC121x	848397141396.808	165.29332915378	Fatty acid oxidation	1962.1 or 10455.1	betaoxidation	[x]	NA	98.3721672518353
HMR_3353	848397141396.808	165.29332915378	Fatty acid oxidation	30.1 or 4645.1	NA	[x]	NA	98.3721672518353
EICOSTETCPT2	847906278041.449	155.307785738291	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	NA	98.3402489626556
EICOSTETCPT1	845620934346.63	155.307785738291	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]	NA	98.3242898180658
IDOURtly	843371664485.625	155.307785738291	Transport, lysosomal	26503.1	NA	intercompartmental	NA	98.3083306734759
IDOURte	843371664485.625	155.307785738291	Transport, extracellular		NA	intercompartmental	NA	98.3083306734759
HMR_3193	843346932254.938	151.695976767633	Fatty acid oxidation	3030.1 or 3032.1 or 10449.1	NA	[m]	NA	98.2764123842962
GALNTg	843034325818.421	151.695976767633	O-glycan metabolism	26290.1 or 79695.1 or 2589.1 or 50614.1 or 8693.1 or 55568.2 or 114805.1 or 11226.1 or 117248.1 or 11227.1 or 55568.1 or 2590.1 or 51809.1 or 26290.1 or 79623.1 or 63917.1 or 2591.1	amino sugar metabolism	[g]	NA	98.2604532397064
UMPK5n	842192837044.325	155.307785738291	Nucleotide interconversion	51727.1	NA	[n]	NA	98.2444940951165
HMR_3001	841680786116.888	155.307785738288	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.2285349505267
HMR_3680	841680786116.888	155.307785738288	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.2285349505267
HMR_3739	841680786116.888	155.307785738288	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.2285349505267
HMR_3075	839905768318.182	150.057128996375	Fatty acid oxidation	1962.1	NA	[x]	NA	98.1806575167571
NACHEX23ly	835181935581.4	155.30778573829	Keratan sulfate degradation	(3073.1 and 3074.1) or 3073.1 or 3074.1	NA	[l]	NA	98.1646983721673
DESAT14_9	834586603295.314	152.34879850663	Fatty acid synthesis	9415.1	NA	[c]	NA	98.1487392275774
TTDCEAc	834586603295.314	152.34879850663	Fatty acid oxidation	641371.1	NA	[c]	NA	98.1487392275774
EX_ps_hs[e]	830322811872.805	155.307785738288	Exchange/demand reaction		NA	[e]	NA	98.1168209383977
3M4HDXPAC	828385068813.705	150.057128996375	Tyrosine metabolism	218.1 or 221.1 or 222.1 or 220.1	NA	[c]	NA	98.1008617938079
3MOXTYROX	828385068813.705	150.057128996375	Tyrosine metabolism	4128.1 or 4129.1	NA	[c]	NA	98.1008617938079
DOPAMT	828385068813.705	150.057128996375	Tyrosine metabolism	1312.1 or 1312.2	NA	[c]	NA	98.1008617938079
ADRNCPT1	824661164567.505	155.307785738291	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]	NA	98.0529843600383
GALASE19ly	824185426009.145	155.30778573829	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	NA	[l]	NA	98.0370252154485
NAGLCAly	824185426009.145	155.30778573829	Keratan sulfate degradation		NA	[l]	NA	98.0370252154485
HMR_0389	822388799545.994	155.307785738292	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[c]	NA	98.0051069262688
GALASE12ly	821557827935.826	149.861058374364	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	NA	[l]	NA	97.9891477816789
NACHEX18ly	821557827935.826	149.861058374364	Keratan sulfate degradation	3073.1 or (3073.1 and 3074.1)	NA	[l]	NA	97.9891477816789
ADRNCPT2	819382771275.979	155.307785738291	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	NA	97.9572294924992
HMR_3189	813507211407.846	155.307785738291	Fatty acid oxidation	3030.1 or 3032.1 or 10449.1	NA	[m]	NA	97.9412703479094
HMR_3190	813507211407.846	155.307785738291	Fatty acid oxidation	34.1 or 28976.1	NA	[m]	NA	97.9412703479094
HMR_3191	813507211407.846	155.307785738291	Fatty acid oxidation	3030.1 or 1892.1	NA	[m]	NA	97.9412703479094
HMR_3192	813507211407.846	155.307785738291	Fatty acid oxidation	3028.1 or 3030.1 or 3033.1	NA	[m]	NA	97.9412703479094
RE3081X	812583694784.509	151.695976767632	Fatty acid oxidation	1962.1	betaoxidation	[x]	NA	97.87743376955
RE3082X	812583694784.509	151.695976767632	Fatty acid oxidation	3295.1 or 1962.1	betaoxidation	[x]	NA	97.87743376955
RE3086X	812583694784.509	151.695976767632	Fatty acid oxidation	8310.1 or 8309.1 or 51.1	betaoxidation	[x]	NA	97.87743376955
FAOXC11BRC9BRx	812583694784.509	151.695976767632	Fatty acid oxidation	8310.1 and 1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	97.87743376955
FAOXC13BRC11BRx	812583694784.509	151.695976767632	Fatty acid oxidation	8310.1 and 1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	97.87743376955
HMR_3505	812583694784.509	151.695976767632	Fatty acid oxidation	30.1 or 4645.1	NA	[x]	NA	97.87743376955
HMR_0859	810905683221.534	151.695976767633	Glycosphingolipid metabolism	84002.1	NA	[c]	NA	97.7816789020109
HMR_0875	810905683221.534	151.695976767633	Glycosphingolipid metabolism	2683.1 or 8704.1 or 8702.1 or 8703.1	NA	[c]	NA	97.7816789020109
RE3237C	810760900948.01	150.057128996375	Fatty acid synthesis		fatty acid synthesis & elongation	[c]	NA	97.7497606128312
HMR_2332	810760900948.01	150.057128996375	Fatty acid synthesis	60481.1 or 64834.1 or 6785.1 or 83401.1 or 79993.1 or 79071.1 or 54898.1	NA	[c]	NA	97.7497606128312
HMR_2334	810760900948.01	150.057128996375	Fatty acid synthesis	51144.1	NA	[c]	NA	97.7497606128312
HMR_2336	810760900948.01	150.057128996375	Fatty acid synthesis	51495.1 or 192286.1 or 9200.1 or 401494.1 or 201562.1	NA	[c]	NA	97.7497606128312
HMR_2338	810760900948.01	150.057128996375	Fatty acid synthesis	9524.1 or 253017.1	NA	[c]	NA	97.7497606128312
PE224_HSPLA2	804014803474.164	155.30778573829	Glycerophospholipid metabolism	8398.1 or 5320.1 or 8398.2 or 50487.1 or 5321.1 or 81579.1 or 5322.1 or 64600.1 or 100137049.1 or 123745.1	NA	[c]	NA	97.6699648898819
DOCTETETH	804014803474.164	155.30778573829	Glycerophospholipid metabolism	5337.1 or 5338.1	lipid metabolism	[e]	NA	97.6699648898819
EX_docteteth[e]	804014803474.164	155.30778573829	Exchange/demand reaction		NA	[e]	NA	97.6699648898819
PE224_HSte	804014803474.164	155.30778573829	Transport, extracellular		NA	intercompartmental	NA	97.6699648898819
HMR_3338	801923868431.021	165.293329153781	Fatty acid oxidation	8310.1 or 51.1	NA	[x]	NA	97.6061283115225
CYTK9n	789735709053.521	140.137249129757	Nucleotide interconversion	51727.1	NA	[n]	NA	97.5901691669327
PELINL_HSPLA2	784003388690.76	139.904401571947	Glycerophospholipid metabolism	8398.1 or 5320.1 or 8398.2 or 50487.1 or 5321.1 or 81579.1 or 5322.1 or 64600.1 or 100137049.1 or 123745.1	NA	[c]	NA	97.5742100223428
EX_lineth[e]	784003388690.76	139.904401571947	Exchange/demand reaction		NA	[e]	NA	97.5742100223428
PELINETH	784003388690.76	139.904401571947	Glycerophospholipid metabolism	5337.1 or 5338.1	lipid metabolism	[e]	NA	97.5742100223428
PELINL_HSABCt	784003388690.76	139.904401571947	Transport, extracellular	23250.1 or 286410.1	NA	intercompartmental	NA	97.5742100223428
UMPK2	778488601686.608	139.691256003572	Nucleotide interconversion	51727.1	pyrimidine synthesis/ de novo	[c]	NA	97.5103734439834
EX_idp[e]	778052083199.322	139.904401571947	Exchange/demand reaction		NA	[e]	NA	97.4944142993936
r0181	778052083199.322	139.904401571947	Purine catabolism	953.1 or 956.1 or 377841.1	purine catabolism, cytosol	[e]	NA	97.4944142993936
HMR_7898	778052083199.322	139.904401571947	Transport, extracellular		NA	intercompartmental	NA	97.4944142993936
HMR_2648	774504530883.087	139.904401571948	Fatty acid oxidation	1374.1 or 126129.1 or 1375.1	NA	[c]	NA	97.446536865624
HMR_2649	774504530883.087	139.904401571948	Transport, mitochondrial	114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1	NA	intercompartmental	NA	97.446536865624
HMR_2650	774504530883.087	139.904401571948	Transport, mitochondrial	1384.1 or 1376.1	NA	[m]	NA	97.446536865624
HMR_3396	774504530883.087	139.904401571948	Fatty acid oxidation		NA	[m]	NA	97.446536865624
