del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	mta_score_prctile
EX_M00117[e]	90.1356566089111	3.45262159021643	Exchange/demand reaction		NA	[e]	99.4104642593957
EX_tchola[e]	90.12831096598	3.45263795802148	Exchange/demand reaction		NA	[e]	99.373618275608
HMR_4270	89.9258807866598	3.45262525146118	NAD metabolism	55.1 or 54.1 or 93650.1 or 52.1 or 92370.1 or 51205.1 or 390928.1	NA	[c]	99.3551952837141
r1117	89.8651988650943	3.45261164343946	Transport, mitochondrial		NA	intercompartmental	99.3367722918202
EX_so3[e]	89.5922161270345	3.45261857053608	Exchange/demand reaction		NA	[e]	99.3183492999263
HMR_3951	89.5922161270345	3.45261857053608	Transport, extracellular		NA	intercompartmental	99.3183492999263
NTD1	89.1697956513162	3.45278329853732	Pyrimidine catabolism	30833.1 or 51251.1 	pyrimidine catabolism, cytosol	[c]	99.2815033161385
EX_so4[e]	89.0854580710226	3.45261849721826	Exchange/demand reaction		NA	[e]	99.2630803242447
NDPK4	88.0493015278584	3.45274560721849	Nucleotide interconversion	(4832.1) or (4831.1 and 4830.1) or (10201.1) or (29922.2) or (29922.1) or (4831.1 and 4830.2)	NA	[c]	99.2446573323508
r0652	87.0835127435889	3.45263096351693	Fatty acid oxidation	55825.1 or 51102.1 	fatty acid synthesis & elongation	[m]	99.2262343404569
NDPK4m	87.0030375781235	3.45260703521683	Nucleotide interconversion	4833.1	NA	[m]	99.207811348563
DTMPKm	86.5888074313122	3.45256625332869	Pyrimidine synthesis	1841.1	pyrimidine synthesis/ de novo	[m]	99.1893883566691
NTD9	84.2474950427718	3.45225156035418	Nucleotide interconversion	22978.1 or 84618.1 or 51251.1 or 4907.1 or 93034.1	purine catabolism, cytosol	[c]	99.1709653647752
STRDNCCPT1	83.6603634736133	3.45242395608133	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]	99.1525423728814
THD1m	82.8894795836373	3.45238458060145	NAD metabolism	23530.2 or 23530.1	NA	intercompartmental	99.1341193809875
EX_4abut[e]	80.9960599664004	3.45353008392326	Exchange/demand reaction		NA	[e]	99.1156963890936
EX_prostgd2[e]	79.8106815202947	3.4546350784308	Exchange/demand reaction		NA	[e]	99.0972733971997
ICDHxm	79.7143023373267	3.45643266179567	Citric acid cycle	( 3421.2 and 3420.3 and 3419.1 ) or ( 3420.1 and 3421.1 and 3419.1 ) or ( 3420.1 and 3421.1 and 3419.1 ) or ( 3420.3 and 3421.1 and 3419.1 ) or ( 3421.1 and 3419.1 and 3420.2 ) or ( 3421.2 and 3419.1 and 3420.2 )	TCA cycle, mitochondria	[m]	99.0788504053058
NTD4	78.570574943701	3.45483817022243	Pyrimidine catabolism	51251.1 or 22978.1 or 84618.1 or 30833.1 or 4907.1 or 93034.1	pyrimidine catabolism, cytosol	[c]	99.0604274134119
DTMPK	77.636107894645	3.45259874866904	Nucleotide interconversion	1841.1	NA	[c]	99.0420044215181
EX_HC00900[e]	77.4535956271775	3.45359525036578	Exchange/demand reaction		NA	[e]	99.0235814296242
ME2m	71.2091360152396	3.44947514767696	Pyruvate metabolism	4200.1 or 10873.1	malic enzyme	[m]	99.0051584377303
EX_inost[e]	71.0974721426226	3.4533821085599	Exchange/demand reaction		NA	[e]	98.9867354458364
INSTt4	71.0974721426226	3.4533821085599	Transport, extracellular	6526.1	NA	intercompartmental	98.9867354458364
FDH	64.9885815112032	3.45334222781977	Fatty acid oxidation	10840.1	alpha oxidation	[c]	98.9498894620486
TMDS	59.5634256927065	3.45199620869151	Nucleotide interconversion	7298.1	pyrimidine synthesis/ de novo	[c]	98.9314664701547
MI145PP	52.5119884029262	3.45299760857477	Inositol phosphate metabolism	3635.1 or 8867.2 or 3636.1 or 27124.2 or 8867.1 or 27124.1 or 3633.1 or 56623.1 or 3632.1	NA	[c]	98.9130434782609
HMR_4422	51.618670821788	3.45210907223357	Arginine and proline metabolism	4953.1	NA	[e]	98.894620486367
URIDK2m	47.6970647803975	3.45167379755849	Nucleotide interconversion	1841.1	pyrimidine synthesis/ de novo	[m]	98.8761974944731
EX_HC02203[e]	46.9470764048314	3.45628979228502	Exchange/demand reaction		NA	[e]	98.8577745025792
r0853	41.8789396539452	3.45218649404158	Purine catabolism		NA	intercompartmental	98.8393515106853
EX_ocdcea[e]	41.6625421408595	3.45480941188467	Exchange/demand reaction		NA	[e]	98.8209285187914
FATP2t	41.6625421408595	3.45480941188467	Transport, extracellular	376497.1 or 376497.2	NA	intercompartmental	98.8209285187914
r1591	37.9644333059375	3.44942237421346	Transport, extracellular	8140.1	NA	intercompartmental	98.7840825350037
MI14P4P	32.1513313135836	3.45906128767149	Inositol phosphate metabolism	51477.1	NA	[c]	98.7656595431098
ASPGLUm	31.5168541214446	3.44914360319674	Transport, mitochondrial	8604.1 or 10165.1	malate-aspartate shuttle	intercompartmental	98.7472365512159
r0309	28.6702031622943	3.45346896560636	Fatty acid oxidation	55825.1 or 51102.1 	fatty acid synthesis & elongation	[m]	98.728813559322
r1566	27.6821553714539	3.6334231271628	Transport, extracellular	8140.1	NA	intercompartmental	98.7103905674281
r1559	27.380772606068	3.65172092994604	Transport, extracellular	8140.1	NA	intercompartmental	98.6919675755343
r0638	26.6004869768824	3.45400025091944	Fatty acid oxidation	55825.1 or 51102.1 	fatty acid synthesis & elongation	[m]	98.6735445836404
r1552	23.0086855284306	3.65992165662666	Transport, extracellular	8140.1	NA	intercompartmental	98.6551215917465
ALAGLYexR	21.9909385744006	3.44537348453165	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	98.6366985998526
NMNS	19.2729493654226	3.46442112028789	NAD metabolism	10135.1	NA	[c]	98.6182756079587
HMR_3449	18.9251470424105	3.46363520449318	Fatty acid synthesis	3030.1 or 1892.1	NA	[m]	98.5998526160649
HMR_3450	18.9251470424105	3.46363520449318	Fatty acid synthesis	3028.1 or 3030.1 or 3033.1	NA	[m]	98.5998526160649
HMR_3451	18.9251470424105	3.46363520449318	Fatty acid synthesis	3030.1 or 3032.1 or 10449.1	NA	[m]	98.5998526160649
C04483t2	13.2730239382433	3.55717048318436	Transport, extracellular		NA	intercompartmental	98.5445836403832
NAt	11.6400551331667	0.44285997533477	Transport, extracellular	6526.1 or 6523.1 or 6528.1	NA	intercompartmental	98.5261606484893
r0735	10.1838442082266	3.44526941609393	Fatty acid oxidation	55825.1 or 51102.1 	fatty acid synthesis & elongation	[m]	98.5077376565954
NDPK5	9.73880074405574	4.06870831927615	Nucleotide interconversion	4832.1 or (4831.1 and 4830.2) or 10201.1 or 29922.2 or 29922.1 or (4831.1 and 4830.1)	NA	[c]	98.4893146647015
HMR_0259	9.17351079070088	0.324589388014829	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[c]	98.4708916728077
HMR_0260	9.17351079070088	0.324589388014829	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	NA	[c]	98.4708916728077
3HCO3_NAt	8.58491899336379	2.25653932398941	Transport, extracellular	57835.3 or 8671.1 or 57835.2 or 57835.1 or 57835.4	NA	intercompartmental	98.4340456890199
r2538	8.33902693136787	3.45014570439737	Transport, endoplasmic reticular		NA	intercompartmental	98.415622697126
GK1	7.05992835164318	3.45001251612958	Nucleotide interconversion	2987.1	purine synthesis, cytosol	[c]	98.3971997052321
r1647	6.93611691617383	3.39413960244416	Transport, extracellular	8140.1	NA	intercompartmental	98.3787767133382
L_LACt2r	6.78934963295715	4.74574128843739	Transport, extracellular	9194.1 or 23539.1 or 6566.1 or 9123.1 or 682.1	MCT1 transporter	intercompartmental	98.3603537214444
NDPK2	5.51640026522357	4.23929703957048	Nucleotide interconversion	4832.1 or (4831.1 and 4830.2) or 10201.1 or 29922.2 or 29922.1 or (4831.1 and 4830.1)	pyrimidine synthesis	[c]	98.3419307295505
r1548	5.28719969968962	3.60879860522187	Transport, extracellular	8140.1	NA	intercompartmental	98.3235077376566
r1586	4.88142547846115	3.39686429102448	Transport, extracellular	8140.1	NA	intercompartmental	98.3050847457627
r2098	4.81593226376214	0.967814618759901	Transport, extracellular	6566.1	NA	intercompartmental	98.2866617538688
LEUKTRE4t	4.68940365586131	6.56153739644975	Transport, extracellular	387775.1	NA	intercompartmental	98.2682387619749
r2201	4.68940365586131	6.56153739644975	Transport, extracellular	10599.1	NA	intercompartmental	98.2682387619749
GLCt1r	4.66308656993323	2.50523497246964	Transport, extracellular	66035.1 or 6517.1 or 56606.1 or 154091.1 or 6513.1 or 11182.1 or 29988.1 or 6514.1 or 155184.1 or 56606.2 or 144195.1 or 6515.1 or 81031.1	glucose transporters	intercompartmental	98.2313927781872
PIt9	4.47230753141458	0.934772864429762	Transport, extracellular	142680.1	NA	intercompartmental	98.2129697862933
r1618	4.27634953430168	3.46400987281092	Transport, extracellular	8140.1	NA	intercompartmental	98.1945467943994
r2353	4.23881104526042	1.00709514620833	Transport, extracellular	387775.1	NA	intercompartmental	98.1761238025055
THYOXt2	4.0667582020897	8.99606957677817	Transport, extracellular	6567.1	NA	intercompartmental	98.1577008106116
2HCO3_NAt	3.99260564549082	0.715817721357202	Transport, extracellular	57835.3 or 8671.1 or 57835.2 or 57835.1 or 57835.4	NA	intercompartmental	98.1392778187178
SUCCt4_2	3.94202220497726	3.54959746396435	Transport, extracellular	9058.1	NA	intercompartmental	98.1208548268239
EX_succ[e]	3.94202220497726	3.54959746396435	Exchange/demand reaction		NA	[e]	98.1208548268239
NDPK8n	3.93334258980829	8.46733162593477	Nucleotide interconversion	(4831.1 and 4830.1) or (4830.2 and 4831.1)	NA	[n]	98.0840088430361
r1659	3.91737712241225	3.4628815410591	Transport, extracellular	8140.1	NA	intercompartmental	98.0655858511422
EX_hxcoa[e]	3.81440820730416	0.330988405668025	Exchange/demand reaction		NA	[e]	98.0471628592483
HXCOAte	3.81440820730416	0.330988405668025	Transport, extracellular		NA	intercompartmental	98.0471628592483
r1611	3.7297107259525	3.37776489558398	Transport, extracellular	8140.1	NA	intercompartmental	98.0103168754606
r1612	3.38000440247149	4.14980055011506	Transport, extracellular	8140.1	NA	intercompartmental	97.9918938835667
NDPK8	3.22482906918162	8.72522426360212	Nucleotide interconversion	(4832.1) or (4831.1 and 4830.1) or (10201.1) or (29922.2) or (29922.1) or (4831.1 and 4830.2)	NA	[c]	97.9734708916728
NDPK7	3.22339407547088	8.73148252113842	Nucleotide interconversion	(4832.1) or (4831.1 and 4830.1) or (10201.1) or (29922.2) or (29922.1) or (4831.1 and 4830.2)	NA	[c]	97.9550478997789
PYRt2r	3.00825237588099	4.18981900693882	Transport, extracellular	9123.1 or 9194.1 or 6566.1	NA	intercompartmental	97.936624907885
r2099	2.97928849245948	3.378626535663	Transport, extracellular	6566.1	NA	intercompartmental	97.9182019159911
CYOR_u10mi	2.95903158913183	3.387457533795	Oxidative phosphorylation	(7384.1 and 7388.1 and 4519.1 and 29796.2 and 10975.1 and 7385.1 and 7386.1 and 1537.1 and 27089.1 and 7381.1) or (7384.1 and 7388.1 and 4519.1 and 29796.1 and 10975.1 and 7385.1 and 1537.1 and 7386.1 and 27089.1 and 7381.1)	NA	intercompartmental	97.8997789240973
r2327	2.93094970225741	4.44912639081699	Transport, extracellular	6578.1	NA	intercompartmental	97.8813559322034
r2362	2.93094970225741	4.44912639081699	Transport, extracellular	387775.1	NA	intercompartmental	97.8813559322034
r2315	2.92675252824924	4.18805072047147	Transport, extracellular	6578.1	NA	intercompartmental	97.8445099484156
r2346	2.92675252824924	4.18805072047147	Transport, extracellular	387775.1	NA	intercompartmental	97.8445099484156
ATVLACThc	2.89904172918187	3.00587661292271	Drug metabolism	(10599.1 or 11309.1)	NA	intercompartmental	97.8076639646278
ATVLACtdhc	2.89904172918187	3.00587661292271	Drug metabolism		NA	intercompartmental	97.8076639646278
3ISPVStep	2.88191607513178	2.55400987466503	Drug metabolism		NA	intercompartmental	97.7708179808401
3ISPVSthc	2.88191607513178	2.55400987466503	Drug metabolism	(10599.1 or 11309.1)	NA	intercompartmental	97.7708179808401
GLYSNAT5tc	2.8734830835089	2.38697463589224	Transport, extracellular	92745.1	NA	intercompartmental	97.7339719970523
r2324	2.8729990970089	2.3701324035164	Transport, extracellular	6578.1	NA	intercompartmental	97.7155490051584
r2359	2.8729990970089	2.3701324035164	Transport, extracellular	387775.1	NA	intercompartmental	97.7155490051584
r2140	2.85299344048253	2.02846088728918	Transport, extracellular	6579.1	NA	intercompartmental	97.6787030213707
2HATVLACtep	2.8291288328659	1.73115440641983	Drug metabolism		NA	intercompartmental	97.6602800294768
2HATVLACthc	2.8291288328659	1.73115440641983	Drug metabolism	(10599.1 or 11309.1)	NA	intercompartmental	97.6602800294768
r1642	2.82572497848764	4.1898306770998	Transport, extracellular	8140.1	NA	intercompartmental	97.623434045689
r2325	2.82267028411258	1.66706658944485	Transport, extracellular	6578.1	NA	intercompartmental	97.6050110537951
r2360	2.82267028411258	1.66706658944485	Transport, extracellular	387775.1	NA	intercompartmental	97.6050110537951
r1652	2.79819645871817	4.86969616596959	Transport, extracellular	8140.1	NA	intercompartmental	97.5681650700074
r2141	2.687958731675	0.899554129532287	Transport, extracellular	6579.1	NA	intercompartmental	97.5497420781135
ALATA_L	2.68043284149949	3.39617152922456	Glutamate metabolism	2875.1 or 84706.1	alanine transaminase, cytosol	[c]	97.5313190862196
The	2.5871541153745	5.48523398088464	Transport, extracellular		NA	intercompartmental	97.5128960943257
r0913	2.57859250169292	3.40133033813653	Transport, mitochondrial	6576.1	NA	intercompartmental	97.4944731024318
NACUP	2.56075213796716	5.68385342336234	Transport, extracellular		NA	intercompartmental	97.476050110538
FOLOATPtc	2.4826181872871	0.54466160873926	Transport, extracellular	10599.1 or 6579.1	NA	intercompartmental	97.4576271186441
2HATVACIDtep	2.46378268167791	4.06029905895906	Drug metabolism		NA	intercompartmental	97.4392041267502
2HATVACIDthc	2.46378268167791	4.06029905895906	Drug metabolism	(10599.1 or 11309.1)	NA	intercompartmental	97.4392041267502
r2313	2.38729624485614	4.70630004371411	Transport, extracellular	6578.1	NA	intercompartmental	97.4023581429624
r2319	2.32687419598243	8.8223949692217	Transport, extracellular	6578.1	NA	intercompartmental	97.3839351510685
r2310	2.31806880105584	3.17247125336561	Transport, extracellular	6579.1	NA	intercompartmental	97.3655121591747
BILDGLCURt	2.311782014995	4.24408939986679	Transport, extracellular	10599.1	NA	intercompartmental	97.3470891672808
r2344	2.311782014995	4.24408939986679	Transport, extracellular	387775.1	NA	intercompartmental	97.3470891672808
r2331	2.3060573624814	8.8195550112986	Transport, extracellular	6578.1	NA	intercompartmental	97.310243183493
SERB0AT3tc	2.27698938941293	7.63252592280923	Transport, extracellular	348932.1 and 57393.1	NA	intercompartmental	97.2918201915991
r1571	2.24013607312879	3.65935146202626	Transport, extracellular	8140.1	NA	intercompartmental	97.2733971997052
CRVStu	2.21369052465742	4.38713617189001	Drug metabolism		NA	intercompartmental	97.2549742078114
CRVSthc	2.21369052465742	4.38713617189001	Drug metabolism	10599.1	NA	intercompartmental	97.2549742078114
r1590	2.14742313047369	4.32856228679978	Transport, extracellular	8140.1	NA	intercompartmental	97.2181282240236
EICOSTETCRNt	2.12406958614264	3.37294822080117	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	97.1997052321297
r2335	2.09754378520228	0.444565305763428	Transport, extracellular	6578.1	NA	intercompartmental	97.1812822402358
r2369	2.09754378520228	0.444565305763428	Transport, extracellular	387775.1	NA	intercompartmental	97.1812822402358
r2211	2.05794025002066	3.90477752252941	Transport, extracellular	6579.1	NA	intercompartmental	97.144436256448
r2493	2.05794025002066	3.90477752252941	Transport, extracellular	6579.1	NA	intercompartmental	97.144436256448
4HATVACIDtep	1.9952305614808	4.80704753278125	Drug metabolism		NA	intercompartmental	97.1075902726603
4HATVACIDthc	1.9952305614808	4.80704753278125	Drug metabolism	(10599.1 or 11309.1)	NA	intercompartmental	97.1075902726603
SERGLYexR	1.98198377871448	3.18426963948839	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	97.0707442888725
r2328	1.97757745362418	5.87849754458891	Transport, extracellular	6578.1	NA	intercompartmental	97.0523212969786
PROt4	1.95913652143416	3.19264136858624	Transport, extracellular	55089.1 or 81539.1 or 54407.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	97.0338983050847
r1621	1.95525608185372	4.6250028091477	Transport, extracellular	8140.1	NA	intercompartmental	97.0154753131909
SERt4	1.944356549021	2.32536691512632	Transport, extracellular	81539.1 or 11254.1 or 54407.1 or 55089.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	96.997052321297
PROSTGE2t	1.94420441040072	2.41258555187042	Transport, extracellular	28231.1 or 6578.1 or 28232.1 or 6579.1	NA	intercompartmental	96.9786293294031
r1631	1.90771772750499	3.4118470283255	Transport, extracellular	8140.1	NA	intercompartmental	96.9602063375092
NACSMCTte	1.90727819957484	5.7455852368621	Transport, extracellular	160728.1	NA	intercompartmental	96.9417833456153
TCHOLAt	1.84708932326162	0.806341002556357	Transport, extracellular	28231.1 or 6579.1 or 28234.1 or 10599.1	NA	intercompartmental	96.9233603537214
PTVSTtep	1.83720634432292	0.750872237701228	Drug metabolism		NA	intercompartmental	96.9049373618276
PTVSTtu	1.83720634432292	0.750872237701228	Drug metabolism	(6579.1 or 11309.1)	NA	intercompartmental	96.9049373618276
HMGCOAtm	1.75198222809645	3.37485730710822	Transport, mitochondrial		NA	intercompartmental	96.8680913780398
TCHOLAte	1.70978852770374	2.44611518143512	Transport, extracellular		NA	intercompartmental	96.8496683861459
r2329	1.68837708622762	7.72696272707542	Transport, extracellular	6578.1	NA	intercompartmental	96.831245394252
r1549	1.64888686615331	3.20166979383877	Transport, extracellular	8140.1	NA	intercompartmental	96.8128224023582
r1565	1.63367547014789	4.01901961528736	Transport, extracellular	8140.1	NA	intercompartmental	96.7943994104643
r1649	1.62924426780473	7.15655062353629	Transport, extracellular	8140.1	NA	intercompartmental	96.7759764185704
r1587	1.61992022800773	4.68058217459373	Transport, extracellular	8140.1	NA	intercompartmental	96.7575534266765
r2194	1.61278035948023	7.85793790580124	Transport, extracellular	6579.1	NA	intercompartmental	96.7391304347826
DOPAtu	1.59981395792435	0.607035832701687	Transport, extracellular	6581.1 or 6582.2 or 6582.1 or 6584.1	NA	intercompartmental	96.7207074428887
RSVtev	1.5803364660957	6.47485474059626	Drug metabolism		NA	intercompartmental	96.7022844509949
RSVtu	1.5803364660957	6.47485474059626	Drug metabolism	(6579.1 or 11309.1)	NA	intercompartmental	96.7022844509949
r2326	1.5315891808214	6.29296269257884	Transport, extracellular	6578.1	NA	intercompartmental	96.6654384672071
PPAt	1.51339203376686	3.34230432323936	Transport, extracellular		NA	intercompartmental	96.6470154753132
r2096	1.49705560197673	4.72595050869019	Transport, extracellular	6566.1	NA	intercompartmental	96.6285924834193
r2195	1.48549294626127	6.88871032914239	Transport, extracellular	6579.1	NA	intercompartmental	96.6101694915254
r0909	1.47414087481378	3.31067309357931	Transport, endoplasmic reticular		NA	intercompartmental	96.5917464996315
CE4890te2	1.47079248608585	2.39945237265936	Transport, extracellular	6582.1	NA	intercompartmental	96.5733235077377
CE4890te	1.47079248608585	2.39945237265936	Transport, extracellular	222962.1	NA	intercompartmental	96.5733235077377
r2052	1.46956832034215	3.24438849318832	Transport, extracellular	11136.1	NA	intercompartmental	96.5364775239499
HISTAtu	1.45959729168119	0.118085434667192	Transport, extracellular	6581.1 or 6582.2 or 6582.1 or 6584.1	NA	intercompartmental	96.518054532056
r2308	1.45959729168119	0.118085434667192	Transport, extracellular	6579.1	NA	intercompartmental	96.518054532056
OXYPthc	1.4569653330246	1.61252325176382	Drug metabolism	10864.1	NA	intercompartmental	96.4812085482682
OXYPtepv	1.4569653330246	1.61252325176382	Drug metabolism		NA	intercompartmental	96.4812085482682
PVSHtu	1.44259798120519	1.19647184095721	Drug metabolism		NA	intercompartmental	96.4443625644805
PVStep	1.44259798120519	1.19647184095721	Drug metabolism		NA	intercompartmental	96.4443625644805
r2150	1.43765675585902	0.168458887302153	Transport, extracellular	6579.1	NA	intercompartmental	96.4075165806927
EX_HC02198[e]	1.43765675585902	0.168458887302153	Exchange/demand reaction		NA	[e]	96.4075165806927
sink_HC02198[c]	1.43765675585902	0.168458887302153	Exchange/demand reaction		NA	[c]	96.4075165806927
HC00900t4	1.43498028415702	3.67669638675559	Transport, extracellular		NA	intercompartmental	96.3522476050111
r2149	1.40657740655738	0.156030752650904	Transport, extracellular	6579.1	NA	intercompartmental	96.3338246131172
EX_HC02197[e]	1.40657740655738	0.156030752650904	Exchange/demand reaction		NA	[e]	96.3338246131172
sink_HC02197[c]	1.40657740655738	0.156030752650904	Exchange/demand reaction		NA	[c]	96.3338246131172
r1629	1.40309767749065	8.52308538738677	Transport, extracellular	8140.1	NA	intercompartmental	96.2785556374355
ATVACIDMCTtu	1.34201362354437	4.91703998152658	Drug metabolism	6566.1	NA	intercompartmental	96.2601326455416
ATVACIDtdu	1.34201362354437	4.91703998152658	Drug metabolism		NA	intercompartmental	96.2601326455416
r2209	1.3224970593933	4.24021020023985	Transport, extracellular	6579.1	NA	intercompartmental	96.2232866617539
r2491	1.3224970593933	4.24021020023985	Transport, extracellular	6579.1	NA	intercompartmental	96.2232866617539
MMAt2e	1.30355941588674	5.37354492965322	Transport, extracellular	343.1	NA	intercompartmental	96.1864406779661
MMAte	1.30355941588674	5.37354492965322	Transport, extracellular	57127.1 or 51458.1	NA	intercompartmental	96.1864406779661
r1614	1.29874331897642	3.4322991575777	Transport, extracellular	8140.1	NA	intercompartmental	96.1495946941783
r2144	1.26884552964674	0.113670275780914	Transport, extracellular	6579.1	NA	intercompartmental	96.1311717022844
EX_HC02192[e]	1.26884552964674	0.113670275780914	Exchange/demand reaction		NA	[e]	96.1311717022844
sink_HC02192[c]	1.26884552964674	0.113670275780914	Exchange/demand reaction		NA	[c]	96.1311717022844
PSP_L	1.24368943411983	3.5680968502958	Glycine, serine, alanine, and threonine metabolism	8781.1 or 5723.1	serine synthesis, cytosol	[c]	96.0759027266028
r1561	1.22663673492005	4.17312052276425	Transport, extracellular	8140.1	NA	intercompartmental	96.0574797347089
r2097	1.20420006119092	9.72623911833462	Transport, extracellular	6566.1	NA	intercompartmental	96.039056742815
r0963	1.19114783148077	2.97326293608542	Transport, extracellular	2348.1 or 2350.1 or 2352.1	NA	intercompartmental	96.0206337509211
