del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	RxnFormula
4HOXPACDOX_NADP_	0.00425815381524253	0.0308412274105429	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	NA	[c]	
5ADTSTSTERONESte	0.0929615065544139	0.00809750485502937	Transport, extracellular		NA	intercompartmental	
5ADTSTSTERONEte	0.0929615065544139	0.00809750485502937	Transport, extracellular		NA	intercompartmental	
5AOPtm	0.00852095718245666	0.0108783797993239	Heme synthesis		NA	intercompartmental	
5HOXINDACTO2OX	0.0223501154734172	0.00709485608425854	Tryptophan metabolism	316.1	NA	[c]	
5MTHFt	0.00016812915124691	-0.410290690439725	Transport, extracellular	2348.5 or 2348.3 or 2348.1 or 2348.6 or 2352.1 or 2348.4 or 2348.2	NA	intercompartmental	
5MTHFt2	0.00279913811857639	-0.143773310047964	Transport, extracellular	6573.1 or 6573.2	NA	intercompartmental	
6THFtm	0.0085466464678436	0.00868500091676751	Transport, mitochondrial		NA	intercompartmental	
7DHCHSTEROLtr	0.00246913552399103	-0.00267512543509465	Transport, endoplasmic reticular		NA	intercompartmental	
7DHFtl	0.0127286955306319	0.00913242214500551	Transport, lysosomal		NA	intercompartmental	
7DHFtm	0.0127286955306319	0.00913242214500551	Transport, mitochondrial		NA	intercompartmental	
7THFtl	0.0113892987835615	0.0058733781147674	Transport, lysosomal		NA	intercompartmental	
A_MANASEly	0.0929615065622081	0.00809750485508478	N-glycan degradation	4125.1	NA	[l]	
A4GALTg	0.092961506553207	0.00809750485501546	Sphingolipid metabolism	53947.1	NA	[g]	
AACTOOR	0.0929615065544139	0.00809750485502937	Glycine, serine, alanine, and threonine metabolism	8639.1	NA	[c]	
AATAi	0.0429900855439553	0.0141217976121544	Lysine metabolism	51166.1 or 51166.2	NA	[c]	
ABTArm	-0.00320284252237252	-0.00813787105669057	Glutamate metabolism	18.1 or 18.2	GABA aminotransferase	[m]	
ABTD	0.0929615065544139	0.00809750485502937	Pentose phosphate pathway		NA	[c]	
ABUTt2rL	0.0929615065580836	0.00809750485502487	Transport, lysosomal	206358.1	NA	intercompartmental	
ABUTt4_2_r	0.00637878197895533	0.318725003188137	Transport, extracellular	6529.1 or 6538.1 or 6540.1 or 6539.1	NA	intercompartmental	
ACACT10m	0.00171423633452171	-0.00256321366457761	Valine, leucine, and isoleucine metabolism	38.1 or 3032.1 or 10449.1	isoleucine metabolism	[m]	
ACACT1rm	0.0346073710317166	0.829554421941146	Tryptophan metabolism	(3030.1 and 3032.1) or 38.1	NA	[m]	
ACACT1x	0.0566492006281772	0.0078588349236072	Cholesterol metabolism	39.1	NA	[x]	
ACACt2m	0.026104100497881	0.221657774544856	Transport, mitochondrial	6566.1	NA	intercompartmental	
ACACT4p	0.0664078997438052	0.00795867668757001	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT5p	0.0906926110775565	0.00808892890740544	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT6p	0.0906926110788589	0.00808892890742264	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT7p	0.0906926110788589	0.00808892890742264	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT8p	0.0906926110788589	0.00808892890742264	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT9p	0.0929615065626335	0.00809750485509723	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACCOAgt	0.0929615065555127	0.00809750485505243	Transport, extracellular	9197.1	NA	intercompartmental	
ACCOAtn	0.00447021888728935	0.0985145435793627	Transport, nuclear		NA	intercompartmental	
ACGALtly	0.0929615064812414	0.00809750485470662	Transport, lysosomal		NA	intercompartmental	
ACGAM6PSi	0.0929615065544139	0.00809750485502937	Aminosugar metabolism	64841.1	amino sugar metabolism	[c]	
ACGAMPM	0.0929615065544139	0.00809750485502937	Aminosugar metabolism	5238.1	amino sugar metabolism	[c]	
ACGAMtly	0.0929615064487215	0.00809750485401342	Transport, lysosomal		NA	intercompartmental	
ACGPID	0.0929615065575153	0.00809750485502009	Phosphatidylinositol phosphate metabolism	9487.1	NA	[c]	
ACHtn	0.00447021888728935	0.0985145435793627	Transport, nuclear		NA	intercompartmental	
ACN13ACNGALGBSIDEte	0.092961506553207	0.00809750485501546	Transport, extracellular		NA	intercompartmental	
ACN13ACNGALGBSIDEtg	0.092961506553207	0.00809750485501546	Transport, golgi apparatus		NA	intercompartmental	
ACNAMlt	0.0929615066262412	0.00809750485524218	Transport, lysosomal	26503.1	NA	intercompartmental	
ACNAMtn	0.0929615065546112	0.00809750485502598	Transport, nuclear		NA	intercompartmental	
ACNMLr	0.0929615065552112	0.00809750485502405	Aminosugar metabolism		NA	[c]	
ACOAD10m	0.0107707327488181	0.01229116827297	Valine, leucine, and isoleucine metabolism	36.1 or 34.1	isoleucine metabolism	[m]	
ACOAD1fm	0.0709605712518342	0.0084466895829828	Butanoate metabolism	80724.1 or 36.1 or 35.1 or 34.1 or 84129.1 or 27034.1 or 28976.1	NA	[m]	
ACOAD8m	0.0929615065550179	0.00809750485505747	Valine, leucine, and isoleucine metabolism	3712.1	leucine metabolism	[m]	
ACOAD9m	0.0929615065558876	0.00809750485502377	Valine, leucine, and isoleucine metabolism	34.1 or 27034.1	valine metabolism	[m]	
ACOAHi	0.0080388134192046	0.0113752566023029	Pyruvate metabolism	134526.1	NA	[c]	
ACOAO7p	0.0906926110788589	0.00808892890742264	Fatty acid oxidation	51.1 or 51.2	betaoxidation	[x]	
ACONTm	0.00779969827465686	0.141943604103477	Citric acid cycle	50.1 or 48.1	TCA cycle, mitochondria	[m]	
ACP1_FMN_	0.0208007100045304	0.00696220871556886	Vitamin B2 metabolism	52.1 or 52.3 or 52.2 or 55.1 or 51205.1 or 54.1	vitamin b2 metabolism	[c]	
ACRNtm	0.0243264034276422	0.432289888673574	Transport, mitochondrial	788.1	NA	intercompartmental	
ACSRTNMT	0.0929615065557064	0.00809750485502448	Tryptophan metabolism	438.1	tryptophan degradation, cytosol/ tryptophan decarboxylase	[c]	
ACt2m	-0.000754074935704204	-0.0162925018417927	Transport, mitochondrial		NA	intercompartmental	
ACt2r	-0.000115551131326885	-0.167232762309476	Transport, extracellular		NA	intercompartmental	
ACtg	0.0929615065582446	0.008097504855035	Transport, golgi apparatus		NA	intercompartmental	
ADA	4.6081749629475e-05	-0.0149526585281086	Purine catabolism	100.1	purine catabolism, cytosol/ adenosine deamianse	[c]	
ADK3	0.00696916012765467	0.836650832785619	Nucleotide interconversion	26289.1 or 26289.2	purine synthesis, cytosol	[c]	
ADK3m	-0.00154782014848766	-0.0402053290278824	Nucleotide interconversion	50808.1	purine synthesis, cytosol	[m]	
ADKd	-4.69981929102085e-05	-0.0371170430690156	Nucleotide interconversion	26289.2 or 26289.1	purine synthesis, cytosol	[c]	
ADNCYC	-0.0956259032744915	-0.0690862178824786	Nucleotide interconversion	112.1 or 55811.1 or 109.1 or 112.2 or 114.1 or 108.1 or 113.1 or 107.1 or 196883.1 or 115.1 or 111.1	purine synthesis, cytosol	[c]	
ADNtm	0.00203098431598078	-0.0209532873681897	Transport, mitochondrial	2030.1	NA	intercompartmental	
ADRNCOAtx	0.0929615065560388	0.00809750485502841	Transport, peroxisomal		NA	intercompartmental	
ADRNCPT1	0.0929615065560388	0.00809750485502841	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]	
ADRNCPT2	0.0929615065630145	0.00809750485505904	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
ADRNCRNt	0.00423674288385062	0.0209533721753455	Fatty acid oxidation	788.1 or 788.1	carnitine shuttle	intercompartmental	
ADRNt	0.00671173648095192	0.411890348304583	Transport, extracellular		NA	intercompartmental	
ADSK	0.0350103334939514	0.00759314769210272	Nucleotide interconversion	9060.1 or 9061.1	NA	[c]	
ADSL1	0.00517355112663444	0.0128780546799365	Nucleotide interconversion	158.1 or 158.2	purine synthesis, cytosol	[c]	
ADSL2	0.0046102326004551	0.00323418813150818	Purine synthesis	158.1 or 158.2	purine synthesis, cytosol	[c]	
AGPAT1	-8.11219336043001e-05	-0.0042361926258595	Triacylglycerol synthesis	10555.1 or 137964.1 or 56895.1 or 56894.2 or 56894.1 or 55326.1 or 10554.1 or 129642.1	triglyceride synthesis, cytosol	[c]	
AHCYStr	0.0929615065544139	0.00809750485502937	Transport, endoplasmic reticular		NA	intercompartmental	
AHEXASE2ly	0.0929615065544139	0.00809750485502937	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	
AHEXASEly	0.0929615065544139	0.00809750485502937	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	
AIRCr	0.0046102326004551	0.00323418813150818	Purine synthesis	10606.1	purine synthesis, cytosol	[c]	
AKGMALtm	0.0014765736230838	-0.349893195692226	Transport, mitochondrial	8402.1 or 1468.1	malate-aspartate shuttle	intercompartmental	
AKGt4_3	0.00827217205568814	0.96537712589923	Transport, extracellular	64849.1 or 64849.2	NA	intercompartmental	
AKGtp	0.000190154227329241	-0.240332668237706	Transport, peroxisomal		NA	intercompartmental	
ALADGLNexR	0.00155131913466175	-0.391046320054283	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
ALADGLYexR	0.000767428185278018	-0.482314977977006	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
ALAGLNexR	0.000523518326546552	-0.254465212713768	Transport, extracellular	6520.1 and 56301.1	NA	intercompartmental	
ALAGLYexR	0.000514851270759578	-0.155957640056952	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
ALASm	0.000418256604307531	-0.150725340647473	Glycine, serine, alanine, and threonine metabolism	212.1 or 23464.1 or 211.2 or 211.1	heme synthesis	[m]	
ALAt4	8.26973463964234e-05	-0.489005688096112	Transport, extracellular	54407.1 or 6542.1 or 11254.1 or 6541.1 or 81539.1 or 55089.1 or 84889.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	
ALATA_L	0.00194942936612204	-0.0899523831832358	Glutamate metabolism	2875.1 or 84706.1	alanine transaminase, cytosol	[c]	
ALAtN1	0.00206321707181886	-0.406102932017896	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental	
ALCD21_D	0.00488998988916503	0.08930195285961	Pyruvate metabolism	127.1 or 284273.2 or 125.1 or 128.1 or 131.1 or (125.1 and 124.1) or 124.1 or 130.1 or 137872.1 or (125.1 and 126.1) or (126.1 and 124.1) or 284273.1 or 126.1	NA	[c]	
ALCD21_L	0.0929615068010203	0.00809750485626183	Pyruvate metabolism	130.1 or 125.1 or 125.1 and 124.1 or 128.1 or 126.1 or 284273.2 or 137872.1 or 127.1 or 124.1 or (126.1 and 124.1) or 284273.1 or (125.1 and 126.1) or 131.1	NA	[c]	
ALCD22_D	6.89652934282436e-05	-0.443781263280479	Pyruvate metabolism	126.1 or 137872.1 or (126.1 and 124.1) or 127.1 or 130.1 or 284273.1 or (125.1 and 124.1) or 128.1 or 124.1 or 125.1 or 284273.2 or 131.1 or (125.1 and 126.1)	NA	[c]	
ALCD2yf	0.0929615065544139	0.00809750485502937	Glycolysis/gluconeogenesis	10327.1 or 10327.2	NA	[c]	
ALDD21	-0.000861238476093708	-0.834032703290773	Fatty acid oxidation	224.1	alpha oxidation	[c]	
ALDD2y	0.092961506555402	0.00809750485502474	Glycolysis/gluconeogenesis	223.1 or 221.1 or 218.1 or 8854.1 or 8854.3 or 222.1 or 8854.2 or 224.1 or 219.1	NA	[c]	
ALR2	0.0929615068010203	0.00809750485626183	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	
ALR3	0.0929615068010203	0.00809750485626183	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	
AMACR2p	0.0227411677228611	0.00709822114884045	Bile acid synthesis	23600.1 or 23600.2	NA	[x]	
AMETr	0.0929615065544139	0.00809750485502937	Transport, endoplasmic reticular		NA	intercompartmental	
AMPDA	-0.00329576135828804	-0.0200209218592834	Nucleotide interconversion	271.2 or 270.1 or 271.1 or 272.1 or 271.3	purine synthesis, cytosol	[c]	
AMPtp	-0.00104538750260554	-0.346381631306188	Transport, peroxisomal		NA	intercompartmental	
ANDRSTRNte	0.0929615065544139	0.00809750485502937	Transport, extracellular		NA	intercompartmental	
APAT2rm	0.0884877764579296	0.00808977022892969	Beta-Alanine metabolism	18.1 or 18.2	NA	[m]	
ARAB_Lt	0.0929615065544139	0.00809750485502937	Transport, extracellular		NA	intercompartmental	
ARABR	0.0929615065544139	0.00809750485502937	Pentose phosphate pathway	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	
ARACHCOAtx	-0.011553314171764	-0.0151650383905201	Transport, peroxisomal		NA	intercompartmental	
ARACHCPT1	-0.0125784435793077	-0.0373046886325075	Fatty acid oxidation	1375.3 or 1374.1 or 1375.2 or 1375.4 or 1375.1 or 126129.1	carnitine shuttle	[c]	
ARACHCPT2	-0.0125784435794573	-0.037304688632936	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
ARACHCRNt	0.00376810241649068	0.0084385901071703	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
ARACHDt2	0.0141957914924264	0.461978813683746	Transport, extracellular	10998.1	NA	intercompartmental	
ARACHDtr	-0.000409712874080359	-0.472794727972483	Transport, endoplasmic reticular		NA	intercompartmental	
ARACHt	0.0109526549093981	1.46204397212554	Transport, extracellular		NA	intercompartmental	
ARGLYSex	-0.000278294976066915	-0.143049884078653	Transport, extracellular	9057.1 and 6520.1	NA	intercompartmental	
ARGt4	-0.00408341232625192	-0.720632127771037	Transport, extracellular	11254.1	NA	intercompartmental	
R_group_phosphotase_1	-8.11219336043001e-05	-0.0042361926258595	Miscellaneous		fatty acid activation, cytosol	[c]	
R_group_phosphotase_2	-8.11219336043001e-05	-0.0042361926258595	Miscellaneous		fatty acid activation, cytosol	[c]	
ARTFR208	0.0647974965119949	1.88554587481774	R group synthesis		NA	intercompartmental	
ASAH1	-0.0126835864313512	-0.0619353297898672	Sphingolipid metabolism	427.1 or 427.2	NA	[l]	
ASCBt	-0.00708839485615045	-1.11701150368745	Transport, extracellular		NA	intercompartmental	
ASCBt4	-0.00706316720652488	-1.11730523793061	Transport, extracellular	9962.2 or 9963.1 or 9962.1 or 9963.2	NA	intercompartmental	
ASNNm	0.0577271794332272	0.00783125973876835	Alanine and aspartate metabolism	80150.1	NA	[m]	
ASNt4	0.000608804338530051	-0.250166628145723	Transport, extracellular	81539.1 or 11254.1 or 54407.1 or 55089.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	
ASNtm	0.0577271794332272	0.00783125973876835	Transport, mitochondrial		NA	intercompartmental	
ASNtN1	0.00244844157105138	-0.0164048199110631	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental	
ASPCTr	0.0929615065544139	0.00809750485502937	Pyrimidine synthesis	790.1	pyrimidine synthesis/ de novo	[c]	
ASPDt6	-0.0083896750928187	-0.757620580133892	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental	
ASPt6	-0.00678428670213054	-0.84321498609912	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental	
ASPTAm	0.0190834443421055	1.29844286365856	Alanine and aspartate metabolism	2806.1	malate-aspartate shuttle	[m]	
ATP1ter	-0.00199174132186262	-0.0121221223916447	Transport, endoplasmic reticular		NA	intercompartmental	
ATP2ter	0.0140775436564017	0.318218513850511	Transport, endoplasmic reticular		NA	intercompartmental	
ATPH1e	0.0215259859207475	0.0103909825235173	Nucleotide interconversion	954.1 or 954.2 or 953.1 or 956.1 or 955.1 or 957.1	purine catabolism, cytosol	[e]	
ATPH2e	0.0929615065544139	0.00809750485502937	Nucleotide interconversion	954.2 or 954.1 or 953.1 or 956.1 or 955.1 or 957.1 or 377841.1	purine catabolism, cytosol	[e]	
ATPtm	-0.0030160762804828	-1.91182950565779	Transport, mitochondrial	291.1 or 293.1 or 292.1	NA	intercompartmental	
ATPtx	-0.00104538750260529	-0.346381631306163	Transport, peroxisomal		NA	intercompartmental	
B_MANNASEly	0.0929615065556257	0.00809750485502964	N-glycan degradation	4126.1	NA	[l]	
B3GALT3g	0.092961506553207	0.00809750485501546	Sphingolipid metabolism	8706.4 or 8706.1 or 8706.3 or 8706.2	NA	[g]	
B3GALT41g	0.092961506555033	0.00809750485504524	Sphingolipid metabolism	8705.1	NA	[g]	
B3GALT43g	0.0929615065544139	0.00809750485502937	Sphingolipid metabolism	8705.1	NA	[g]	
B3GALT44g	0.0929615065555127	0.00809750485505243	Sphingolipid metabolism	8705.1	NA	[g]	
B3GALT5g	0.092961506553207	0.00809750485501546	Sphingolipid metabolism	10317.4 or 10317.1 or 10317.3 or 10317.2 or 10317.5	NA	[g]	
BAAT2x	-0.00101810183807226	-0.542791246004795	Bile acid synthesis	570.1	NA	[x]	
BAAT3x	0.0227411677229319	0.00709822114884289	Bile acid synthesis	570.1	NA	[x]	
BAAT4x	-0.00166864338127651	-0.566115822274406	Bile acid synthesis	570.1	NA	[x]	
BALAtmr	0.0884877764579296	0.00808977022892969	Transport, mitochondrial		NA	intercompartmental	
BAMPPALDOX	0.0929615065551567	0.00809750485502795	Beta-Alanine metabolism	8854.2 or 501.1 or 216.1 or 224.1 or 8854.3 or 223.1 or 8854.1	NA	[c]	
BHBt	-0.000395119420750868	-0.396056834953043	Transport, extracellular		NA	intercompartmental	
BHMT	0.0929615065572959	0.00809750485503158	Glycine, serine, alanine, and threonine metabolism	23743.1 or 635.1	methionine regeneration, cytosol	[c]	
BILDGLCURt	0.0813240001862847	0.00794324679822891	Transport, extracellular	10599.1	NA	intercompartmental	
BILGLCURt	0.00565609247337626	0.0105795419792298	Transport, extracellular	10599.1 or 28234.1	NA	intercompartmental	
BILGLCURtr	0.0929615065487436	0.00809750485499253	Transport, endoplasmic reticular		NA	intercompartmental	
BILIRUBtr	0.0929615065487436	0.00809750485499253	Transport, endoplasmic reticular		NA	intercompartmental	
BMTer_U	0.0929615065697188	0.00809750485502046	Phosphatidylinositol phosphate metabolism	9488.1	NA	[r]	
BPNT2	0.0350102659484385	0.00759314584340115	Nucleotide interconversion	10380.1	NA	[c]	
BTNt2	0.00515424758491422	0.00362912550383868	Transport, extracellular	6566.1	NA	intercompartmental	
C14STRr	0.0101711556431805	0.0055824382986037	Cholesterol metabolism	7108.1	cholesterol synthesis	[r]	
C160CPT1	0.00106561313958831	-0.876413929727851	Fatty acid oxidation	126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1	carnitine shuttle	[c]	
C160CPT2	0.0203466864192366	0.0374122576443075	Fatty acid oxidation	1376.1 or 1374.1	carnitine shuttle	[m]	
C161CPT1	2.89759252568313e-05	-1.1522484475656	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]	
C161CPT12	0.0929615065550849	0.00809750485500995	Fatty acid oxidation	126129.1 or 1375.3 or 1375.1 or 1375.2 or 1374.1 or 1375.4	carnitine shuttle	[c]	
C161CPT2	2.89759252583755e-05	-1.15224844756495	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
C161CPT22	0.0279593095111699	0.00736894594044666	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
C161CRN2t	0.0044809827356478	0.0151595436771921	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
C161CRNt	2.89759252583755e-05	-1.15224844756495	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
C180CPT1	0.00370984838768779	4.68143629570143e-05	Fatty acid oxidation	1375.4 or 1375.2 or 126129.1 or 1375.1 or 1374.1 or 1375.3	carnitine shuttle	[c]	
C180CRNt	0.00431601664268071	0.0371911480890779	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
C181CPT1	-0.00113011430215732	-1.67497357002477	Fatty acid oxidation	126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1 or 1375.4	carnitine shuttle	[c]	
C181CPT2	0.00353052253067331	-0.0635086977701207	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
C181CRNt	0.00400923479156664	0.0202775639949601	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
C204CPT1	0.0231864842369647	0.0369808208085793	Fatty acid oxidation	1374.1 or 1375.4 or 1375.1 or 1375.3 or 1375.2 or 126129.1	carnitine shuttle	[c]	
C204CPT2	0.0363370108513367	0.0738072621124893	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
C204CRNt	-0.000131863651948417	-0.335442142012211	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
C226COAtx	0.0929615065563591	0.00809750485502956	Transport, peroxisomal		NA	intercompartmental	
C226CPT1	0.0231669201144335	0.0467422331503669	Fatty acid oxidation	126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1 or 1375.4	carnitine shuttle	[c]	
C226CPT2	0.0231669201120654	0.0467422331484991	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
C226CRNt	0.000451603598813009	-0.209407816518578	Fatty acid oxidation		carnitine shuttle	intercompartmental	
C3STDH1r	0.0101711556431805	0.0055824382986037	Cholesterol metabolism	50814.1	NA	[r]	
C3STKR2r	0.0101711556431805	0.0055824382986037	Cholesterol metabolism	3295.1	cholesterol synthesis	[r]	
C4STMO1r	0.0101711556431805	0.0055824382986037	Cholesterol metabolism	6307.1	cholesterol synthesis	[r]	
C4STMO2r	0.0101711556431805	0.0055824382986037	Cholesterol metabolism	6307.1 or 50814.1	NA	[r]	
CAATPS	0.0260773381480952	0.00872791252798618	Transport, extracellular	492.1 or 491.1 or 490.1 or 493.1	NA	intercompartmental	
CAt7r	0.00684120933477811	0.640970830282665	Transport, extracellular	6547.6 or 6547.4 or 6547.2 or 6546.1 or 6547.1 or 6547.5 or 6543.1 or 6547.3	NA	intercompartmental	
CATm	0.0455495551821279	0.180598154082445	ROS detoxification	847.1	catalase	[m]	
CATp	-0.00198576998045343	-0.0164333227424022	Miscellaneous	847.1	catalase	[x]	
CBR2	0.00337699246794871	-0.0448583092517858	Eicosanoid metabolism	873.1	prostaglandin synthesis, cytosol	[c]	
CDIPTr	-0.00987118109516644	-0.00723688781800346	Glycerophospholipid metabolism	10423.1 or 10423.2	new to recon	[c]	
CDPDAGtm	-0.00515106062224431	-0.00849914514756273	Transport, mitochondrial		NA	intercompartmental	
CDS	0.00215406763967552	-0.001285057903395	Glycerophospholipid metabolism	1040.1 or 8760.1	new to recon	[c]	
CDSm	-0.00515106062224431	-0.00849914514756273	Glycerophospholipid metabolism	1040.1 or 8760.1	new to recon	[m]	
CERT1gt	0.0231260495692325	0.00706770699978991	Transport, golgi apparatus	10087.1	NA	intercompartmental	
CERT2rt	0.0929615065549868	0.0080975048550287	Transport, endoplasmic reticular	10087.1	NA	intercompartmental	
CHAT	0.000371682611073147	-0.301427933456036	Glycerophospholipid metabolism	1103.4 or 1103.2 or 1103.3 or 1103.1	choline acetyltransferase	[c]	
CHATn	0.00447021888728935	0.0985145435793627	Glycerophospholipid metabolism	1103.4 or 1103.1 or 1103.3 or 1103.2	choline acetyltransferase, nucleus	[n]	
CHLPCTD	-0.0242158624387229	-0.0373066340988615	Glycerophospholipid metabolism	5130.1 or 9468.1	phospholipid metabolism, phosphatidylcholine synthesis, cytosol	[c]	
CHOLATEt	-0.0136218587435528	-0.456681147920823	Transport, extracellular	6579.1 or 10599.1	NA	intercompartmental	
CHOLt4	0.00218046564614837	-0.00201571317575046	Citric acid cycle	47.1 or 47.2	NA	[c]	
CHOLtn	0.00447021888728935	0.0985145435793627	Transport, nuclear		NA	intercompartmental	
CHOLtu	-0.000828400248011564	-0.732004393192014	Transport, extracellular	6582.1 or 6584.1 or 6582.2	NA	intercompartmental	
CHSTEROLt1	0.0042753216501039	0.00170656607641935	Transport, mitochondrial	10948.1	NA	intercompartmental	
CHSTEROLt3	0.0042753216501039	0.00170656607641935	Transport, mitochondrial		NA	intercompartmental	
CHSTEROLtg	0.0396168435252486	0.0076878154280489	Transport, golgi apparatus	19.1	NA	intercompartmental	
CHTNASEe	0.0929615065544139	0.00809750485502937	Aminosugar metabolism	27159.2	NA	[e]	
