del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	RxnFormula
3AIBTm	0.00428257080939056	0.000968401365611627	Valine, leucine, and isoleucine metabolism	18.1 or 18.2	3-aminoisobutyrate transaminase, mitochondria	[m]	
3AIBtmi	0.00428257080939056	0.000968401365611627	Transport, mitochondrial	18.1 or 18.2	NA	intercompartmental	
3HBCDm	0.0504846743226326	0.00694349152923642	Butanoate metabolism	55268.1	lysine metabolism	[m]	
3HBCOAHLm	0.0118102170858932	0.0051805813695984	Valine, leucine, and isoleucine metabolism		valine metabolism	[m]	
3MOPt2im	-0.00368314782583231	-0.0394449931680761	Transport, mitochondrial		NA	intercompartmental	
3MOX4HOXPGALDOX	0.00298944882417795	-0.0644329305035207	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]	
3MOX4HOXPGALDOX_NADP_	0.00298944882417795	-0.0644329305035207	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]	
4ABUTtm	0.0123958429283387	0.00597932735668476	Transport, mitochondrial		NA	intercompartmental	
4HOXPACDOX_NADP_	0.00291552527003652	-0.052597879636689	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	NA	[c]	
4MOPt2im	-0.00438918862418333	-0.057777115551624	Transport, mitochondrial		NA	intercompartmental	
5ADTSTSTERONESte	0.0504793109076651	0.00694343240034167	Transport, extracellular		NA	intercompartmental	
5ADTSTSTERONEte	0.0504793109076651	0.00694343240034167	Transport, extracellular		NA	intercompartmental	
5AOPtm	0.00387973363216929	0.000381333501610223	Heme synthesis		NA	intercompartmental	
5MTHFt	0.00071415891430284	-0.0748976524378472	Transport, extracellular	2348.5 or 2348.3 or 2348.1 or 2348.6 or 2352.1 or 2348.4 or 2348.2	NA	intercompartmental	
5MTHFt2	-0.000826573699786185	-1.2233366461552	Transport, extracellular	6573.1 or 6573.2	NA	intercompartmental	
7DHCHSTEROLtr	0.00181000713901002	-0.00802212049266052	Transport, endoplasmic reticular		NA	intercompartmental	
7DHFtl	0.0240179987588724	0.00633024605062447	Transport, lysosomal		NA	intercompartmental	
7THFtl	0.0262813893054827	0.00643098692090732	Transport, lysosomal		NA	intercompartmental	
A_MANASEly	0.0504846743213831	0.00694349152922265	N-glycan degradation	4125.1	NA	[l]	
A4GALTg	0.0504846743238362	0.00694349152924969	Sphingolipid metabolism	53947.1	NA	[g]	
AASAD3m	0.0113130054638435	0.00563371429590857	Lysine metabolism		lysine metabolism, mitochondria	[m]	
AATAi	0.0107372702897141	0.00565382479820139	Lysine metabolism	51166.1 or 51166.2	NA	[c]	
ABTArm	0.0123958429283387	0.00597932735668476	Glutamate metabolism	18.1 or 18.2	GABA aminotransferase	[m]	
ABTD	0.0504793109076651	0.00694343240034167	Pentose phosphate pathway		NA	[c]	
ABUTt2rL	0.00211287274588265	-0.0154741989330661	Transport, lysosomal	206358.1	NA	intercompartmental	
ABUTt4_2_r	-0.00110645766160546	-1.28240623261227	Transport, extracellular	6529.1 or 6538.1 or 6540.1 or 6539.1	NA	intercompartmental	
ACACT10m	0.0040872495622846	0.00072288035802961	Valine, leucine, and isoleucine metabolism	38.1 or 3032.1 or 10449.1	isoleucine metabolism	[m]	
ACACT1rm	-0.00654144967113159	-0.462395230401485	Tryptophan metabolism	(3030.1 and 3032.1) or 38.1	NA	[m]	
ACACT1x	0.0418411246697354	0.00682852787476318	Cholesterol metabolism	39.1	NA	[x]	
ACACt2m	-0.00129042073552902	-0.187546811140327	Transport, mitochondrial	6566.1	NA	intercompartmental	
ACACT4p	0.0490202965485249	0.00692686701463598	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT5p	0.04977179035434	0.0069355206291703	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT6p	0.0497717903545623	0.00693552062917282	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT7p	0.0497717903545623	0.00693552062917282	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT8p	0.0504793109646228	0.00694343240096967	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT9p	0.0504793109644409	0.00694343240096766	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACCOAgt	0.0504846743244305	0.00694349152925624	Transport, extracellular	9197.1	NA	intercompartmental	
ACCOAtn	-0.000650845415372689	-1.17766971845842	Transport, nuclear		NA	intercompartmental	
ACCOAtr	1.1387231963364e-05	-0.874708694207348	Transport, endoplasmic reticular	9197.1	NA	intercompartmental	
ACGALtly	0.0504793109648082	0.00694343240097171	Transport, lysosomal		NA	intercompartmental	
ACGAMtly	0.000211652392311755	-0.125241938786624	Transport, lysosomal		NA	intercompartmental	
ACGPID	0.0504846743230912	0.00694349152924148	Phosphatidylinositol phosphate metabolism	9487.1	NA	[c]	
ACHtn	-0.000650845415372689	-1.17766971845842	Transport, nuclear		NA	intercompartmental	
ACNACNGAL14ACGLCGALGLUSIDEte	0.0504846743211021	0.00694349152921955	Transport, extracellular		NA	intercompartmental	
ACNACNGALGBSIDEte	0.0504846743238362	0.00694349152924969	Transport, extracellular		NA	intercompartmental	
ACNACNGALGBSIDEtg	0.0504846743238362	0.00694349152924969	Transport, golgi apparatus		NA	intercompartmental	
ACNAMlt	0.050484674321345	0.00694349152922223	Transport, lysosomal	26503.1	NA	intercompartmental	
ACNAMtn	0.0123275067048292	0.00529584132829895	Transport, nuclear		NA	intercompartmental	
ACNMLr	0.0504846743213841	0.00694349152922266	Aminosugar metabolism		NA	[c]	
ACOAD10m	0.00408724956228222	0.000722880358026073	Valine, leucine, and isoleucine metabolism	36.1 or 34.1	isoleucine metabolism	[m]	
ACOAD1fm	0.0383725726132011	0.00676783254311646	Butanoate metabolism	80724.1 or 36.1 or 35.1 or 34.1 or 84129.1 or 27034.1 or 28976.1	NA	[m]	
ACOAD8m	0.0504846743210856	0.00694349152921937	Valine, leucine, and isoleucine metabolism	3712.1	leucine metabolism	[m]	
ACOAD9m	0.00541705830696477	0.00352761181156571	Valine, leucine, and isoleucine metabolism	34.1 or 27034.1	valine metabolism	[m]	
ACOAO7p	0.0497717903545623	0.00693552062917282	Fatty acid oxidation	51.1 or 51.2	betaoxidation	[x]	
ACONTm	-0.000384702425990889	-0.530932628938992	Citric acid cycle	50.1 or 48.1	TCA cycle, mitochondria	[m]	
ACP1_FMN_	-0.0366044822412437	-0.382442130263003	Vitamin B2 metabolism	52.1 or 52.3 or 52.2 or 55.1 or 51205.1 or 54.1	vitamin b2 metabolism	[c]	
ACS2	0.0415671115312984	0.00711538788868298	Propanoate metabolism	55902.1 or 65985.1 or 55902.2	fatty acid activation, cytosol	[c]	
ACSRTNMT	0.0504846743212086	0.00694349152922073	Tryptophan metabolism	438.1	tryptophan degradation, cytosol/ tryptophan decarboxylase	[c]	
ACt2r	-0.000240139832765768	-0.716744958123989	Transport, extracellular		NA	intercompartmental	
ACtg	0.0504846743214772	0.00694349152922369	Transport, golgi apparatus		NA	intercompartmental	
ADK3	-0.00132310322523923	-0.494398584739051	Nucleotide interconversion	26289.1 or 26289.2	purine synthesis, cytosol	[c]	
ADK3m	0.00191440772559897	-0.00717563493847641	Nucleotide interconversion	50808.1	purine synthesis, cytosol	[m]	
ADKd	0.00471028474372079	0.00153536082574576	Nucleotide interconversion	26289.2 or 26289.1	purine synthesis, cytosol	[c]	
ADNCYC	0.0267607494631269	0.0129538846662017	Nucleotide interconversion	112.1 or 55811.1 or 109.1 or 112.2 or 114.1 or 108.1 or 113.1 or 107.1 or 196883.1 or 115.1 or 111.1	purine synthesis, cytosol	[c]	
ADNtm	0.00188414831029374	-0.014042480384886	Transport, mitochondrial	2030.1	NA	intercompartmental	
ADPMAN	0.0504793109076651	0.00694343240034167	Nucleotide interconversion	11164.1	NA	[c]	
ADPtx	-0.000820749331332316	-0.225127148471323	Transport, peroxisomal		NA	intercompartmental	
ADRNCOAtx	0.0504846743212642	0.00694349152922134	Transport, peroxisomal		NA	intercompartmental	
ADRNCPT1	-0.0165768680472032	-0.0297953237755536	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]	
ADRNCPT2	-0.016576868047162	-0.0297953237755187	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
ADRNCRNt	-0.00149559309909252	-0.875222802121178	Fatty acid oxidation	788.1 or 788.1	carnitine shuttle	intercompartmental	
ADRNt	-0.000748985098576931	-0.369503200096462	Transport, extracellular		NA	intercompartmental	
ADSK	0.0392502333985352	0.0067842042843665	Nucleotide interconversion	9060.1 or 9061.1	NA	[c]	
ADSL1	0.0106712512783336	0.0173030861364202	Nucleotide interconversion	158.1 or 158.2	purine synthesis, cytosol	[c]	
ADSL2	0.0504846743213546	0.00694349152922233	Purine synthesis	158.1 or 158.2	purine synthesis, cytosol	[c]	
AG13T16g	0.0504846743208036	0.00694349152921626	Keratan sulfate synthesis	79369.1 or 10678.1 or 11041.1 or 146712.1 or 374907.1 or 93010.1 or 374907.2 or 10678.2 or 10331.1	NA	[g]	
AG13T17g	0.0504846743208036	0.00694349152921626	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]	
AG13T18g	0.0504846743208036	0.00694349152921626	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]	
AG13T1g	0.0504793109650099	0.00694343240097394	Keratan sulfate synthesis	11041.1 or 10678.1 or 93010.1 or 374907.2 or 374907.1 or 146712.1 or 10331.1 or 10678.2 or 79369.1	NA	[g]	
AG13T2g	0.0504793109650099	0.00694343240097394	Keratan sulfate synthesis	79369.1 or 374907.1 or 11041.1 or 146712.1 or 374907.2 or 93010.1 or 10331.1 or 10678.1 or 10678.2	NA	[g]	
AG13T3g	0.0504793109650099	0.00694343240097394	Keratan sulfate synthesis	10331.1 or 11041.1 or 374907.2 or 10678.1 or 79369.1 or 374907.1 or 10678.2 or 93010.1 or 146712.1	NA	[g]	
AGPAT1	0.0241621991301575	0.00715178003965704	Triacylglycerol synthesis	10555.1 or 137964.1 or 56895.1 or 56894.2 or 56894.1 or 55326.1 or 10554.1 or 129642.1	triglyceride synthesis, cytosol	[c]	
AHCYStr	0.0504793109647134	0.00694343240097067	Transport, endoplasmic reticular		NA	intercompartmental	
AHEXASE2ly	0.0504793109076651	0.00694343240034167	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	
AHEXASEly	0.0504793109076651	0.00694343240034167	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	
AIRCr	0.0504846743213546	0.00694349152922233	Purine synthesis	10606.1	purine synthesis, cytosol	[c]	
AKGMALtm	0.0016472292040443	-0.508556992487309	Transport, mitochondrial	8402.1 or 1468.1	malate-aspartate shuttle	intercompartmental	
AKGt4_3	-0.000729059482389758	-1.13649558460257	Transport, extracellular	64849.1 or 64849.2	NA	intercompartmental	
AKGtp	-0.00219028327986807	-0.413485625799187	Transport, peroxisomal		NA	intercompartmental	
AKR1D	-0.00198984692690967	-0.97665237769221	Bile acid synthesis	6718.1	bile acid synthesis, cytosol	[c]	
ALADGLNexR	0.000422423609118477	-0.851737694402618	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
ALADGLYexR	-1.89018046664265e-05	-0.781449769602647	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
ALAGLNexR	0.000206674018030996	-0.512051347275839	Transport, extracellular	6520.1 and 56301.1	NA	intercompartmental	
ALAGLYexR	0.000225046558268396	-0.283832821369825	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
ALASm	0.000295933202226659	-0.128993260316395	Glycine, serine, alanine, and threonine metabolism	212.1 or 23464.1 or 211.2 or 211.1	heme synthesis	[m]	
ALAt4	0.000155162833362966	-0.537648438629715	Transport, extracellular	54407.1 or 6542.1 or 11254.1 or 6541.1 or 81539.1 or 55089.1 or 84889.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	
ALATA_L	0.00309018826803041	-0.025008638726874	Glutamate metabolism	2875.1 or 84706.1	alanine transaminase, cytosol	[c]	
ALAtN1	-0.000515544551819855	-0.479210329017418	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental	
ALCD21_D	0.00317277110211175	-0.112085497747191	Pyruvate metabolism	127.1 or 284273.2 or 125.1 or 128.1 or 131.1 or (125.1 and 124.1) or 124.1 or 130.1 or 137872.1 or (125.1 and 126.1) or (126.1 and 124.1) or 284273.1 or 126.1	NA	[c]	
ALCD21_L	0.050484674321393	0.00694349152922276	Pyruvate metabolism	130.1 or 125.1 or 125.1 and 124.1 or 128.1 or 126.1 or 284273.2 or 137872.1 or 127.1 or 124.1 or (126.1 and 124.1) or 284273.1 or (125.1 and 126.1) or 131.1	NA	[c]	
ALCD22_D	8.62896575679207e-05	-0.318091150737562	Pyruvate metabolism	126.1 or 137872.1 or (126.1 and 124.1) or 127.1 or 130.1 or 284273.1 or (125.1 and 124.1) or 128.1 or 124.1 or 125.1 or 284273.2 or 131.1 or (125.1 and 126.1)	NA	[c]	
ALDD21	-0.0022182575338933	-1.30523979900283	Fatty acid oxidation	224.1	alpha oxidation	[c]	
ALDD2y	0.0504793109076651	0.00694343240034167	Glycolysis/gluconeogenesis	223.1 or 221.1 or 218.1 or 8854.1 or 8854.3 or 222.1 or 8854.2 or 224.1 or 219.1	NA	[c]	
ALR2	0.050484674321393	0.00694349152922276	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	
ALR3	0.050484674321393	0.00694349152922276	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	
AMACR2p	0.0240961617765317	0.00633404049305269	Bile acid synthesis	23600.1 or 23600.2	NA	[x]	
AMETr	0.0504793109647134	0.00694343240097067	Transport, endoplasmic reticular		NA	intercompartmental	
AMPDA	-0.00676951632581052	-0.0289921155556877	Nucleotide interconversion	271.2 or 270.1 or 271.1 or 272.1 or 271.3	purine synthesis, cytosol	[c]	
AMPtp	-0.00082074933132803	-0.225127148471106	Transport, peroxisomal		NA	intercompartmental	
AMY1e	0.0504793109076651	0.00694343240034167	Starch and sucrose metabolism	6520.1 or 280.1 or 278.1 or 276.1 or 277.1 or (6519.1 and 11136.1) or 276.2 or 279.1	alpha-amylase, glucose, extracellular space	[e]	
ANDRSTRNte	0.0504793109076651	0.00694343240034167	Transport, extracellular		NA	intercompartmental	
APAT2rm	0.0498573965047199	0.00693648985157847	Beta-Alanine metabolism	18.1 or 18.2	NA	[m]	
ARAB_Lt	0.0504793109076651	0.00694343240034167	Transport, extracellular		NA	intercompartmental	
ARABR	0.0504793109076651	0.00694343240034167	Pentose phosphate pathway	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	
ARACHCPT1	-0.0125015815593388	-0.0300262729657912	Fatty acid oxidation	1375.3 or 1374.1 or 1375.2 or 1375.4 or 1375.1 or 126129.1	carnitine shuttle	[c]	
ARACHCPT2	-0.0125015815593418	-0.0300262729657895	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
ARACHCRNt	0.00688834172302871	0.21150917264055	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
ARACHDCOAtx	0.00431853274589369	0.212198603977665	Transport, peroxisomal		NA	intercompartmental	
ARACHDt2	0.000898464907344813	-0.0910907759491749	Transport, extracellular	10998.1	NA	intercompartmental	
ARACHDtr	0.00357794696650033	-0.000630629572192121	Transport, endoplasmic reticular		NA	intercompartmental	
ARACHt	-0.00513805709133484	-0.851114777945846	Transport, extracellular		NA	intercompartmental	
ARGtm	0.00240303734625935	-0.00419151571781567	Transport, mitochondrial	83884.1 or 10166.1	NA	intercompartmental	
R_group_phosphotase_1	0.0241621991301575	0.00715178003965704	Miscellaneous		fatty acid activation, cytosol	[c]	
R_group_phosphotase_2	0.0241621991301575	0.00715178003965704	Miscellaneous		fatty acid activation, cytosol	[c]	
ARTFR208	-0.00414266376177639	-0.354601028798612	R group synthesis		NA	intercompartmental	
ASAH1	0.00211287274588664	-0.0154741989330213	Sphingolipid metabolism	427.1 or 427.2	NA	[l]	
ASCBOX	0.0504793109076651	0.00694343240034167	Vitamin C metabolism		vitamin c metabolism, cytosol	[c]	
ASCBt	-0.00106285772745246	-0.276986528647817	Transport, extracellular		NA	intercompartmental	
ASCBt4	0.00022624956649758	-0.195277291749565	Transport, extracellular	9962.2 or 9963.1 or 9962.1 or 9963.2	NA	intercompartmental	
ASNNm	0.0396057735109436	0.00679062996594364	Alanine and aspartate metabolism	80150.1	NA	[m]	
ASNt4	0.000910699167633479	-0.0819392188041512	Transport, extracellular	81539.1 or 11254.1 or 54407.1 or 55089.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	
ASNtm	0.0396057735109436	0.00679062996594364	Transport, mitochondrial		NA	intercompartmental	
ASNtN1	-0.00047747916735862	-0.5824132820758	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental	
ASPCTr	0.0504793109076651	0.00694343240034167	Pyrimidine synthesis	790.1	pyrimidine synthesis/ de novo	[c]	
ASPDt6	0.000534514891816192	-0.320947707988751	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental	
ASPt6	0.000805220046587389	-0.178232818960518	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental	
ASPTAm	0.00163954884067524	-0.00963590239417232	Alanine and aspartate metabolism	2806.1	malate-aspartate shuttle	[m]	
ATP1ter	0.00709323307682522	0.0035391617475421	Transport, endoplasmic reticular		NA	intercompartmental	
ATP2ter	0.00931957182331239	0.0808664606163853	Transport, endoplasmic reticular		NA	intercompartmental	
ATPH1e	0.0196089735166149	0.0060672300041365	Nucleotide interconversion	954.1 or 954.2 or 953.1 or 956.1 or 955.1 or 957.1	purine catabolism, cytosol	[e]	
ATPH2e	0.0504793109076651	0.00694343240034167	Nucleotide interconversion	954.2 or 954.1 or 953.1 or 956.1 or 955.1 or 957.1 or 377841.1	purine catabolism, cytosol	[e]	
ATPtm	-0.00149554584146519	-1.04817875303921	Transport, mitochondrial	291.1 or 293.1 or 292.1	NA	intercompartmental	
B_MANNASEly	0.0504793109646852	0.00694343240097036	N-glycan degradation	4126.1	NA	[l]	
B3GALT3g	0.0504846743238362	0.00694349152924969	Sphingolipid metabolism	8706.4 or 8706.1 or 8706.3 or 8706.2	NA	[g]	
B3GALT41g	0.0504846743214422	0.0069434915292233	Sphingolipid metabolism	8705.1	NA	[g]	
B3GALT43g	0.050481383698326	0.00694345525328346	Sphingolipid metabolism	8705.1	NA	[g]	
B3GALT5g	0.0504846743238362	0.00694349152924969	Sphingolipid metabolism	10317.4 or 10317.1 or 10317.3 or 10317.2 or 10317.5	NA	[g]	
BAAT1x	-0.00334398266953912	-1.14234822153684	Bile acid synthesis	570.1	NA	[x]	
BAAT3x	0.024096161776494	0.00633404049305086	Bile acid synthesis	570.1	NA	[x]	
BAAT4x	-0.000250898690711367	-1.35207070244289	Bile acid synthesis	570.1	NA	[x]	
BALAtmr	0.0498573965047199	0.00693648985157847	Transport, mitochondrial		NA	intercompartmental	
BAMPPALDOX	0.0504846743213691	0.00694349152922249	Beta-Alanine metabolism	8854.2 or 501.1 or 216.1 or 224.1 or 8854.3 or 223.1 or 8854.1	NA	[c]	
BBHOX	0.0504846743213777	0.00694349152922259	Lysine metabolism	8424.1	lysine metabolism	[c]	
BCDO	0.0504793109076651	0.00694343240034167	Vitamin A metabolism	53630.1	vitamin a metabolism, retinal synthesis, cytosol	[c]	
BHBt	0.000490796115727929	-0.400822555135359	Transport, extracellular		NA	intercompartmental	
BILGLCURt	-0.000905620782434833	-0.327735999900067	Transport, extracellular	10599.1 or 28234.1	NA	intercompartmental	
BILGLCURtr	0.00300720671601371	-0.00207353856908924	Transport, endoplasmic reticular		NA	intercompartmental	
BILIRUBtr	0.00143314668228226	-0.237786917999736	Transport, endoplasmic reticular		NA	intercompartmental	
BMTer_U	0.0504828470028226	0.00694347138538532	Phosphatidylinositol phosphate metabolism	9488.1	NA	[r]	
BPNT2	0.0392500566141367	0.00678420106038351	Nucleotide interconversion	10380.1	NA	[c]	
BTNDe	0.0504793109076651	0.00694343240034167	Biotin metabolism	686.1	NA	[e]	
C14STRr	0.0485462140744508	0.00692127003227896	Cholesterol metabolism	7108.1	cholesterol synthesis	[r]	
C160CPT1	-6.27058860145898e-05	-1.14162683164483	Fatty acid oxidation	126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1	carnitine shuttle	[c]	
C160CPT2	-0.00543708273302842	-0.0396327278736412	Fatty acid oxidation	1376.1 or 1374.1	carnitine shuttle	[m]	
C161CPT1	0.0504846743214539	0.00694349152922343	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]	
C161CPT12	0.0504846743212226	0.00694349152922088	Fatty acid oxidation	126129.1 or 1375.3 or 1375.1 or 1375.2 or 1374.1 or 1375.4	carnitine shuttle	[c]	
C161CPT22	0.0406699415334109	0.00680919131316661	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
C161CRNt	0.000409147878109288	-0.154424046287368	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
C180CPT1	0.0319165929967692	0.00688980394787384	Fatty acid oxidation	1375.4 or 1375.2 or 126129.1 or 1375.1 or 1374.1 or 1375.3	carnitine shuttle	[c]	
C180CPT2	0.0319165929965909	0.00688980394786931	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
C180CRNt	-0.00630187412622664	-0.7953634985608	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
C181CPT1	-0.00369389606500349	-1.49757394966022	Fatty acid oxidation	126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1 or 1375.4	carnitine shuttle	[c]	
C181CPT2	-0.00315989843513182	-1.48608053908864	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
C181CRNt	-0.00151334135644306	-0.662866315478084	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
C204CPT1	-0.000248720304146766	-1.39212560916007	Fatty acid oxidation	1374.1 or 1375.4 or 1375.1 or 1375.3 or 1375.2 or 126129.1	carnitine shuttle	[c]	
C204CPT2	0.0372256820373598	0.00674527510668333	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
C204CRNt	-0.000499012022822867	-0.546833661248407	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
C226COAtx	-0.00121081431886068	-0.0392938420477404	Transport, peroxisomal		NA	intercompartmental	
C226CPT1	0.0118831498883512	0.00518409237203573	Fatty acid oxidation	126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1 or 1375.4	carnitine shuttle	[c]	
C226CPT2	0.0118831498883639	0.00518409237203918	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
C226CRNt	-0.00191657662524334	-0.473721629916127	Fatty acid oxidation		carnitine shuttle	intercompartmental	
C3STDH1Pr	0.0485462140744508	0.00692127003227896	Cholesterol metabolism	50814.1	cholesterol synthesis	[r]	
C3STKR2r	0.0485462140744508	0.00692127003227896	Cholesterol metabolism	3295.1	cholesterol synthesis	[r]	
C4STMO1r	0.0485462140744508	0.00692127003227896	Cholesterol metabolism	6307.1	cholesterol synthesis	[r]	
C4STMO2r	0.0485462140744508	0.00692127003227896	Cholesterol metabolism	6307.1 or 50814.1	NA	[r]	
CAATPS	0.0193653402793249	0.00604920448083821	Transport, extracellular	492.1 or 491.1 or 490.1 or 493.1	NA	intercompartmental	
CAROtr	0.0504793109076651	0.00694343240034167	Transport, extracellular		NA	intercompartmental	
CAt7r	-0.00212784156549018	-1.25450864416611	Transport, extracellular	6547.6 or 6547.4 or 6547.2 or 6546.1 or 6547.1 or 6547.5 or 6543.1 or 6547.3	NA	intercompartmental	
CATm	0.00440981659119942	0.00121411511444998	ROS detoxification	847.1	catalase	[m]	
CATp	0.00712589459984299	0.00355731624140105	Miscellaneous	847.1	catalase	[x]	
CBR2	-0.000119159876252897	-0.33517273450146	Eicosanoid metabolism	873.1	prostaglandin synthesis, cytosol	[c]	
CDIPTr	0.00547305332770881	0.00239528551604447	Glycerophospholipid metabolism	10423.1 or 10423.2	new to recon	[c]	
CDPDAGtm	0.0152664807513877	0.00565968399254462	Transport, mitochondrial		NA	intercompartmental	
CDS	0.0184068344448781	0.00715349712234351	Glycerophospholipid metabolism	1040.1 or 8760.1	new to recon	[c]	
CDSm	0.0152664807513877	0.00565968399254462	Glycerophospholipid metabolism	1040.1 or 8760.1	new to recon	[m]	
CERT2rt	0.00300720671601399	-0.00207353856908772	Transport, endoplasmic reticular	10087.1	NA	intercompartmental	
CHAT	0.000156844015791899	-0.88349492401309	Glycerophospholipid metabolism	1103.4 or 1103.2 or 1103.3 or 1103.1	choline acetyltransferase	[c]	
CHATn	-0.000650845415372689	-1.17766971845842	Glycerophospholipid metabolism	1103.4 or 1103.1 or 1103.3 or 1103.2	choline acetyltransferase, nucleus	[n]	
CHLPCTD	0.0074697080885235	0.00675163663424843	Glycerophospholipid metabolism	5130.1 or 9468.1	phospholipid metabolism, phosphatidylcholine synthesis, cytosol	[c]	
CHOLATEt	-0.00055327490855973	-0.409985366652632	Transport, extracellular	6579.1 or 10599.1	NA	intercompartmental	
CHOLPtl	0.00211287274588664	-0.0154741989330213	Transport, lysosomal		NA	intercompartmental	
CHOLtn	-0.000650845415372689	-1.17766971845842	Transport, nuclear		NA	intercompartmental	
