del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	RxnFormula	mta_score_prctile
HMR_3062	0.0427568515372821	0.00728493158041808	Fatty acid oxidation	8310.1 or 51.1	NA	[x]	NA	99.3071193486922
HMR_3063	0.0427568515372821	0.00728493158041808	Fatty acid oxidation	1962.1	NA	[x]	NA	99.3071193486922
3HPVSTETtev	0.0427568515370992	0.00728493158041548	Drug metabolism		NA	intercompartmental	NA	99.1512212021479
EX_3hpvstet[e]	0.0427568515370992	0.00728493158041548	Exchange/demand reaction		NA	[e]	NA	99.1512212021479
3HPVSCOAhc	0.0427568515370992	0.00728493158041548	Drug metabolism		NA	[c]	NA	99.1512212021479
3HPVSTEThc	0.0427568515370992	0.00728493158041548	Drug metabolism		NA	[c]	NA	99.1512212021479
THMP	0.0427568515370527	0.00728493158041481	Thiamine metabolism		NA	[c]	NA	99.0819331370172
HSAT2ly	0.0427568515261444	0.00728493158025924	Heparan sulfate degradation		NA	intercompartmental	NA	99.0646111207345
LINKDEG1ly	0.0427568515261444	0.00728493158025924	Heparan sulfate degradation		NA	[l]	NA	99.0646111207345
S3TASE1ly	0.0427568515261076	0.00728493158025871	Heparan sulfate degradation		NA	[l]	NA	99.0299670881691
ORPT	0.0427568515197552	0.00728493158016811	Pyrimidine synthesis	7372.1	pyrimidine synthesis	[c]	NA	99.0126450718864
OROT5Ptr	0.0427568515197552	0.00728493158016811	Transport, extracellular		NA	intercompartmental	NA	99.0126450718864
EX_orot5p[e]	0.0427568515197552	0.00728493158016811	Exchange/demand reaction		NA	[e]	NA	99.0126450718864
HMR_3064	0.042756851519656	0.0072849315801667	Fatty acid oxidation	1962.1 or 3295.1	NA	[x]	NA	98.9606790230383
HMR_3224	0.042756851519656	0.0072849315801667	Fatty acid oxidation	3028.1 or 3030.1 or 3033.1	NA	[m]	NA	98.9606790230383
RAI3	0.0427568515196282	0.0072849315801663	Vitamin A metabolism	2944.1 or 2944.2	NA	[c]	NA	98.9260349904729
13_CIS_RETNte	0.0427568515196282	0.0072849315801663	Transport, extracellular		NA	intercompartmental	NA	98.9260349904729
EX_13_cis_retn[e]	0.0427568515196282	0.0072849315801663	Exchange/demand reaction		NA	[e]	NA	98.9260349904729
r0245	0.0427568515149897	0.00728493158010015	Glycerophospholipid metabolism	231.1 or 10327.1	gluconeogenesis, cytosol	[c]	NA	98.8740689416248
C8DCc	0.0427568515149897	0.00728493158010015	Fatty acid oxidation	1374.1 or 1375.1 or 126129.1	carnitine shuttle	[c]	NA	98.8740689416248
SUBERCACT	0.0427568515149897	0.00728493158010015	Fatty acid oxidation	788.1	NA	intercompartmental	NA	98.8740689416248
SUBERCROT	0.0427568515149897	0.00728493158010015	Fatty acid oxidation	54677.1	carnitine shuttle	[x]	NA	98.8740689416248
SUBGLYc	0.0427568515149897	0.00728493158010015	Glycine, serine, alanine, and threonine metabolism	10249.1	NA	[c]	NA	98.8740689416248
SUBGLYte	0.0427568515149897	0.00728493158010015	Transport, extracellular		NA	intercompartmental	NA	98.8740689416248
EX_subgly[e]	0.0427568515149897	0.00728493158010015	Exchange/demand reaction		NA	[e]	NA	98.8740689416248
EX_gq1b_hs[e]	0.0427568515122371	0.00728493158006089	Exchange/demand reaction		NA	[e]	NA	98.7528148276459
GQ1Bte	0.0427568515122371	0.00728493158006089	Transport, extracellular		NA	intercompartmental	NA	98.7528148276459
EX_tetpent3[e]	0.0427568515113237	0.00728493158004786	Exchange/demand reaction		NA	[e]	NA	98.7181707950806
EX_tetpent6[e]	0.0427568515113237	0.00728493158004786	Exchange/demand reaction		NA	[e]	NA	98.7181707950806
FACOAL245_1	0.0427568515113237	0.00728493158004786	Fatty acid oxidation	2180.1	fatty acid activation, cytosol	[c]	NA	98.7181707950806
FACOAL245_2	0.0427568515113237	0.00728493158004786	Fatty acid oxidation	2180.1	fatty acid activation, cytosol	[c]	NA	98.7181707950806
RE1919C	0.0427568515113237	0.00728493158004786	Tyrosine metabolism		NA	[c]	NA	98.7181707950806
RE1921C	0.0427568515113237	0.00728493158004786	Tyrosine metabolism		NA	[c]	NA	98.7181707950806
3OHSUBCOAx	0.0427568515113237	0.00728493158004786	Fatty acid oxidation	(51.1 and 1891.1) or (51.1 and 1962.1) or (51.2 and 1891.1) or (51.2 and 1962.1)	NA	[x]	NA	98.7181707950806
3OHSUBACx	0.0427568515113237	0.00728493158004786	Fatty acid oxidation		NA	[x]	NA	98.7181707950806
3OHSUBACtxc	0.0427568515113237	0.00728493158004786	Transport, peroxisomal		NA	intercompartmental	NA	98.7181707950806
3OHSUBACte	0.0427568515113237	0.00728493158004786	Transport, extracellular		NA	intercompartmental	NA	98.7181707950806
EX_3ohsubac[e]	0.0427568515113237	0.00728493158004786	Exchange/demand reaction		NA	[e]	NA	98.7181707950806
CE5629t	0.0427568515113237	0.00728493158004786	Transport, extracellular		NA	intercompartmental	NA	98.7181707950806
EX_CE5629[e]	0.0427568515113237	0.00728493158004786	Exchange/demand reaction		NA	[e]	NA	98.7181707950806
EX_M00008[e]	0.0427568515113237	0.00728493158004786	Exchange/demand reaction		NA	[e]	NA	98.7181707950806
EX_M00010[e]	0.0427568515113237	0.00728493158004786	Exchange/demand reaction		NA	[e]	NA	98.7181707950806
EX_M00260[e]	0.0427568515113237	0.00728493158004786	Exchange/demand reaction		NA	[e]	NA	98.7181707950806
EX_M00265[e]	0.0427568515113237	0.00728493158004786	Exchange/demand reaction		NA	[e]	NA	98.7181707950806
EX_M02053[e]	0.0427568515113237	0.00728493158004786	Exchange/demand reaction		NA	[e]	NA	98.7181707950806
r2196	0.0427568515109604	0.00728493158004268	Transport, extracellular	6579.1	NA	intercompartmental	NA	98.406374501992
RE1925C	0.0427568515109604	0.00728493158004268	Tyrosine metabolism		NA	[c]	NA	98.406374501992
EX_HC02187[e]	0.0427568515109604	0.00728493158004268	Exchange/demand reaction		NA	[e]	NA	98.406374501992
HMR_0289	0.0427568515109604	0.00728493158004268	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[c]	NA	98.406374501992
HMR_0297	0.0427568515109604	0.00728493158004268	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[c]	NA	98.406374501992
HMR_0301	0.0427568515109604	0.00728493158004268	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[c]	NA	98.406374501992
HMR_0309	0.0427568515109604	0.00728493158004268	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[c]	NA	98.406374501992
HMR_0381	0.0427568515109604	0.00728493158004268	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[c]	NA	98.406374501992
HMR_3339	0.0427568515109604	0.00728493158004268	Fatty acid oxidation	1962.1	NA	[x]	NA	98.406374501992
HMR_6826	0.0427568515109604	0.00728493158004268	Phenylalanine metabolism	1735.1 or 1734.1 or 1733.1	NA	[c]	NA	98.406374501992
HMR_6834	0.0427568515109604	0.00728493158004268	Phenylalanine metabolism	1734.1 or 1733.1	NA	[c]	NA	98.406374501992
HMR_0876	0.042756851507889	0.00728493157999887	Glycosphingolipid metabolism	10402.1	NA	[c]	NA	98.2158323228824
HMR_0877	0.042756851507889	0.00728493157999887	Glycosphingolipid metabolism	6489.1	NA	[c]	NA	98.2158323228824
PEOLE_HSABCt	0.0427568515067761	0.007284931579983	Transport, extracellular	23250.1 or 286410.1	NA	intercompartmental	NA	98.181188290317
PEOLE_HSt1e	0.0427568515067761	0.007284931579983	Transport, extracellular		NA	intercompartmental	NA	98.181188290317
PE17_HSABCt	0.0427568515067226	0.00728493157998224	Transport, extracellular	23250.1 or 286410.1	NA	intercompartmental	NA	98.1465442577516
PE17_HSt1e	0.0427568515067226	0.00728493157998224	Transport, extracellular		NA	intercompartmental	NA	98.1465442577516
HMR_2613	0.0427568515065329	0.00728493157997953	Transport, mitochondrial	1384.1 or 1376.1	NA	[m]	NA	98.1119002251862
HMR_3398	0.0427568515065329	0.00728493157997953	Fatty acid oxidation	30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1	NA	[m]	NA	98.1119002251862
EX_acgal[e]	0.0427568515063884	0.00728493157997747	Exchange/demand reaction		NA	[e]	NA	98.0772561926208
DM_lca24g[c]	0.0427568515055747	0.00728493157996587	Exchange/demand reaction		NA	[c]	NA	98.0599341763381
DM_lca3g[c]	0.0427568515055747	0.00728493157996587	Exchange/demand reaction		NA	[c]	NA	98.0599341763381
LCA24GSc	0.0427568515055747	0.00728493157996587	Bile acid synthesis	(54659.1 or 7364.1 or 10941.1 or 79799.1)	NA	[c]	NA	98.0599341763381
LCA3GSc	0.0427568515055747	0.00728493157996587	Bile acid synthesis	(7364.1 or 10941.1 or 79799.1)	NA	[c]	NA	98.0599341763381
FAOXC122x	0.0427568515028497	0.007284931579927	Fatty acid oxidation	1962.1 or 10455.1	betaoxidation	[x]	NA	97.9906461112073
FAOXC142C122x	0.0427568515028497	0.007284931579927	Fatty acid oxidation	51.1 and 1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	97.9906461112073
FAOXC163C142x	0.0427568515028497	0.007284931579927	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	97.9906461112073
FAOXC163x	0.0427568515028497	0.007284931579927	Fatty acid oxidation	1962.1 or 10455.1	betaoxidation	[x]	NA	97.9906461112073
FOAXC122C101x	0.0427568515028497	0.007284931579927	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	97.9906461112073
FAOXC121x	0.0427568515028105	0.00728493157992644	Fatty acid oxidation	1962.1 or 10455.1	betaoxidation	[x]	NA	97.9040360297939
HMR_3352	0.0427568515028105	0.00728493157992644	Fatty acid oxidation	1962.1 or 3295.1	NA	[x]	NA	97.9040360297939
HMR_3353	0.0427568515028105	0.00728493157992644	Fatty acid oxidation	30.1 or 4645.1	NA	[x]	NA	97.9040360297939
C8CRNe	0.0427568515017496	0.00728493157991131	Fatty acid oxidation		NA	intercompartmental	NA	97.8520699809458
EX_c8crn[e]	0.0427568515017496	0.00728493157991131	Exchange/demand reaction		NA	[e]	NA	97.8520699809458
C50CPT1	0.0427568515017295	0.00728493157991103	Fatty acid oxidation	1374.1 or 1375.1 or 126129.1	carnitine shuttle	[c]	NA	97.8174259483804
EX_ivcrn[e]	0.0427568515017295	0.00728493157991103	Exchange/demand reaction		NA	[e]	NA	97.8174259483804
IVCOAACBP	0.0427568515017295	0.00728493157991103	Fatty acid oxidation	1622.1	NA	intercompartmental	NA	97.8174259483804
IVCRNe	0.0427568515017295	0.00728493157991103	Fatty acid oxidation		NA	intercompartmental	NA	97.8174259483804
A4GALTg	0.0427568515005837	0.00728493157989468	Sphingolipid metabolism	53947.1	NA	[g]	NA	97.7481378832496
ACNACNGALGBSIDEte	0.0427568515005837	0.00728493157989468	Transport, extracellular		NA	intercompartmental	NA	97.7481378832496
ACNACNGALGBSIDEtg	0.0427568515005837	0.00728493157989468	Transport, golgi apparatus		NA	intercompartmental	NA	97.7481378832496
B3GALT3g	0.0427568515005837	0.00728493157989468	Sphingolipid metabolism	8706.4 or 8706.1 or 8706.3 or 8706.2	NA	[g]	NA	97.7481378832496
B3GALT5g	0.0427568515005837	0.00728493157989468	Sphingolipid metabolism	10317.4 or 10317.1 or 10317.3 or 10317.2 or 10317.5	NA	[g]	NA	97.7481378832496
EX_acnacngalgbside_hs[e]	0.0427568515005837	0.00728493157989468	Exchange/demand reaction		NA	[e]	NA	97.7481378832496
SIAT4Bg	0.0427568515005837	0.00728493157989468	Sphingolipid metabolism	6483.1	NA	[g]	NA	97.7481378832496
ST8SIA11	0.0427568515005837	0.00728493157989468	Sphingolipid metabolism	6489.1	NA	[g]	NA	97.7481378832496
NACHEX22ly	0.0427568515003681	0.00728493157989161	Keratan sulfate degradation	(3073.1 and 3074.1) or 3073.1 or 3074.1	NA	[l]	NA	97.609561752988
HMR_3203	0.0427568514987266	0.0072849315798682	Fatty acid oxidation	3030.1 or 1892.1	NA	[m]	NA	97.5922397367054
HMR_3202	0.0427568514985483	0.00728493157986566	Fatty acid oxidation	36.1	NA	[m]	NA	97.5749177204227
HMR_0875	0.0427568514980267	0.00728493157985822	Glycosphingolipid metabolism	2683.1 or 8704.1 or 8702.1 or 8703.1	NA	[c]	NA	97.55759570414
EX_orot[e]	0.0427568514980007	0.00728493157985785	Exchange/demand reaction		NA	[e]	NA	97.5402736878573
RE2658C	0.0427568514980007	0.00728493157985785	Vitamin A metabolism		NA	[c]	NA	97.5402736878573
EX_oh1[e]	0.0427568514980007	0.00728493157985785	Exchange/demand reaction		NA	[e]	NA	97.5402736878573
3MOXTYRt	0.0427568514980007	0.00728493157985785	Transport, extracellular		NA	intercompartmental	NA	97.5402736878573
EX_pendecaeth[e]	0.0427568514980007	0.00728493157985785	Exchange/demand reaction		NA	[e]	NA	97.5402736878573
PENDECAETH	0.0427568514980007	0.00728493157985785	Glycerophospholipid metabolism	5337.1 or 5338.1	lipid metabolism	[e]	NA	97.5402736878573
EX_3moxtyr[e]	0.0427568514980007	0.00728493157985785	Exchange/demand reaction		NA	[e]	NA	97.5402736878573
EX_pa_hs[e]	0.0427568514980007	0.00728493157985785	Exchange/demand reaction		NA	[e]	NA	97.5402736878573
CE1617te	0.0427568514980007	0.00728493157985785	Transport, extracellular		NA	intercompartmental	NA	97.5402736878573
EX_CE1617[e]	0.0427568514980007	0.00728493157985785	Exchange/demand reaction		NA	[e]	NA	97.5402736878573
CE5025t	0.0427568514980007	0.00728493157985785	Transport, extracellular	10928.1 or 4363.1	NA	intercompartmental	NA	97.5402736878573
EX_CE5025[e]	0.0427568514980007	0.00728493157985785	Exchange/demand reaction		NA	[e]	NA	97.5402736878573
HMR_0180	0.0427568514980007	0.00728493157985785	Fatty acid synthesis	6296.1 or 348158.1 or 116285.1 or 54988.1 or 123876.1 or 341392.1	NA	[c]	NA	97.5402736878573
HMR_0389	0.0427568514980007	0.00728493157985785	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[c]	NA	97.5402736878573
HMR_2739	0.0427568514980007	0.00728493157985785	Fatty acid oxidation	1374.1 or 126129.1 or 1375.1	NA	[c]	NA	97.5402736878573
HMR_2740	0.0427568514980007	0.00728493157985785	Transport, mitochondrial	114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1	NA	intercompartmental	NA	97.5402736878573
HMR_2741	0.0427568514980007	0.00728493157985785	Transport, mitochondrial	1384.1 or 1376.1	NA	[m]	NA	97.5402736878573
HMR_3433	0.0427568514980007	0.00728493157985785	Fatty acid oxidation	30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1	NA	[m]	NA	97.5402736878573
DCSPTN1CPT2	0.0427568514979615	0.00728493157985729	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	NA	97.2284773947688
RE2605C	0.0427568514979615	0.00728493157985729	Purine catabolism		purine catabolism, cytosol	[c]	NA	97.2284773947688
RE2898C	0.0427568514979615	0.00728493157985729	Vitamin C metabolism		NA	[c]	NA	97.2284773947688
HMR_6607	0.0427568514979615	0.00728493157985729	Purine catabolism		NA	[c]	NA	97.2284773947688
GLYCtm	0.0427568514979453	0.00728493157985705	Transport, mitochondrial		NA	intercompartmental	NA	97.159189329638
r0246	0.0427568514979453	0.00728493157985705	Miscellaneous	231.1 or 10327.1	gluconeogenesis, mitochondria	[m]	NA	97.159189329638
r0340	0.0427568514979453	0.00728493157985705	Miscellaneous	132158.1	NA	[m]	NA	97.159189329638
r0393	0.0427568514979453	0.00728493157985705	Miscellaneous	224.1 or 217.1 or 219.1 or 223.1 or 501.1	NA	[m]	NA	97.159189329638
r0926	0.0427568514979453	0.00728493157985705	Transport, mitochondrial		NA	intercompartmental	NA	97.159189329638
EX_c16dc[e]	0.0427568514979453	0.00728493157985705	Exchange/demand reaction		NA	[e]	NA	97.159189329638
FAOXC12DCC10DCx	0.0427568514979453	0.00728493157985705	Fatty acid oxidation	51.1 and 1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	97.159189329638
FAOXC14DCC12DCx	0.0427568514979453	0.00728493157985705	Fatty acid oxidation	51.1 and 1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	97.159189329638
FAOXC16DCC14DCx	0.0427568514979453	0.00728493157985705	Fatty acid oxidation	51.1 and 1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	97.159189329638
FAOXC16DCr	0.0427568514979453	0.00728493157985705	Fatty acid oxidation	51703.1	NA	[r]	NA	97.159189329638
HEXDIACtr	0.0427568514979453	0.00728493157985705	Fatty acid oxidation		NA	intercompartmental	NA	97.159189329638
HEXDICOAACBPx	0.0427568514979453	0.00728493157985705	Fatty acid oxidation	1622.1	NA	intercompartmental	NA	97.159189329638
EX_hexdiac[e]	0.0427568514979453	0.00728493157985705	Exchange/demand reaction		NA	[e]	NA	97.159189329638
HEXDIACtd	0.0427568514979453	0.00728493157985705	Transport, extracellular		NA	intercompartmental	NA	97.159189329638
HMR_3336	0.0427568514979453	0.00728493157985705	Fatty acid oxidation	1962.1 or 3295.1	NA	[x]	NA	97.159189329638
DEOXFVShc	0.0427568514979453	0.00728493157985705	Drug metabolism	(51.1 or 1962.1 or 3295.1 or 30.1)	NA	[x]	NA	97.159189329638
DEOXFVStev	0.0427568514979453	0.00728493157985705	Drug metabolism		NA	intercompartmental	NA	97.159189329638
EX_deoxfvs[e]	0.0427568514979453	0.00728493157985705	Exchange/demand reaction		NA	[e]	NA	97.159189329638
DEOXFVSitx	0.0427568514979453	0.00728493157985705	Drug metabolism		NA	intercompartmental	NA	97.159189329638
FVSitx	0.0427568514979453	0.00728493157985705	Drug metabolism		NA	intercompartmental	NA	97.159189329638
FAOXC11C9m	0.042756851497918	0.00728493157985667	Fatty acid oxidation	34.1 and 1892.1 and 3033.1 and 10449.1	betaoxidation	[m]	NA	96.8127490039841
FAOXC13C11m	0.042756851497918	0.00728493157985667	Fatty acid oxidation	37.1 and 3030.1 and 3032.1	betaoxidation	[m]	NA	96.8127490039841
FAOXC15C13m	0.042756851497918	0.00728493157985667	Fatty acid oxidation	37.1 and 3030.1 and 3032.1	betaoxidation	[m]	NA	96.8127490039841
FAOXC5C3x	0.042756851497918	0.00728493157985667	Fatty acid oxidation	35.1 and 1892.1 and 3033.1 and 10449.1	betaoxidation	[m]	NA	96.8127490039841
FAOXC7C5m	0.042756851497918	0.00728493157985667	Fatty acid oxidation	34.1 and 1892.1 and 3033.1 and 10449.1	betaoxidation	[m]	NA	96.8127490039841
FAOXC9C7m	0.042756851497918	0.00728493157985667	Fatty acid oxidation	34.1 and 1892.1 and 3033.1 and 10449.1	betaoxidation	[m]	NA	96.8127490039841
NDP8	0.0427568514977782	0.00728493157985467	Nucleotide interconversion	1841.1	pyrimidine degradation	[c]	NA	96.7088169062879
HMR_6629	0.0427568514975358	0.00728493157985122	Transport, endoplasmic reticular		NA	intercompartmental	NA	96.6914948900052
HMR_6632	0.0427568514975358	0.00728493157985122	Vitamin A metabolism	51109.1 or 10170.1 or 50700.1 or 157506.1 or 145226.1 or 9249.1	NA	[r]	NA	96.6914948900052
GLCURter	0.0427568514970746	0.00728493157984464	Transport, endoplasmic reticular		NA	intercompartmental	NA	96.6568508574398
ACGALtly	0.0427568514969214	0.00728493157984245	Transport, lysosomal		NA	intercompartmental	NA	96.6395288411571
NTPP9	0.0427568514961961	0.00728493157983211	Nucleotide interconversion	3704.1 or 3704.2	purine catabolism, cytosol	[c]	NA	96.6222068248744
GMAND	0.0427568514958917	0.00728493157982777	Fructose and mannose metabolism	2762.1	NA	[c]	NA	96.6048848085917
APAT2rm	0.0427568514957192	0.00728493157982531	Beta-Alanine metabolism	18.1 or 18.2	NA	[m]	NA	96.587562792309
BALAtmr	0.0427568514957192	0.00728493157982531	Transport, mitochondrial		NA	intercompartmental	NA	96.587562792309
MMSAD3m	0.0427568514957192	0.00728493157982531	Propanoate metabolism	4329.1	NA	[m]	NA	96.587562792309
GLCAT6g	0.0427568514954866	0.00728493157982199	Chondroitin synthesis	(2131.1 and 2132.1) or (2131.1 and 2132.2)	NA	[g]	NA	96.5355967434609
GLCAT7g	0.0427568514954866	0.00728493157982199	Chondroitin synthesis	(2131.1 and 2132.1) or (2131.1 and 2132.2)	NA	[g]	NA	96.5355967434609
GLCAT8g	0.0427568514954866	0.00728493157982199	Chondroitin synthesis	(2131.1 and 2132.1) or (2131.1 and 2132.2)	NA	[g]	NA	96.5355967434609
GLCAT9g	0.0427568514954866	0.00728493157982199	Chondroitin synthesis	(2131.1 and 2132.1) or (2131.1 and 2132.2)	NA	[g]	NA	96.5355967434609
GLCNACT1g	0.0427568514954866	0.00728493157982199	Chondroitin synthesis	2137.1 or 2135.1	NA	[g]	NA	96.5355967434609
GLCNACT2g	0.0427568514954866	0.00728493157982199	Chondroitin synthesis	(2131.1 and 2132.2) or 2137.1 or (2131.1 and 2132.1) or 2134.1	NA	[g]	NA	96.5355967434609
GLCNACT3g	0.0427568514954866	0.00728493157982199	Chondroitin synthesis	(2131.1 and 2132.2) or 2137.1 or (2131.1 and 2132.1) or 2134.1	NA	[g]	NA	96.5355967434609
