name	Ctrl_vs_HT_Unchanged	Ctrl_vs_Primary_Unchanged	Ctrl_vs_ST
GLNLYSLYSr	1	1	0
GLNLYSLYSt	1	1	0
GLNLYSTRPr	1	1	0
GLNLYSTRPt	1	1	0
GLNS	1	1	0
GLNt4	1	1	0
GLNtm	1	1	0
GLNtN1	1	1	0
GLNTRPGLUr	1	1	0
GLNTRPGLUt	1	1	0
GLNTYRLEUr	1	1	0
GLNTYRLEUt	1	1	0
GLPASE1	1	1	0
GLPASE2	1	1	0
GLRASE	1	0	0
GLUARGLEUr	1	1	0
GLUARGLEUt	1	1	0
GLUASNLEUr	1	1	0
GLUASNLEUt	1	1	0
GLUCYS	1	1	0
GLUDC	1	1	0
GLUDxm	1	1	0
GLUDym	1	1	0
GLUGLUr	1	1	0
GLUGLUt	1	1	0
GLUILELYSr	1	1	0
GLUILELYSt	1	1	0
GLULEUr	1	1	0
GLULEUt	1	1	0
GLUMETHISr	1	1	0
GLUMETHISt	1	1	0
GLUMETr	1	1	0
GLUMETt	1	1	0
GLUNm	1	1	0
GLUPRT	1	1	0
GLUt2m	1	1	0
GLUt6	1	1	0
GLUt7l	1	1	0
GLUTCOAACBP	1	0	0
GLUTCOADHm	1	1	0
GLUTHRLYSr	1	1	0
GLUTHRLYSt	1	1	0
GLUTHRr	1	1	0
GLUTHRt	1	1	0
GLUTRPALAr	1	1	0
GLUTRPALAt	1	1	0
GLYALDtr	1	0	0
GLYAMDTRc	1	1	0
GLYBt4_2_r	1	1	0
GLYC_Rt	1	0	0
GLYC2P3Pc	1	0	0
GLYC2Pte	1	0	0
GLYC3Ptm	1	0	0
GLYC3tr	1	0	0
GLYCLTtd	1	0	0
GLYCTDle	1	1	0
GLYGLYCNc	1	1	0
GLYHISASNr	1	1	0
GLYHISASNt	1	1	0
GLYHISLYSr	1	1	0
GLYHISLYSt	1	1	0
GLYLEUHYDROc	1	1	0
GLYLYSCYSr	1	1	0
GLYLYSCYSt	1	1	0
GLYLYSPHEr	1	1	0
GLYLYSPHEt	1	1	0
GLYPHEHYc	1	1	0
GLYSARCNc	1	1	0
GLYSARPEPT1tc	1	1	0
GLYSNAT5tc	1	1	0
GLYt2r	1	1	0
GLYt4	1	1	0
GLYt7_211_r	1	1	0
GLYt7_311_r	1	1	0
GLYtm	1	1	0
GLYTYRLYSr	1	1	0
GLYTYRLYSt	1	1	0
GLYVALHISr	1	1	0
GLYVALHISt	1	1	0
GM1tg	1	0	0
GM1tl	1	1	0
GMAND	1	0	0
GP1CALPHAte	1	0	0
GP1CALPHAtg	1	0	0
GQ1Bte	1	1	0
GQ1Btg	1	0	0
GT1Ate	1	1	0
GT1Atg	1	0	0
GTHS	1	0	0
GTMLTe	1	0	0
GUAPRT	1	1	0
GUDACtr2	1	1	0
GULLACter	1	0	0
GULN3D	1	1	0
GULNDer	1	0	0
H2CO3D	1	1	0
H2CO3Dm	1	1	0
H2O2tly	1	1	0
H2O2tn	1	0	0
H2OGLYAQPt	1	1	0
H2Ot	1	1	0
H2Oter	1	1	0
H2Otly	1	1	0
H2Otm	1	1	0
H2Otn	1	1	0
HACD1m	1	0	0
HC00342te	1	1	0
HC00900t2	1	1	0
HC00900t3	1	0	0
HC00900t4	1	1	0
HC02220t	1	1	0
HCO3_CLt	1	1	0
HCO3_NAt	1	1	0
HDCACBP	1	0	0
HDCAtr	1	0	0
HDCECRNtr	1	0	0
HDD2CRNte	1	0	0
HDDACBP	1	0	0
HDECAACBP	1	0	0
HDECEACBP	1	0	0
HEDCECRNe	1	0	0
HEX1	1	0	0
HEX10	1	1	0
HEX4	1	1	0
HEX7	1	0	0
HEXA2l	1	1	0
HEXAHBl	1	1	0
HEXCOAACBP	1	1	0
HEXCt	1	1	0
HEXDCRNe	1	0	0
HEXDIACtd	1	1	0
HEXDIACtr	1	1	0
HEXDICOAACBP	1	1	0
HEXDICOAACBPx	1	1	0
HGENTISt	1	0	0
HGNTOR	1	0	0
HISARGCYSr	1	1	0
HISARGCYSt	1	1	0
HISARGSERr	1	1	0
HISARGSERt	1	1	0
HISASPr	1	1	0
HISASPt	1	1	0
HISCYSCYSr	1	1	0
HISCYSCYSt	1	1	0
HISDC	1	1	0
HISGLNALAr	1	1	0
HISGLNALAt	1	1	0
HISGLUGLNr	1	1	0
HISGLUGLNt	1	1	0
HISGLUr	1	1	0
HISGLUt	1	1	0
HISGLYLYSr	1	1	0
HISGLYLYSt	1	1	0
HISHISLYSr	1	1	0
HISHISLYSt	1	1	0
HISLYSALAr	1	1	0
HISLYSALAt	1	1	0
HISLYSGLUr	1	1	0
HISLYSGLUt	1	1	0
HISLYSILEr	1	1	0
HISLYSILEt	1	1	0
HISLYSTHRr	1	1	0
HISLYSTHRt	1	1	0
HISLYSVALr	1	1	0
HISLYSVALt	1	1	0
HISMETGLNr	1	1	0
HISMETGLNt	1	1	0
HISMETr	1	1	0
HISMETt	1	1	0
HISPHEARGr	1	1	0
HISPHEARGt	1	1	0
HISPROLYSr	1	1	0
HISPROLYSt	1	1	0
HISSNAT5tc	1	1	0
HISt4	1	1	0
HISTASE	1	1	0
HISTAtu	1	0	0
HIStN1	1	1	0
HISTRPHISr	1	1	0
HISTRPHISt	1	1	0
HIVCACBP	1	0	0
HIVCRNe	1	0	0
HKYNRtr	1	1	0
HMCRNc	1	1	0
HMCRNt	1	1	0
HMGCOASim	1	1	0
HMGCOAtm	1	0	0
HMGLm	1	1	0
HMGLx	1	0	0
HMR_0019	1	1	0
HMR_0020	1	1	0
HMR_0155	1	1	0
HMR_0164	1	1	0
HMR_0165	1	1	0
HMR_0166	1	1	0
HMR_0170	1	1	0
HMR_0171	1	1	0
HMR_0172	1	1	0
HMR_0176	1	1	0
HMR_0183	1	1	0
HMR_0184	1	1	0
HMR_0185	1	1	0
HMR_0191	1	1	0
HMR_0192	1	1	0
HMR_0193	1	1	0
HMR_0194	1	1	0
HMR_0203	1	1	0
HMR_0204	1	1	0
HMR_0206	1	1	0
HMR_0207	1	1	0
HMR_0208	1	1	0
HMR_0209	1	1	0
HMR_0210	1	1	0
HMR_0211	1	1	0
HMR_0232	1	1	0
HMR_0233	1	1	0
HMR_0234	1	1	0
HMR_0235	1	1	0
HMR_0239	1	1	0
HMR_0240	1	1	0
HMR_0241	1	1	0
HMR_0242	1	1	0
HMR_0243	1	1	0
HMR_0244	1	1	0
HMR_0245	1	1	0
HMR_0246	1	1	0
HMR_0247	1	1	0
HMR_0253	1	1	0
HMR_0254	1	1	0
HMR_0255	1	0	0
HMR_0256	1	0	0
HMR_0257	1	1	0
HMR_0260	1	0	0
HMR_0267	1	1	0
HMR_0268	1	1	0
HMR_0270	1	1	0
HMR_0271	1	1	0
HMR_0273	1	1	0
HMR_0277	1	1	0
HMR_0278	1	1	0
HMR_0281	1	1	0
HMR_0287	1	1	0
HMR_0288	1	1	0
HMR_0291	1	1	0
HMR_0296	1	1	0
HMR_0297	1	1	0
HMR_0299	1	1	0
HMR_0300	1	1	0
HMR_0301	1	1	0
HMR_0303	1	1	0
HMR_0304	1	1	0
HMR_0305	1	1	0
HMR_0306	1	1	0
HMR_0307	1	1	0
HMR_0308	1	1	0
HMR_0309	1	1	0
HMR_0311	1	1	0
HMR_0317	1	1	0
HMR_0321	1	1	0
HMR_0322	1	1	0
HMR_0323	1	1	0
HMR_0324	1	1	0
HMR_0325	1	1	0
HMR_0326	1	1	0
HMR_0327	1	1	0
HMR_0328	1	1	0
HMR_0329	1	1	0
HMR_0343	1	1	0
HMR_0344	1	1	0
HMR_0345	1	1	0
HMR_0346	1	1	0
HMR_0347	1	1	0
HMR_0359	1	1	0
HMR_0363	1	1	0
HMR_0367	1	1	0
HMR_0371	1	1	0
HMR_0374	1	1	0
HMR_0375	1	1	0
HMR_0380	1	1	0
HMR_0383	1	1	0
HMR_0384	1	1	0
HMR_0385	1	1	0
HMR_0386	1	1	0
HMR_0387	1	1	0
HMR_0388	1	1	0
HMR_0389	1	1	0
HMR_0391	1	1	0
HMR_0392	1	1	0
HMR_0393	1	1	0
HMR_0394	1	1	0
HMR_0395	1	1	0
HMR_0398	1	0	0
HMR_0415	1	1	0
HMR_0419	1	1	0
HMR_0423	1	1	0
HMR_0427	1	1	0
HMR_0428	1	1	0
HMR_0429	1	1	0
HMR_0431	1	1	0
HMR_0432	1	1	0
HMR_0433	1	1	0
HMR_0434	1	1	0
HMR_0435	1	1	0
HMR_0436	1	1	0
HMR_0437	1	1	0
HMR_0439	1	1	0
HMR_0478	1	0	0
HMR_0482	1	0	0
HMR_0582	1	0	0
HMR_0593	1	0	0
HMR_0598	1	1	0
HMR_0601	1	0	0
HMR_0614	1	1	0
HMR_0642	1	1	0
HMR_0672	1	0	0
HMR_0678	1	0	0
HMR_0750	1	0	0
HMR_0753	1	0	0
HMR_0758	1	0	0
HMR_0767	1	1	0
HMR_0775	1	0	0
HMR_0809	1	1	0
HMR_0812	1	1	0
HMR_0814	1	1	0
HMR_0817	1	0	0
HMR_0822	1	0	0
HMR_0828	1	1	0
HMR_0831	1	1	0
HMR_0835	1	1	0
HMR_0836	1	1	0
HMR_0839	1	0	0
HMR_0841	1	1	0
HMR_0846	1	0	0
HMR_0854	1	1	0
HMR_0855	1	1	0
HMR_0859	1	1	0
HMR_0875	1	1	0
HMR_0876	1	1	0
HMR_0877	1	1	0
HMR_0889	1	0	0
HMR_0890	1	0	0
HMR_0911	1	0	0
HMR_0960	1	1	0
HMR_0962	1	0	0
HMR_0963	1	0	0
HMR_0979	1	1	0
HMR_0980	1	1	0
HMR_0981	1	1	0
HMR_1084	1	0	0
HMR_1102	1	1	0
HMR_1104	1	1	0
HMR_1127	1	1	0
HMR_1129	1	0	0
HMR_1135	1	1	0
HMR_1242	1	1	0
HMR_1243	1	0	0
HMR_1280	1	1	0
HMR_1283	1	1	0
HMR_1311	1	1	0
HMR_1312	1	0	0
HMR_1329	1	1	0
HMR_1331	1	1	0
HMR_1332	1	1	0
HMR_1373	1	1	0
HMR_1532	1	1	0
HMR_1565	1	1	0
HMR_1620	1	1	0
HMR_1623	1	1	0
HMR_1629	1	1	0
HMR_1630	1	1	0
HMR_1635	1	1	0
HMR_1637	1	1	0
HMR_1644	1	1	0
HMR_1651	1	1	0
HMR_1653	1	1	0
HMR_1916	1	1	0
HMR_1981	1	1	0
HMR_1988	1	0	0
HMR_2002	1	1	0
HMR_2007	1	1	0
HMR_2029	1	1	0
HMR_2041	1	1	0
HMR_2087	1	1	0
HMR_2088	1	1	0
HMR_2089	1	1	0
HMR_2090	1	1	0
HMR_2259	1	1	0
HMR_2260	1	1	0
HMR_2261	1	1	0
HMR_2262	1	1	0
HMR_2263	1	1	0
HMR_2264	1	1	0
HMR_2265	1	1	0
HMR_2266	1	1	0
HMR_2267	1	1	0
HMR_2268	1	1	0
HMR_2269	1	1	0
HMR_2270	1	1	0
HMR_2288	1	1	0
HMR_2289	1	1	0
HMR_2292	1	0	0
HMR_2293	1	0	0
HMR_2294	1	0	0
HMR_2296	1	0	0
HMR_2332	1	1	0
HMR_2334	1	1	0
HMR_2336	1	1	0
HMR_2338	1	1	0
HMR_2342	1	1	0
HMR_2343	1	1	0
HMR_2344	1	1	0
HMR_2345	1	1	0
HMR_2347	1	0	0
HMR_2348	1	0	0
HMR_2349	1	0	0
HMR_2350	1	0	0
HMR_2353	1	0	0
HMR_2354	1	0	0
HMR_2355	1	0	0
HMR_2356	1	0	0
HMR_2368	1	0	0
HMR_2433	1	0	0
HMR_2434	1	0	0
HMR_2435	1	0	0
HMR_2436	1	0	0
HMR_2484	1	1	0
HMR_2602	1	0	0
HMR_2603	1	0	0
HMR_2604	1	0	0
HMR_2608	1	1	0
HMR_2609	1	1	0
HMR_2610	1	1	0
HMR_2612	1	1	0
HMR_2613	1	1	0
HMR_2624	1	1	0
HMR_2634	1	1	0
HMR_2635	1	1	0
HMR_2644	1	1	0
HMR_2648	1	1	0
HMR_2649	1	1	0
HMR_2650	1	1	0
HMR_2651	1	1	0
HMR_2652	1	1	0
HMR_2653	1	1	0
HMR_2655	1	1	0
HMR_2657	1	0	0
HMR_2659	1	0	0
HMR_2660	1	1	0
HMR_2661	1	1	0
HMR_2662	1	1	0
HMR_2667	1	1	0
HMR_2669	1	0	0
HMR_2670	1	0	0
HMR_2671	1	0	0
HMR_2673	1	1	0
HMR_2675	1	1	0
HMR_2676	1	1	0
HMR_2677	1	1	0
HMR_2679	1	1	0
HMR_2681	1	1	0
HMR_2682	1	1	0
HMR_2683	1	1	0
HMR_2684	1	1	0
HMR_2685	1	1	0
HMR_2686	1	1	0
HMR_2687	1	0	0
HMR_2688	1	0	0
HMR_2689	1	0	0
HMR_2699	1	1	0
HMR_2700	1	1	0
HMR_2701	1	1	0
HMR_2703	1	1	0
HMR_2704	1	1	0
HMR_2705	1	1	0
HMR_2706	1	1	0
HMR_2707	1	1	0
HMR_2708	1	0	0
HMR_2709	1	0	0
HMR_2710	1	0	0
HMR_2711	1	0	0
HMR_2712	1	0	0
HMR_2713	1	0	0
HMR_2715	1	1	0
HMR_2718	1	1	0
HMR_2722	1	1	0
HMR_2727	1	1	0
HMR_2739	1	1	0
HMR_2740	1	1	0
HMR_2741	1	1	0
HMR_2744	1	1	0
HMR_2748	1	1	0
HMR_2753	1	1	0
HMR_2757	1	1	0
HMR_2760	1	1	0
HMR_2764	1	1	0
HMR_2768	1	0	0
HMR_2769	1	0	0
HMR_2770	1	0	0
HMR_2771	1	0	0
HMR_2772	1	0	0
HMR_2773	1	0	0
HMR_2774	1	1	0
HMR_2775	1	1	0
HMR_2776	1	1	0
HMR_2884	1	1	0
HMR_2886	1	1	0
HMR_2942	1	1	0
HMR_2943	1	1	0
HMR_2944	1	1	0
HMR_2945	1	1	0
HMR_2946	1	1	0
HMR_2947	1	1	0
HMR_2948	1	1	0
HMR_2951	1	1	0
HMR_2954	1	1	0
HMR_2955	1	1	0
HMR_2956	1	1	0
HMR_2957	1	1	0
HMR_2961	1	1	0
HMR_2962	1	1	0
HMR_2963	1	1	0
HMR_2964	1	1	0
HMR_2965	1	1	0
HMR_2966	1	1	0
HMR_2967	1	1	0
HMR_2968	1	1	0
HMR_2969	1	1	0
HMR_2970	1	1	0
HMR_2971	1	1	0
HMR_2972	1	1	0
HMR_2973	1	1	0
HMR_2974	1	1	0
HMR_2975	1	1	0
HMR_2976	1	1	0
HMR_2977	1	1	0
HMR_2978	1	1	0
HMR_2979	1	1	0
HMR_2980	1	1	0
HMR_2982	1	1	0
HMR_2983	1	1	0
HMR_2985	1	1	0
HMR_2986	1	1	0
HMR_2988	1	1	0
HMR_2989	1	1	0
HMR_2990	1	1	0
HMR_2994	1	1	0
HMR_2998	1	1	0
HMR_2999	1	1	0
HMR_3001	1	1	0
HMR_3002	1	1	0
HMR_3003	1	1	0
HMR_3023	1	1	0
HMR_3062	1	1	0
HMR_3063	1	1	0
HMR_3064	1	1	0
HMR_3065	1	1	0
HMR_3066	1	1	0
HMR_3067	1	1	0
HMR_3068	1	1	0
HMR_3069	1	1	0
HMR_3106	1	1	0
HMR_3107	1	1	0
HMR_3108	1	1	0
HMR_3109	1	1	0
HMR_3110	1	1	0
HMR_3111	1	1	0
HMR_3112	1	1	0
HMR_3113	1	1	0
HMR_3114	1	1	0
HMR_3170	1	1	0
HMR_3171	1	1	0
HMR_3172	1	1	0
HMR_3173	1	1	0
HMR_3174	1	1	0
HMR_3175	1	1	0
HMR_3176	1	1	0
HMR_3177	1	1	0
HMR_3178	1	1	0
HMR_3179	1	1	0
HMR_3180	1	1	0
HMR_3181	1	1	0
HMR_3182	1	1	0
HMR_3183	1	1	0
HMR_3184	1	1	0
HMR_3185	1	1	0
HMR_3186	1	1	0
HMR_3187	1	1	0
HMR_3188	1	1	0
HMR_3189	1	1	0
HMR_3190	1	1	0
HMR_3191	1	1	0
HMR_3192	1	1	0
HMR_3193	1	1	0
HMR_3194	1	1	0
HMR_3195	1	1	0
HMR_3196	1	1	0
HMR_3197	1	1	0
HMR_3198	1	1	0
HMR_3199	1	1	0
HMR_3200	1	1	0
HMR_3201	1	1	0
HMR_3202	1	1	0
HMR_3203	1	1	0
HMR_3204	1	1	0
HMR_3205	1	1	0
HMR_3218	1	1	0
HMR_3219	1	1	0
HMR_3220	1	1	0
HMR_3221	1	1	0
HMR_3222	1	1	0
HMR_3223	1	1	0
HMR_3224	1	1	0
HMR_3225	1	1	0
HMR_3229	1	0	0
HMR_3230	1	1	0
HMR_3231	1	1	0
HMR_3232	1	1	0
HMR_3233	1	1	0
HMR_3234	1	1	0
HMR_3235	1	1	0
HMR_3236	1	1	0
HMR_3237	1	1	0
HMR_3240	1	1	0
HMR_3241	1	1	0
HMR_3242	1	1	0
HMR_3243	1	1	0
HMR_3244	1	0	0
HMR_3245	1	0	0
HMR_3246	1	0	0
HMR_3247	1	0	0
HMR_3296	1	0	0
HMR_3321	1	1	0
HMR_3326	1	1	0
HMR_3327	1	1	0
HMR_3328	1	1	0
HMR_3329	1	1	0
HMR_3330	1	1	0
HMR_3331	1	1	0
HMR_3332	1	1	0
HMR_3333	1	1	0
HMR_3334	1	1	0
HMR_3335	1	1	0
HMR_3336	1	1	0
HMR_3337	1	1	0
HMR_3338	1	1	0
HMR_3339	1	1	0
HMR_3340	1	1	0
HMR_3341	1	1	0
HMR_3342	1	1	0
HMR_3343	1	1	0
HMR_3344	1	1	0
HMR_3345	1	1	0
HMR_3346	1	1	0
HMR_3347	1	1	0
HMR_3348	1	1	0
HMR_3349	1	1	0
HMR_3350	1	1	0
HMR_3351	1	1	0
HMR_3352	1	1	0
HMR_3353	1	1	0
HMR_3396	1	1	0
HMR_3397	1	1	0
HMR_3398	1	1	0
HMR_3406	1	0	0
HMR_3408	1	0	0
HMR_3411	1	0	0
HMR_3416	1	0	0
HMR_3421	1	0	0
HMR_3422	1	1	0
HMR_3423	1	0	0
HMR_3424	1	0	0
HMR_3425	1	1	0
HMR_3427	1	1	0
HMR_3433	1	1	0
HMR_3452	1	0	0
HMR_3453	1	0	0
HMR_3454	1	0	0
HMR_3455	1	0	0
HMR_3456	1	0	0
HMR_3457	1	0	0
HMR_3505	1	1	0
HMR_3520	1	1	0
HMR_3522	1	1	0
HMR_3597	1	1	0
HMR_3625	1	1	0
HMR_3626	1	1	0
HMR_3627	1	1	0
HMR_3628	1	1	0
HMR_3629	1	1	0
HMR_3630	1	1	0
HMR_3631	1	1	0
HMR_3633	1	1	0
HMR_3635	1	1	0
HMR_3636	1	1	0
HMR_3637	1	1	0
HMR_3639	1	1	0
HMR_3640	1	1	0
HMR_3642	1	1	0
HMR_3644	1	1	0
HMR_3645	1	1	0
HMR_3646	1	1	0
HMR_3647	1	1	0
HMR_3648	1	1	0
HMR_3649	1	1	0
HMR_3650	1	1	0
HMR_3651	1	1	0
HMR_3652	1	1	0
HMR_3654	1	1	0
HMR_3655	1	1	0
HMR_3656	1	1	0
HMR_3657	1	1	0
HMR_3658	1	1	0
HMR_3659	1	1	0
HMR_3660	1	1	0
HMR_3662	1	0	0
HMR_3663	1	1	0
HMR_3665	1	1	0
HMR_3666	1	1	0
HMR_3667	1	1	0
HMR_3668	1	1	0
HMR_3669	1	1	0
HMR_3670	1	1	0
HMR_3677	1	1	0
HMR_3678	1	1	0
HMR_3679	1	1	0
HMR_3680	1	1	0
HMR_3681	1	1	0
HMR_3682	1	1	0
HMR_3684	1	1	0
HMR_3685	1	1	0
HMR_3686	1	1	0
HMR_3687	1	1	0
HMR_3688	1	1	0
HMR_3689	1	1	0
HMR_3690	1	1	0
HMR_3692	1	1	0
HMR_3694	1	1	0
HMR_3695	1	1	0
HMR_3696	1	1	0
HMR_3698	1	1	0
HMR_3699	1	1	0
HMR_3701	1	1	0
HMR_3703	1	1	0
HMR_3704	1	1	0
HMR_3705	1	1	0
HMR_3706	1	1	0
HMR_3707	1	1	0
HMR_3708	1	1	0
HMR_3709	1	1	0
HMR_3710	1	1	0
HMR_3711	1	1	0
HMR_3713	1	1	0
HMR_3714	1	1	0
HMR_3715	1	1	0
HMR_3716	1	1	0
HMR_3717	1	1	0
HMR_3718	1	1	0
HMR_3719	1	1	0
HMR_3721	1	0	0
HMR_3722	1	1	0
HMR_3724	1	1	0
HMR_3725	1	1	0
HMR_3726	1	1	0
HMR_3727	1	1	0
HMR_3728	1	1	0
HMR_3729	1	1	0
HMR_3736	1	1	0
HMR_3737	1	1	0
HMR_3738	1	1	0
HMR_3739	1	1	0
HMR_3740	1	1	0
HMR_3741	1	1	0
HMR_3831	1	1	0
HMR_3864	1	1	0
HMR_3915	1	1	0
HMR_3966	1	1	0
HMR_4078	1	1	0
HMR_4079	1	1	0
HMR_4182	1	1	0
HMR_4270	1	1	0
HMR_4422	1	1	0
HMR_4592	1	1	0
HMR_4700	1	0	0
HMR_4790	1	0	0
HMR_4831	1	1	0
HMR_5301	1	1	0
HMR_5387	1	1	0
HMR_5389	1	1	0
HMR_6397	1	1	0
HMR_6408	1	1	0
HMR_6500	1	1	0
HMR_6515	1	1	0
HMR_6545	1	1	0
HMR_6549	1	1	0
HMR_6607	1	1	0
HMR_6611	1	1	0
HMR_6629	1	1	0
HMR_6632	1	1	0
HMR_6672	1	1	0
HMR_6755	1	1	0
HMR_6854	1	0	0
HMR_6876	1	1	0
HMR_6975	1	1	0
HMR_6976	1	1	0
HMR_6977	1	1	0
HMR_6978	1	1	0
HMR_6986	1	1	0
HMR_7198	1	1	0
HMR_7199	1	1	0
HMR_7328	1	1	0
HMR_7329	1	1	0
HMR_7330	1	1	0
HMR_7431	1	1	0
HMR_7432	1	1	0
HMR_7628	1	0	0
HMR_7652	1	1	0
HMR_7748	1	1	0
HMR_7749	1	1	0
HMR_7756	1	0	0
HMR_7898	1	1	0
HMR_7900	1	1	0
HMR_7903	1	1	0
HMR_7977	1	1	0
HMR_8023	1	1	0
HMR_8418	1	1	0
HMR_8582	1	0	0
HMR_9179	1	1	0
HMR_9180	1	1	0
HMR_9191	1	1	0
HMR_9191_e	1	1	0
HMR_9608	1	1	0
HMR_9612	1	1	0
HMR_9630	1	1	0
HMR_9634	1	0	0
HMR_9639	1	1	0
HMR_9642	1	1	0
HMR_9647	1	1	0
HMR_9648	1	1	0
HMR_9658	1	1	0
HMR_9660	1	1	0
HMR_9661	1	1	0
HMR_9662	1	1	0
HMR_9667	1	1	0
HMR_9669	1	1	0
HMR_9670	1	1	0
HMR_9671	1	1	0
HMR_9674	1	0	0
HMR_9680	1	1	0
HMR_9797	1	0	0
HMR_9802	1	1	0
HOCDACBP	1	0	0
HOCTDACBP	1	0	0
HOCTDEC2CRNe	1	0	0
HOCTDECCRNe	1	0	0
HPDCACRNCPT1	1	1	0
HPDCACRNCPT2	1	1	0
HPDCACRNt	1	1	0
HPDCAt	1	1	0
HS1ly	1	1	0
HS2ly	1	1	0
HS3ly	1	1	0
HS4ly	1	1	0
HSAT1ly	1	1	0
HSAT2ly	1	1	0
HSAT3ly	1	1	0
HSAT4ly	1	1	0
HSD17B1	1	1	0
HSD17B4x	1	1	0
HSD17B7r	1	1	0
HSD3A1r	1	1	0
HSD3A2r	1	1	0
HSD3B7P	1	0	0
HSPASEly	1	1	0
HSPGt	1	1	0
HSPGtly	1	1	0
HTDCACBP	1	0	0
HTDCRNe	1	0	0
Htr	1	1	0
Htx	1	1	0
HXAt3	1	1	0
HXCOAte	1	1	0
HXCOAtx	1	0	0
HXPRT	1	1	0
HYPOE	1	0	0
IBUP_Rtdhep	1	0	0
IBUP_Rtdu	1	0	0
IBUP_Stdhep	1	0	0
IBUP_Stdu	1	0	0
ICDCHOLt	1	1	0
ICDHxm	1	1	0
ICDHy	1	1	0
ICDHyrm	1	1	0
ICITtr	1	1	0
IDOAASE1ly	1	1	0
IDOAASE2ly	1	1	0
IDOAASE3ly	1	1	0
IDOURte	1	1	0
IDOURtly	1	1	0
IDPtn	1	1	0
ILEARGILEr	1	1	0
ILEARGILEt	1	1	0
ILEASNHISr	1	1	0
ILEASNHISt	1	1	0
ILEASPr	1	1	0
ILEASPt	1	1	0
ILEGLNGLUr	1	1	0
ILEGLNGLUt	1	1	0
ILEGLYARGr	1	1	0
ILEGLYARGt	1	1	0
ILEPROLYSr	1	1	0
ILEPROLYSt	1	1	0
ILESERARGr	1	1	0
ILESERARGt	1	1	0
ILEtec	1	1	0
ILETRPTYRr	1	1	0
ILETRPTYRt	1	1	0
IM4ACte	1	1	0
IMACTD	1	1	0
IMPC	1	1	0
IMPtr	1	1	0
IND3ACt	1	1	0
INSt2	1	1	0
INSTt2r	1	1	0
INSTt4	1	1	0
INSTt4_2	1	1	0
IPDDI	1	1	0
ITCOAL1m	1	1	0
ITCOALm	1	1	0
ITPtn	1	1	0
IVCOAACBP	1	0	0
IVCRNe	1	0	0
KCCt	1	0	0
KHK2	1	1	0
KHte	1	1	0
KSItly	1	1	0
KYNATEtr2	1	0	0
L_LACt4r	1	1	0
L_LACtm	1	1	0
L2AADPtr	1	1	0
LACZe	1	1	0
LALDO	1	1	0
LCYSTAT	1	1	0
LCYSTt	1	1	0
LDH_L	1	1	0
LDH_Lm	1	1	0
LEUALAARGr	1	1	0
LEUALAARGt	1	1	0
LEUASNASPr	1	1	0
LEUASNASPt	1	1	0
LEUASPLYSr	1	1	0
LEUASPLYSt	1	1	0
LEUKTRA4t	1	1	0
LEUKTRD4t	1	1	0
LEUKTRE4t	1	1	0
LEULEULAPc	1	1	0
LEULEUt	1	1	0
LEULEUTRPr	1	1	0
LEULEUTRPt	1	1	0
LEUPROARGr	1	1	0
LEUPROARGt	1	1	0
LEUPROr	1	1	0
LEUPROt	1	1	0
LEUSERTRPr	1	1	0
LEUSERTRPt	1	1	0
LEUt4	1	1	0
LEUt5m	1	1	0
LEUTA	1	1	0
LEUTAm	1	1	0
LEUTRPARGr	1	1	0
LEUTRPARGt	1	1	0
LEUTRPr	1	1	0
LEUTRPt	1	1	0
LEUTYRTYRr	1	1	0
LEUTYRTYRt	1	1	0
LEUVALr	1	1	0
LEUVALt	1	1	0
LGNCt	1	1	0
LGTHL	1	1	0
LHCYSTIN	1	1	0
LHCYSTINt	1	1	0
LINKDEG1ly	1	1	0
LINKDEG2ly	1	1	0
LINKDEG4ly	1	1	0
LKYNRtr2	1	1	0
LNELDCCRNt	1	1	0
LNELDCCRNtr	1	0	0
LNELDCt	1	1	0
LNLCCRNNAt	1	0	0
LNLCCRNt	1	1	0
LNLCCRNtd	1	0	0
LNLCt	1	1	0
LNLNCACPT1	1	0	0
LNLNCACPT2	1	0	0
LNLNCACRNt	1	0	0
LNLNCAt	1	1	0
LNLNCGCRNt	1	1	0
LNLNCGt	1	1	0
LPAMt	1	1	0
LPAMtm	1	1	0
LST4EXPTDhc	1	1	0
LST4EXPthc	1	1	0
LSTNM7TDhc	1	1	0
LSTNM7thc	1	1	0
LSTNRATt	1	1	0
LSTNtd	1	1	0
LTD4DP	1	0	0
LYSARGLEUr	1	1	0
LYSARGLEUt	1	1	0
LYSCYSHISr	1	1	0
LYSCYSHISt	1	1	0
LYSGLNPHEr	1	1	0
LYSGLNPHEt	1	1	0
LYSGLUGLUr	1	1	0
LYSGLUGLUt	1	1	0
LYSLYSLYSr	1	1	0
LYSLYSLYSt	1	1	0
LYSPHEILEr	1	1	0
LYSPHEILEt	1	1	0
LYSt4	1	1	0
LYStiDF	1	1	0
LYStm	1	1	0
LYSTRPARGr	1	1	0
LYSTRPARGt	1	1	0
LYSTYRILEr	1	1	0
LYSTYRILEt	1	1	0
LYSVALPHEr	1	1	0
LYSVALPHEt	1	1	0
LYSVALTRPr	1	1	0
LYSVALTRPt	1	1	0
MACACI	1	0	0
MAL_Lte	1	1	0
MAL_Ltx	1	1	0
MALOAtm	1	1	0
MALSO3tm	1	1	0
MALSO4tm	1	0	0
