del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization
3SPYRSP	0.12996133641153	0.0036525425718499	Methionine and cysteine metabolism		cysteine metabolism	[c]
3SPYRSPm	0.133213983770559	0.00366239919487575	Methionine and cysteine metabolism		NA	[m]
4ABUTtm	0.0515515057150114	0.00207523877147647	Transport, mitochondrial		NA	intercompartmental
4HGLSDm	0.0019101705240499	-0.264244401010611	Arginine and proline metabolism	8659.1 or 8659.2	NA	[m]
5ADTSTSTERONESte	0.13354044872973	0.00366875552904364	Transport, extracellular		NA	intercompartmental
5ADTSTSTERONEte	0.13354044872973	0.00366875552904364	Transport, extracellular		NA	intercompartmental
5AOPtm	-0.00195871481772562	-0.158187093827172	Heme synthesis		NA	intercompartmental
5MTHFt	-0.783301627499634	-3.8370139682	Transport, extracellular	2348.5 or 2348.3 or 2348.1 or 2348.6 or 2352.1 or 2348.4 or 2348.2	NA	intercompartmental
5MTHFt2	-0.783301627499634	-3.8370139682	Transport, extracellular	6573.1 or 6573.2	NA	intercompartmental
5THFtm	0.0865486119260169	0.00314869795597142	Transport, mitochondrial		NA	intercompartmental
7DHCHSTEROLtr	0.0155245259152219	-0.00639500412832021	Transport, endoplasmic reticular		NA	intercompartmental
7DHFtl	0.0582732524913278	0.00284678175466371	Transport, lysosomal		NA	intercompartmental
7THFtl	0.0978368719531673	0.00334150460186627	Transport, lysosomal		NA	intercompartmental
A_MANASEly	0.13354044873118	0.00366875552904141	N-glycan degradation	4125.1	NA	[l]
A4GALTg	0.133540448736223	0.00366875552908498	Sphingolipid metabolism	53947.1	NA	[g]
AATAi	0.074257336478196	0.00297844119898574	Lysine metabolism	51166.1 or 51166.2	NA	[c]
ABTArm	0.0515515057150114	0.00207523877147647	Glutamate metabolism	18.1 or 18.2	GABA aminotransferase	[m]
ABTD	0.13354044872973	0.00366875552904364	Pentose phosphate pathway		NA	[c]
ABUTt2rL	0.133295685528737	0.003668189025812	Transport, lysosomal	206358.1	NA	intercompartmental
ABUTt4_2_r	0.310293445517239	2.61520761659634	Transport, extracellular	6529.1 or 6538.1 or 6540.1 or 6539.1	NA	intercompartmental
ACACT10m	0.0214176415424461	-0.0018693887177306	Valine, leucine, and isoleucine metabolism	38.1 or 3032.1 or 10449.1	isoleucine metabolism	[m]
ACACT1rm	-0.0204522947186905	-0.411378430671048	Tryptophan metabolism	(3030.1 and 3032.1) or 38.1	NA	[m]
ACACT1x	0.108927850618714	0.00350020633129186	Cholesterol metabolism	39.1	NA	[x]
ACACt2m	-0.0125242563239838	-0.165160428194111	Transport, mitochondrial	6566.1	NA	intercompartmental
ACACT4p	0.00383411355826934	-0.0308867216740649	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACT5p	0.132735453302167	0.00366271766929381	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACT6p	0.132735453260449	0.00366271766909475	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACT7p	0.132735453260449	0.00366271766909475	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACT8p	0.133540448731982	0.00366875552906936	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACT9p	0.133540448730766	0.00366875552905678	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACtx	0.00409338881649622	-0.0132409060588717	Transport, peroxisomal		NA	intercompartmental
ACALDtm	0.0509883398169941	0.00153125952563244	Transport, mitochondrial		NA	intercompartmental
ACCOAtn	0.00121759052594852	-0.101186223613675	Transport, nuclear		NA	intercompartmental
ACCOAtr	0.00612865795949934	-0.125604042184864	Transport, endoplasmic reticular	9197.1	NA	intercompartmental
ACETONEt2	0.0170966244702821	-0.00349430721474359	Transport, extracellular	6566.1 or 9123.1 or 9194.1	NA	intercompartmental
ACETONEt2m	0.0170966244702821	-0.00349430721474359	Transport, mitochondrial	6566.1	NA	intercompartmental
ACGALtly	0.133540448615241	0.00366875552792895	Transport, lysosomal		NA	intercompartmental
ACGAM6PSi	0.13354044872973	0.00366875552904364	Aminosugar metabolism	64841.1	amino sugar metabolism	[c]
ACGAMPM	0.13354044872973	0.00366875552904364	Aminosugar metabolism	5238.1	amino sugar metabolism	[c]
ACGAMtly	0.000575599092111309	-0.219211805237239	Transport, lysosomal		NA	intercompartmental
ACGPID	0.133540448730058	0.00366875552900446	Phosphatidylinositol phosphate metabolism	9487.1	NA	[c]
ACHtn	0.00121759052594852	-0.101186223613675	Transport, nuclear		NA	intercompartmental
ACN23ACNGALGBSIDEte	0.133540448736223	0.00366875552908498	Transport, extracellular		NA	intercompartmental
ACN23ACNGALGBSIDEtg	0.133540448736223	0.00366875552908498	Transport, golgi apparatus		NA	intercompartmental
ACNAMlt	0.133540448737093	0.00366875552961086	Transport, lysosomal	26503.1	NA	intercompartmental
ACNAMtn	0.0963890943919739	0.00331826979691593	Transport, nuclear		NA	intercompartmental
ACNMLr	0.133540449389589	0.0036687555451812	Aminosugar metabolism		NA	[c]
ACOAD10m	0.0993533707903532	0.0032902182973119	Valine, leucine, and isoleucine metabolism	36.1 or 34.1	isoleucine metabolism	[m]
ACOAD1fm	0.0217763168460195	-0.00116572807658228	Butanoate metabolism	80724.1 or 36.1 or 35.1 or 34.1 or 84129.1 or 27034.1 or 28976.1	NA	[m]
ACOAD8m	-0.00445389489556708	-0.00773604974354666	Valine, leucine, and isoleucine metabolism	3712.1	leucine metabolism	[m]
ACOAD9m	0.0118836679542453	-0.00408326172967579	Valine, leucine, and isoleucine metabolism	34.1 or 27034.1	valine metabolism	[m]
ACOAO7p	0.133553475262186	0.00366861080475156	Fatty acid oxidation	51.1 or 51.2	betaoxidation	[x]
ACONTm	-0.00261199743483247	-0.648523881827498	Citric acid cycle	50.1 or 48.1	TCA cycle, mitochondria	[m]
ACOX22x	0.133524132532282	0.00366872464758688	Bile acid synthesis	8309.1	bile acid synthesis, cytosol	[x]
ACP1_FMN_	0.00171150772842937	-0.0466510859534691	Vitamin B2 metabolism	52.1 or 52.3 or 52.2 or 55.1 or 51205.1 or 54.1	vitamin b2 metabolism	[c]
ACS2	0.133540448768455	0.00366875552897938	Propanoate metabolism	55902.1 or 65985.1 or 55902.2	fatty acid activation, cytosol	[c]
ACt2m	0.0243175835687181	-0.00580681300793424	Transport, mitochondrial		NA	intercompartmental
ACt2r	0.119989340071364	0.511598245210627	Transport, extracellular		NA	intercompartmental
ACtg	0.133540448729958	0.00366875552901533	Transport, golgi apparatus		NA	intercompartmental
ADK1m	-0.00480419183798186	-1.38113445153235	Nucleotide interconversion	205.3 or 205.1 or 204.1 or 204.3 or 204.2 or 205.2	adenylate kinase	[m]
ADK3	0.0095459425179487	-0.325995543948185	Nucleotide interconversion	26289.1 or 26289.2	purine synthesis, cytosol	[c]
ADK3m	-0.00331518170956607	-1.15900424071802	Nucleotide interconversion	50808.1	purine synthesis, cytosol	[m]
ADKd	0.00172173217247438	-0.4691995279894	Nucleotide interconversion	26289.2 or 26289.1	purine synthesis, cytosol	[c]
ADNCYC	-0.030398359951101	-0.00322935789389413	Nucleotide interconversion	112.1 or 55811.1 or 109.1 or 112.2 or 114.1 or 108.1 or 113.1 or 107.1 or 196883.1 or 115.1 or 111.1	purine synthesis, cytosol	[c]
ADNtm	-0.00189578225695541	-0.0636820393528663	Transport, mitochondrial	2030.1	NA	intercompartmental
ADPtx	0.00244620065643875	-0.346181788069912	Transport, peroxisomal		NA	intercompartmental
ADRNCOAtx	0.133540448678569	0.00366875552826054	Transport, peroxisomal		NA	intercompartmental
ADRNCPT1	0.133540448385092	0.00366875552973139	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]
ADRNCPT2	0.133540448753581	0.00366875552948881	Fatty acid oxidation	1376.1	carnitine shuttle	[m]
ADRNCRNt	0.00115646185676459	-0.662528961976094	Fatty acid oxidation	788.1 or 788.1	carnitine shuttle	intercompartmental
ADRNt	0.0159852526630387	-0.00754652076085884	Transport, extracellular		NA	intercompartmental
ADSK	0.126908249240062	0.00361942665952388	Nucleotide interconversion	9060.1 or 9061.1	NA	[c]
ADSL1	0.00225693592531832	-0.0985314953290987	Nucleotide interconversion	158.1 or 158.2	purine synthesis, cytosol	[c]
ADSL2	0.023994332845422	-0.00186613593827856	Purine synthesis	158.1 or 158.2	purine synthesis, cytosol	[c]
AG13T16g	0.133540448745279	0.00366875552917011	Keratan sulfate synthesis	79369.1 or 10678.1 or 11041.1 or 146712.1 or 374907.1 or 93010.1 or 374907.2 or 10678.2 or 10331.1	NA	[g]
AG13T17g	0.133540448745279	0.00366875552917011	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]
AG13T18g	0.133540448745279	0.00366875552917011	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]
AG13T1g	0.133540448731226	0.00366875552904557	Keratan sulfate synthesis	11041.1 or 10678.1 or 93010.1 or 374907.2 or 374907.1 or 146712.1 or 10331.1 or 10678.2 or 79369.1	NA	[g]
AG13T2g	0.133540448731226	0.00366875552904557	Keratan sulfate synthesis	79369.1 or 374907.1 or 11041.1 or 146712.1 or 374907.2 or 93010.1 or 10331.1 or 10678.1 or 10678.2	NA	[g]
AG13T3g	0.133540448731226	0.00366875552904557	Keratan sulfate synthesis	10331.1 or 11041.1 or 374907.2 or 10678.1 or 79369.1 or 374907.1 or 10678.2 or 93010.1 or 146712.1	NA	[g]
AGMTm	0.13354044872973	0.00366875552904364	Arginine and proline metabolism	79814.1	NA	[m]
AGPAT1	0.120825079489045	0.00360143604567974	Triacylglycerol synthesis	10555.1 or 137964.1 or 56895.1 or 56894.2 or 56894.1 or 55326.1 or 10554.1 or 129642.1	triglyceride synthesis, cytosol	[c]
AGTix	0.105651810231894	0.00338712335647537	Alanine and aspartate metabolism	189.1	NA	[x]
AHCYStr	0.101594929747832	0.00337378744257486	Transport, endoplasmic reticular		NA	intercompartmental
AHEXASE2ly	0.13354044872973	0.00366875552904364	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]
AHEXASEly	0.13354044872973	0.00366875552904364	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]
AIRCr	0.023994332845422	-0.00186613593827856	Purine synthesis	10606.1	purine synthesis, cytosol	[c]
AKGDm	0.0412133333434647	0.00153236898472335	Citric acid cycle	(4967.2 and 1738.1 and 8050.1 and 1743.1) or (4967.1 and 1738.1 and 8050.1 and 1743.1)	TCA cycle, mitochondria	[m]
AKGMALtm	-0.00386314674912607	-1.14988456857097	Transport, mitochondrial	8402.1 or 1468.1	malate-aspartate shuttle	intercompartmental
AKGt4_3	0.019592036194219	-0.314125451398158	Transport, extracellular	64849.1 or 64849.2	NA	intercompartmental
AKGtp	-0.00531193343218536	-0.891921740083078	Transport, peroxisomal		NA	intercompartmental
AKR1C41	-0.00260640631552061	-0.767390674022521	Bile acid synthesis	1109.1	bile acid synthesis, cytosol	[c]
AKR1C42	-0.0025600073645241	-1.14505367394772	Bile acid synthesis	1109.1	bile acid synthesis, cytosol	[c]
ALADGLNexR	0.0804884928803165	0.329617769958028	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental
ALADGLYexR	1.94693657494906	2.33798411544602	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental
ALAGLNexR	-0.186067295932345	-2.67868726772954	Transport, extracellular	6520.1 and 56301.1	NA	intercompartmental
ALAGLYexR	-0.484621790976053	-3.82441514230381	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental
ALASm	-0.000580914034689493	-0.508683171270265	Glycine, serine, alanine, and threonine metabolism	212.1 or 23464.1 or 211.2 or 211.1	heme synthesis	[m]
ALAt4	-0.215805408386102	-3.08020444562373	Transport, extracellular	54407.1 or 6542.1 or 11254.1 or 6541.1 or 81539.1 or 55089.1 or 84889.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental
ALATA_L	0.00610099837809437	-0.196900999314322	Glutamate metabolism	2875.1 or 84706.1	alanine transaminase, cytosol	[c]
ALAtN1	0.14665321641842	0.282941171084882	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental
ALCD21_D	-0.0037873078489104	-0.50376639239703	Pyruvate metabolism	127.1 or 284273.2 or 125.1 or 128.1 or 131.1 or (125.1 and 124.1) or 124.1 or 130.1 or 137872.1 or (125.1 and 126.1) or (126.1 and 124.1) or 284273.1 or 126.1	NA	[c]
ALCD21_L	0.011068180694606	-0.00462106458271281	Pyruvate metabolism	130.1 or 125.1 or 125.1 and 124.1 or 128.1 or 126.1 or 284273.2 or 137872.1 or 127.1 or 124.1 or (126.1 and 124.1) or 284273.1 or (125.1 and 126.1) or 131.1	NA	[c]
ALCD22_D	-0.011425793158548	-1.47947960834085	Pyruvate metabolism	126.1 or 137872.1 or (126.1 and 124.1) or 127.1 or 130.1 or 284273.1 or (125.1 and 124.1) or 128.1 or 124.1 or 125.1 or 284273.2 or 131.1 or (125.1 and 126.1)	NA	[c]
ALCD2if	0.13354044872973	0.00366875552904364	Glycolysis/gluconeogenesis	(125.1 and 126.1) or 137872.1 or (125.1 and 124.1) or 127.1 or 130.1 or 284273.1 or 126.1 or 124.1 or 128.1 or 125.1 or 126.1 or 284273.2 or 131.1 or (126.1 and 124.1)	NA	[c]
ALDD20x	0.13354044872973	0.00366875552904364	Tryptophan metabolism	216.1 or 8854.2 or 501.1 or 8854.1 or 223.1 or 224.1 or 8854.3	NA	[c]
ALDD20xm	0.13354044872973	0.00366875552904364	Tryptophan metabolism	219.1 or 8659.1 or 217.1 or 8659.2	NA	[m]
ALDD21	0.00162083655116265	-1.44153396845979	Fatty acid oxidation	224.1	alpha oxidation	[c]
ALDD2xm	0.0509883398169941	0.00153125952563244	Glycolysis/gluconeogenesis	219.1 or 217.1	NA	[m]
ALDD2y	0.0547222206602489	0.00244236027463955	Glycolysis/gluconeogenesis	223.1 or 221.1 or 218.1 or 8854.1 or 8854.3 or 222.1 or 8854.2 or 224.1 or 219.1	NA	[c]
ALR2	0.011068180694606	-0.00462106458271281	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]
ALR3	0.011068180694606	-0.00462106458271281	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]
AMACR2p	0.121481044261596	0.00358131119277086	Bile acid synthesis	23600.1 or 23600.2	NA	[x]
AMETr	0.101594929747832	0.00337378744257486	Transport, endoplasmic reticular		NA	intercompartmental
AMETt2m	0.000670875928167735	-0.187421602777782	Transport, mitochondrial	115286.3 or 115286.2 or 115286.1	NA	intercompartmental
AMPDA	-0.00120286613640118	-0.0959320364195373	Nucleotide interconversion	271.2 or 270.1 or 271.1 or 272.1 or 271.3	purine synthesis, cytosol	[c]
AMPTASECGe	0.133392195027702	0.00366786777014291	Glutathione metabolism	290.1	NA	[e]
AMPtp	0.00157257180832384	-0.554588666058804	Transport, peroxisomal		NA	intercompartmental
AMY2e	0.13354044872973	0.00366875552904364	Starch and sucrose metabolism	6520.1 or 280.1 or 278.1 or 276.1 or 277.1 or (6519.1 and 11136.1) or 276.2 or 279.1	glycogen metabolism	[e]
ANDRSTRNte	0.13354044872973	0.00366875552904364	Transport, extracellular		NA	intercompartmental
APOCF	0.0821968689383633	0.00307593966722524	Biotin metabolism		NA	[c]
APOCFm	0.0739882533329685	0.00291452555453999	Biotin metabolism		NA	[m]
APOC_LYS_BTNP	0.0821968689383633	0.00307593966722524	Biotin metabolism		NA	[c]
APOC_LYS_BTNPm	0.0739882533329685	0.00291452555453999	Biotin metabolism		NA	[m]
APRTO2	0.120504507214413	0.00356949500870427	Arginine and proline metabolism	4128.1 or 4129.1	NA	[c]
ARAB_Lt	0.13354044872973	0.00366875552904364	Transport, extracellular		NA	intercompartmental
ARABR	0.13354044872973	0.00366875552904364	Pentose phosphate pathway	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]
ARACHCPT1	0.0221677014517991	-0.00137226257785867	Fatty acid oxidation	1375.3 or 1374.1 or 1375.2 or 1375.4 or 1375.1 or 126129.1	carnitine shuttle	[c]
ARACHCPT2	0.0221677014514894	-0.00137226257793575	Fatty acid oxidation	1376.1	carnitine shuttle	[m]
ARACHCRNt	-6.99802594607627e-05	-0.389407720800862	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental
ARACHDCOAtx	-0.00135293657632045	-1.65639352770915	Transport, peroxisomal		NA	intercompartmental
ARACHDt2	0.0457584370393956	0.0506294205071937	Transport, extracellular	10998.1	NA	intercompartmental
ARACHDtr	0.00544527518937423	-0.482339393662493	Transport, endoplasmic reticular		NA	intercompartmental
ARACHt	0.0319615646407622	0.00150012507803298	Transport, extracellular		NA	intercompartmental
ARGLYSex	0.0199187271772512	-0.134070851285326	Transport, extracellular	9057.1 and 6520.1	NA	intercompartmental
ARGt4	0.0161974935423785	-0.147494412303619	Transport, extracellular	11254.1	NA	intercompartmental
ARSA	0.133295685457437	0.00366818902509248	Sphingolipid metabolism	410.1	NA	[l]
R_group_phosphotase_3	0.0612663747611613	0.00256706724637494	Miscellaneous		fatty acid activation, cytosol	[c]
ARTFR208	0.0063121652790001	-0.129555990567074	R group synthesis		NA	intercompartmental
ARTPLM3m	0.0612663747611613	0.00256706724637494	R group synthesis		NA	[m]
ASAH1	0.133540448730076	0.00366875552904263	Sphingolipid metabolism	427.1 or 427.2	NA	[l]
ASCBOX	0.13354044872973	0.00366875552904364	Vitamin C metabolism		vitamin c metabolism, cytosol	[c]
ASCBt	0.00123235799010621	-0.392884261023444	Transport, extracellular		NA	intercompartmental
ASCBt4	0.0019777609928864	-0.385549161848487	Transport, extracellular	9962.2 or 9963.1 or 9962.1 or 9963.2	NA	intercompartmental
ASNt4	0.0482196739126109	0.318646319905916	Transport, extracellular	81539.1 or 11254.1 or 54407.1 or 55089.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental
ASNtN1	-0.0326037861259736	-1.43079398991963	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental
ASPCTr	0.13354044872973	0.00366875552904364	Pyrimidine synthesis	790.1	pyrimidine synthesis/ de novo	[c]
ASPDt6	-0.0138238465975065	-0.333741486719085	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental
ASPGLUm	-0.00241460940749612	-0.014957200837188	Transport, mitochondrial	8604.1 or 10165.1	malate-aspartate shuttle	intercompartmental
ASPt6	0.0451298073794833	0.00272064303035936	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental
ASPTAm	-0.00454259009044443	-0.046128811203527	Alanine and aspartate metabolism	2806.1	malate-aspartate shuttle	[m]
ATP1ter	0.0415056732929921	0.0014212251760233	Transport, endoplasmic reticular		NA	intercompartmental
ATP2ter	0.00692787284152584	-0.0288891297930948	Transport, endoplasmic reticular		NA	intercompartmental
ATPH1e	0.13742321472444	0.0220940655632706	Nucleotide interconversion	954.1 or 954.2 or 953.1 or 956.1 or 955.1 or 957.1	purine catabolism, cytosol	[e]
ATPH2e	0.13354044872973	0.00366875552904364	Nucleotide interconversion	954.2 or 954.1 or 953.1 or 956.1 or 955.1 or 957.1 or 377841.1	purine catabolism, cytosol	[e]
ATPtm	-0.00111227635715392	-0.490229047972251	Transport, mitochondrial	291.1 or 293.1 or 292.1	NA	intercompartmental
ATPtn	0.00830166664654598	-1.26473834686061	Transport, nuclear		NA	intercompartmental
ATPtx	0.00208382238556142	-0.247275738515816	Transport, peroxisomal		NA	intercompartmental
B_MANNASEly	0.133540448725572	0.00366875552897696	N-glycan degradation	4126.1	NA	[l]
B3GALT3g	0.133540448736223	0.00366875552908498	Sphingolipid metabolism	8706.4 or 8706.1 or 8706.3 or 8706.2	NA	[g]
B3GALT41g	0.133540448734736	0.00366875552905174	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT42g	0.133540448728646	0.00366875552901541	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT43g	0.13354044872973	0.00366875552904364	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT44g	0.13354044872973	0.00366875552904364	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT5g	0.133540448736223	0.00366875552908498	Sphingolipid metabolism	10317.4 or 10317.1 or 10317.3 or 10317.2 or 10317.5	NA	[g]
BAAT1x	-0.00165592973305488	-0.869274335520882	Bile acid synthesis	570.1	NA	[x]
BAAT2x	0.00388880545919627	-0.649702508982044	Bile acid synthesis	570.1	NA	[x]
BAAT3x	0.121481044261439	0.00358131119276646	Bile acid synthesis	570.1	NA	[x]
BAAT4x	0.00587033576697927	-0.249526044698668	Bile acid synthesis	570.1	NA	[x]
BACCL	0.0821968689383633	0.00307593966722524	Biotin metabolism	3141.1	NA	[c]
BACCLm	0.0739882533329685	0.00291452555453999	Biotin metabolism	3141.1	NA	[m]
BAMPPALDOX	0.13354044872973	0.00366875552904364	Beta-Alanine metabolism	8854.2 or 501.1 or 216.1 or 224.1 or 8854.3 or 223.1 or 8854.1	NA	[c]
BDHm	0.00658882892910494	-0.0157947812818205	Nucleotide salvage pathway	622.2 or 622.3 or 622.1	ketolysis	[m]
BHBt	-0.0908911916806574	-0.664642659359261	Transport, extracellular		NA	intercompartmental
BHBtm	0.0212983795530705	-0.00142311517185491	Transport, mitochondrial		NA	intercompartmental
BILGLCURt	0.0208878473786105	-0.078220767674133	Transport, extracellular	10599.1 or 28234.1	NA	intercompartmental
BILGLCURtr	0.0220339811371237	-0.00693494808941345	Transport, endoplasmic reticular		NA	intercompartmental
BILIRUBt2	-0.769695272721337	-3.14869137461957	Transport, extracellular	10599.1	NA	intercompartmental
BILIRUBtr	0.0106786826291476	-0.0528130293275336	Transport, endoplasmic reticular		NA	intercompartmental
BIOCYTtn	0.0821968689383633	0.00307593966722524	Transport, nuclear		NA	intercompartmental
BMTer_U	0.133540448734827	0.00366875552908829	Phosphatidylinositol phosphate metabolism	9488.1	NA	[r]
BPNT2	0.124657259068358	0.00359911633231368	Nucleotide interconversion	10380.1	NA	[c]
BTND1n	0.0821968689383633	0.00307593966722524	Biotin metabolism	686.1	NA	[n]
BTNDm	0.0739882533329685	0.00291452555453999	Biotin metabolism	686.1	NA	[m]
BTNPL	0.0821968689383633	0.00307593966722524	Biotin metabolism	3141.1	NA	[c]
BTNPLm	0.0739882533329685	0.00291452555453999	Biotin metabolism	3141.1	NA	[m]
BTNt2	0.0680636032755809	0.0114009328268058	Transport, extracellular	6566.1	NA	intercompartmental
BTNtn	0.0821968689383633	0.00307593966722524	Transport, nuclear		NA	intercompartmental
C14STRr	0.162504683440176	0.00385889491847952	Cholesterol metabolism	7108.1	cholesterol synthesis	[r]
C160CPT1	0.00438033888076161	-0.378911625121403	Fatty acid oxidation	126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1	carnitine shuttle	[c]
C160CPT2	0.107067391323463	0.00346376032872823	Fatty acid oxidation	1376.1 or 1374.1	carnitine shuttle	[m]
C160CRNt	0.0023436400419933	-0.160117620373263	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental
C161CPT1	0.0122440983646625	-0.0056465037778116	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]
C161CPT12	0.13354044873249	0.00366875552932045	Fatty acid oxidation	126129.1 or 1375.3 or 1375.1 or 1375.2 or 1374.1 or 1375.4	carnitine shuttle	[c]
C161CPT2	0.0116069707365253	-0.00616602701030545	Fatty acid oxidation	1376.1	carnitine shuttle	[m]
C161CRN2t	0.00141048451955316	-0.47387252420806	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental
C161CRNt	0.00358551285508542	-0.0996730616748471	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental
C180CPT1	0.0298050948758905	0.000346563231076112	Fatty acid oxidation	1375.4 or 1375.2 or 126129.1 or 1375.1 or 1374.1 or 1375.3	carnitine shuttle	[c]
C180CPT2	0.0351062535394032	0.00107584518479848	Fatty acid oxidation	1376.1	carnitine shuttle	[m]
