del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	RxnFormula	mta_score_prctile
DCT	726.438854326119	18.7616323871101	Tyrosine metabolism	1638.1	NA	[c]	NA	99.7228477394769
DM_melanin_c_	726.438854326119	18.7616323871101	Exchange/demand reaction		NA	[c]	NA	99.7228477394769
TYRASE	726.438854326119	18.7616323871101	Tyrosine metabolism	7306.1	NA	[c]	NA	99.7228477394769
ACACT9p	726.438854321809	18.7616323871101	Fatty acid oxidation	30.1	betaoxidation	[x]	NA	99.6708816906288
HMR_3059	726.438854321809	18.7616323871101	Fatty acid oxidation	1962.1 or 3295.1	NA	[x]	NA	99.6708816906288
HMR_3062	726.438854321809	18.7616323871101	Fatty acid oxidation	8310.1 or 51.1	NA	[x]	NA	99.6708816906288
SGPL12r	726.438854312894	18.7616323871102	Sphingolipid metabolism	8879.1	NA	[r]	NA	99.6189156417807
SPHS1Ptr	726.438854312894	18.7616323871102	Transport, endoplasmic reticular		NA	intercompartmental	NA	99.6189156417807
HMR_9634	726.438854312894	18.7616323871102	Transport, endoplasmic reticular		NA	intercompartmental	NA	99.6189156417807
3HPVSTETCOAhcx	726.438854301588	18.76163238711	Drug metabolism	(51.1 or 1962.1 or 3295.1 or 30.1)	NA	[x]	NA	99.5669495929326
3HPVSCOAitx	726.438854301588	18.76163238711	Drug metabolism		NA	intercompartmental	NA	99.5669495929326
3HPVSTETCOAitx	726.438854301588	18.76163238711	Drug metabolism		NA	intercompartmental	NA	99.5669495929326
EX_retn[e]	726.438854301036	18.7616323871104	Exchange/demand reaction		NA	[e]	NA	99.5149835440845
3HPVSTETCOAhcm	726.438854293622	18.76163238711	Drug metabolism	(37.1 or 3030.1 or 3032.1)	NA	[m]	NA	99.4976615278018
3HPVSCOAitm	726.438854293622	18.76163238711	Drug metabolism		NA	intercompartmental	NA	99.4976615278018
3HPVSTETCOAitm	726.438854293622	18.76163238711	Drug metabolism		NA	intercompartmental	NA	99.4976615278018
EX_urate[e]	726.438854293311	18.7616323871101	Exchange/demand reaction		NA	[e]	NA	99.4456954789538
FldAct	726.438854290887	18.76163238711	Miscellaneous		NA	[c]	NA	99.4283734626711
EX_doco13ac[e]	726.438854290817	18.76163238711	Exchange/demand reaction		NA	[e]	NA	99.4110514463884
ACACT8p	726.438854290629	18.76163238711	Fatty acid oxidation	30.1	betaoxidation	[x]	NA	99.3937294301057
HMR_3076	726.438854290629	18.76163238711	Fatty acid oxidation	1962.1 or 3295.1	NA	[x]	NA	99.3937294301057
RE1925C	726.438854290352	18.76163238711	Tyrosine metabolism		NA	[c]	NA	99.3590853975403
EX_hpdca[e]	726.438854289877	18.76163238711	Exchange/demand reaction		NA	[e]	NA	99.3417633812576
FACOAL245_1	726.438854289089	18.76163238711	Fatty acid oxidation	2180.1	fatty acid activation, cytosol	[c]	NA	99.3244413649749
r0360	726.438854288986	18.76163238711	Fructose and mannose metabolism	3098.1 or 3099.1 or 3101.1	NA	[c]	NA	99.3071193486922
EX_triodthy[e]	726.438854288848	18.76163238711	Exchange		NA	[e]	NA	99.2897973324095
HMR_3069	726.438854288515	18.7616323871099	Fatty acid oxidation	30.1 or 4645.1	NA	[x]	NA	99.2724753161268
HMR_3070	726.438854288515	18.7616323871099	Fatty acid oxidation	8310.1 or 51.1	NA	[x]	NA	99.2724753161268
EX_orot[e]	726.438854288242	18.7616323871099	Exchange/demand reaction		NA	[e]	NA	99.2378312835614
EX_glyc[e]	726.438854288242	18.7616323871099	Exchange/demand reaction		NA	[e]	NA	99.2378312835614
MALT	726.438854288242	18.7616323871099	Starch and sucrose metabolism	8972.1 or 2548.1 or 2595.1	NA	[c]	NA	99.2378312835614
HMR_0180	726.438854288242	18.7616323871099	Fatty acid synthesis	6296.1 or 348158.1 or 116285.1 or 54988.1 or 123876.1 or 341392.1	NA	[c]	NA	99.2378312835614
HMR_0775	726.438854288242	18.7616323871099	Sphingolipid metabolism	8611.1 or 9663.1 or 23175.1 or 64900.1 or 8612.1 or 8613.1	NA	[c]	NA	99.2378312835614
HMR_2484	726.438854288242	18.7616323871099	Fatty acid synthesis	9415.1 or 3992.1 or 3995.1	NA	[c]	NA	99.2378312835614
HMR_4079	726.438854288242	18.7616323871099	Beta-Alanine metabolism	224.1 or 217.1 or 219.1 or 223.1 or 501.1	NA	[c]	NA	99.2378312835614
HMR_8762	726.438854288242	18.7616323871099	Galactose metabolism	230.1 or 229.1 or 226.1	NA	[c]	NA	99.2378312835614
EX_man[e]	726.438854286798	18.7616323871099	Exchange/demand reaction		NA	[e]	NA	99.0992551532999
EX_ttdca[e]	726.438854286777	18.76163238711	Exchange/demand reaction		NA	[e]	NA	99.0819331370172
FACOAL1831	726.438854286777	18.76163238711	Fatty acid oxidation	2180.1 or 2182.1 or 2181.1 or 81616.1 or 23305.1 or 51703.1	fatty acid activation, cytosol	[c]	NA	99.0819331370172
EX_fvs[e]	726.438854286703	18.76163238711	Exchange/demand reaction		NA	[e]	NA	99.0472891044518
EX_HC01444[e]	726.438854286377	18.7616323871099	Exchange/demand reaction		NA	[e]	NA	99.0299670881691
r0627	726.438854286377	18.7616323871099	Miscellaneous	2717.1	NA	[e]	NA	99.0299670881691
34DHOXPEGOX	726.438854285738	18.76163238711	Tyrosine metabolism	130.1 or 127.1 or (125.1 and 124.1) or 131.1 or (126.1 and 124.1) or 128.1 or 137872.1 or (125.1 and 126.1)	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]	NA	98.9953230556037
34DHOXPEGt	726.438854285738	18.76163238711	Transport, extracellular		tyrosine metabolism, cytosol/ degradation of catechoamines	intercompartmental	NA	98.9953230556037
34DHPHAMT	726.438854285738	18.76163238711	Tyrosine metabolism	1312.1 or 1312.2	NA	[c]	NA	98.9953230556037
34DHXMANDACOX_NADP_	726.438854285738	18.76163238711	Tyrosine metabolism	221.1 or 222.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]	NA	98.9953230556037
3MOX4HOXPGALDOX	726.438854285738	18.76163238711	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]	NA	98.9953230556037
5ADTSTSTERONESte	726.438854285738	18.76163238711	Transport, extracellular		NA	intercompartmental	NA	98.9953230556037
5ADTSTSTERONEte	726.438854285738	18.76163238711	Transport, extracellular		NA	intercompartmental	NA	98.9953230556037
ABTD	726.438854285738	18.76163238711	Pentose phosphate pathway		NA	[c]	NA	98.9953230556037
AHCYStr	726.438854285738	18.76163238711	Transport, endoplasmic reticular		NA	intercompartmental	NA	98.9953230556037
AHEXASE2ly	726.438854285738	18.76163238711	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	NA	98.9953230556037
AHEXASEly	726.438854285738	18.76163238711	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	NA	98.9953230556037
ALDD20x	726.438854285738	18.76163238711	Tryptophan metabolism	216.1 or 8854.2 or 501.1 or 8854.1 or 223.1 or 224.1 or 8854.3	NA	[c]	NA	98.9953230556037
ALDD20xm	726.438854285738	18.76163238711	Tryptophan metabolism	219.1 or 8659.1 or 217.1 or 8659.2	NA	[m]	NA	98.9953230556037
AMETr	726.438854285738	18.76163238711	Transport, endoplasmic reticular		NA	intercompartmental	NA	98.9953230556037
ANDRSTRNte	726.438854285738	18.76163238711	Transport, extracellular		NA	intercompartmental	NA	98.9953230556037
ARAB_Lt	726.438854285738	18.76163238711	Transport, extracellular		NA	intercompartmental	NA	98.9953230556037
ARABR	726.438854285738	18.76163238711	Pentose phosphate pathway	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	NA	98.9953230556037
ASPCTr	726.438854285738	18.76163238711	Pyrimidine synthesis	790.1	pyrimidine synthesis/ de novo	[c]	NA	98.9953230556037
ATPH2e	726.438854285738	18.76163238711	Nucleotide interconversion	954.2 or 954.1 or 953.1 or 956.1 or 955.1 or 957.1 or 377841.1	purine catabolism, cytosol	[e]	NA	98.9953230556037
CRMPte	726.438854285738	18.76163238711	Transport, extracellular		NA	intercompartmental	NA	98.9953230556037
CRTSLt	726.438854285738	18.76163238711	Transport, extracellular		NA	intercompartmental	NA	98.9953230556037
CRTSLtr	726.438854285738	18.76163238711	Transport, endoplasmic reticular		NA	intercompartmental	NA	98.9953230556037
CSBPASEly	726.438854285738	18.76163238711	Chondroitin sulfate degradation		NA	[l]	NA	98.9953230556037
CSPG_Btly	726.438854285738	18.76163238711	Transport, lysosomal		NA	intercompartmental	NA	98.9953230556037
CYANt	726.438854285738	18.76163238711	Transport, extracellular		NA	intercompartmental	NA	98.9953230556037
DADAe	726.438854285738	18.76163238711	Nucleotide interconversion	100.1	NA	[e]	NA	98.9953230556037
DM_Asn_X_Ser_Thr_ly_	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[l]	NA	98.9953230556037
DM_core5_g_	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[g]	NA	98.9953230556037
DM_core7_g_	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[g]	NA	98.9953230556037
DM_core8_g_	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[g]	NA	98.9953230556037
DM_m_em_3gacpail_prot_hs_r_	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[r]	NA	98.9953230556037
DM_n5m2masn_g_	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[g]	NA	98.9953230556037
ENGASE2ly	726.438854285738	18.76163238711	N-glycan degradation		NA	[l]	NA	98.9953230556037
ENGASE3ly	726.438854285738	18.76163238711	Keratan sulfate degradation		NA	[l]	NA	98.9953230556037
ENGASEly	726.438854285738	18.76163238711	N-glycan degradation		NA	[l]	NA	98.9953230556037
EX_10fthf[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_10fthf7glu[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_34dhoxpeg[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_4nph[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_5adtststerone[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_5adtststerones[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_5dhf[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_7dhf[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_7thf[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_9_cis_retfa[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_adp[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_adprbp[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_andrstrn[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_chol[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_chtn[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_cmp[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_crmp_hs[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_crtsl[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_cspg_b[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_cyan[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_dhf[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_fuc_L[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_gbside_hs[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_gdp[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_glygn4[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_glygn5[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_gmp[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_gtp[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_ksi[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_lipoate[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_mag_hs[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_n2m2nmasn[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_nad[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_nrvnc[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_o2s[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_octa[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_peplys[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_phyt[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_retinol[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_retinol_9_cis[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_s2l2fn2m2masn[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_s2l2n2m2masn[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_sl_L[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_tagat_D[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_tcynt[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_txa2[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
F1PGT	726.438854285738	18.76163238711	Fructose and mannose metabolism	8790.1 or 51086.1	NA	[c]	NA	98.9953230556037
FACOAL206	726.438854285738	18.76163238711	Fatty acid oxidation	11001.1	fatty acid activation, cytosol	[c]	NA	98.9953230556037
FACOAL80i	726.438854285738	18.76163238711	Fatty acid oxidation	2181.1 or 2181.2	octanoate oxidation	[c]	NA	98.9953230556037
FAOXC2251836m	726.438854285738	18.76163238711	Fatty acid oxidation	34.1 or 35.1	betaoxidation	[m]	NA	98.9953230556037
FK	726.438854285738	18.76163238711	Fructose and mannose metabolism	197258.1	NA	[c]	NA	98.9953230556037
FUCASE2ly	726.438854285738	18.76163238711	Keratan sulfate degradation	2517.1	NA	[l]	NA	98.9953230556037
FUCASEe	726.438854285738	18.76163238711	N-glycan degradation	2519.1	NA	[e]	NA	98.9953230556037
FUCtly	726.438854285738	18.76163238711	Transport, lysosomal		NA	intercompartmental	NA	98.9953230556037
FUMAC	726.438854285738	18.76163238711	Tyrosine metabolism	2184.1	NA	[c]	NA	98.9953230556037
GALASE1ly	726.438854285738	18.76163238711	N-glycan degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	NA	[l]	NA	98.9953230556037
GAMt1r	726.438854285738	18.76163238711	Transport, extracellular	6513.1 or 6517.1 or 6514.1	glucose transporters	intercompartmental	NA	98.9953230556037
GASNASE2ly	726.438854285738	18.76163238711	N-glycan degradation	175.1	NA	[l]	NA	98.9953230556037
GASNASE3ly	726.438854285738	18.76163238711	Keratan sulfate degradation	175.1	NA	[l]	NA	98.9953230556037
GASNASEly	726.438854285738	18.76163238711	N-glycan degradation	175.1	NA	[l]	NA	98.9953230556037
GBSIDEte	726.438854285738	18.76163238711	Transport, extracellular		NA	intercompartmental	NA	98.9953230556037
GGH_10FTHF5GLUe	726.438854285738	18.76163238711	Folate metabolism	8836.1	NA	[e]	NA	98.9953230556037
GGH_10FTHF6GLUe	726.438854285738	18.76163238711	Folate metabolism	8836.1	NA	[e]	NA	98.9953230556037
GGH_10FTHF7GLUe	726.438854285738	18.76163238711	Folate metabolism	8836.1	NA	[e]	NA	98.9953230556037
GGH_5DHFe	726.438854285738	18.76163238711	Folate metabolism	8836.1	NA	[e]	NA	98.9953230556037
GGH_5THFe	726.438854285738	18.76163238711	Folate metabolism	8836.1	NA	[e]	NA	98.9953230556037
GGH_6DHFe	726.438854285738	18.76163238711	Folate metabolism	8836.1	NA	[e]	NA	98.9953230556037
GGH_6THFe	726.438854285738	18.76163238711	Folate metabolism	8836.1	NA	[e]	NA	98.9953230556037
GGH_7DHFe	726.438854285738	18.76163238711	Folate metabolism	8836.1	NA	[e]	NA	98.9953230556037
GGH_7THFe	726.438854285738	18.76163238711	Folate metabolism	8836.1	NA	[e]	NA	98.9953230556037
GHMT3	726.438854285738	18.76163238711	Lysine metabolism	6470.1 or 6470.2	carnitine synthesis	[c]	NA	98.9953230556037
GT1Atg	726.438854285738	18.76163238711	Transport, golgi apparatus		NA	intercompartmental	NA	98.9953230556037
H2O2tn	726.438854285738	18.76163238711	Transport, nuclear		NA	intercompartmental	NA	98.9953230556037
HEX10	726.438854285738	18.76163238711	Aminosugar metabolism	2645.1 or 3099.1 or 3098.3 or 2645.2 or 80201.1 or 3098.2 or 2645.3 or 3098.1 or 3098.4 or 3101.1 or 3098.5	NA	[c]	NA	98.9953230556037
HGNTOR	726.438854285738	18.76163238711	Tyrosine metabolism	3081.1	NA	[c]	NA	98.9953230556037
HSD11B2r	726.438854285738	18.76163238711	Steroid metabolism	3291.1	cortisol synthesis, er	[r]	NA	98.9953230556037
IDOAASE4ly	726.438854285738	18.76163238711	Chondroitin sulfate degradation	3425.1	chondroitin sulphate degradation, lysosome	[l]	NA	98.9953230556037
KSItly	726.438854285738	18.76163238711	Transport, lysosomal		NA	intercompartmental	NA	98.9953230556037
LACZe	726.438854285738	18.76163238711	Galactose metabolism	3938.1 or 2720.1	NA	[e]	NA	98.9953230556037
LCYSTAT	726.438854285738	18.76163238711	Methionine and cysteine metabolism	2805.1	NA	[c]	NA	98.9953230556037
LPS3	726.438854285738	18.76163238711	Triacylglycerol synthesis	11343.1 or 11343.2	triglyceride degradation, cytosol	[c]	NA	98.9953230556037
MACACI	726.438854285738	18.76163238711	Tyrosine metabolism	2954.1 or 2954.3 or 2954.2	NA	[c]	NA	98.9953230556037
MAGt	726.438854285738	18.76163238711	Transport, extracellular		NA	intercompartmental	NA	98.9953230556037
MCPST	726.438854285738	18.76163238711	Methionine and cysteine metabolism	4357.1	NA	[c]	NA	98.9953230556037
MDRPD	726.438854285738	18.76163238711	Arginine and proline metabolism		NA	[c]	NA	98.9953230556037
MTAP	726.438854285738	18.76163238711	Arginine and proline metabolism	4507.1	NA	[c]	NA	98.9953230556037
N2M2NMASNtly	726.438854285738	18.76163238711	Transport, lysosomal		NA	intercompartmental	NA	98.9953230556037
NACHEX3ly	726.438854285738	18.76163238711	Chondroitin sulfate degradation	3073.1 or (3073.1 and 3074.1)	NA	[l]	NA	98.9953230556037
NBAHH_ir	726.438854285738	18.76163238711	Beta-Alanine metabolism	84735.1 or 55748.1	beta-alanine synthesis, cytosol	[c]	NA	98.9953230556037
NTD4e	726.438854285738	18.76163238711	Nucleotide interconversion	4907.1 or 30833.1	pyrimidine catabolism, cytosol	[e]	NA	98.9953230556037
NTD9e	726.438854285738	18.76163238711	Nucleotide interconversion	4907.1 or 30833.1	purine catabolism, cytosol	[e]	NA	98.9953230556037
NTP3e	726.438854285738	18.76163238711	Nucleotide interconversion	124583.1 or 953.1 or 377841.1 or 956.1	purine catabolism, cytosol	[e]	NA	98.9953230556037
O16G1e	726.438854285738	18.76163238711	Starch and sucrose metabolism	6476.1	glycogen metabolism	[e]	NA	98.9953230556037
O2St	726.438854285738	18.76163238711	Transport, extracellular		NA	intercompartmental	NA	98.9953230556037
O2Stm	726.438854285738	18.76163238711	Transport, mitochondrial		NA	intercompartmental	NA	98.9953230556037
O2Stn	726.438854285738	18.76163238711	Transport, nuclear		NA	intercompartmental	NA	98.9953230556037
O2Stx	726.438854285738	18.76163238711	Transport, peroxisomal		NA	intercompartmental	NA	98.9953230556037
O2tn	726.438854285738	18.76163238711	Transport, nuclear		NA	intercompartmental	NA	98.9953230556037
OCTAt	726.438854285738	18.76163238711	Transport, extracellular		octanoate oxidation	intercompartmental	NA	98.9953230556037
PHYTt	726.438854285738	18.76163238711	Transport, extracellular		NA	intercompartmental	NA	98.9953230556037
RETH1e	726.438854285738	18.76163238711	Vitamin A metabolism		NA	[e]	NA	98.9953230556037
S2L2N2M2MASNtly	726.438854285738	18.76163238711	Transport, lysosomal		NA	intercompartmental	NA	98.9953230556037
S2TASE3ly	726.438854285738	18.76163238711	Chondroitin sulfate degradation	3423.2 or 3423.1	NA	[l]	NA	98.9953230556037
S4TASE3ly	726.438854285738	18.76163238711	Chondroitin sulfate degradation	411.1 or 411.2	chondroitin sulphate degradation, lysosome	[l]	NA	98.9953230556037
SARCOXp	726.438854285738	18.76163238711	Glycine, serine, alanine, and threonine metabolism	51268.1	NA	[x]	NA	98.9953230556037
SARCStp	726.438854285738	18.76163238711	Transport, peroxisomal		NA	intercompartmental	NA	98.9953230556037
SIAASE2ly	726.438854285738	18.76163238711	Keratan sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	NA	[l]	NA	98.9953230556037
SIAASEly	726.438854285738	18.76163238711	N-glycan degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	NA	[l]	NA	98.9953230556037
SLDt	726.438854285738	18.76163238711	Methionine and cysteine metabolism		NA	intercompartmental	NA	98.9953230556037
SLDx	726.438854285738	18.76163238711	Methionine and cysteine metabolism	4190.1 or 130752.1	NA	[c]	NA	98.9953230556037
SPODMm	726.438854285738	18.76163238711	ROS detoxification	6648.1	NA	[m]	NA	98.9953230556037
SPODMn	726.438854285738	18.76163238711	ROS detoxification	6647.1	NA	[n]	NA	98.9953230556037
SPODMx	726.438854285738	18.76163238711	ROS detoxification	6647.1	NA	[x]	NA	98.9953230556037
SPRMS	726.438854285738	18.76163238711	Urea cycle	6611.1 or 6723.1	polyamine synthesis	[c]	NA	98.9953230556037
ST3GAL22g	726.438854285738	18.76163238711	Sphingolipid metabolism	6483.1	chondroitin degradation, lysosome	[g]	NA	98.9953230556037
ST8SIA53g	726.438854285738	18.76163238711	Sphingolipid metabolism	29906.1	NA	[g]	NA	98.9953230556037
TAGAT_Dt	726.438854285738	18.76163238711	Transport, extracellular		NA	intercompartmental	NA	98.9953230556037
TCYNTt	726.438854285738	18.76163238711	Transport, extracellular		NA	intercompartmental	NA	98.9953230556037
TMABADH	726.438854285738	18.76163238711	Lysine metabolism	223.1	carnitine synthesis	[c]	NA	98.9953230556037
TMLYSOX	726.438854285738	18.76163238711	Lysine metabolism	55217.1	carnitine synthesis	[c]	NA	98.9953230556037
TRYPTAOX	726.438854285738	18.76163238711	Tryptophan metabolism	4129.1 or 26.1 or 4128.1 or 314.1 or 314.2	NA	[c]	NA	98.9953230556037
TXA2te	726.438854285738	18.76163238711	Transport, extracellular		NA	intercompartmental	NA	98.9953230556037
TXA2tr	726.438854285738	18.76163238711	Transport, endoplasmic reticular		NA	intercompartmental	NA	98.9953230556037
EX_ahdt[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_ctp[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_dgmp[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_dgtp[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_dha[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_dhap[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_dtmp[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_dttp[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_HC01104[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_HC01361[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_HC01440[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_HC01441[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_HC01446[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
EX_HC01577[e]	726.438854285738	18.76163238711	Exchange/demand reaction		NA	[e]	NA	98.9953230556037
