del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	mta_score_prctile
HMR_0439	178.936662923207	10.5978026904133	Transport, extracellular	19.1	NA	intercompartmental	99.4936708860759
LNELDCCPT2	178.931501355375	10.5992096626298	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	99.4599156118143
AK2LGCHOLABCt	178.835374634027	10.5970496717015	Transport, extracellular	5244.1 or 19.1 or 5205.1 or 57198.1 or 57194.1	NA	intercompartmental	99.4430379746835
AK2LGCHOLt1	178.835374634027	10.5970496717015	Transport, extracellular		NA	intercompartmental	99.4430379746835
UMPK6n	178.703424092801	10.6399322761745	Nucleotide interconversion	51727.1	pyrimidine synthesis/ de novo	[n]	99.4092827004219
HMR_0270	178.686298855245	10.5843422875633	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	NA	intercompartmental	99.3924050632911
HMR_0273	178.686298855245	10.5843422875633	Transport, extracellular	19.1	NA	intercompartmental	99.3924050632911
HMR_0428	178.633511326223	10.5968661105085	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	NA	intercompartmental	99.3586497890295
HMR_0431	178.633511326223	10.5968661105085	Transport, extracellular	19.1	NA	intercompartmental	99.3586497890295
NICRNS	178.482273372593	10.5967705667026	NAD metabolism		NA	[c]	99.3248945147679
NT5C	178.482273372593	10.5967705667026	NAD metabolism	22978.1 or 30833.1 or 93034.1 or 93034.2 or 84618.1 or 51251.1 or 4907.1	NA	[c]	99.3248945147679
ARACHCOAtx	178.32573836404	10.5993225787077	Transport, peroxisomal		NA	intercompartmental	99.2911392405063
NNATr	178.302640091656	10.598313021774	NAD metabolism	349565.1 or 23057.2 or 23057.1 or 64802.1	NA	[c]	99.2742616033755
EX_tsul[e]	178.167049238071	10.5990990231639	Exchange/demand reaction		NA	[e]	99.2573839662447
TSULt4_3	178.167049238071	10.5990990231639	Transport, extracellular	6561.1	NA	intercompartmental	99.2573839662447
GCALDDm	178.127697244209	10.5993838893716	Glyoxylate and dicarboxylate metabolism	4329.1 or 7915.1 or 8659.1 or 5832.1 or 217.1 or 7915.2 or 219.1 or 8659.2	NA	[m]	99.2236286919831
HPYRDCm	178.127697244209	10.5993838893716	Glyoxylate and dicarboxylate metabolism		NA	[m]	99.2236286919831
GLYCLTtm	178.127697244209	10.5993838893716	Transport, mitochondrial		NA	intercompartmental	99.2236286919831
HMR_8776	178.127697244209	10.5993838893716	Transport, mitochondrial		NA	intercompartmental	99.2236286919831
HMR_0194	178.123253341125	10.5991674046476	Transport, extracellular	19.1	NA	intercompartmental	99.1561181434599
HMR_0388	178.111982701561	10.5988159052608	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	NA	intercompartmental	99.1392405063291
HMR_0391	178.111982701561	10.5988159052608	Transport, extracellular	19.1	NA	intercompartmental	99.1392405063291
SMS1	178.046558499062	10.5992298230637	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	99.1054852320675
SMS10	178.046558499062	10.5992298230637	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	99.1054852320675
SMS11	178.046558499062	10.5992298230637	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	99.1054852320675
EX_sphmyln18114_hs[e]	178.046558499062	10.5992298230637	Exchange/demand reaction		NA	[e]	99.1054852320675
EX_sphmyln18121_hs[e]	178.046558499062	10.5992298230637	Exchange/demand reaction		NA	[e]	99.1054852320675
EX_sphmyln181221_hs[e]	178.046558499062	10.5992298230637	Exchange/demand reaction		NA	[e]	99.1054852320675
SPHMYLN18114_hs_SECt	178.046558499062	10.5992298230637	Transport, extracellular		NA	intercompartmental	99.1054852320675
SPHMYLN18121_hs_SECt	178.046558499062	10.5992298230637	Transport, extracellular		NA	intercompartmental	99.1054852320675
SPHMYLN181221_hs_SECt	178.046558499062	10.5992298230637	Transport, extracellular		NA	intercompartmental	99.1054852320675
SMS12	178.046558499061	10.5992298230637	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	98.9535864978903
EX_sphmyln18122_hs[e]	178.046558499061	10.5992298230637	Exchange/demand reaction		NA	[e]	98.9535864978903
SPHMYLN18122_hs_SECt	178.046558499061	10.5992298230637	Transport, extracellular		NA	intercompartmental	98.9535864978903
SMS7	178.04655849906	10.5992298230637	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	98.9029535864979
EX_sphmyln181181_hs[e]	178.04655849906	10.5992298230637	Exchange/demand reaction		NA	[e]	98.9029535864979
SPHMYLN181181_hs_SECt	178.04655849906	10.5992298230637	Transport, extracellular		NA	intercompartmental	98.9029535864979
SMS16	178.046558499027	10.5992298230637	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	98.8523206751055
SMS14	178.046558499027	10.5992298230637	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	98.8523206751055
SMS15	178.046558499027	10.5992298230637	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	98.8523206751055
EX_sphmyln18123_hs[e]	178.046558499027	10.5992298230637	Exchange/demand reaction		NA	[e]	98.8523206751055
EX_sphmyln1824_hs[e]	178.046558499027	10.5992298230637	Exchange/demand reaction		NA	[e]	98.8523206751055
EX_sphmyln1825_hs[e]	178.046558499027	10.5992298230637	Exchange/demand reaction		NA	[e]	98.8523206751055
SPHMYLN18123_hs_SECt	178.046558499027	10.5992298230637	Transport, extracellular		NA	intercompartmental	98.8523206751055
SPHMYLN1824_hs_SECt	178.046558499027	10.5992298230637	Transport, extracellular		NA	intercompartmental	98.8523206751055
SPHMYLN1825_hs_SECt	178.046558499027	10.5992298230637	Transport, extracellular		NA	intercompartmental	98.8523206751055
SMS13	178.046104244748	10.5992027594643	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	98.7004219409283
EX_sphmyln180241_hs[e]	178.046104244748	10.5992027594643	Exchange/demand reaction		NA	[e]	98.7004219409283
SPHMYLN180241_hs_SECt	178.046104244748	10.5992027594643	Transport, extracellular		NA	intercompartmental	98.7004219409283
sink_lnlc[c]	178.03553751145	10.5988280559386	Exchange/demand reaction		NA	[c]	98.6497890295359
GLXtp	178.021927641398	10.599190681183	Transport, peroxisomal		NA	intercompartmental	98.6329113924051
S6TASE20ly	178.021793148632	10.5993160461985	Keratan sulfate degradation	2799.1	NA	[l]	98.6160337552743
RAI3	178.021793147873	10.5993160461985	Vitamin A metabolism	2944.1 or 2944.2	NA	[c]	98.5991561181435
13_CIS_RETNte	178.021793147873	10.5993160461985	Transport, extracellular		NA	intercompartmental	98.5991561181435
EX_13_cis_retn[e]	178.021793147873	10.5993160461985	Exchange/demand reaction		NA	[e]	98.5991561181435
UGALNACtg	178.020112645091	10.5992159107572	Transport, golgi apparatus	7355.1	NA	intercompartmental	98.5485232067511
EX_adrn[e]	178.019682266776	10.5991902654823	Exchange/demand reaction		NA	[e]	98.5316455696203
EX_hom_L[e]	178.019682266729	10.5991902654822	Exchange/demand reaction		NA	[e]	98.5147679324895
EX_4hphac[e]	178.019682266644	10.5991902654822	Exchange/demand reaction		NA	[e]	98.4978902953586
HPACtr	178.019682266644	10.5991902654822	Transport, extracellular		NA	intercompartmental	98.4978902953586
HMR_3069	178.019682263088	10.5991902654819	Fatty acid oxidation	30.1 or 4645.1	NA	[x]	98.4641350210971
EX_gluside_hs[e]	178.019682263081	10.599190265482	Exchange/demand reaction		NA	[e]	98.4472573839662
FAOXC122x	178.019658464858	10.5991888471582	Fatty acid oxidation	1962.1 or 10455.1	betaoxidation	[x]	98.4303797468354
FAOXC142C122x	178.019658464858	10.5991888471582	Fatty acid oxidation	51.1 and 1962.1 and 3295.1 and 30.1	betaoxidation	[x]	98.4303797468354
FAOXC163C142x	178.019658464858	10.5991888471582	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	98.4303797468354
FAOXC163C164x	178.019658464858	10.5991888471582	Fatty acid oxidation	51.1	betaoxidation	[x]	98.4303797468354
FAOXC163x	178.019658464858	10.5991888471582	Fatty acid oxidation	1962.1 or 10455.1	betaoxidation	[x]	98.4303797468354
FAOXC164C163x	178.019658464858	10.5991888471582	Fatty acid oxidation	26063.1	betaoxidation	[x]	98.4303797468354
FAOXC184C163x	178.019658464858	10.5991888471582	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	98.4303797468354
FAOXC184x	178.019658464858	10.5991888471582	Fatty acid oxidation	1962.1 or 10455.1	betaoxidation	[x]	98.4303797468354
FAOXC204C205x	178.019658464858	10.5991888471582	Fatty acid oxidation	51.1	betaoxidation	[x]	98.4303797468354
FAOXC205C184x	178.019658464858	10.5991888471582	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	98.4303797468354
FAOXC225C204x	178.019658464858	10.5991888471582	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	98.4303797468354
FOAXC122C101x	178.019658464858	10.5991888471582	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	98.4303797468354
ACGAMK	178.019658464254	10.5991888471582	Aminosugar metabolism	55577.1	NA	[c]	98.2278481012658
3HPVSTETCOAhcx	178.019658463906	10.5991888471581	Drug metabolism	(51.1 or 1962.1 or 3295.1 or 30.1)	NA	[x]	98.210970464135
3HPVSCOAitx	178.019658463906	10.5991888471581	Drug metabolism		NA	intercompartmental	98.210970464135
3HPVSTETCOAitx	178.019658463906	10.5991888471581	Drug metabolism		NA	intercompartmental	98.210970464135
PRDX	178.019658463872	10.5991888471581	Miscellaneous	8288.1 or 9588.1	NA	[c]	98.1603375527426
EX_retn[e]	178.019658459616	10.5991888471578	Exchange/demand reaction		NA	[e]	98.1434599156118
RAtn	178.0196584596	10.5991888471578	Transport, nuclear		NA	intercompartmental	98.126582278481
DM_retn[n]	178.0196584596	10.5991888471578	Exchange/demand reaction		NA	[n]	98.126582278481
EX_fvs[e]	178.019658459423	10.5991888471578	Exchange/demand reaction		NA	[e]	98.0928270042194
HMR_6632	178.01965845767	10.5991888471577	Vitamin A metabolism	51109.1 or 10170.1 or 50700.1 or 157506.1 or 145226.1 or 9249.1	NA	[r]	98.0759493670886
FAOXC184C163m	178.015729281695	10.5989547198347	Fatty acid oxidation	3030.1 and 3032.1	betaoxidation	[m]	98.0590717299578
FAOXC184m	178.015729281695	10.5989547198347	Fatty acid oxidation	1632.1	betaoxidation	[m]	98.0590717299578
FAOXC204C184m	178.015729281695	10.5989547198347	Fatty acid oxidation	37.1 and 3030.1 and 3032.1	betaoxidation	[m]	98.0590717299578
FAOXC225C204m	178.015729281695	10.5989547198347	Fatty acid oxidation	3030.1 and 3032.1	betaoxidation	[m]	98.0590717299578
FAOXC225C226m	178.015729281695	10.5989547198347	Fatty acid oxidation	37.1	betaoxidation	[m]	98.0590717299578
FAOXC225m	178.015729281695	10.5989547198347	Fatty acid oxidation	1632.1	betaoxidation	[m]	98.0590717299578
FAOXC226C225m	178.015729281695	10.5989547198347	Fatty acid oxidation	1666.1	betaoxidation	[m]	98.0590717299578
HMR_3244	178.014048789063	10.598854584394	Fatty acid oxidation	37.1 or 33.1 or 34.1 or 28976.1	NA	[m]	97.9409282700422
HMR_3245	178.014048789063	10.598854584394	Fatty acid oxidation	3030.1 or 1892.1	NA	[m]	97.9409282700422
HMR_3246	178.014048789063	10.598854584394	Fatty acid oxidation	3028.1 or 3030.1 or 3033.1	NA	[m]	97.9409282700422
HMR_3247	178.014048789063	10.598854584394	Fatty acid oxidation	3030.1 or 3032.1 or 10449.1	NA	[m]	97.9409282700422
FAOXC2051843x	177.977381877475	10.3755157200208	Fatty acid oxidation	(30.1 and 51.2 and 1962.1) or (51.1 and 3295.1 and 30.1) or (51.1 and 30.1 and 1962.1) or (3295.1 and 30.1 and 51.2)	betaoxidation	[x]	97.873417721519
FAOXC164C165x	177.977381877475	10.3755157200208	Fatty acid oxidation	51.1	betaoxidation	[x]	97.873417721519
FAOXC165C164x	177.977381877475	10.3755157200208	Fatty acid oxidation	26063.1	betaoxidation	[x]	97.873417721519
FAOXC184C164x	177.977381877475	10.3755157200208	Fatty acid oxidation	51.1 and 1962.1 and 3295.1 and 30.1	betaoxidation	[x]	97.873417721519
HMR_6515	177.940740946159	10.585625307279	Methionine and cysteine metabolism	4357.1 or 7263.1	NA	[c]	97.8059071729958
HMR_0191	177.897002183903	10.5856936887627	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	NA	intercompartmental	97.789029535865
EX_ala_B[e]	177.864132208248	10.5991719132287	Exchange/demand reaction		NA	[e]	97.7721518987342
r0899	177.864132208248	10.5991719132287	Transport, extracellular		NA	intercompartmental	97.7721518987342
DUTPDPm	177.794383889693	10.5987229021612	Nucleotide interconversion	1854.1 or 3704.1	NA	[m]	97.7383966244726
NDPK6m	177.794383889693	10.5987229021612	Nucleotide interconversion	4833.1 or 10201.1	NA	[m]	97.7383966244726
URIDK2m	177.794383889693	10.5987229021612	Nucleotide interconversion	1841.1	pyrimidine synthesis/ de novo	[m]	97.7383966244726
S3T2g	177.793993640042	10.5857421948724	Chondroitin synthesis	9956.1 or 9951.1 or 222537.1	NA	[g]	97.6877637130802
EX_M03153[e]	177.793563253283	10.585716549597	Exchange/demand reaction		NA	[e]	97.6708860759494
EX_hpdca[e]	177.79356325262	10.585716549597	Exchange/demand reaction		NA	[e]	97.6540084388186
EX_lneldc[e]	177.79356325262	10.585716549597	Exchange/demand reaction		NA	[e]	97.6540084388186
EX_vacc[e]	177.79356325262	10.585716549597	Exchange/demand reaction		NA	[e]	97.6540084388186
FACOAL245_1	177.79356325262	10.585716549597	Fatty acid oxidation	2180.1	fatty acid activation, cytosol	[c]	97.6540084388186
RE3095C	177.79356325262	10.585716549597	Tyrosine metabolism	7173.1 or 9588.1	NA	[c]	97.6540084388186
EX_4tmeabutn[e]	177.79356325262	10.585716549597	Exchange/demand reaction		NA	[e]	97.6540084388186
DOPACCL	177.79356325262	10.585716549597	Tyrosine metabolism		NA	[c]	97.6540084388186
C161CPT12	177.793563251971	10.585716549597	Fatty acid oxidation	126129.1 or 1375.3 or 1375.1 or 1375.2 or 1374.1 or 1375.4	carnitine shuttle	[c]	97.5358649789029
r1252	177.793563251971	10.585716549597	Fatty acid oxidation	2182.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	fatty acid activation, cytosol	[c]	97.5358649789029
HMR_2705	177.793539451711	10.5857151312731	Fatty acid oxidation	1374.1 or 126129.1 or 1375.1	NA	[c]	97.5021097046414
HMR_2706	177.793539451711	10.5857151312731	Transport, mitochondrial	114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1	NA	intercompartmental	97.5021097046414
HMR_2707	177.793539451711	10.5857151312731	Transport, mitochondrial	1384.1 or 1376.1	NA	[m]	97.5021097046414
HMR_3218	177.793539451711	10.5857151312731	Fatty acid oxidation	37.1 or 33.1 or 34.1 or 28976.1	NA	[m]	97.5021097046414
HMR_3219	177.793539451711	10.5857151312731	Fatty acid oxidation	3030.1 or 1892.1	NA	[m]	97.5021097046414
HMR_3220	177.793539451711	10.5857151312731	Fatty acid oxidation	3028.1 or 3030.1 or 3033.1	NA	[m]	97.5021097046414
HMR_3221	177.793539451711	10.5857151312731	Fatty acid oxidation	3030.1 or 3032.1 or 10449.1	NA	[m]	97.5021097046414
HMR_0255	177.793539450714	10.5857151312729	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[c]	97.3839662447257
HMR_0271	177.793539450714	10.5857151312729	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[c]	97.3839662447257
HMR_0279	177.793539450714	10.5857151312729	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[c]	97.3839662447257
S4T1g	177.793539450706	10.585715131273	Chondroitin synthesis	113189.1 or 50515.1 or 166012.1 or 55501.1	NA	[g]	97.3333333333333
EX_steeth[e]	177.793539450641	10.585715131273	Exchange/demand reaction		NA	[e]	97.3164556962025
STEETH	177.793539450641	10.585715131273	Glycerophospholipid metabolism	5337.1 or 5338.1	lipid metabolism	[e]	97.3164556962025
EX_hexc[e]	177.793539450044	10.5857151312729	Exchange/demand reaction		NA	[e]	97.2827004219409
EX_dopa[e]	177.793539450033	10.5857151312729	Exchange/demand reaction		NA	[e]	97.2658227848101
EX_nrpphr[e]	177.793539450033	10.5857151312729	Exchange/demand reaction		NA	[e]	97.2658227848101
GGTe_1	177.793539450033	10.5857151312729	Tyrosine metabolism	2687.1	NA	[e]	97.2658227848101
EX_5cysgly34dhphe[e]	177.793539450033	10.5857151312729	Miscellaneous		NA	[e]	97.2658227848101
EX_leuktrA4[e]	177.793539450017	10.5857151312729	Exchange/demand reaction		NA	[e]	97.1983122362869
HMR_3178	177.793539449847	10.5857151312729	Fatty acid oxidation	37.1 or 33.1 or 34.1 or 28976.1	NA	[m]	97.1814345991561
HMR_3179	177.793539449847	10.5857151312729	Fatty acid oxidation	3030.1 or 1892.1	NA	[m]	97.1814345991561
HMR_3180	177.793539449847	10.5857151312729	Fatty acid oxidation	3028.1 or 3030.1 or 3033.1	NA	[m]	97.1814345991561
HMR_3181	177.793539449847	10.5857151312729	Fatty acid oxidation	3030.1 or 3032.1 or 10449.1	NA	[m]	97.1814345991561
2AMACHYD	177.789634073878	10.5854824222738	Glycine, serine, alanine, and threonine metabolism	10993.1	glycine metabolism	[c]	97.1139240506329
41R1H2MAE12BOOX	177.789634073878	10.5854824222738	Tyrosine metabolism	4128.1 or 4129.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]	97.1139240506329
5ADTSTSTERONESte	177.789634073878	10.5854824222738	Transport, extracellular		NA	intercompartmental	97.1139240506329
5ADTSTSTERONEte	177.789634073878	10.5854824222738	Transport, extracellular		NA	intercompartmental	97.1139240506329
ABTD	177.789634073878	10.5854824222738	Pentose phosphate pathway		NA	[c]	97.1139240506329
AHEXASE2ly	177.789634073878	10.5854824222738	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	97.1139240506329
AHEXASEly	177.789634073878	10.5854824222738	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	97.1139240506329
ALDD20x	177.789634073878	10.5854824222738	Tryptophan metabolism	216.1 or 8854.2 or 501.1 or 8854.1 or 223.1 or 224.1 or 8854.3	NA	[c]	97.1139240506329
ALDD20xm	177.789634073878	10.5854824222738	Tryptophan metabolism	219.1 or 8659.1 or 217.1 or 8659.2	NA	[m]	97.1139240506329
AMPTASECGe	177.789634073878	10.5854824222738	Glutathione metabolism	290.1	NA	[e]	97.1139240506329
AQCOBALt	177.789634073878	10.5854824222738	Transport, extracellular		NA	intercompartmental	97.1139240506329
ARAB_Lt	177.789634073878	10.5854824222738	Transport, extracellular		NA	intercompartmental	97.1139240506329
ARABR	177.789634073878	10.5854824222738	Pentose phosphate pathway	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	97.1139240506329
ASPCTr	177.789634073878	10.5854824222738	Pyrimidine synthesis	790.1	pyrimidine synthesis/ de novo	[c]	97.1139240506329
ATPH2e	177.789634073878	10.5854824222738	Nucleotide interconversion	954.2 or 954.1 or 953.1 or 956.1 or 955.1 or 957.1 or 377841.1	purine catabolism, cytosol	[e]	97.1139240506329
BETALDHxm	177.789634073878	10.5854824222738	Glycine, serine, alanine, and threonine metabolism		glycine metabolism, mitochondria	[m]	97.1139240506329
CBL2OR	177.789634073878	10.5854824222738	Vitamin B12 metabolism		NA	[c]	97.1139240506329
CBL2tm	177.789634073878	10.5854824222738	Transport, mitochondrial	166785.1	NA	intercompartmental	97.1139240506329
CDSm	177.789634073878	10.5854824222738	Glycerophospholipid metabolism	1040.1 or 8760.1	new to recon	[m]	97.1139240506329
CHOLD2m	177.789634073878	10.5854824222738	Glycine, serine, alanine, and threonine metabolism	55349.1	glycine metabolism, mitochondria	[m]	97.1139240506329
CHTNASE	177.789634073878	10.5854824222738	Aminosugar metabolism	27159.1 or 54682.1 or 1118.1	NA	[c]	97.1139240506329
CRMPte	177.789634073878	10.5854824222738	Transport, extracellular		NA	intercompartmental	97.1139240506329
CSBPASEly	177.789634073878	10.5854824222738	Chondroitin sulfate degradation		NA	[l]	97.1139240506329
CSPG_Btly	177.789634073878	10.5854824222738	Transport, lysosomal		NA	intercompartmental	97.1139240506329
CYANt	177.789634073878	10.5854824222738	Transport, extracellular		NA	intercompartmental	97.1139240506329
CYANtm	177.789634073878	10.5854824222738	Transport, mitochondrial		NA	intercompartmental	97.1139240506329
CYTK1m	177.789634073878	10.5854824222738	Nucleotide interconversion	129607.1 	NA	[m]	97.1139240506329
DM_core5_g_	177.789634073878	10.5854824222738	Exchange/demand reaction		NA	[g]	97.1139240506329
DM_core7_g_	177.789634073878	10.5854824222738	Exchange/demand reaction		NA	[g]	97.1139240506329
DM_core8_g_	177.789634073878	10.5854824222738	Exchange/demand reaction		NA	[g]	97.1139240506329
DM_m_em_3gacpail_prot_hs_r_	177.789634073878	10.5854824222738	Exchange/demand reaction		NA	[r]	97.1139240506329
DM_n5m2masn_g_	177.789634073878	10.5854824222738	Exchange/demand reaction		NA	[g]	97.1139240506329
ENGASE2ly	177.789634073878	10.5854824222738	N-glycan degradation		NA	[l]	97.1139240506329
ENGASEly	177.789634073878	10.5854824222738	N-glycan degradation		NA	[l]	97.1139240506329
EX_10fthf[e]	177.789634073878	10.5854824222738	Exchange/demand reaction		NA	[e]	97.1139240506329
EX_10fthf7glu[e]	177.789634073878	10.5854824222738	Exchange/demand reaction		NA	[e]	97.1139240506329
EX_2hb[e]	177.789634073878	10.5854824222738	Exchange/demand reaction		NA	[e]	97.1139240506329
EX_4nph[e]	177.789634073878	10.5854824222738	Exchange/demand reaction		NA	[e]	97.1139240506329
EX_5adtststerone[e]	177.789634073878	10.5854824222738	Exchange/demand reaction		NA	[e]	97.1139240506329
EX_5adtststerones[e]	177.789634073878	10.5854824222738	Exchange/demand reaction		NA	[e]	97.1139240506329
EX_5thf[e]	177.789634073878	10.5854824222738	Exchange/demand reaction		NA	[e]	97.1139240506329
EX_7dhf[e]	177.789634073878	10.5854824222738	Exchange/demand reaction		NA	[e]	97.1139240506329
EX_7thf[e]	177.789634073878	10.5854824222738	Exchange/demand reaction		NA	[e]	97.1139240506329
EX_adp[e]	177.789634073878	10.5854824222738	Exchange/demand reaction		NA	[e]	97.1139240506329
EX_adprbp[e]	177.789634073878	10.5854824222738	Exchange/demand reaction		NA	[e]	97.1139240506329
