del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization
ACNAMtn	0.035134971532059	0.00136503148516718	Transport, nuclear		NA	intercompartmental
ACNGALACGLCGAL14ACGLCGALGLUSIDEte	0.0901096618642081	0.00245581797187823	Transport, extracellular		NA	intercompartmental
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg	0.090109661650133	0.0024558179682145	Transport, golgi apparatus		NA	intercompartmental
ACNMLr	0.0901096618635178	0.00245581797185187	Aminosugar metabolism		NA	[c]
ACOAD10m	0.0743518245049989	0.00258964385786876	Valine, leucine, and isoleucine metabolism	36.1 or 34.1	isoleucine metabolism	[m]
ACOAD1fm	0.0900101427720833	0.00246008168707464	Butanoate metabolism	80724.1 or 36.1 or 35.1 or 34.1 or 84129.1 or 27034.1 or 28976.1	NA	[m]
ACOAD8m	0.0812656915246438	0.0024234029529086	Valine, leucine, and isoleucine metabolism	3712.1	leucine metabolism	[m]
ACOAD9m	0.0800905996123097	0.00445431697195304	Valine, leucine, and isoleucine metabolism	34.1 or 27034.1	valine metabolism	[m]
ACOAO7p	0.0899956982455742	0.00245155577608507	Fatty acid oxidation	51.1 or 51.2	betaoxidation	[x]
ACONTm	-0.00093568558108558	-0.325387434325026	Citric acid cycle	50.1 or 48.1	TCA cycle, mitochondria	[m]
ACP1_FMN_	0.000447926551871124	-0.0471079040420138	Vitamin B2 metabolism	52.1 or 52.3 or 52.2 or 55.1 or 51205.1 or 54.1	vitamin b2 metabolism	[c]
ACS2	0.0901127665821674	0.00245580195168204	Propanoate metabolism	55902.1 or 65985.1 or 55902.2	fatty acid activation, cytosol	[c]
ACSRTNMT	0.0901096619552047	0.00245581797654821	Tryptophan metabolism	438.1	tryptophan degradation, cytosol/ tryptophan decarboxylase	[c]
ACt2m	0.00946293465995753	-0.00675783456746105	Transport, mitochondrial		NA	intercompartmental
ACt2r	0.0102677333012536	-0.0206487213381505	Transport, extracellular		NA	intercompartmental
ACtg	0.0901096618578274	0.00245581797186121	Transport, golgi apparatus		NA	intercompartmental
ADEt	0.00333826098433081	-0.0686871000865291	Transport, extracellular	3177.1	NA	intercompartmental
ADK1m	-0.00747252911108391	-0.173867261744036	Nucleotide interconversion	205.3 or 205.1 or 204.1 or 204.3 or 204.2 or 205.2	adenylate kinase	[m]
ADK3	-0.0544329095953296	-0.0536327677892463	Nucleotide interconversion	26289.1 or 26289.2	purine synthesis, cytosol	[c]
ADK3m	0.0298113254675197	0.0465640904268731	Nucleotide interconversion	50808.1	purine synthesis, cytosol	[m]
ADKd	0.00687062773869882	-0.17171501870201	Nucleotide interconversion	26289.2 or 26289.1	purine synthesis, cytosol	[c]
ADNCYC	0.0447830097878397	0.00185954371148474	Nucleotide interconversion	112.1 or 55811.1 or 109.1 or 112.2 or 114.1 or 108.1 or 113.1 or 107.1 or 196883.1 or 115.1 or 111.1	purine synthesis, cytosol	[c]
ADNt	0.0265375604230857	0.0781324693402395	Transport, extracellular	3177.1 or 2030.1	NA	intercompartmental
ADNtl	0.0119310353049915	-0.00595684824756367	Transport, lysosomal	55315.1	NA	intercompartmental
ADNtm	-0.0118292251447092	-0.0273848754955351	Transport, mitochondrial	2030.1	NA	intercompartmental
ADPtx	-0.00874086317996042	-0.767439437050969	Transport, peroxisomal		NA	intercompartmental
ADRNCOAtx	0.0901096618668576	0.00245581797201001	Transport, peroxisomal		NA	intercompartmental
ADRNCPT1	0.0733249707659235	0.00283420074201283	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]
ADRNCPT2	0.0733249707515103	0.00283420074165329	Fatty acid oxidation	1376.1	carnitine shuttle	[m]
ADRNCRNt	0.00239729706147857	-0.332906119636477	Fatty acid oxidation	788.1 or 788.1	carnitine shuttle	intercompartmental
ADRNt	0.0040636796906396	-0.284253630129375	Transport, extracellular		NA	intercompartmental
ADSK	0.068220733881734	0.00269370495038135	Nucleotide interconversion	9060.1 or 9061.1	NA	[c]
ADSL1	-0.00822409762187526	-0.242152048582659	Nucleotide interconversion	158.1 or 158.2	purine synthesis, cytosol	[c]
ADSL2	0.0201603838347854	-0.000349557055520188	Purine synthesis	158.1 or 158.2	purine synthesis, cytosol	[c]
AG13T16g	0.0901096618552494	0.00245581797113597	Keratan sulfate synthesis	79369.1 or 10678.1 or 11041.1 or 146712.1 or 374907.1 or 93010.1 or 374907.2 or 10678.2 or 10331.1	NA	[g]
AG13T17g	0.0901096618552494	0.00245581797113597	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]
AG13T18g	0.0901096618552494	0.00245581797113597	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]
AG13T1g	0.0901096618717939	0.00245581797192237	Keratan sulfate synthesis	11041.1 or 10678.1 or 93010.1 or 374907.2 or 374907.1 or 146712.1 or 10331.1 or 10678.2 or 79369.1	NA	[g]
AG13T2g	0.0901096618717939	0.00245581797192237	Keratan sulfate synthesis	79369.1 or 374907.1 or 11041.1 or 146712.1 or 374907.2 or 93010.1 or 10331.1 or 10678.1 or 10678.2	NA	[g]
AG13T3g	0.0901096618717939	0.00245581797192237	Keratan sulfate synthesis	10331.1 or 11041.1 or 374907.2 or 10678.1 or 79369.1 or 374907.1 or 10678.2 or 93010.1 or 146712.1	NA	[g]
AGPAT1	0.0902539058756201	0.00247939409385434	Triacylglycerol synthesis	10555.1 or 137964.1 or 56895.1 or 56894.2 or 56894.1 or 55326.1 or 10554.1 or 129642.1	triglyceride synthesis, cytosol	[c]
AGTix	0.0464744333609586	0.00167698589089817	Alanine and aspartate metabolism	189.1	NA	[x]
AHCYStr	0.0212453326447137	0.000218353591252014	Transport, endoplasmic reticular		NA	intercompartmental
AHEXASE2ly	0.0901096618702686	0.00245581797191192	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]
AHEXASEly	0.0901096618702686	0.00245581797191192	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]
AIRCr	0.0201603838347854	-0.000349557055520188	Purine synthesis	10606.1	purine synthesis, cytosol	[c]
AKGDm	0.0205978899128224	-0.000398583928661433	Citric acid cycle	(4967.2 and 1738.1 and 8050.1 and 1743.1) or (4967.1 and 1738.1 and 8050.1 and 1743.1)	TCA cycle, mitochondria	[m]
AKGMALtm	0.0114555474310952	-0.0885114127743765	Transport, mitochondrial	8402.1 or 1468.1	malate-aspartate shuttle	intercompartmental
AKGt4_3	0.0029244784765414	-1.04049686440069	Transport, extracellular	64849.1 or 64849.2	NA	intercompartmental
AKGtp	-0.00357478829686017	-0.746566511867991	Transport, peroxisomal		NA	intercompartmental
AKR1C41	0.0178355837943325	-0.0376522525268552	Bile acid synthesis	1109.1	bile acid synthesis, cytosol	[c]
AKR1C42	0.0180176079811507	-0.0395744451937152	Bile acid synthesis	1109.1	bile acid synthesis, cytosol	[c]
ALADGLNexR	0.245653321067307	2.95075831978692	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental
ALADGLYexR	0.29311333923849	0.519813508095323	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental
ALAGLNexR	0.00410292040174213	-0.132089772864184	Transport, extracellular	6520.1 and 56301.1	NA	intercompartmental
ALAGLYexR	0.0139257224001396	-0.0679421708126794	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental
ALASm	0.00038684626734145	-0.296820999798531	Glycine, serine, alanine, and threonine metabolism	212.1 or 23464.1 or 211.2 or 211.1	heme synthesis	[m]
ALAt4	0.0127792614217465	-0.0285782142312817	Transport, extracellular	54407.1 or 6542.1 or 11254.1 or 6541.1 or 81539.1 or 55089.1 or 84889.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental
ALATA_L	0.00380278067207637	-0.100328797681756	Glutamate metabolism	2875.1 or 84706.1	alanine transaminase, cytosol	[c]
ALAtN1	0.00433765428930308	-0.242701899811381	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental
ALCD21_D	0.0127389180938216	-0.362654867619958	Pyruvate metabolism	127.1 or 284273.2 or 125.1 or 128.1 or 131.1 or (125.1 and 124.1) or 124.1 or 130.1 or 137872.1 or (125.1 and 126.1) or (126.1 and 124.1) or 284273.1 or 126.1	NA	[c]
ALCD21_L	0.0901096618645433	0.00245581797187313	Pyruvate metabolism	130.1 or 125.1 or 125.1 and 124.1 or 128.1 or 126.1 or 284273.2 or 137872.1 or 127.1 or 124.1 or (126.1 and 124.1) or 284273.1 or (125.1 and 126.1) or 131.1	NA	[c]
ALCD22_D	0.000231246747687732	-0.281716625414654	Pyruvate metabolism	126.1 or 137872.1 or (126.1 and 124.1) or 127.1 or 130.1 or 284273.1 or (125.1 and 124.1) or 128.1 or 124.1 or 125.1 or 284273.2 or 131.1 or (125.1 and 126.1)	NA	[c]
ALDD20x	0.0901096618702686	0.00245581797191192	Tryptophan metabolism	216.1 or 8854.2 or 501.1 or 8854.1 or 223.1 or 224.1 or 8854.3	NA	[c]
ALDD20xm	0.0901096618702686	0.00245581797191192	Tryptophan metabolism	219.1 or 8659.1 or 217.1 or 8659.2	NA	[m]
ALDD21	-0.00428865610976636	-1.52873539854923	Fatty acid oxidation	224.1	alpha oxidation	[c]
ALDD2xm	0.0901096618702686	0.00245581797191192	Glycolysis/gluconeogenesis	219.1 or 217.1	NA	[m]
ALDD2y	0.0901096618702686	0.00245581797191192	Glycolysis/gluconeogenesis	223.1 or 221.1 or 218.1 or 8854.1 or 8854.3 or 222.1 or 8854.2 or 224.1 or 219.1	NA	[c]
ALOX52	0.0282632168490491	0.00101556011238656	Eicosanoid metabolism	240.1	leukotriene synthesis	[c]
ALR2	0.0901096618645433	0.00245581797187313	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]
ALR3	0.0901096618645433	0.00245581797187313	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]
AMETr	0.021245332644813	0.000218353591289005	Transport, endoplasmic reticular		NA	intercompartmental
AMETt2m	0.00107495996707765	-0.415043234495945	Transport, mitochondrial	115286.3 or 115286.2 or 115286.1	NA	intercompartmental
AMPDA	0.00200185706345442	-0.121980835511157	Nucleotide interconversion	271.2 or 270.1 or 271.1 or 272.1 or 271.3	purine synthesis, cytosol	[c]
AMPTASECGe	0.0900810750650067	0.00245544930424537	Glutathione metabolism	290.1	NA	[e]
AMPtp	-0.00868404381610174	-0.383712061092446	Transport, peroxisomal		NA	intercompartmental
ANDRSTRNtr	0.0901096618638728	0.00245581797186836	Transport, endoplasmic reticular		NA	intercompartmental
APAT2rm	0.0479466584332988	0.00315270411557129	Beta-Alanine metabolism	18.1 or 18.2	NA	[m]
APOCF	0.0638546409265374	0.00215635426847494	Biotin metabolism		NA	[c]
APOCFm	0.0639630323316727	0.0021121619753885	Biotin metabolism		NA	[m]
APOC_LYS_BTNP	0.0638546409265374	0.00215635426847494	Biotin metabolism		NA	[c]
APOC_LYS_BTNPm	0.0639630323316727	0.0021121619753885	Biotin metabolism		NA	[m]
APRTO2	0.0901096618648227	0.00245581797193766	Arginine and proline metabolism	4128.1 or 4129.1	NA	[c]
AQCOBALt	0.0901096618702686	0.00245581797191192	Transport, extracellular		NA	intercompartmental
ARAB_Lt	0.0901096618702686	0.00245581797191192	Transport, extracellular		NA	intercompartmental
ARABR	0.0901096618702686	0.00245581797191192	Pentose phosphate pathway	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]
ARACHCOAtx	-0.00354509039733912	-0.00556486463375888	Transport, peroxisomal		NA	intercompartmental
ARACHCPT1	0.0312290778778709	0.00109090093050842	Fatty acid oxidation	1375.3 or 1374.1 or 1375.2 or 1375.4 or 1375.1 or 126129.1	carnitine shuttle	[c]
ARACHCPT2	0.0312290778778709	0.00109090093050842	Fatty acid oxidation	1376.1	carnitine shuttle	[m]
ARACHCRNt	0.00170098100843299	-0.406872846048954	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental
ARACHDt2	0.00733129278171137	-0.131669211542899	Transport, extracellular	10998.1	NA	intercompartmental
ARACHDtr	0.00168807231778954	-0.0869868330701501	Transport, endoplasmic reticular		NA	intercompartmental
ARACHt	-0.00169589730483446	-0.135291329831739	Transport, extracellular		NA	intercompartmental
ARGt4	0.00925283955624605	-0.315075115373466	Transport, extracellular	11254.1	NA	intercompartmental
ARGtm	0.00540455864959028	-0.0214368101141682	Transport, mitochondrial	83884.1 or 10166.1	NA	intercompartmental
ARSA	0.0675960183019787	0.0026750478582523	Sphingolipid metabolism	410.1	NA	[l]
R_group_phosphotase_3	0.0444693855620253	0.0016243792914996	Miscellaneous		fatty acid activation, cytosol	[c]
ARTFR208	0.0785673591585264	0.168246580913785	R group synthesis		NA	intercompartmental
ARTPLM3m	0.0444693855620253	0.0016243792914996	R group synthesis		NA	[m]
ASAH1	0.015465645559215	-0.00468238826000679	Sphingolipid metabolism	427.1 or 427.2	NA	[l]
ASCBt	0.00236558962707273	-0.186334646753902	Transport, extracellular		NA	intercompartmental
ASCBt4	0.000507704637284658	-0.194394802718081	Transport, extracellular	9962.2 or 9963.1 or 9962.1 or 9963.2	NA	intercompartmental
ASNNm	0.0639776878574514	0.00183359847272237	Alanine and aspartate metabolism	80150.1	NA	[m]
ASNt4	0.0103363266295222	-0.100797711089788	Transport, extracellular	81539.1 or 11254.1 or 54407.1 or 55089.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental
ASNtm	0.0639776878574514	0.00183359847272237	Transport, mitochondrial		NA	intercompartmental
ASNtN1	0.00373723774923434	-0.22682216096642	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental
ASPCTr	0.0901096618702686	0.00245581797191192	Pyrimidine synthesis	790.1	pyrimidine synthesis/ de novo	[c]
ASPDt6	0.00688694875093386	-0.201959872702246	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental
ASPGLUm	0.0172448020768077	-0.0242091733158238	Transport, mitochondrial	8604.1 or 10165.1	malate-aspartate shuttle	intercompartmental
ASPt6	0.00707114489266452	-0.239885473342551	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental
ASPTAm	0.0276324523167624	0.195034645515	Alanine and aspartate metabolism	2806.1	malate-aspartate shuttle	[m]
ATP1ter	0.0302031313760468	0.00134651904737652	Transport, endoplasmic reticular		NA	intercompartmental
ATP2ter	0.0137218942985516	-0.0320467190296862	Transport, endoplasmic reticular		NA	intercompartmental
ATPH1e	0.0408970746934715	0.00184783052576405	Nucleotide interconversion	954.1 or 954.2 or 953.1 or 956.1 or 955.1 or 957.1	purine catabolism, cytosol	[e]
ATPH2e	0.0901096618702686	0.00245581797191192	Nucleotide interconversion	954.2 or 954.1 or 953.1 or 956.1 or 955.1 or 957.1 or 377841.1	purine catabolism, cytosol	[e]
ATPtm	-0.00282778219240099	-0.786869057252944	Transport, mitochondrial	291.1 or 293.1 or 292.1	NA	intercompartmental
ATPtn	-0.00581699346026911	-2.07478523898128	Transport, nuclear		NA	intercompartmental
ATPtx	-0.00982771916604433	-0.363922378366935	Transport, peroxisomal		NA	intercompartmental
B_MANNASEly	0.0901096618706614	0.00245581797192097	N-glycan degradation	4126.1	NA	[l]
B3GALT3g	0.0901096618670079	0.00245581797194696	Sphingolipid metabolism	8706.4 or 8706.1 or 8706.3 or 8706.2	NA	[g]
B3GALT41g	0.0901096618648548	0.00245581797188021	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT42g	0.0901096618735873	0.00245581797264716	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT43g	0.0901096618607083	0.00245581797194271	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT44g	0.0901096618607083	0.00245581797194271	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT5g	0.0901096618670079	0.00245581797194696	Sphingolipid metabolism	10317.4 or 10317.1 or 10317.3 or 10317.2 or 10317.5	NA	[g]
B3GNT11g	0.09010966186522	0.00245581797181786	Blood group synthesis	10678.1	NA	[g]
B3GNT12g	0.0901096618446785	0.00245581797212693	Blood group synthesis	10678.1 or 10678.2	NA	[g]
B3GNT310g	0.0901096618657365	0.00245581797190218	Blood group synthesis	10331.1	NA	[g]
B3GNT312g	0.09010966186522	0.00245581797181786	Blood group synthesis	10331.1	NA	[g]
B3GNT314g	0.0901096618878803	0.00245581797206021	Blood group synthesis	10331.1	NA	[g]
B3GNT315g	0.0901096618446785	0.00245581797212693	Blood group synthesis	10331.1	NA	[g]
B3GNT51g	0.0901096618657365	0.00245581797190218	Blood group synthesis	84002.1	NA	[g]
BACCL	0.0638546409265374	0.00215635426847494	Biotin metabolism	3141.1	NA	[c]
BACCLm	0.0639630323316727	0.0021121619753885	Biotin metabolism	3141.1	NA	[m]
BALAtmr	0.0479466584332988	0.00315270411557129	Transport, mitochondrial		NA	intercompartmental
BAMPPALDOX	0.09010966186396	0.00245581797188098	Beta-Alanine metabolism	8854.2 or 501.1 or 216.1 or 224.1 or 8854.3 or 223.1 or 8854.1	NA	[c]
BBHOX	0.0901096618706549	0.00245581797193004	Lysine metabolism	8424.1	lysine metabolism	[c]
BDHm	0.0782253513834027	0.0281625147020064	Nucleotide salvage pathway	622.2 or 622.3 or 622.1	ketolysis	[m]
BHBt	0.0133813642519682	-0.0542026485399365	Transport, extracellular		NA	intercompartmental
BHBtm	-0.00808303066432436	-0.00986771949025294	Transport, mitochondrial		NA	intercompartmental
BHMT	0.0294539030633849	0.000937890608854801	Glycine, serine, alanine, and threonine metabolism	23743.1 or 635.1	methionine regeneration, cytosol	[c]
BILDGLCURt	0.00499428785996992	-0.129455922898254	Transport, extracellular	10599.1	NA	intercompartmental
