del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization
34DHPLACOX	0.0304395325339379	-0.367138805315235	Tyrosine metabolism	218.1 or 222.1 or 220.1 or 221.1	NA	[c]
34DHPLACOX_NADP_	0.0304395325339379	-0.367138805315235	Tyrosine metabolism	222.1 or 221.1 or 218.1	NA	[c]
34DHXMANDACOX_NADP_	0.140651782150629	0.00405051778846772	Tyrosine metabolism	221.1 or 222.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]
34HPLFM	0.19038976447471	0.0201919067689224	Ubiquinone synthesis		NA	[m]
3AIBTm	0.190677724293316	0.0119167217906777	Valine, leucine, and isoleucine metabolism	18.1 or 18.2	3-aminoisobutyrate transaminase, mitochondria	[m]
3AIBtmi	0.190677724293316	0.0119167217906777	Transport, mitochondrial	18.1 or 18.2	NA	intercompartmental
3DSPHR	0.140651782152442	0.00405051778850884	Sphingolipid metabolism	2531.1	new to recon	[c]
3HBCDm	0.14065178215034	0.00405051778843555	Butanoate metabolism	55268.1	lysine metabolism	[m]
3HBCOAHLm	0.159248736101824	0.00659684613449408	Valine, leucine, and isoleucine metabolism		valine metabolism	[m]
3MOBt2im	6.89554455240102	3.29874265689318	Transport, mitochondrial		NA	intercompartmental
3MOX4HOXPGALDOX	0.0324437792983076	-0.267670854433796	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]
3MOX4HOXPGALDOX_NADP_	0.0324437792983076	-0.267670854433796	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]
3SALAASPm	0.155361775691248	0.0173638983720535	Transport, mitochondrial	10165.1 or 8604.1	NA	intercompartmental
3SALATAi	62.5959192585233	3.31061183689072	Methionine and cysteine metabolism	2805.1	cysteine metabolism	[c]
3SALATAim	0.139105763875248	0.00397921325042161	Methionine and cysteine metabolism	2806.1	NA	[m]
3SPYRSP	62.5959192585233	3.31061183689072	Methionine and cysteine metabolism		cysteine metabolism	[c]
3SPYRSPm	0.139105763875248	0.00397921325042161	Methionine and cysteine metabolism		NA	[m]
4ABUTtm	0.118082404329141	0.0660030639384686	Transport, mitochondrial		NA	intercompartmental
4HGLSDm	1.08902503542825	4.47047237459942	Arginine and proline metabolism	8659.1 or 8659.2	NA	[m]
4HOXPACDOX_NADP_	0.0333562941765726	-0.239253746894423	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	NA	[c]
4MOPt2im	0.081058550034098	0.00699321491854665	Transport, mitochondrial		NA	intercompartmental
5ADTSTSTERONESte	0.139639005558893	0.00399689848553385	Transport, extracellular		NA	intercompartmental
5ADTSTSTERONEte	0.139639005558893	0.00399689848553385	Transport, extracellular		NA	intercompartmental
5AOPtm	14.2090666743789	3.30396485073495	Heme synthesis		NA	intercompartmental
5MTHFt	0.188078417734507	0.544356254310897	Transport, extracellular	2348.5 or 2348.3 or 2348.1 or 2348.6 or 2352.1 or 2348.4 or 2348.2	NA	intercompartmental
5MTHFt2	0.119079360697597	0.409807839734807	Transport, extracellular	6573.1 or 6573.2	NA	intercompartmental
7DHCHSTEROLtr	0.0506617217254907	-0.0039490723721519	Transport, endoplasmic reticular		NA	intercompartmental
7DHFtl	0.104029622399398	0.00285905574308969	Transport, lysosomal		NA	intercompartmental
7DHFtm	0.104029622399398	0.00285905574308969	Transport, mitochondrial		NA	intercompartmental
7THFtl	0.113990104493046	0.0033080716784944	Transport, lysosomal		NA	intercompartmental
7THFtm	0.116568734652467	0.00332670409150723	Transport, mitochondrial		NA	intercompartmental
A_MANASEly	0.450693896970783	0.0204650382217588	N-glycan degradation	4125.1	NA	[l]
A4GALTg	0.4496811203875	0.0204114189200287	Sphingolipid metabolism	53947.1	NA	[g]
AATAi	0.114993987507082	0.003099727820635	Lysine metabolism	51166.1 or 51166.2	NA	[c]
ABO9g	62.5959192584284	3.3106118368907	Blood group synthesis	28.1	NA	[g]
ABTArm	0.118082404329141	0.0660030639384686	Glutamate metabolism	18.1 or 18.2	GABA aminotransferase	[m]
ABTD	0.139639005558893	0.00399689848553385	Pentose phosphate pathway		NA	[c]
ABUTt2rL	0.139683103590523	0.00399997680721922	Transport, lysosomal	206358.1	NA	intercompartmental
ABUTt4_2_r	0.495747625533509	2.85052567906558	Transport, extracellular	6529.1 or 6538.1 or 6540.1 or 6539.1	NA	intercompartmental
ACACT10m	42.5981282764309	3.31032834886418	Valine, leucine, and isoleucine metabolism	38.1 or 3032.1 or 10449.1	isoleucine metabolism	[m]
ACACT1rm	1.47085813960615	3.28448497519706	Tryptophan metabolism	(3030.1 and 3032.1) or 38.1	NA	[m]
ACACT1x	0.157591232680905	0.00464433309723146	Cholesterol metabolism	39.1	NA	[x]
ACACt2m	22.3622272379326	3.3100124645209	Transport, mitochondrial	6566.1	NA	intercompartmental
ACACT4p	-0.0370901917992828	-0.0693956574902358	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACT5p	26.4771345520995	3.30258034365528	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACT6p	0.141261445207127	0.00407772443860107	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACT7p	0.142416452284998	0.00406562402321153	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACT8p	0.375105588409497	0.0182408842479691	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACT9p	0.139639005558631	0.00399689848553713	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACtx	4.04000542719195	3.29361931795419	Transport, peroxisomal		NA	intercompartmental
ACALDtm	22.9666895155855	3.31122981503654	Transport, mitochondrial		NA	intercompartmental
ACCOAtn	0.238355934474376	2.48156007116684	Transport, nuclear		NA	intercompartmental
ACCOAtr	0.054891887110811	-0.0417559786966879	Transport, endoplasmic reticular	9197.1	NA	intercompartmental
ACETONEt2	0.365410911309803	0.482033808633275	Transport, extracellular	6566.1 or 9123.1 or 9194.1	NA	intercompartmental
ACETONEt2m	0.365410911309803	0.482033808633275	Transport, mitochondrial	6566.1	NA	intercompartmental
ACGALtly	0.139639005557421	0.00399689848549872	Transport, lysosomal		NA	intercompartmental
ACGAM6PSi	0.139639005558893	0.00399689848553385	Aminosugar metabolism	64841.1	amino sugar metabolism	[c]
ACGAMPM	0.139639005558893	0.00399689848553385	Aminosugar metabolism	5238.1	amino sugar metabolism	[c]
ACGAMtly	0.00286677412089263	-0.158024015670102	Transport, lysosomal		NA	intercompartmental
ACGPID	0.139639005557744	0.00399689848552225	Phosphatidylinositol phosphate metabolism	9487.1	NA	[c]
ACHtn	0.238355934474376	2.48156007116684	Transport, nuclear		NA	intercompartmental
ACN23ACNGALGBSIDEte	0.4496811203875	0.0204114189200287	Transport, extracellular		NA	intercompartmental
ACN23ACNGALGBSIDEtg	0.4496811203875	0.0204114189200287	Transport, golgi apparatus		NA	intercompartmental
ACNACNGAL14ACGLCGALGLUSIDEte	0.139639005557385	0.00399689848550272	Transport, extracellular		NA	intercompartmental
ACNACNGAL14ACGLCGALGLUSIDEtg	0.139639005557385	0.00399689848550272	Transport, golgi apparatus		NA	intercompartmental
ACNAMlt	62.905961373436	3.32702635732403	Transport, lysosomal	26503.1	NA	intercompartmental
ACNAMtn	53.0150755717075	3.31114174616908	Transport, nuclear		NA	intercompartmental
ACNGALACGLCGAL14ACGLCGALGLUSIDEte	0.140651782150601	0.00405051778845352	Transport, extracellular		NA	intercompartmental
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg	0.141664558743851	0.00410413709141687	Transport, golgi apparatus		NA	intercompartmental
ACNMLr	0.140651782154953	0.00405051778863985	Aminosugar metabolism		NA	[c]
ACOAD10m	0.0355703383334622	-0.00413615393622992	Valine, leucine, and isoleucine metabolism	36.1 or 34.1	isoleucine metabolism	[m]
ACOAD1fm	0.319058435879042	0.0204151312152979	Butanoate metabolism	80724.1 or 36.1 or 35.1 or 34.1 or 84129.1 or 27034.1 or 28976.1	NA	[m]
ACOAD8m	0.148494503574682	0.00503707383268849	Valine, leucine, and isoleucine metabolism	3712.1	leucine metabolism	[m]
ACOAD9m	0.0961147932774134	0.00311509527036213	Valine, leucine, and isoleucine metabolism	34.1 or 27034.1	valine metabolism	[m]
ACOAO7p	0.0967747407709594	0.00285632647733971	Fatty acid oxidation	51.1 or 51.2	betaoxidation	[x]
ACONTm	0.0119387749047627	-0.516467919052473	Citric acid cycle	50.1 or 48.1	TCA cycle, mitochondria	[m]
ACP1_FMN_	0.414903122658373	0.0203828587073703	Vitamin B2 metabolism	52.1 or 52.3 or 52.2 or 55.1 or 51205.1 or 54.1	vitamin b2 metabolism	[c]
ACS2	0.141664558743491	0.00410413709139229	Propanoate metabolism	55902.1 or 65985.1 or 55902.2	fatty acid activation, cytosol	[c]
ACt2m	7.23164530125329	3.31866864336309	Transport, mitochondrial		NA	intercompartmental
ACt2r	10.2199146076166	3.3218551107829	Transport, extracellular		NA	intercompartmental
ACtg	0.140651782152317	0.00405051778849955	Transport, golgi apparatus		NA	intercompartmental
ADCim	0.365410911309803	0.482033808633275	Propanoate metabolism		ketogenesis	[m]
ADEt	0.046283984781382	-0.00432500221371791	Transport, extracellular	3177.1	NA	intercompartmental
ADK1m	0.211422255208082	2.90409555555935	Nucleotide interconversion	205.3 or 205.1 or 204.1 or 204.3 or 204.2 or 205.2	adenylate kinase	[m]
ADK3	0.377673123933047	3.62838781813821	Nucleotide interconversion	26289.1 or 26289.2	purine synthesis, cytosol	[c]
ADK3m	0.021763148797344	-0.63187933921677	Nucleotide interconversion	50808.1	purine synthesis, cytosol	[m]
ADNCYC	0.142978994672614	0.00435448790971853	Nucleotide interconversion	112.1 or 55811.1 or 109.1 or 112.2 or 114.1 or 108.1 or 113.1 or 107.1 or 196883.1 or 115.1 or 111.1	purine synthesis, cytosol	[c]
ADNK1m	0.101365674883535	0.00290019981084234	Nucleotide interconversion		purine synthesis, cytosol	[m]
ADNt	0.509608100957741	0.155197861928693	Transport, extracellular	3177.1 or 2030.1	NA	intercompartmental
ADNtl	0.110860054719898	0.00939443827108864	Transport, lysosomal	55315.1	NA	intercompartmental
ADNtm	0.0890814868302266	0.00573853944978363	Transport, mitochondrial	2030.1	NA	intercompartmental
ADPtx	0.773184711735408	3.13168710629056	Transport, peroxisomal		NA	intercompartmental
ADRNCOAtx	0.140651782151716	0.00405051778848281	Transport, peroxisomal		NA	intercompartmental
ADRNCPT1	62.5979448124266	3.31071907549669	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]
ADRNCPT2	62.5959192587619	3.31061183689071	Fatty acid oxidation	1376.1	carnitine shuttle	[m]
ADRNCRNt	0.00953431530506794	-0.26548778972298	Fatty acid oxidation	788.1 or 788.1	carnitine shuttle	intercompartmental
ADRNt	0.183836680180601	0.178712403098474	Transport, extracellular		NA	intercompartmental
ADSK	58.2061246218718	3.31061376162937	Nucleotide interconversion	9060.1 or 9061.1	NA	[c]
ADSL1	0.0633025908947309	-0.00195591953281024	Nucleotide interconversion	158.1 or 158.2	purine synthesis, cytosol	[c]
ADSL2	0.174847504955229	0.023870391628403	Purine synthesis	158.1 or 158.2	purine synthesis, cytosol	[c]
AG13T16g	0.140651782151077	0.00405051778847776	Keratan sulfate synthesis	79369.1 or 10678.1 or 11041.1 or 146712.1 or 374907.1 or 93010.1 or 374907.2 or 10678.2 or 10331.1	NA	[g]
AG13T17g	0.140651782151077	0.00405051778847776	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]
AG13T18g	0.140651782154055	0.004050517788604	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]
AG13T1g	0.139639005440284	0.00399689847919098	Keratan sulfate synthesis	11041.1 or 10678.1 or 93010.1 or 374907.2 or 374907.1 or 146712.1 or 10331.1 or 10678.2 or 79369.1	NA	[g]
AG13T2g	0.139639005440284	0.00399689847919098	Keratan sulfate synthesis	79369.1 or 374907.1 or 11041.1 or 146712.1 or 374907.2 or 93010.1 or 10331.1 or 10678.1 or 10678.2	NA	[g]
AG13T3g	0.140651782150555	0.00405051778845325	Keratan sulfate synthesis	10331.1 or 11041.1 or 374907.2 or 10678.1 or 79369.1 or 374907.1 or 10678.2 or 93010.1 or 146712.1	NA	[g]
AGPAT1	57.407704314153	3.31039855547464	Triacylglycerol synthesis	10555.1 or 137964.1 or 56895.1 or 56894.2 or 56894.1 or 55326.1 or 10554.1 or 129642.1	triglyceride synthesis, cytosol	[c]
AGTim	0.143592895968201	0.00417642071944444	Alanine and aspartate metabolism	64902.1 or 64850.1	NA	[m]
AHCYStr	0.044175155582031	-0.0125149598321668	Transport, endoplasmic reticular		NA	intercompartmental
AHEXASE2ly	0.139639005558893	0.00399689848553385	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]
AHEXASEly	0.139639005558893	0.00399689848553385	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]
AIRCr	0.174847504955229	0.023870391628403	Purine synthesis	10606.1	purine synthesis, cytosol	[c]
AKGDm	0.112011540543939	0.0217962711477368	Citric acid cycle	(4967.2 and 1738.1 and 8050.1 and 1743.1) or (4967.1 and 1738.1 and 8050.1 and 1743.1)	TCA cycle, mitochondria	[m]
AKGMALtm	0.0363698301024459	-0.282442854550506	Transport, mitochondrial	8402.1 or 1468.1	malate-aspartate shuttle	intercompartmental
AKGt4_3	0.793842515089138	1.7718065951467	Transport, extracellular	64849.1 or 64849.2	NA	intercompartmental
AKGtp	0.0647683982223578	0.000533446232179331	Transport, peroxisomal		NA	intercompartmental
ALADGLNexR	0.393335887990287	2.53219755395345	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental
ALADGLYexR	-0.0501622287445994	-1.72623183178338	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental
ALAGLNexR	3.08138581221523	3.06130941258252	Transport, extracellular	6520.1 and 56301.1	NA	intercompartmental
ALAGLYexR	1.12105176741154	0.961609197774007	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental
ALASm	1.0526366734518	3.13107521284741	Glycine, serine, alanine, and threonine metabolism	212.1 or 23464.1 or 211.2 or 211.1	heme synthesis	[m]
ALAt4	4.2088008879163	6.0144390559529	Transport, extracellular	54407.1 or 6542.1 or 11254.1 or 6541.1 or 81539.1 or 55089.1 or 84889.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental
ALATA_L	4.10600860945301	3.29329945252287	Glutamate metabolism	2875.1 or 84706.1	alanine transaminase, cytosol	[c]
ALAtN1	0.323814657878003	1.61938966093078	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental
ALCD21_D	0.0324581915697403	-0.531240363367057	Pyruvate metabolism	127.1 or 284273.2 or 125.1 or 128.1 or 131.1 or (125.1 and 124.1) or 124.1 or 130.1 or 137872.1 or (125.1 and 126.1) or (126.1 and 124.1) or 284273.1 or 126.1	NA	[c]
ALCD21_L	0.449681120382895	0.0204114189188659	Pyruvate metabolism	130.1 or 125.1 or 125.1 and 124.1 or 128.1 or 126.1 or 284273.2 or 137872.1 or 127.1 or 124.1 or (126.1 and 124.1) or 284273.1 or (125.1 and 126.1) or 131.1	NA	[c]
ALCD22_D	0.00123240612633092	-0.377393337945831	Pyruvate metabolism	126.1 or 137872.1 or (126.1 and 124.1) or 127.1 or 130.1 or 284273.1 or (125.1 and 124.1) or 128.1 or 124.1 or 125.1 or 284273.2 or 131.1 or (125.1 and 126.1)	NA	[c]
ALCD2yf	0.139639005558893	0.00399689848553385	Glycolysis/gluconeogenesis	10327.1 or 10327.2	NA	[c]
ALDD20x	0.139639005558893	0.00399689848553385	Tryptophan metabolism	216.1 or 8854.2 or 501.1 or 8854.1 or 223.1 or 224.1 or 8854.3	NA	[c]
ALDD20xm	0.140651782152007	0.00405051778849967	Tryptophan metabolism	219.1 or 8659.1 or 217.1 or 8659.2	NA	[m]
ALDD21	0.0133147299634613	-0.753862683245768	Fatty acid oxidation	224.1	alpha oxidation	[c]
ALDD2xm	22.9666895155855	3.31122981503654	Glycolysis/gluconeogenesis	219.1 or 217.1	NA	[m]
ALDD2y	41.603578137281	3.3081462762932	Glycolysis/gluconeogenesis	223.1 or 221.1 or 218.1 or 8854.1 or 8854.3 or 222.1 or 8854.2 or 224.1 or 219.1	NA	[c]
ALR2	0.449681120382895	0.0204114189188659	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]
ALR3	0.449681120382895	0.0204114189188659	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]
AMETr	0.044004041990652	-0.012622198438061	Transport, endoplasmic reticular		NA	intercompartmental
AMETt2m	0.00304388605274847	-0.149456388762852	Transport, mitochondrial	115286.3 or 115286.2 or 115286.1	NA	intercompartmental
AMPDA	1.3874786857436	3.12981982257575	Nucleotide interconversion	271.2 or 270.1 or 271.1 or 272.1 or 271.3	purine synthesis, cytosol	[c]
AMPTASECGe	62.5959192586073	3.31061183689071	Glutathione metabolism	290.1	NA	[e]
AMPtp	0.920061191577461	3.1319475891788	Transport, peroxisomal		NA	intercompartmental
ANDRSTRNte	0.139639005558893	0.00399689848553385	Transport, extracellular		NA	intercompartmental
APAT2rm	0.0745577945642725	0.00106329548831999	Beta-Alanine metabolism	18.1 or 18.2	NA	[m]
APOCF	0.114618029387557	0.00325786048773125	Biotin metabolism		NA	[c]
APOCFm	51.591024947274	3.3101941211386	Biotin metabolism		NA	[m]
APOC_LYS_BTNP	0.114618029387557	0.00325786048773125	Biotin metabolism		NA	[c]
APOC_LYS_BTNPm	51.591024947274	3.3101941211386	Biotin metabolism		NA	[m]
APRTO2	0.140651782146607	0.00405051778823767	Arginine and proline metabolism	4128.1 or 4129.1	NA	[c]
AQCOBALt	0.139639005558893	0.00399689848553385	Transport, extracellular		NA	intercompartmental
ARAB_Lt	0.139639005558893	0.00399689848553385	Transport, extracellular		NA	intercompartmental
ARABR	0.139639005558893	0.00399689848553385	Pentose phosphate pathway	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]
ARACHCOAtx	37.9759841238722	3.30821446465107	Transport, peroxisomal		NA	intercompartmental
ARACHCPT1	0.0563291567640959	-0.00123544909781326	Fatty acid oxidation	1375.3 or 1374.1 or 1375.2 or 1375.4 or 1375.1 or 126129.1	carnitine shuttle	[c]
ARACHCPT2	0.0566683458011421	-0.00118182979489412	Fatty acid oxidation	1376.1	carnitine shuttle	[m]
ARACHCRNt	0.0124454341905389	-0.330999988350715	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental
ARACHDCOAtx	0.11679113709414	1.27128087745526	Transport, peroxisomal		NA	intercompartmental
ARACHDt2	0.192389325875405	0.424477142451415	Transport, extracellular	10998.1	NA	intercompartmental
ARACHDtr	0.00671900507027899	-0.196814610101409	Transport, endoplasmic reticular		NA	intercompartmental
ARACHt	0.27531430711264	0.414498311777636	Transport, extracellular		NA	intercompartmental
ARGLYSex	0.0232498858913965	-0.340373391749249	Transport, extracellular	9057.1 and 6520.1	NA	intercompartmental
ARGNm	0.131153358431156	0.0035808307655146	Urea cycle	384.1	urea cycle, mitochondria	[m]
ARGtm	0.131153358431156	0.0035808307655146	Transport, mitochondrial	83884.1 or 10166.1	NA	intercompartmental
ARSA	0.141708280202749	0.00410721541313295	Sphingolipid metabolism	410.1	NA	[l]
R_group_phosphotase_3	0.108456593118157	0.00304723104845606	Miscellaneous		fatty acid activation, cytosol	[c]
ARTFR208	0.120169288770773	0.0963573024095075	R group synthesis		NA	intercompartmental
ARTPLM3m	0.108456593118157	0.00304723104845606	R group synthesis		NA	[m]
ASAH1	0.447792647250545	0.0202979024156455	Sphingolipid metabolism	427.1 or 427.2	NA	[l]
ASCBt	1.36042137814752	1.90976550556549	Transport, extracellular		NA	intercompartmental
ASCBt4	0.0509508031780946	-0.0370015916035355	Transport, extracellular	9962.2 or 9963.1 or 9962.1 or 9963.2	NA	intercompartmental
ASNt4	0.594362962387647	2.20782837630304	Transport, extracellular	81539.1 or 11254.1 or 54407.1 or 55089.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental
ASNtN1	1.85789781174492	2.8726513967306	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental
ASPCTr	0.139639005558893	0.00399689848553385	Pyrimidine synthesis	790.1	pyrimidine synthesis/ de novo	[c]
ASPDt6	0.460502434050107	1.12085730936035	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental
ASPGLUm	0.155271064398355	0.0184990242738583	Transport, mitochondrial	8604.1 or 10165.1	malate-aspartate shuttle	intercompartmental
ASPNATm	0.206995230324322	0.00982469951463022	Alanine and aspartate metabolism		NA	[m]
ASPt6	0.276012948876946	1.12758084810844	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental
ASPTAm	4.91661799185557	3.28575799171719	Alanine and aspartate metabolism	2806.1	malate-aspartate shuttle	[m]
ATP1ter	37.6526810474616	3.30974800667913	Transport, endoplasmic reticular		NA	intercompartmental
ATP2ter	0.140744691043787	0.0747433522468509	Transport, endoplasmic reticular		NA	intercompartmental
ATPH1e	0.525612520308801	0.0387570432649418	Nucleotide interconversion	954.1 or 954.2 or 953.1 or 956.1 or 955.1 or 957.1	purine catabolism, cytosol	[e]
ATPH2e	0.139639005558893	0.00399689848553385	Nucleotide interconversion	954.2 or 954.1 or 953.1 or 956.1 or 955.1 or 957.1 or 377841.1	purine catabolism, cytosol	[e]
ATPtm	0.090838719294699	0.0629503947069373	Transport, mitochondrial	291.1 or 293.1 or 292.1	NA	intercompartmental
ATPtn	0.0392391287659455	-0.352291473678996	Transport, nuclear		NA	intercompartmental
ATPtx	0.011365182473689	-0.0342827750441485	Transport, peroxisomal		NA	intercompartmental
B_MANNASEly	62.5969320357553	3.31066545619367	N-glycan degradation	4126.1	NA	[l]
B3GALT3g	0.4496811203875	0.0204114189200287	Sphingolipid metabolism	8706.4 or 8706.1 or 8706.3 or 8706.2	NA	[g]
B3GALT41g	62.5979448123273	3.31071907549662	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT42g	0.141664558743245	0.0041041370913747	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT43g	0.139639005558893	0.00399689848553385	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT44g	0.139639005558893	0.00399689848553385	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT5g	0.4496811203875	0.0204114189200287	Sphingolipid metabolism	10317.4 or 10317.1 or 10317.3 or 10317.2 or 10317.5	NA	[g]
B3GNT11g	0.139639005557863	0.00399689848553165	Blood group synthesis	10678.1	NA	[g]
B3GNT12g	0.139639005556322	0.00399689848545372	Blood group synthesis	10678.1 or 10678.2	NA	[g]
B3GNT310g	0.450693896978158	0.0204650382218046	Blood group synthesis	10331.1	NA	[g]
B3GNT312g	0.139639005557863	0.00399689848553165	Blood group synthesis	10331.1	NA	[g]
B3GNT314g	62.5959192584284	3.3106118368907	Blood group synthesis	10331.1	NA	[g]
B3GNT315g	0.139639005556322	0.00399689848545372	Blood group synthesis	10331.1	NA	[g]
B3GNT51g	0.450693896978158	0.0204650382218046	Blood group synthesis	84002.1	NA	[g]
BAAT2x	-0.00298393169928961	-0.854247781798189	Bile acid synthesis	570.1	NA	[x]
BAAT4x	0.00380252322200494	-0.182226621049707	Bile acid synthesis	570.1	NA	[x]
BACCL	0.114618029387557	0.00325786048773125	Biotin metabolism	3141.1	NA	[c]
BACCLm	51.591024947274	3.3101941211386	Biotin metabolism	3141.1	NA	[m]
BALAtmr	0.0745577945642725	0.00106329548831999	Transport, mitochondrial		NA	intercompartmental
BAMPPALDOX	0.140651782150562	0.00405051778846334	Beta-Alanine metabolism	8854.2 or 501.1 or 216.1 or 224.1 or 8854.3 or 223.1 or 8854.1	NA	[c]
BDHm	15.7752893292217	3.31594096429906	Nucleotide salvage pathway	622.2 or 622.3 or 622.1	ketolysis	[m]
BHBt	1.12651705487422	3.40375951999688	Transport, extracellular		NA	intercompartmental
BHBtm	0.310742715479489	0.0364973255157437	Transport, mitochondrial		NA	intercompartmental
BHMT	39.6342627295506	3.30821345812678	Glycine, serine, alanine, and threonine metabolism	23743.1 or 635.1	methionine regeneration, cytosol	[c]
BILGLCURt	-0.512359890525872	-0.630359463436723	Transport, extracellular	10599.1 or 28234.1	NA	intercompartmental
BILGLCURtr	0.142540048088985	0.00512655652430353	Transport, endoplasmic reticular		NA	intercompartmental
BILIRUBt2	-1.09311764365884	-1.04911803808736	Transport, extracellular	10599.1	NA	intercompartmental
BILIRUBtr	0.419087238107791	2.01086964452176	Transport, endoplasmic reticular		NA	intercompartmental
BIOCYTtn	0.114618029387557	0.00325786048773125	Transport, nuclear		NA	intercompartmental
BMTer_U	0.140651782150727	0.00405051778845991	Phosphatidylinositol phosphate metabolism	9488.1	NA	[r]
BPNT2	54.8162543467892	3.31102836580486	Nucleotide interconversion	10380.1	NA	[c]
BTND1n	0.114618029387557	0.00325786048773125	Biotin metabolism	686.1	NA	[n]
BTNDe	0.139639005558893	0.00399689848553385	Biotin metabolism	686.1	NA	[e]
BTNDm	51.591024947274	3.3101941211386	Biotin metabolism	686.1	NA	[m]
BTNPL	0.114618029387557	0.00325786048773125	Biotin metabolism	3141.1	NA	[c]
BTNPLm	51.591024947274	3.3101941211386	Biotin metabolism	3141.1	NA	[m]
