del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization
AMPDA	0.0827675098424316	0.346403921545564	Nucleotide interconversion	271.2 or 270.1 or 271.1 or 272.1 or 271.3	purine synthesis, cytosol	[c]
AMPTASECGe	0.299606680519876	0.425114556442386	Glutathione metabolism	290.1	NA	[e]
AMPtp	0.196539106550483	0.403475336983447	Transport, peroxisomal		NA	intercompartmental
ANDRSTRNte	0.29960668051995	0.425114556442456	Transport, extracellular		NA	intercompartmental
APAT2rm	0.292703130179505	0.423957434824281	Beta-Alanine metabolism	18.1 or 18.2	NA	[m]
APOCF	0.294630886639579	0.424245295072894	Biotin metabolism		NA	[c]
APOCFm	0.295841919076665	0.424886344036185	Biotin metabolism		NA	[m]
APOC_LYS_BTNP	0.294630886639579	0.424245295072894	Biotin metabolism		NA	[c]
APOC_LYS_BTNPm	0.295841919076665	0.424886344036185	Biotin metabolism		NA	[m]
APRTO2	0.299606680520527	0.425114556442609	Arginine and proline metabolism	4128.1 or 4129.1	NA	[c]
AQCOBALt	0.29960668051995	0.425114556442456	Transport, extracellular		NA	intercompartmental
ARAB_Lt	0.29960668051995	0.425114556442456	Transport, extracellular		NA	intercompartmental
ARABR	0.29960668051995	0.425114556442456	Pentose phosphate pathway	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]
ARACHCOAtx	0.279093525727944	0.421608982074118	Transport, peroxisomal		NA	intercompartmental
ARACHCPT1	0.29100828438429	0.423806854852053	Fatty acid oxidation	1375.3 or 1374.1 or 1375.2 or 1375.4 or 1375.1 or 126129.1	carnitine shuttle	[c]
ARACHCPT2	0.291008284384189	0.423806854851919	Fatty acid oxidation	1376.1	carnitine shuttle	[m]
ARACHCRNt	0.0217228844662446	-0.111388111472961	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental
ARACHDCOAtx	0.0332180723920877	0.0796694056221204	Transport, peroxisomal		NA	intercompartmental
ARACHDt2	-0.0645062631585064	-1.36027470282501	Transport, extracellular	10998.1	NA	intercompartmental
ARACHDtr	0.0268078476269787	-0.00449178809531992	Transport, endoplasmic reticular		NA	intercompartmental
ARACHt	0.050390922841157	0.177713199344947	Transport, extracellular		NA	intercompartmental
ARGLYSex	0.0511504772887217	0.181398639440066	Transport, extracellular	9057.1 and 6520.1	NA	intercompartmental
ARGNm	0.29960668051994	0.425114556442422	Urea cycle	384.1	urea cycle, mitochondria	[m]
ARGtm	0.29960668051994	0.425114556442422	Transport, mitochondrial	83884.1 or 10166.1	NA	intercompartmental
ARSA	0.299783972785734	0.425009199747382	Sphingolipid metabolism	410.1	NA	[l]
R_group_phosphotase_3	0.279735735051436	0.422447246544158	Miscellaneous		fatty acid activation, cytosol	[c]
ARTFR208	0.103621273931941	0.393906036147856	R group synthesis		NA	intercompartmental
ARTPLM3m	0.279735735051436	0.422447246544158	R group synthesis		NA	[m]
ASAH1	0.299534131422919	0.425163789080824	Sphingolipid metabolism	427.1 or 427.2	NA	[l]
ASCBt	0.0449501414648817	0.301287631804543	Transport, extracellular		NA	intercompartmental
ASCBt4	0.0431393040363393	0.226699011398714	Transport, extracellular	9962.2 or 9963.1 or 9962.1 or 9963.2	NA	intercompartmental
ASNt4	0.0381357799398343	0.201717112785315	Transport, extracellular	81539.1 or 11254.1 or 54407.1 or 55089.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental
ASNtN1	0.272616918793172	0.414606947909863	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental
ASPCTr	0.29960668051995	0.425114556442456	Pyrimidine synthesis	790.1	pyrimidine synthesis/ de novo	[c]
ASPDt6	0.124474668935963	0.405467523607236	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental
ASPGLUm	0.271488370488656	0.417400695147969	Transport, mitochondrial	8604.1 or 10165.1	malate-aspartate shuttle	intercompartmental
ASPNATm	0.283373228808628	0.422993800447743	Alanine and aspartate metabolism		NA	[m]
ASPt6	0.0385141416475898	0.247049196199595	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental
ASPTAm	0.164886056112525	0.37883276560848	Alanine and aspartate metabolism	2806.1	malate-aspartate shuttle	[m]
ATP1ter	0.282426087625295	0.424177080935976	Transport, endoplasmic reticular		NA	intercompartmental
ATP2ter	0.1244104931683	0.389548811754592	Transport, endoplasmic reticular		NA	intercompartmental
ATPH1e	0.288353965835998	0.417739722618139	Nucleotide interconversion	954.1 or 954.2 or 953.1 or 956.1 or 955.1 or 957.1	purine catabolism, cytosol	[e]
ATPH2e	0.29960668051995	0.425114556442456	Nucleotide interconversion	954.2 or 954.1 or 953.1 or 956.1 or 955.1 or 957.1 or 377841.1	purine catabolism, cytosol	[e]
ATPtm	0.0433690896982759	0.207720827614758	Transport, mitochondrial	291.1 or 293.1 or 292.1	NA	intercompartmental
ATPtn	0.000426092593631898	-1.43658850312081	Transport, nuclear		NA	intercompartmental
ATPtx	0.262577551248742	0.419307915287467	Transport, peroxisomal		NA	intercompartmental
B_MANNASEly	0.29960668052004	0.425114556442414	N-glycan degradation	4126.1	NA	[l]
B3GALT3g	0.299606680519919	0.425114556442433	Sphingolipid metabolism	8706.4 or 8706.1 or 8706.3 or 8706.2	NA	[g]
B3GALT41g	0.299606680519989	0.425114556442442	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT42g	0.299606680520403	0.425114556442457	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT43g	0.299606680519867	0.425114556442356	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT44g	0.299606680519867	0.425114556442356	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT5g	0.299606680519919	0.425114556442433	Sphingolipid metabolism	10317.4 or 10317.1 or 10317.3 or 10317.2 or 10317.5	NA	[g]
B3GNT11g	0.299606680519321	0.425114556442558	Blood group synthesis	10678.1	NA	[g]
B3GNT12g	0.299606680519961	0.425114556442472	Blood group synthesis	10678.1 or 10678.2	NA	[g]
B3GNT310g	0.299606680519899	0.425114556442259	Blood group synthesis	10331.1	NA	[g]
B3GNT312g	0.299606680519321	0.425114556442558	Blood group synthesis	10331.1	NA	[g]
B3GNT314g	0.299606680520464	0.425114556442531	Blood group synthesis	10331.1	NA	[g]
B3GNT315g	0.299606680519961	0.425114556442472	Blood group synthesis	10331.1	NA	[g]
B3GNT51g	0.299606680519899	0.425114556442259	Blood group synthesis	84002.1	NA	[g]
BAAT2x	0.00254754824272227	-1.33097798502545	Bile acid synthesis	570.1	NA	[x]
BAAT4x	0.00887513021035977	-0.944212218007424	Bile acid synthesis	570.1	NA	[x]
BACCL	0.294630886639579	0.424245295072894	Biotin metabolism	3141.1	NA	[c]
BACCLm	0.295841919076665	0.424886344036185	Biotin metabolism	3141.1	NA	[m]
BALAtmr	0.292703130179505	0.423957434824281	Transport, mitochondrial		NA	intercompartmental
BAMPPALDOX	0.299606680519981	0.425114556442036	Beta-Alanine metabolism	8854.2 or 501.1 or 216.1 or 224.1 or 8854.3 or 223.1 or 8854.1	NA	[c]
BDHm	0.281301113418166	0.421978111853313	Nucleotide salvage pathway	622.2 or 622.3 or 622.1	ketolysis	[m]
BHBt	0.138173929018395	1.83168757274072	Transport, extracellular		NA	intercompartmental
BHBtm	0.231649952260276	0.398693936408028	Transport, mitochondrial		NA	intercompartmental
BHMT	0.296410358576308	0.425233592605178	Glycine, serine, alanine, and threonine metabolism	23743.1 or 635.1	methionine regeneration, cytosol	[c]
BILGLCURt	-0.448181690108909	-4.53689549966096	Transport, extracellular	10599.1 or 28234.1	NA	intercompartmental
BILGLCURtr	0.299409468725029	0.425222637134571	Transport, endoplasmic reticular		NA	intercompartmental
BILIRUBt2	0.229535612565903	0.819020719795884	Transport, extracellular	10599.1	NA	intercompartmental
BILIRUBtr	0.211387625569826	0.390366447542837	Transport, endoplasmic reticular		NA	intercompartmental
BIOCYTtn	0.294630886639579	0.424245295072894	Transport, nuclear		NA	intercompartmental
BMTer_U	0.299606680519955	0.425114556442465	Phosphatidylinositol phosphate metabolism	9488.1	NA	[r]
BPNT2	0.297942574022352	0.425283457579163	Nucleotide interconversion	10380.1	NA	[c]
BTND1n	0.294630886639579	0.424245295072894	Biotin metabolism	686.1	NA	[n]
BTNDe	0.29960668051995	0.425114556442456	Biotin metabolism	686.1	NA	[e]
BTNDm	0.295841919076665	0.424886344036185	Biotin metabolism	686.1	NA	[m]
BTNPL	0.294630886639579	0.424245295072894	Biotin metabolism	3141.1	NA	[c]
BTNPLm	0.295841919076665	0.424886344036185	Biotin metabolism	3141.1	NA	[m]
BTNt2	0.0779364109674825	0.344655372657485	Transport, extracellular	6566.1	NA	intercompartmental
BTNtn	0.294630886639579	0.424245295072894	Transport, nuclear		NA	intercompartmental
