del_rxnID_KO	prctile_CP	prctile_PC	prctile_CB	prctile_BC	prctile_CBR	prctile_BRC	prctile_CBNR	prctile_BNRC	subSystem_CP	subSystem_PC	subSystem_CB	subSystem_BC	subSystem_CBR	subSystem_BRC	subSystem_CBNR	subSystem_BNRC	MetabolicUnits_CP	MetabolicUnits_PC	MetabolicUnits_CB	MetabolicUnits_BC	MetabolicUnits_CBR	MetabolicUnits_BRC	MetabolicUnits_CBNR	MetabolicUnits_BNRC	Localization_CP	Localization_PC	Localization_CB	Localization_BC	Localization_CBR	Localization_BRC	Localization_CBNR	Localization_BNRC
MALT	69.341298030352	44.6598580578155	56.9168684422922	91.3357981031988	98.8204879625141	90.1244545013738	66.4138153647514	79.8673997412678	Starch and sucrose metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
FAOXTC162TC142m	64.5624798191799	77.6008308810801	36.4971751412429	63.6714354605369	80.3037647439005	95.3289154679166	69.8030987734022	63.4864165588616	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
H2O2tn	63.351630610268	44.6598580578155	93.3333333333333	62.3533194020254	76.3128130554209	90.1244545013738	60.9909619109103	63.0174644243208	Transport, nuclear	Transport, nuclear	Transport, nuclear	Transport, nuclear	Transport, nuclear	Transport, nuclear	Transport, nuclear	Transport, nuclear	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
O2Stn	63.351630610268	44.6598580578155	93.3333333333333	62.3533194020254	76.3128130554209	90.1244545013738	60.9909619109103	63.0174644243208	Transport, nuclear	Transport, nuclear	Transport, nuclear	Transport, nuclear	Transport, nuclear	Transport, nuclear	Transport, nuclear	Transport, nuclear	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
O2tn	63.351630610268	44.6598580578155	93.3333333333333	62.3533194020254	76.3128130554209	90.1244545013738	60.9909619109103	63.0174644243208	Transport, nuclear	Transport, nuclear	Transport, nuclear	Transport, nuclear	Transport, nuclear	Transport, nuclear	Transport, nuclear	Transport, nuclear	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
SPODMn	63.351630610268	44.6598580578155	93.3333333333333	62.3533194020254	76.3128130554209	90.1244545013738	60.9909619109103	63.0174644243208	ROS detoxification	ROS detoxification	ROS detoxification	ROS detoxification	ROS detoxification	ROS detoxification	ROS detoxification	ROS detoxification	NA	NA	NA	NA	NA	NA	NA	NA	[n]	[n]	[n]	[n]	[n]	[n]	[n]	[n]
ETF	63.2709073296739	74.8485373030985	78.1275221953188	62.8034078122488	81.0793343027953	96.4603200258607	62.1207230471272	60.7212160413972	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
ETFQO	63.2709073296739	74.8485373030985	78.1275221953188	62.8034078122488	81.0793343027953	96.4603200258607	62.1207230471272	60.7212160413972	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
FACOAL170	61.4627058443655	23.3858404015925	25.1331719128329	38.2575148689921	99.8384230085636	36.1402941651851	67.9470626210458	40.8958602846054	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	fatty acid activation, cytosol	fatty acid activation, cytosol	fatty acid activation, cytosol	fatty acid activation, cytosol	fatty acid activation, cytosol	fatty acid activation, cytosol	fatty acid activation, cytosol	fatty acid activation, cytosol	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
EX_nrpphr[e]	60.6554730384243	45.3176389129306	54.5762711864407	81.5785243529979	63.4674422362256	90.2375949571683	67.2046481601033	79.8673997412678	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
DHBPTt	59.7998062641266	44.6598580578155	98.9023405972559	91.3357981031988	61.6900953304249	90.1244545013738	67.8986442866365	79.8673997412678	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_dhbpt[e]	59.7998062641266	44.6598580578155	98.9023405972559	91.3357981031988	61.6900953304249	90.1244545013738	67.8986442866365	79.8673997412678	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
C4DCCACT	59.7675169518889	48.1911026484334	58.0790960451977	24.7387879762096	63.9844886088221	90.1244545013738	73.0471271788251	18.111254851229	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
FAOXC4C4DCc	59.7675169518889	48.1911026484334	58.0790960451977	24.7387879762096	63.9844886088221	90.1244545013738	73.0471271788251	18.111254851229	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	carnitine shuttle	carnitine shuttle	carnitine shuttle	carnitine shuttle	carnitine shuttle	carnitine shuttle	carnitine shuttle	carnitine shuttle	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
SUCCCROT	59.7675169518889	48.1911026484334	58.0790960451977	24.7387879762096	63.9844886088221	90.1244545013738	73.0471271788251	18.111254851229	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	carnitine shuttle	carnitine shuttle	carnitine shuttle	carnitine shuttle	carnitine shuttle	carnitine shuttle	carnitine shuttle	carnitine shuttle	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
HMR_7757	59.7675169518889	60.4812186255842	58.0790960451977	24.7387879762096	63.9844886088221	90.1244545013738	73.0471271788251	21.9437257438551	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
THBPTt	59.2347432999677	44.6598580578155	98.7409200968523	91.3357981031988	65.1316852480207	90.1244545013738	73.3537766300839	79.8673997412678	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_thbpt[e]	59.2347432999677	44.6598580578155	98.7409200968523	91.3357981031988	65.1316852480207	90.1244545013738	73.3537766300839	79.8673997412678	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
HEX4	58.5566677429771	33.6679937683919	38.4503631961259	91.4804693779135	99.2567458393925	79.6185550347503	67.0916720464816	79.996765847348	Fructose and mannose metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
r1383	58.0561834032935	74.9350874156136	76.4810330912026	56.5825429995178	60.0420100177735	95.6198480685308	53.8411878631375	60.7535575679172	Folate metabolism	Folate metabolism	Folate metabolism	Folate metabolism	Folate metabolism	Folate metabolism	Folate metabolism	Folate metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
SUCCtp	57.9754601226994	27.2805954647741	35.1573849878935	24.6584150458126	89.35207626434	76.1435267496363	64.6223369916075	18.0465717981889	Transport, peroxisomal	Transport, peroxisomal	Transport, peroxisomal	Transport, peroxisomal	Transport, peroxisomal	Transport, peroxisomal	Transport, peroxisomal	Transport, peroxisomal	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
HMR_2668	55.521472392638	53.5572096243725	34.3664245359161	60.2636232117023	80.416868637906	57.3622110877647	60.4744996772111	62.53234152652	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	NA	NA	NA	NA	NA	NA	NA	NA	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
HMR_3407	55.521472392638	53.5572096243725	34.3664245359161	60.2636232117023	80.416868637906	57.3622110877647	60.4744996772111	62.53234152652	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	NA	NA	NA	NA	NA	NA	NA	NA	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
NTD1m	55.1662899580239	51.4107668339969	21.2590799031477	NA	85.2157052835676	42.201390011314	32.2950290510006	34.2981888745149	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	NA	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	pyrimidine catabolism, cytosol	pyrimidine catabolism, cytosol	pyrimidine catabolism, cytosol	NA	pyrimidine catabolism, cytosol	pyrimidine catabolism, cytosol	pyrimidine catabolism, cytosol	pyrimidine catabolism, cytosol	[m]	[m]	[m]	NA	[m]	[m]	[m]	[m]
RE1530M	55.1662899580239	51.4107668339969	21.2590799031477	NA	85.2157052835676	42.201390011314	32.2950290510006	34.2981888745149	Pyrimidine synthesis	Pyrimidine synthesis	Pyrimidine synthesis	NA	Pyrimidine synthesis	Pyrimidine synthesis	Pyrimidine synthesis	Pyrimidine synthesis	pyrimidine synthesis/ de novo	pyrimidine synthesis/ de novo	pyrimidine synthesis/ de novo	NA	pyrimidine synthesis/ de novo	pyrimidine synthesis/ de novo	pyrimidine synthesis/ de novo	pyrimidine synthesis/ de novo	[m]	[m]	[m]	NA	[m]	[m]	[m]	[m]
HMR_3428	54.7788182111721	69.7420806647049	92.4778046811945	69.6029577238386	88.6896105994506	60.0452561823178	65.4777275661717	61.4650711513583	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	NA	NA	NA	NA	NA	NA	NA	NA	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
CYTK12	54.698094930578	56.7595637874329	33.4140435835351	60.8744574827198	88.5765067054451	61.0150315176984	62.4757908327954	60.2522639068564	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
SPODMm	54.6496609622215	44.6598580578155	75.6255044390638	63.6553608744575	56.8751009856197	90.1244545013738	65.4131697869593	60.0420439844761	ROS detoxification	ROS detoxification	ROS detoxification	ROS detoxification	ROS detoxification	ROS detoxification	ROS detoxification	ROS detoxification	NA	NA	NA	NA	NA	NA	NA	NA	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
MMAte	54.2460445592509	10.8880041544054	67.5383373688458	36.4250120559396	18.7752464049119	90.1244545013738	11.8624919302776	35.3007761966365	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r1519	53.9392960929932	78.4663320062316	93.1557707828894	48.5131007876547	81.2085958959444	49.4423791821561	70.9328599096191	67.0278137128072	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
