del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	mta_score_prctile
GLCNACASE1ly	421.269173418061	8.46882790351155	Heparan sulfate degradation	4669.1	heparan sulphate degradation, lysosome	[l]	98.4787018255578
HSAT1ly	421.269173418061	8.46882790351155	Heparan sulfate degradation		NA	intercompartmental	98.4787018255578
A4GALTg	421.269173392676	8.46882790351184	Sphingolipid metabolism	53947.1	NA	[g]	98.4448951994591
ACN23ACNGALGBSIDEte	421.269173392676	8.46882790351184	Transport, extracellular		NA	intercompartmental	98.4448951994591
ACN23ACNGALGBSIDEtg	421.269173392676	8.46882790351184	Transport, golgi apparatus		NA	intercompartmental	98.4448951994591
B3GALT3g	421.269173392676	8.46882790351184	Sphingolipid metabolism	8706.4 or 8706.1 or 8706.3 or 8706.2	NA	[g]	98.4448951994591
B3GALT5g	421.269173392676	8.46882790351184	Sphingolipid metabolism	10317.4 or 10317.1 or 10317.3 or 10317.2 or 10317.5	NA	[g]	98.4448951994591
EX_acn23acngalgbside_hs[e]	421.269173392676	8.46882790351184	Exchange/demand reaction		NA	[e]	98.4448951994591
SIAT4Bg	421.269173392676	8.46882790351184	Sphingolipid metabolism	6483.1	NA	[g]	98.4448951994591
ST6GALNAC22	421.269173392676	8.46882790351184	Sphingolipid metabolism	10610.1	NA	[g]	98.4448951994591
C141ACBP	421.266430808255	8.46877275822896	Fatty acid oxidation	1622.1	NA	intercompartmental	98.3096686950642
C141OHc	421.266430808255	8.46877275822896	Fatty acid oxidation	1374.1 or 1375.1 or 126129.1	carnitine shuttle	[c]	98.3096686950642
C141OHe	421.266430808255	8.46877275822896	Fatty acid oxidation		NA	intercompartmental	98.3096686950642
EX_3tetd7ecoacrn[e]	421.266430808255	8.46877275822896	Exchange/demand reaction		NA	[e]	98.3096686950642
FAOXC141C141OHm	421.266430808255	8.46877275822896	Fatty acid oxidation	37.1 and 3030.1	betaoxidation	[m]	98.3096686950642
S6TASE24ly	421.266302703822	8.46877018243155	Keratan sulfate degradation	2799.1	NA	[l]	98.2251521298174
DESAT14_9	421.266278208387	8.4687696898738	Fatty acid synthesis	9415.1	NA	[c]	98.2082488167681
TTDCEAc	421.266278208387	8.4687696898738	Fatty acid oxidation	641371.1	NA	[c]	98.2082488167681
RE3011M	421.265308938168	8.46875015767318	Eicosanoid metabolism	137872.1	NA	[m]	98.1744421906694
RE3012M	421.265308938168	8.46875015767318	Eicosanoid metabolism	217.1 or 219.1 or 501.1	NA	[m]	98.1744421906694
RE3597M	421.265308938168	8.46875015767318	Eicosanoid metabolism	10901.1	NA	[m]	98.1744421906694
HMR_1127	421.265308938168	8.46875015767318	Leukotriene metabolism	57834.1 or 126410.1 or 8529.1 or 11283.1 or 4051.1	NA	[m]	98.1744421906694
HMR_1243	421.265308938168	8.46875015767318	Transport, mitochondrial		NA	intercompartmental	98.1744421906694
EX_pmtcrn[e]	421.265306752351	8.46875015717134	Exchange/demand reaction		NA	[e]	98.0899256254226
PMTCRNtr	421.265306752351	8.46875015717134	Transport, extracellular		transport, extracellular	intercompartmental	98.0899256254226
sink_pre_prot[r]	421.265254495721	8.4687490639707	Exchange/demand reaction		NA	[r]	98.0561189993239
S3T2g	421.26086995707	8.46866094687322	Chondroitin synthesis	9956.1 or 9951.1 or 222537.1	NA	[g]	98.0392156862745
ACGALtly	421.26081557256	8.46865985318584	Transport, lysosomal		NA	intercompartmental	98.0223123732251
HMR_3202	421.26071736355	8.46865787851809	Fatty acid oxidation	36.1	NA	[m]	98.0054090601758
HMR_3185	421.260717356476	8.46865787851783	Fatty acid oxidation	3030.1 or 3032.1 or 10449.1	NA	[m]	97.9885057471264
HMR_3186	421.260717356476	8.46865787851783	Fatty acid oxidation	37.1 or 33.1 or 34.1 or 28976.1	NA	[m]	97.9885057471264
HMR_3187	421.260717356476	8.46865787851783	Fatty acid oxidation	3030.1 or 1892.1	NA	[m]	97.9885057471264
HMR_3188	421.260717356476	8.46865787851783	Fatty acid oxidation	3028.1 or 3030.1 or 3033.1	NA	[m]	97.9885057471264
HMR_3203	421.26022892234	8.46864805788092	Fatty acid oxidation	3030.1 or 1892.1	NA	[m]	97.920892494929
HESTRATRIOLtr	421.260174555137	8.46864696419358	Transport, endoplasmic reticular		NA	intercompartmental	97.9039891818797
P4501B1r	421.260174555137	8.46864696419358	Steroid metabolism	1545.1 or 1576.1	chondroitin sulphate degradation, lysosome	[r]	97.9039891818797
C142ACBP	421.259997480378	8.46864340328112	Fatty acid oxidation	1622.1	NA	intercompartmental	97.8701825557809
C142OHc	421.259997480378	8.46864340328112	Fatty acid oxidation	1374.1 or 1375.1 or 126129.1	carnitine shuttle	[c]	97.8701825557809
C142OHe	421.259997480378	8.46864340328112	Fatty acid oxidation		NA	intercompartmental	97.8701825557809
EX_3ttetddcoacrn[e]	421.259997480378	8.46864340328112	Exchange/demand reaction		NA	[e]	97.8701825557809
FAOXC142C142OHm	421.259997480378	8.46864340328112	Fatty acid oxidation	37.1 and 3030.1	betaoxidation	[m]	97.8701825557809
NTD2e	421.259997440242	8.46864340328058	Nucleotide interconversion	4907.1	pyrimidine catabolism, cytosol	[e]	97.7856659905341
DLNLCGt	421.259716112634	8.46863774468746	Transport, extracellular	10998.1	NA	intercompartmental	97.7687626774848
EX_dlnlcg[e]	421.259716112634	8.46863774468746	Exchange/demand reaction		NA	[e]	97.7687626774848
SIAASE3ly	421.259715820795	8.4686377446831	Keratan sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	NA	[l]	97.7349560513861
ACNAMtr	421.259691516923	8.46863725212822	Transport, extracellular		NA	intercompartmental	97.7180527383367
EX_acnam[e]	421.259691516923	8.46863725212822	Exchange/demand reaction		NA	[e]	97.7180527383367
ACtg	421.259691502719	8.46863725212807	Transport, golgi apparatus		NA	intercompartmental	97.684246112238
GLCAE2g	421.259691502719	8.46863725212807	Chondroitin synthesis	26035.1	NA	[g]	97.684246112238
GLCNACDASg	421.259691502719	8.46863725212807	Chondroitin synthesis	64579.1 or 3340.1 or 9348.1 or 8509.1	NA	[g]	97.684246112238
S3T1g	421.259691502719	8.46863725212807	Chondroitin synthesis	9957.1 or 9951.1 or 222537.1	NA	[g]	97.684246112238
S6T25g	421.259691502719	8.46863725212807	Chondroitin synthesis	266722.1 or 9394.1 or 90161.2 or 90161.1	NA	[g]	97.684246112238
GALASE16ly	421.259661618612	8.46863665099848	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	NA	[l]	97.5997295469912
NACHEX23ly	421.259661618612	8.46863665099848	Keratan sulfate degradation	(3073.1 and 3074.1) or 3073.1 or 3074.1	NA	[l]	97.5997295469912
S6TASE22ly	421.259661618612	8.46863665099848	Keratan sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	NA	[l]	97.5997295469912
S6TASE23ly	421.259661618612	8.46863665099848	Keratan sulfate degradation	2799.1	NA	[l]	97.5997295469912
BGAL1l	421.259563475227	8.46863467633206	Sphingolipid metabolism	(5476.1) and (2720.1) and (2588.1) and (4758.1) and (5660.1) or (5476.1) and (2720.1) and (2588.1) and (4758.1) and (2760.1) or (5476.1) and (2720.1) and (5660.1) or (5476.1) and (2720.1) and (2760.1)	NA	[l]	97.5321162947938
NEU11l	421.259563475227	8.46863467633206	Sphingolipid metabolism	2720.1 and 4758.1 and 5476.1 and 2588.1	NA	[l]	97.5321162947938
HMR_0831	421.259563475227	8.46863467633206	Transport, lysosomal		NA	intercompartmental	97.5321162947938
HMR_0835	421.259563475227	8.46863467633206	Glycosphingolipid metabolism	2760.1	NA	[l]	97.5321162947938
HMR_0836	421.259563475227	8.46863467633206	Glycosphingolipid metabolism	3074.1 or 284004.1 or 3073.1	NA	[l]	97.5321162947938
HMR_3189	421.259563423836	8.46863467633107	Fatty acid oxidation	3030.1 or 3032.1 or 10449.1	NA	[m]	97.447599729547
HMR_3190	421.259563423836	8.46863467633107	Fatty acid oxidation	34.1 or 28976.1	NA	[m]	97.447599729547
HMR_3191	421.259563423836	8.46863467633107	Fatty acid oxidation	3030.1 or 1892.1	NA	[m]	97.447599729547
HMR_3192	421.259563423836	8.46863467633107	Fatty acid oxidation	3028.1 or 3030.1 or 3033.1	NA	[m]	97.447599729547
HMR_3193	421.259563423836	8.46863467633107	Fatty acid oxidation	3030.1 or 3032.1 or 10449.1	NA	[m]	97.447599729547
HMR_3194	421.259563423836	8.46863467633107	Fatty acid oxidation	34.1 or 28976.1	NA	[m]	97.447599729547
HMR_3197	421.25953891861	8.46863418377319	Fatty acid oxidation	3030.1 or 3032.1 or 10449.1	NA	[m]	97.3461798512509
HMR_2288	421.259509035474	8.46863358264338	Fatty acid synthesis	6319.1 or 79966.1	NA	[c]	97.3292765382015
FAOXC162C142m	421.259484521653	8.46863309008572	Fatty acid oxidation	37.1 and 3030.1 and 3032.1	betaoxidation	[m]	97.3123732251521
FAOXC182C162m	421.259484521653	8.46863309008572	Fatty acid oxidation	37.1 and 3030.1 and 3032.1	betaoxidation	[m]	97.3123732251521
ACACT5p	421.256274278967	8.46877415456304	Fatty acid oxidation	30.1	betaoxidation	[x]	97.2785665990534
r0723	421.256274278967	8.46877415456304	Fatty acid oxidation	3030.1 and 1962.1 and 3033.1	betaoxidation	[x]	97.2785665990534
r1445	421.256274278967	8.46877415456304	Fatty acid oxidation	8310.1 or 51.1	betaoxidation	[x]	97.2785665990534
r0661	421.255120460992	8.46875095243108	Fatty acid oxidation	3030.1 and 1962.1 and 1892.1	betaoxidation	[x]	97.2278566599053
HMR_2472	421.104226171767	8.46866826970238	Fatty acid synthesis	9415.1 or 3992.1 or 3995.1	NA	[c]	97.210953346856
HMR_1988	420.909750970781	8.46884133844869	Steroid metabolism	1589.1 or 1589.1 or 1589.1	NA	[c]	97.1940500338066
sink_11docrtsl[c]	420.909750970781	8.46884133844869	Sink		NA	[c]	97.1940500338066
r0381	420.897535389512	8.46884529056167	Taurine and hypotaurine metabolism		cysteine and CoA metabolism	[c]	97.1602434077079
HMR_2281	420.879733177691	8.46864347011078	Fatty acid synthesis	6319.1 or 79966.1	NA	[c]	97.1433400946586
EX_lneldc[e]	420.616656400863	8.46881672569236	Exchange/demand reaction		NA	[e]	97.1264367816092
LNELDCt	420.616656400863	8.46881672569236	Transport, extracellular		NA	intercompartmental	97.1264367816092
HMR_0276	420.616656400863	8.46881672569236	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	NA	[c]	97.1264367816092
r0792	420.609296484901	8.46885679375396	Folate metabolism	4524.1	NA	[c]	97.0757268424611
METS	420.605710434972	8.46878483379338	Methionine and cysteine metabolism	4548.1	one carbon metabolism, cytosol	[c]	97.0588235294118
RE3036C	419.675799401959	8.46860781594367	Arachidonic acid metabolism	239.1	NA	[c]	97.0419202163624
RE3044C	419.675799401959	8.46860781594367	Arachidonic acid metabolism		lipoxin synthesis	[c]	97.0419202163624
RE3488R	419.675799401959	8.46860781594367	Eicosanoid metabolism	5742.1 or 5743.1	NA	[r]	97.0419202163624
C06315t	419.675799401959	8.46860781594367	Transport, extracellular		NA	intercompartmental	97.0419202163624
EX_C06315[e]	419.675799401959	8.46860781594367	Exchange/demand reaction		NA	[e]	97.0419202163624
CE7081tr	419.675799401959	8.46860781594367	Transport, endoplasmic reticular		NA	intercompartmental	97.0419202163624
HMR_2558	419.675799401959	8.46860781594367	Fatty acid synthesis		NA	[c]	97.0419202163624
HMR_2560	419.675799401959	8.46860781594367	Fatty acid synthesis		NA	[c]	97.0419202163624
HMR_2571	419.675799401959	8.46860781594367	Fatty acid synthesis		NA	[r]	97.0419202163624
C14826td	419.631682247126	8.46878773731441	Transport, extracellular		lipid metabolism	intercompartmental	96.8897903989182
EX_C14826[e]	419.631682247126	8.46878773731441	Exchange/demand reaction		NA	[e]	96.8897903989182
HMR_2457	419.631682247126	8.46878773731441	Linoleate metabolism	64816.1 or 1565.1 or 1577.1 or 1562.1 or 1571.1 or 1573.1 or 1588.1 or 1545.1 or 1559.1 or 1558.1 or 1543.1 or 1544.1 or 1580.1 or 113612.1 or 1576.1 or 1551.1 or 1557.1 or 29785.1 or 57834.1 or 199974.1 or 66002.1 or 260293.1 or 11283.1 or 1555.1 or 1572.1 or 1553.1 or 1549.1 or 1548.1	NA	[c]	96.8897903989182
r0119	419.548768461592	8.46913025165748	Purine catabolism	3704.1	purine catabolism, cytosol	[c]	96.8390804597701
PGPPT	419.416902318144	8.46894222487586	Glycerophospholipid metabolism	9489.1	new to recon	[c]	96.8221771467208
HISTASE	419.272711469105	8.46905778305003	Histidine metabolism	26.1 or 314.1 or 314.2	histidine metabolism, cytosol	[c]	96.8052738336714
IMACTD	419.272711469105	8.46905778305003	Histidine metabolism	216.1 or 8854.1 or 224.1 or 8854.2 or 223.1 or 501.1 or 8854.3	histidine metabolism, cytosol	[c]	96.8052738336714
IM4ACte	419.272711469105	8.46905778305003	Transport, extracellular		NA	intercompartmental	96.8052738336714
EX_im4ac[e]	419.272711469105	8.46905778305003	Exchange/demand reaction		NA	[e]	96.8052738336714
HISDC	419.256523023954	8.46873072494288	Histidine metabolism	1644.1 or 3067.1	histidine metabolism, histamine synthesis, cytosol	[c]	96.737660581474
CYTK8n	419.202945154332	8.46891310791125	Nucleotide interconversion	51727.1	NA	[n]	96.7207572684246
FAOXC183803m	418.402593431613	8.46884558385949	Fatty acid oxidation	34.1 or 35.1	betaoxidation	[m]	96.7038539553753
EX_3mhis[e]	418.204067852774	8.46906422856392	Exchange/demand reaction		NA	[e]	96.6869506423259
3MHISc	418.203407207226	8.46905084730248	Histidine metabolism		NA	[c]	96.6700473292765
HMR_1305	418.104522707741	8.46880787830334	Eicosanoid metabolism	5743.1 or 5742.1	NA	[r]	96.6531440162272
HMR_1307	418.104522707741	8.46880787830334	Eicosanoid metabolism	5743.1 or 5742.1	NA	[r]	96.6531440162272
r2517	417.148953802838	8.4684461650083	Transport, peroxisomal	5825.1	NA	intercompartmental	96.6193373901285
SPHGNSte	416.192248638823	8.46884941241386	Transport, extracellular		NA	intercompartmental	96.6024340770791
EX_sphings[e]	416.192248638823	8.46884941241386	Exchange/demand reaction		NA	[e]	96.6024340770791
HMR_0750	415.721817354723	8.46866195125236	Sphingolipid metabolism	79603.1 or 91012.1 or 29956.1 or 204219.1 or 253782.1 or 10715.1	NA	[c]	96.5686274509804
ACCOAL	415.108846312806	8.46853181264373	Propanoate metabolism	55902.1 or 55902.2	fatty acid activation, cytosol	[c]	96.551724137931
r0669	414.855781842461	8.46891387107418	Valine, leucine, and isoleucine metabolism	3030.1 and 1962.1 and 1892.1	valine metabolism	[m]	96.5348208248817
r0779	414.855781842461	8.46891387107418	Miscellaneous	26275.1	valine metabolism	[m]	96.5348208248817
EX_cit[e]	414.256044770479	8.46869323025046	Exchange/demand reaction		NA	[e]	96.501014198783
3SALACBOXL	412.815614706692	8.46883469881228	Taurine and hypotaurine metabolism	51380.1 or 2571.1 or 2572.1 or 2571.2	cysteine and CoA metabolism	[c]	96.4841108857336
CHOLPtr	412.455762082746	8.46860480869357	Transport, extracellular		NA	intercompartmental	96.4672075726842
EX_cholp[e]	412.455762082746	8.46860480869357	Exchange/demand reaction		NA	[e]	96.4672075726842
BAAT3x	412.332694913065	8.46850436320227	Bile acid synthesis	570.1	NA	[x]	96.4334009465855
SCP2x	412.332694913065	8.46850436320227	Bile acid synthesis	6342.1	bile acid synthesis, cytosol	[x]	96.4334009465855
EX_tsul[e]	410.983018598787	8.46876302247442	Exchange/demand reaction		NA	[e]	96.3995943204868
PE12_HSABCt	410.824931055833	8.46818779082374	Transport, extracellular	23250.1 or 286410.1	NA	intercompartmental	96.3826910074375
PE12_HSt1e	410.824931055833	8.46818779082374	Transport, extracellular		NA	intercompartmental	96.3826910074375
HMR_0389	410.315190909461	8.46871940021866	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[c]	96.3488843813387
HMR_0390	410.315190909461	8.46871940021866	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	NA	[c]	96.3488843813387
FACOAL224	407.051550429334	8.46880702352958	Fatty acid oxidation	2180.1	fatty acid activation, cytosol	[c]	96.31507775524
HMR_0328	406.786072691009	8.46860398283074	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	NA	[c]	96.2981744421907
DPMVDc	405.85560815933	8.46887080748668	Squalene and cholesterol synthesis	4597.1	cholesterol synthesis	[c]	96.2812711291413
MEVK1c	405.85560815933	8.46887080748668	Squalene and cholesterol synthesis	4598.1	cholesterol synthesis, cytosol	[c]	96.2812711291413
PMEVKc	405.85560815933	8.46887080748668	Squalene and cholesterol synthesis	10654.1	cholesterol synthesis, cytosol	[c]	96.2812711291413
