rxnList	subSystem	GPR	Fluxspan_a	Fluxspan_b	FluxSpanRatio	Flux	MetabolicUnits	Localization	RxnFormula
EX_prostge2[e]	Exchange/demand reaction		20	28.3333333333334	0.705882352941176	H	NA	[e]	prostge2[e]  -> 
EX_prostgf2[e]	Exchange/demand reaction		20	28.3333333333334	0.705882352941176	H	NA	[e]	prostgf2[e]  -> 
EX_prostgh2[e]	Exchange/demand reaction		20	28.3333333333333	0.705882352941177	H	NA	[e]	prostgh2[e]  -> 
FAOXC163C143m	Fatty acid oxidation	37.1 and 3030.1 and 3032.1	10	41.4798206278027	0.241081081081081	H	betaoxidation	[m]	h2o[m] + nad[m] + coa[m] + fad[m] + hexdtrcoa[m]  -> h[m] + nadh[m] + accoa[m] + fadh2[m] + 5tedtricoa[m] 
FAOXC183803m	Fatty acid oxidation	34.1 or 35.1	10	45	0.222222222222222	H	betaoxidation	[m]	5 h2o[m] + 5 nad[m] + 5 coa[m] + 2 fad[m] + lnlncacoa[m]  -> 5 h[m] + 5 nadh[m] + 5 accoa[m] + 2 fadh2[m] + occoa[m] 
FAOXC183C163m	Fatty acid oxidation	37.1 and 3030.1 and 3032.1	10	45	0.222222222222222	H	betaoxidation	[m]	h2o[m] + nad[m] + coa[m] + fad[m] + lnlncacoa[m]  -> h[m] + nadh[m] + accoa[m] + fadh2[m] + hexdtrcoa[m] 
GLUTCOADHm	Tryptophan metabolism	2639.1 or 2639.2	20	0	Inf	L	lysine metabolism	[m]	h[m] + glutcoa[m] + fad[m]  -> co2[m] + b2coa[m] + fadh2[m] 
HACD9m	Valine, leucine, and isoleucine metabolism	3028.1 or 1962.1 or 3033.1	41.4285714285714	20	2.07142857142857	L	isoleucine metabolism	[m]	nad[m] + 3hmbcoa[m]  <=> h[m] + nadh[m] + 2maacoa[m] 
HMR_0765	Sphingolipid metabolism	55830.1 or 11285.1 or 55650.1 or 9488.1 or 55624.1 or 2683.1 or 55757.1 or 168391.1 or 51809.1 or 8704.1 or 51146.1 or 9331.1 or 80235.1 or 83468.1 or 8702.1 or 140687.1 or 3703.1 or 56886.1 or 283358.1 or 93183.1 or 8473.1 or 26301.1 or 93010.1 or 9334.1 or 8703.1 or 8707.1 or 148789.1 or 56983.1 or 201595.1 or 124872.1 or 146664.1 or 10678.1 or 8708.1 or 10690.1 or 84750.1 or 146712.1 or 79369.1 or 84002.1 or 374907.1 or 10331.1 or 2529.1 or 338707.1 or 10317.1 or 145173.1 or 200810.1 or 2526.1 or 170384.1 or 192134.1 or 360203.1 or 152586.1 or 644378.1 or 84752.1 or 644974.1	140.925925925926	0	Inf	L	NA	[r]	gluside_hs[r] + udpgal[r]  -> h[r] + udp[r] + galgluside_hs[r] 
HMR_1332	Eicosanoid metabolism		20	28.3333333333334	0.705882352941176	H	NA	[c]	h2o[c] + C05957[c]  <=> prostgd2[c] 
HMR_2472	Fatty acid synthesis	9415.1 or 3992.1 or 3995.1	10	32.5	0.307692307692308	H	NA	[c]	o2[c] + h[c] + nadph[c] + lnlncacoa[c]  -> 2 h2o[c] + nadp[c] + strdnccoa[c] 
HMR_2530	Fatty acid synthesis	60481.1 or 64834.1 or 6785.1 or 83401.1 or 79993.1 or 79071.1 or 54898.1	10	33.9626666666667	0.294440954773869	H	NA	[c]	h[c] + lnlncacoa[c] + malcoa[c]  -> co2[c] + coa[c] + M00869[c] 
HMR_2533	Fatty acid synthesis	51144.1	10	33.9626666666667	0.294440954773869	H	NA	[c]	h[c] + nadph[c] + M00869[c]  -> nadp[c] + M00086[c] 
HMR_2535	Fatty acid synthesis	51495.1 or 192286.1 or 9200.1 or 401494.1 or 201562.1	10	33.9626666666667	0.294440954773869	H	NA	[c]	M00086[c]  -> h2o[c] + M03005[c] 
HMR_2537	Fatty acid synthesis	9524.1 or 253017.1	10	33.9626666666667	0.294440954773869	H	NA	[c]	h[c] + nadph[c] + M03005[c]  -> nadp[c] + M00012[c] 
HMR_2540	Fatty acid synthesis	60481.1 or 64834.1 or 6785.1 or 83401.1 or 79993.1 or 79071.1 or 54898.1	10	30.2985074626866	0.330049261083744	H	NA	[c]	h[c] + malcoa[c] + M00012[c]  -> co2[c] + coa[c] + M00862[c] 
HMR_2541	Fatty acid synthesis	51144.1	10	30.2985074626866	0.330049261083744	H	NA	[c]	h[c] + nadph[c] + M00862[c]  -> nadp[c] + M00712[c] 
HMR_2542	Fatty acid synthesis	51495.1 or 192286.1 or 9200.1 or 401494.1 or 201562.1	10	30.2985074626866	0.330049261083744	H	NA	[c]	M00712[c]  -> h2o[c] + M03006[c] 
HMR_2543	Fatty acid synthesis	9524.1 or 253017.1	10	30.2985074626866	0.330049261083744	H	NA	[c]	h[c] + nadph[c] + M03006[c]  -> nadp[c] + M00343[c] 
HMR_2733	Fatty acid oxidation	1374.1 or 126129.1 or 1375.1	10	33.9626666666668	0.294440954773868	H	NA	[c]	crn[c] + M00012[c]  <=> coa[c] + M00011[c] 
HMR_2734	Transport, mitochondrial	114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1	10	33.9626666666668	0.294440954773868	H	NA	intercompartmental	crn[m] + M00011[c]  <=> crn[c] + M00011[m] 
HMR_2735	Transport, mitochondrial	1384.1 or 1376.1	10	33.9626666666667	0.294440954773869	H	NA	[m]	crn[m] + M00012[m]  <=> coa[m] + M00011[m] 
HMR_2736	Fatty acid oxidation	1374.1 or 126129.1 or 1375.1	10	30.2985074626865	0.330049261083744	H	NA	[c]	crn[c] + M00343[c]  <=> coa[c] + M00342[c] 
HMR_2737	Transport, mitochondrial	114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1	10	30.2985074626865	0.330049261083744	H	NA	intercompartmental	crn[m] + M00342[c]  <=> crn[c] + M00342[m] 
HMR_2738	Transport, mitochondrial	1384.1 or 1376.1	10	30.2985074626865	0.330049261083744	H	NA	[m]	crn[m] + M00343[m]  <=> coa[m] + M00342[m] 
HMR_3426	Fatty acid oxidation	30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1	10	38.5939393939394	0.259108040201005	H	NA	[m]	8 h2o[m] + 8 nad[m] + 8 coa[m] + 5 fad[m] + lnlncacoa[m]  -> 8 h[m] + 8 nadh[m] + 9 accoa[m] + 5 fadh2[m] 
HMR_3431	Fatty acid oxidation	30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1	10	33.9626666666667	0.294440954773869	H	NA	[m]	9 h2o[m] + 9 nad[m] + 9 coa[m] + 6 fad[m] + M00012[m]  -> 9 h[m] + 9 nadh[m] + 10 accoa[m] + 6 fadh2[m] 
HMR_3432	Fatty acid oxidation	30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1	10	30.2985074626866	0.330049261083744	H	NA	[m]	10 h2o[m] + 10 nad[m] + 10 coa[m] + 7 fad[m] + M00343[m]  -> 10 h[m] + 10 nadh[m] + 11 accoa[m] + 7 fadh2[m] 
HMR_3446	Fatty acid synthesis	1666.1 or 26063.1	10	25	0.4	H	NA	[m]	h[m] + nadph[m] + CE4795[m]  -> nadp[m] + CE5116[m] 
HMR_3447	Fatty acid synthesis	1891.1 or 1632.1 or 10455.1	10	25	0.4	H	NA	[m]	CE5116[m]  -> CE5114[m] 
HMR_6515	Methionine and cysteine metabolism	4357.1 or 7263.1	10	20	0.5	H	NA	[c]	so3[c] + mercppyr[c]  -> pyr[c] + tsul[c] 
HMR_9627	Transport, endoplasmic reticular		140.925925925926	0	Inf	L	NA	intercompartmental	galgluside_hs[r]  <=> galgluside_hs[c] 
KYNATEtr2	Transport, extracellular		2000	0	Inf	L	NA	intercompartmental	kynate[e]  <=> kynate[c] 
PPAm	Oxidative phosphorylation	27068.4 or 27068.1 or 27068.3 or 27068.2	309.122807017544	180.515789473685	1.71244193053044	L	NA	[m]	h2o[m] + ppi[m]  -> h[m] + 2 pi[m] 
RE1233C	Tryptophan metabolism	883.1	1000	0	Inf	L	NA	[c]	akg[c] + Lkynr[c]  <=> h2o[c] + glu_L[c] + kynate[c] 
RE1978C	Eicosanoid metabolism		10	37.5	0.266666666666667	H	NA	[c]	h2o[c] + C11695[c]  <=> arachd[c] + etha[c] 
RE2985M	Fatty acid oxidation	51.1	10	25	0.4	H	betaoxidation	[m]	o2[m] + arachdcoa[m]  -> h2o2[m] + CE4795[m] 
RE3422C	Eicosanoid metabolism		20	28.3333333333333	0.705882352941178	H	NA	[c]	prostgd2[c]  <=> h2o[c] + CE5304[c] 
RE3556C	Eicosanoid metabolism		0	18.3333333333334	0	H	NA	[c]	HC02202[c]  <=> HC02206[c] 
RE3565C	Eicosanoid metabolism		0	18.3333333333334	0	H	NA	[c]	HC02206[c]  <=> HC02204[c] 
RE3568C	Eicosanoid metabolism		0	18.3333333333334	0	H	NA	[c]	prostge1[c]  <=> h2o[c] + HC02202[c] 
TKT1	Pentose phosphate pathway	7086.1 or 84076.1 or 8277.1	345.146251450001	213.796357615894	1.61436918429681	L	HMP shunt	[c]	xu5p_D[c] + r5p[c]  <=> g3p[c] + s7p[c] 
TKT2	Pentose phosphate pathway	7086.1 or 84076.1 or 8277.1	345.146251450001	213.796357615894	1.61436918429681	L	HMP shunt	[c]	xu5p_D[c] + e4p[c]  <=> g3p[c] + f6p[c] 
r0451	Miscellaneous	4967.1	20	0	Inf	L	lysine metabolism	[m]	h[m] + 2oxoadp[m] + lpam[m]  -> co2[m] + HC01712[m] 
r0557	Miscellaneous	1743.1	20	0	Inf	L	NA	[m]	coa[m] + HC01712[m]  -> glutcoa[m] + dhlam[m] 
r0638	Fatty acid oxidation	55825.1 or 51102.1 	818.502487562189	335.710609935673	2.43811921142148	L	fatty acid synthesis & elongation	[m]	nadp[m] + ddcacoa[m]  <=> h[m] + nadph[m] + dd2coa[m] 
r0660	Fatty acid oxidation	3030.1 and 1962.1 and 1892.1	818.502487562189	339.922883318232	2.40790640386489	L	betaoxidation	[m]	3hddcoa[m]  <=> h2o[m] + dd2coa[m] 
r1259	Fatty acid oxidation	2182.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	10	163.727722772277	0.0610770114594987	H	NA	[r]	atp[r] + coa[r] + lnlnca[r]  -> amp[r] + ppi[r] + lnlncgcoa[r] 
r2321	Transport, extracellular	6578.1	0	18.3333333333334	0	H	NA	intercompartmental	hco3[c] + gthrd[c] + HC02204[e]  <=> hco3[e] + gthrd[e] + HC02204[c] 
r2357	Transport, extracellular	387775.1	20	28.3333333333334	0.705882352941176	H	NA	intercompartmental	HC02205[e]  <=> HC02205[c] 
sink_arachd[c]	Sink		10	37.5	0.266666666666667	H	NA	[c]	arachd[c]  <=> 
sink_lnlncacoa[c]	Exchange/demand reaction		10	45	0.222222222222222	H	NA	[c]	lnlncacoa[c]  <=> 
sink_prostgh2[c]	Sink		20	28.3333333333333	0.705882352941176	H	NA	[c]	prostgh2[c]  <=> 
2OXOADPt	Transport, extracellular		20	0	Inf	L	NA	intercompartmental	2oxoadp[c] + akg[e]  <=> akg[c] + 2oxoadp[e] 
ACGAMPM	Aminosugar metabolism	5238.1	0	38.9827911362565	0	H	amino sugar metabolism	[c]	acgam6p[c]  <=> acgam1p[c] 
ACNAMlt	Transport, lysosomal	26503.1	0	30.9245283018868	0	H	NA	intercompartmental	h[c] + acnam[c]  <=> h[l] + acnam[l] 
ADPOHc	Lysine metabolism		20	0	Inf	L	NA	[c]	h[c] + nadh[c] + 2oxoadp[c]  <=> nad[c] + adpoh[c] 
ADPOHt	Transport, extracellular		20	0	Inf	L	NA	intercompartmental	adpoh[c]  <=> adpoh[e] 
ASNCYSCYSr	Peptide metabolism		10	20	0.5	H	NA	[c]	2 h2o[c] + asncyscys[c]  <=> asn_L[c] + 2 cys_L[c] 
ASNCYSCYSt	Transport, extracellular	6564.1 or 6565.1	10	20	0.5	H	NA	intercompartmental	h[e] + asncyscys[e]  <=> h[c] + asncyscys[c] 
BTNt2	Transport, extracellular	6566.1	10	1000	0.01	H	NA	intercompartmental	h[e] + btn[e]  <=> h[c] + btn[c] 
CMPACNAtg	Transport, golgi apparatus	10559.1	0	65.491089108911	0	H	NA	intercompartmental	cmp[g] + cmpacna[c]  <=> cmp[c] + cmpacna[g] 
CYSCYSr	Peptide metabolism		10	20	0.5	H	NA	[c]	h2o[c] + cyscys[c]  <=> 2 cys_L[c] 
CYSCYSt	Transport, extracellular	6564.1 or 6565.1	10	20	0.5	H	NA	intercompartmental	h[e] + cyscys[e]  <=> h[c] + cyscys[c] 
CYSTA	Methionine and cysteine metabolism	2805.1	20	40	0.5	H	NA	[c]	akg[c] + cys_L[c]  <=> glu_L[c] + mercppyr[c] 
DCMPDA	Pyrimidine catabolism	1635.1	1010	1320.36546184739	0.764939730085682	H	NA	[c]	h2o[c] + h[c] + dcmp[c]  <=> nh4[c] + dump[c] 
EX_2oxoadp[e]	Exchange/demand reaction		20	0	Inf	L	NA	[e]	2oxoadp[e]  -> 
EX_HC00250[e]	Exchange/demand reaction		20	40	0.5	H	NA	[e]	HC00250[e]  -> 
EX_L2aadp[e]	Exchange/demand reaction		20	0	Inf	L	NA	[e]	L2aadp[e]  -> 
EX_adpoh[e]	Exchange/demand reaction		20	0	Inf	L	NA	[e]	adpoh[e]  -> 
EX_asncyscys[e]	Exchange/demand reaction		10	20	0.5	H	NA	[e]	asncyscys[e]  -> 
EX_cys_L[e]	Exchange/demand reaction		20	40	0.5	H	NA	[e]	cys_L[e]  <=> 
EX_cyscys[e]	Exchange/demand reaction		10	20	0.5	H	NA	[e]	cyscys[e]  -> 
EX_gthrd[e]	Exchange/demand reaction		20	40	0.5	H	NA	[e]	gthrd[e]  -> 
EX_hiscyscys[e]	Exchange/demand reaction		10	20	0.5	H	NA	[e]	hiscyscys[e]  -> 
EX_lpchol_hs[e]	Exchange/demand reaction		20	0	Inf	L	NA	[e]	lpchol_hs[e]  -> 
EX_mercplaccys[e]	Exchange/demand reaction		10	20	0.5	H	NA	[e]	mercplaccys[e]  -> 
EX_sfcys[e]	Exchange/demand reaction		10	20	0.5	H	NA	[e]	slfcys[e]  -> 
EX_so4[e]	Exchange/demand reaction		29.9999999999999	50	0.599999999999998	H	NA	[e]	so4[e]  <=> 
EX_taur[e]	Exchange/demand reaction		40	60	0.666666666666667	H	NA	[e]	taur[e]  -> 
EX_tsul[e]	Exchange/demand reaction		10	20	0.5	H	NA	[e]	tsul[e]  -> 
GALASE16ly	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	0	8.39629347550137	0	H	NA	[l]	2 h2o[l] + ksii_core2_deg2[l]  -> 2 gal[l] + ksii_core2_deg3[l] 
GALASE17ly	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	0	8.39629347550139	0	H	NA	[l]	h2o[l] + ksii_core2_deg5[l]  -> gal[l] + ksii_core2_deg6[l] 
GALASE18ly	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	0	8.39629347550139	0	H	NA	[l]	h2o[l] + ksii_core2_deg8[l]  -> gal[l] + ksii_core2_deg9[l] 
GALASE19ly	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	0	8.39629347550139	0	H	NA	[l]	h2o[l] + f1a[l]  -> gal[l] + core6[l] 
GALASE20ly	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	0	7.7965582272513	0	H	NA	[l]	2 h2o[l] + ksii_core4_deg2[l]  -> 2 gal[l] + ksii_core4_deg3[l] 
GALNTg	O-glycan metabolism	26290.1 or 79695.1 or 2589.1 or 50614.1 or 8693.1 or 55568.2 or 114805.1 or 11226.1 or 117248.1 or 11227.1 or 55568.1 or 2590.1 or 51809.1 or 26290.1 or 79623.1 or 63917.1 or 2591.1	0	8.39629347550139	0	H	amino sugar metabolism	[g]	udpacgal[g] + Ser_Thr[g]  -> h[g] + udp[g] + Tn_antigen[g] 
GALSIDEtl	Transport, lysosomal		10	109.151815181518	0.0916155171892479	H	NA	intercompartmental	galside_hs[c]  <=> galside_hs[l] 
HISCYSCYSr	Peptide metabolism		10	20	0.5	H	NA	[c]	2 h2o[c] + hiscyscys[c]  <=> 2 cys_L[c] + his_L[c] 
HISCYSCYSt	Transport, extracellular	6564.1 or 6565.1	10	20	0.5	H	NA	intercompartmental	h[e] + hiscyscys[e]  <=> h[c] + hiscyscys[c] 
HMR_1317	Eicosanoid metabolism		1000	0	Inf	L	NA	[c]	h[c] + nadh[c] + CE1447[c]  <=> nad[c] + HC02180[c] 
KSII_CORE2tly	Transport, lysosomal		0	8.39629347550137	0	H	NA	intercompartmental	ksii_core2[e]  -> ksii_core2[l] 
KSII_CORE4tly	Transport, lysosomal		0	7.7965582272513	0	H	NA	intercompartmental	ksii_core4[e]  -> ksii_core4[l] 
L2AADPtr	Transport, extracellular		20	0	Inf	L	NA	intercompartmental	L2aadp[e]  <=> L2aadp[c] 
LPCHOLt	Transport, extracellular		20	0	Inf	L	NA	intercompartmental	lpchol_hs[e]  <=> lpchol_hs[c] 
MCLACCYSR	Methionine and cysteine metabolism		10	20	0.5	H	NA	[c]	nad[c] + cys_L[c] + mercplac[c]  -> h[c] + nadh[c] + mercplaccys[c] 
MCLOR	Methionine and cysteine metabolism	92483.1 or (3945.1 and 3939.1) or 55293.1 or 3948.2 or 3948.1 or 3945.1 or 160287.1 or 3939.1	10	20	0.5	H	NA	[c]	nad[c] + mercplac[c]  <=> h[c] + nadh[c] + mercppyr[c] 
MERCPLACCYSt	Transport, extracellular		10	20	0.5	H	NA	intercompartmental	mercplaccys[c]  -> mercplaccys[e] 
MI145PP	Inositol phosphate metabolism	3635.1 or 8867.2 or 3636.1 or 27124.2 or 8867.1 or 27124.1 or 3633.1 or 56623.1 or 3632.1	518.759259259259	339.638190954774	1.52738788827296	L	NA	[c]	h2o[c] + mi145p[c]  -> pi[c] + mi14p[c] 
N3Tg	O-glycan metabolism	56913.1	0	8.39629347550137	0	H	NA	[g]	udpgal[g] + Tn_antigen[g]  -> h[g] + udp[g] + T_antigen[g] 
NACHEX23ly	Keratan sulfate degradation	(3073.1 and 3074.1) or 3073.1 or 3074.1	0	8.39629347550137	0	H	NA	[l]	h2o[l] + ksii_core2_deg4[l]  -> acgam[l] + ksii_core2_deg5[l] 
NACHEX24ly	Keratan sulfate degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	0	8.39629347550139	0	H	NA	[l]	h2o[l] + ksii_core2_deg7[l]  -> acgam[l] + ksii_core2_deg8[l] 
NACHEX25ly	Keratan sulfate degradation	(3073.1 and 3074.1) or 3073.1 or 3074.1	0	8.39629347550139	0	H	NA	[l]	h2o[l] + ksii_core2_deg9[l]  -> acgam[l] + f1a[l] 
NACHEX26ly	Keratan sulfate degradation	(3073.1 and 3074.1) or 3073.1 or 3074.1	0	7.7965582272513	0	H	chondroitin sulphate degradation, lysosome	[l]	2 h2o[l] + ksii_core4_deg4[l]  -> 2 acgam[l] + ksii_core2_deg5[l] 
NAGA2ly	Keratan sulfate degradation	4668.1	0	8.39629347550139	0	H	NA	[l]	h[l] + udp[l] + Tn_antigen[l]  -> Ser_Thr[l] + udpacgal[l] 
NAGLCAly	Keratan sulfate degradation		0	8.39629347550139	0	H	NA	[l]	h2o[l] + core6[l]  -> acgam[l] + Tn_antigen[l] 
NDP7g	Nucleotide interconversion	9583.1	0	109.151815181518	0	H	pyrimidine degradation	[g]	udp[g] + h2o[g]  -> h[g] + pi[g] + ump[g] 
PI45PLC	Inositol phosphate metabolism	23236.2 or 5336.1 or 9651.1 or 113026.1 or 89869.1 or 84812.1 or 5330.1 or 5335.1 or 51196.1 or 5333.1 or 5332.2 or 5331.1 or 5335.2 or 5334.1 or 5332.1 or 257068.1 or 23236.1 or 23007.1	521.203703703704	341.070175438597	1.52814212803411	L	phospholipid metabolism/inositol, cytosol	[c]	h2o[c] + pail45p_hs[c]  -> h[c] + dag_hs[c] + mi145p[c] 
RE3477C1	Eicosanoid metabolism		1000	0	Inf	L	NA	[c]	nad[c] + txb2[c]  -> h[c] + nadh[c] + CE1447[c] 
S6TASE22ly	Keratan sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	0	8.39629347550135	0	H	NA	[l]	h2o[l] + ksii_core2_deg1[l]  <=> h[l] + so4[l] + ksii_core2_deg2[l] 
S6TASE23ly	Keratan sulfate degradation	2799.1	0	8.39629347550135	0	H	NA	[l]	h2o[l] + ksii_core2_deg3[l]  <=> h[l] + so4[l] + ksii_core2_deg4[l] 
S6TASE24ly	Keratan sulfate degradation	2799.1	0	8.39629347550135	0	H	NA	[l]	h2o[l] + ksii_core2_deg6[l]  <=> h[l] + so4[l] + ksii_core2_deg7[l] 
S6TASE25ly	Keratan sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	0	7.79655822725135	0	H	chondroitin degradation, lysosome	[l]	h2o[l] + ksii_core4_deg1[l]  <=> h[l] + so4[l] + ksii_core4_deg2[l] 
S6TASE26ly	Keratan sulfate degradation	2799.1	0	7.79655822725135	0	H	chondroitin degradation, lysosome	[l]	h2o[l] + ksii_core4_deg3[l]  <=> h[l] + so4[l] + ksii_core4_deg4[l] 
SFCYSc	Methionine and cysteine metabolism		10	20	0.5	H	NA	[c]	h[c] + so3[c] + cys_L[c]  <=> slfcys[c] 
SFCYSe	Transport, extracellular		10	20	0.5	H	NA	intercompartmental	slfcys[c]  <=> slfcys[e] 
SIAASE3ly	Keratan sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	0	8.39629347550137	0	H	NA	[l]	h2o[l] + ksii_core2[l]  -> acnam[l] + ksii_core2_deg1[l] 
SIAASE4ly	Keratan sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	0	7.7965582272513	0	H	chondroitin degradation, lysosome	[l]	h2o[l] + ksii_core4[l]  -> acnam[l] + ksii_core4_deg1[l] 
Ser_Thrtg	Transport, golgi apparatus		0	8.39629347550135	0	H	NA	intercompartmental	Ser_Thr[g]  <=> Ser_Thr[l] 
TXB2c	Eicosanoid metabolism		1000	0	Inf	L	lipid metabolism	[c]	h2o[c] + txa2[c]  <=> txb2[c] 
UAGDP	Aminosugar metabolism	6675.1 or 91373.1	0	38.9827911362565	0	H	amino sugar metabolism	[c]	h[c] + acgam1p[c] + utp[c]  -> ppi[c] + uacgam[c] 
UDPACGALtl	Transport, lysosomal		0	8.39629347550135	0	H	NA	intercompartmental	udpacgal[c]  <=> udpacgal[l] 
UDPGALtg	Transport, golgi apparatus	7355.1	0	109.151815181518	0	H	NA	intercompartmental	udpgal[c] + ump[g]  <=> udpgal[g] + ump[c] 
UDPtl	Transport, lysosomal		0	8.39629347550135	0	H	NA	intercompartmental	udp[c]  <=> udp[l] 
UGALNACtg	Transport, golgi apparatus	7355.1	0	32.7455445544554	0	H	NA	intercompartmental	ump[g] + udpacgal[c]  <=> udpacgal[g] + ump[c] 
UGLCNACtg	Transport, golgi apparatus	11046.1	0	38.9827911362565	0	H	NA	intercompartmental	uacgam[c] + ump[g]  <=> uacgam[g] + ump[c] 
r0594	Lysine metabolism	501.1	20	0	Inf	L	lysine metabolism	[c]	h2o[c] + nad[c] + L2aadp6sa[c]  -> 2 h[c] + L2aadp[c] + nadh[c] 
r0940	Transport, extracellular		20	40	0.5	H	NA	intercompartmental	HC00250[c]  <=> HC00250[e] 
r2347	Transport, extracellular	387775.1	2000	0	Inf	L	NA	intercompartmental	HC02180[e]  <=> HC02180[c] 
r2539	Transport, mitochondrial		20	0	Inf	L	NA	intercompartmental	L2aadp[m] + L2aadp6sa[c]  <=> L2aadp[c] + L2aadp6sa[m] 
sink_crvnc[c]	Exchange/demand reaction		20	10	2	L	NA	[c]	crvnc[c]  <=> 
sink_cys_L[c]	Exchange/demand reaction		20	40	0.5	H	NA	[c]	cys_L[c]  <=> 
C160CPT2	Fatty acid oxidation	1376.1 or 1374.1	80	171.666666666667	0.466019417475728	H	carnitine shuttle	[m]	coa[m] + pmtcrn[m]  <=> crn[m] + pmtcoa[m] 
EX_adrn[e]	Exchange/demand reaction		0	37.5	0	H	NA	[e]	adrn[e]  -> 
FAOXC18480m	Fatty acid oxidation	34.1 or 35.1	40	62.5	0.64	H	betaoxidation	[m]	5 h2o[m] + 5 nad[m] + 5 coa[m] + fad[m] + strdnccoa[m]  -> 5 h[m] + 5 nadh[m] + 5 accoa[m] + fadh2[m] + occoa[m] 
