del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization
ADRNCPT2	0.167797031755785	0.00522756532905213	Fatty acid oxidation	1376.1	carnitine shuttle	[m]
ADRNCRNt	-0.0016209657802884	-0.67836891219686	Fatty acid oxidation	788.1 or 788.1	carnitine shuttle	intercompartmental
ADRNt	0.0179181161977237	-0.00297091226874767	Transport, extracellular		NA	intercompartmental
ADSK	0.158177488145714	0.00517334048429563	Nucleotide interconversion	9060.1 or 9061.1	NA	[c]
ADSL1	-0.0187609185380197	-0.227523436605073	Nucleotide interconversion	158.1 or 158.2	purine synthesis, cytosol	[c]
ADSL2	0.00883218415070508	-0.00752802706432597	Purine synthesis	158.1 or 158.2	purine synthesis, cytosol	[c]
AG13T16g	0.172989428783157	0.00523510205950728	Keratan sulfate synthesis	79369.1 or 10678.1 or 11041.1 or 146712.1 or 374907.1 or 93010.1 or 374907.2 or 10678.2 or 10331.1	NA	[g]
AG13T17g	0.172989428783157	0.00523510205950728	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]
AG13T18g	0.172989428783157	0.00523510205950728	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]
AG13T1g	0.172989428771092	0.00523510205947358	Keratan sulfate synthesis	11041.1 or 10678.1 or 93010.1 or 374907.2 or 374907.1 or 146712.1 or 10331.1 or 10678.2 or 79369.1	NA	[g]
AG13T2g	0.172989428771092	0.00523510205947358	Keratan sulfate synthesis	79369.1 or 374907.1 or 11041.1 or 146712.1 or 374907.2 or 93010.1 or 10331.1 or 10678.1 or 10678.2	NA	[g]
AG13T3g	0.172989428771092	0.00523510205947358	Keratan sulfate synthesis	10331.1 or 11041.1 or 374907.2 or 10678.1 or 79369.1 or 374907.1 or 10678.2 or 93010.1 or 146712.1	NA	[g]
AGTix	0.0856526250388649	0.00455093173889957	Alanine and aspartate metabolism	189.1	NA	[x]
AHCYStr	0.0551419096434086	0.00366405866644927	Transport, endoplasmic reticular		NA	intercompartmental
AHEXASE2ly	0.172989428781607	0.00523510205948344	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]
AHEXASEly	0.172989428781607	0.00523510205948344	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]
AIRCr	0.00883218415070508	-0.00752802706432597	Purine synthesis	10606.1	purine synthesis, cytosol	[c]
AKGDm	0.0135615338617555	-0.00212895877752241	Citric acid cycle	(4967.2 and 1738.1 and 8050.1 and 1743.1) or (4967.1 and 1738.1 and 8050.1 and 1743.1)	TCA cycle, mitochondria	[m]
AKGMALtm	0.00390377979098155	-0.64325316552091	Transport, mitochondrial	8402.1 or 1468.1	malate-aspartate shuttle	intercompartmental
AKGt4_3	0.02614518378508	0.0859405294317685	Transport, extracellular	64849.1 or 64849.2	NA	intercompartmental
AKGtp	0.000669826416671586	-0.168482413299797	Transport, peroxisomal		NA	intercompartmental
AKR1D	0.130404699628926	0.0390805357721871	Bile acid synthesis	6718.1	bile acid synthesis, cytosol	[c]
ALADGLNexR	0.00222683210249422	-0.0732219715309519	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental
ALADGLYexR	0.317885605430596	5.56372020271184	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental
ALAGLNexR	0.0155585524482598	-0.109316777415462	Transport, extracellular	6520.1 and 56301.1	NA	intercompartmental
ALAGLYexR	0.00437452243502551	-0.0823070277575457	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental
ALASm	0.000446876715874209	-0.4112120889745	Glycine, serine, alanine, and threonine metabolism	212.1 or 23464.1 or 211.2 or 211.1	heme synthesis	[m]
ALAt4	0.00920887131733492	-0.215323677365838	Transport, extracellular	54407.1 or 6542.1 or 11254.1 or 6541.1 or 81539.1 or 55089.1 or 84889.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental
ALATA_L	0.0065220032795939	-0.155949941119311	Glutamate metabolism	2875.1 or 84706.1	alanine transaminase, cytosol	[c]
ALAtN1	0.0175568141507631	-0.0944512500655741	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental
ALCD21_L	-0.0703915254543565	-0.0235909224199672	Pyruvate metabolism	130.1 or 125.1 or 125.1 and 124.1 or 128.1 or 126.1 or 284273.2 or 137872.1 or 127.1 or 124.1 or (126.1 and 124.1) or 284273.1 or (125.1 and 126.1) or 131.1	NA	[c]
ALDD20x	0.172989428781607	0.00523510205948344	Tryptophan metabolism	216.1 or 8854.2 or 501.1 or 8854.1 or 223.1 or 224.1 or 8854.3	NA	[c]
ALDD20xm	0.172989428781607	0.00523510205948344	Tryptophan metabolism	219.1 or 8659.1 or 217.1 or 8659.2	NA	[m]
ALDD21	0.00175932775924555	-1.64250708357411	Fatty acid oxidation	224.1	alpha oxidation	[c]
ALDD2xm	0.0922859484082875	0.00433388359133218	Glycolysis/gluconeogenesis	219.1 or 217.1	NA	[m]
ALDD2y	0.127462662960035	0.00543181823098013	Glycolysis/gluconeogenesis	223.1 or 221.1 or 218.1 or 8854.1 or 8854.3 or 222.1 or 8854.2 or 224.1 or 219.1	NA	[c]
ALR2	-0.0703915254543565	-0.0235909224199672	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]
ALR3	-0.0703915254543565	-0.0235909224199672	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]
AMETr	0.0551419096434086	0.00366405866644927	Transport, endoplasmic reticular		NA	intercompartmental
AMETt2m	0.00124393489188254	-0.0950519956281048	Transport, mitochondrial	115286.3 or 115286.2 or 115286.1	NA	intercompartmental
AMPDA	-0.011392372457623	-0.330628706657111	Nucleotide interconversion	271.2 or 270.1 or 271.1 or 272.1 or 271.3	purine synthesis, cytosol	[c]
AMPtp	0.00265964775614985	-0.0412831970709668	Transport, peroxisomal		NA	intercompartmental
ANDRSTRNte	0.172989428778869	0.00523510205946937	Transport, extracellular		NA	intercompartmental
ANDRSTRNtr	0.172989428778546	0.00523510205946666	Transport, endoplasmic reticular		NA	intercompartmental
APRTO2	0.162267662869004	0.00518688028063411	Arginine and proline metabolism	4128.1 or 4129.1	NA	[c]
ARAB_Lt	0.172989428781607	0.00523510205948344	Transport, extracellular		NA	intercompartmental
ARABR	0.172989428781607	0.00523510205948344	Pentose phosphate pathway	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]
ARACHCOAtx	0.0018971870238177	-0.00477961638434242	Transport, peroxisomal		NA	intercompartmental
ARACHCPT1	0.100012906244524	0.00457999346299107	Fatty acid oxidation	1375.3 or 1374.1 or 1375.2 or 1375.4 or 1375.1 or 126129.1	carnitine shuttle	[c]
ARACHCPT2	0.100012906225303	0.0045799934621457	Fatty acid oxidation	1376.1	carnitine shuttle	[m]
ARACHCRNt	-4.28666960591415e-05	-0.799749908758522	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental
ARACHDt2	0.00158325291887846	-0.415150420027087	Transport, extracellular	10998.1	NA	intercompartmental
ARACHDtr	0.0033126969379471	-0.0575115421827982	Transport, endoplasmic reticular		NA	intercompartmental
ARACHt	0.013906140341654	-0.136446836010085	Transport, extracellular		NA	intercompartmental
ARGLYSex	0.00306669167544689	-0.565443180825963	Transport, extracellular	9057.1 and 6520.1	NA	intercompartmental
ARGt4	0.0111538472993013	-0.410709350196858	Transport, extracellular	11254.1	NA	intercompartmental
ARGtm	0.0637990046199282	0.00452038141224822	Transport, mitochondrial	83884.1 or 10166.1	NA	intercompartmental
ARTFR208	-0.0516796865018178	-0.54045871154293	R group synthesis		NA	intercompartmental
ASAH1	0.0576696163493038	0.0136256525020691	Sphingolipid metabolism	427.1 or 427.2	NA	[l]
ASCBt	0.00519205963759675	-0.295086436162227	Transport, extracellular		NA	intercompartmental
ASCBt4	0.00532024111384833	-0.291893236961204	Transport, extracellular	9962.2 or 9963.1 or 9962.1 or 9963.2	NA	intercompartmental
ASNt4	0.0114057759450202	-0.0581084414998624	Transport, extracellular	81539.1 or 11254.1 or 54407.1 or 55089.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental
ASNtN1	0.0120721458011961	-0.0522658921550538	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental
ASPCTr	0.172989428781607	0.00523510205948344	Pyrimidine synthesis	790.1	pyrimidine synthesis/ de novo	[c]
ASPTAm	0.011436458414727	-0.0034328251752246	Alanine and aspartate metabolism	2806.1	malate-aspartate shuttle	[m]
ATP1ter	0.103216473805767	0.00478268167736875	Transport, endoplasmic reticular		NA	intercompartmental
ATP2ter	0.00326536086967585	-0.0350729392094046	Transport, endoplasmic reticular		NA	intercompartmental
ATPH1e	0.121946927223447	0.00500238973995509	Nucleotide interconversion	954.1 or 954.2 or 953.1 or 956.1 or 955.1 or 957.1	purine catabolism, cytosol	[e]
ATPH2e	0.172989428781607	0.00523510205948344	Nucleotide interconversion	954.2 or 954.1 or 953.1 or 956.1 or 955.1 or 957.1 or 377841.1	purine catabolism, cytosol	[e]
ATPtm	-0.0279945436249911	-1.81378987540067	Transport, mitochondrial	291.1 or 293.1 or 292.1	NA	intercompartmental
B_MANNASEly	0.172989428780857	0.00523510205946374	N-glycan degradation	4126.1	NA	[l]
B3GALT3g	0.172989428786698	0.00523510205954284	Sphingolipid metabolism	8706.4 or 8706.1 or 8706.3 or 8706.2	NA	[g]
B3GALT41g	0.172989428774126	0.00523510205946085	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT43g	0.172989428781607	0.00523510205948344	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT5g	0.172989428786698	0.00523510205954284	Sphingolipid metabolism	10317.4 or 10317.1 or 10317.3 or 10317.2 or 10317.5	NA	[g]
BAAT1x	0.00561555621307345	-0.781155472357913	Bile acid synthesis	570.1	NA	[x]
BAAT4x	-0.000818816799400902	-0.566773810927951	Bile acid synthesis	570.1	NA	[x]
BAMPPALDOX	0.172989428778846	0.00523510205947609	Beta-Alanine metabolism	8854.2 or 501.1 or 216.1 or 224.1 or 8854.3 or 223.1 or 8854.1	NA	[c]
BHBt	0.0110261431121364	-0.228417986304703	Transport, extracellular		NA	intercompartmental
BILDGLCURt	0.00350887254338929	-0.365954638541991	Transport, extracellular	10599.1	NA	intercompartmental
BILGLCURt	0.00363515642244016	-0.209091352453363	Transport, extracellular	10599.1 or 28234.1	NA	intercompartmental
BILGLCURtr	0.172989428795521	0.00523510205972052	Transport, endoplasmic reticular		NA	intercompartmental
BILIRUBt2	0.172989428795521	0.00523510205972052	Transport, extracellular	10599.1	NA	intercompartmental
BILIRUBtr	0.172989428795521	0.00523510205972052	Transport, endoplasmic reticular		NA	intercompartmental
BMTer_U	0.172989428359931	0.00523510205791371	Phosphatidylinositol phosphate metabolism	9488.1	NA	[r]
BPNT2	0.158177488159648	0.00517334048439924	Nucleotide interconversion	10380.1	NA	[c]
BTNDe	0.172989428781607	0.00523510205948344	Biotin metabolism	686.1	NA	[e]
BTNt2	0.0589617039032903	0.848583972434204	Transport, extracellular	6566.1	NA	intercompartmental
BTNtn	0.0375030943909349	0.00274417641225232	Transport, nuclear		NA	intercompartmental
C14STRr	0.16106584211669	0.005209440118981	Cholesterol metabolism	7108.1	cholesterol synthesis	[r]
C160CPT1	0.000491954665911182	-1.13514033878497	Fatty acid oxidation	126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1	carnitine shuttle	[c]
C160CRNt	0.000961675920144312	-0.400505098587032	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental
C161CPT1	0.128109850597028	0.00497079028084707	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]
C161CPT12	0.0745793074043874	0.00430146714381532	Fatty acid oxidation	126129.1 or 1375.3 or 1375.1 or 1375.2 or 1374.1 or 1375.4	carnitine shuttle	[c]
C161CPT22	0.00706329635179455	-0.00526395953476773	Fatty acid oxidation	1376.1	carnitine shuttle	[m]
C161CRNt	0.000902468484451582	-0.43506563503555	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental
C180CPT1	0.143751556217298	0.00509394905475203	Fatty acid oxidation	1375.4 or 1375.2 or 126129.1 or 1375.1 or 1374.1 or 1375.3	carnitine shuttle	[c]
C180CPT2	0.154008060100688	0.00514519157300017	Fatty acid oxidation	1376.1	carnitine shuttle	[m]
C180CRNt	-0.00560651552884723	-0.914207345034576	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental
C181CPT1	-0.00437618404892104	-1.75424969403946	Fatty acid oxidation	126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1 or 1375.4	carnitine shuttle	[c]
C181CPT2	-0.00136111610233999	-1.68310422331204	Fatty acid oxidation	1376.1	carnitine shuttle	[m]
C181CRNt	0.00099836211641935	-0.557870934333626	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental
C204CPT2	0.0199665961518521	-0.000326042654566587	Fatty acid oxidation	1376.1	carnitine shuttle	[m]
C204CRNt	0.00792169350037787	-0.570094700893204	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental
C226CPT1	-0.000561078026776824	-0.023990014203711	Fatty acid oxidation	126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1 or 1375.4	carnitine shuttle	[c]
C226CPT2	-0.000561078027056116	-0.0239900142040655	Fatty acid oxidation	1376.1	carnitine shuttle	[m]
C226CRNt	-0.00205000289104091	-0.568704169261021	Fatty acid oxidation		carnitine shuttle	intercompartmental
C3STDH1Pr	0.16106584211669	0.005209440118981	Cholesterol metabolism	50814.1	cholesterol synthesis	[r]
C3STKR2r	0.16106584211669	0.005209440118981	Cholesterol metabolism	3295.1	cholesterol synthesis	[r]
C4STMO1r	0.16106584211669	0.005209440118981	Cholesterol metabolism	6307.1	cholesterol synthesis	[r]
C4STMO2r	0.16106584211669	0.005209440118981	Cholesterol metabolism	6307.1 or 50814.1	NA	[r]
CAATPS	0.172989428770611	0.0052351020593407	Transport, extracellular	492.1 or 491.1 or 490.1 or 493.1	NA	intercompartmental
CAt7r	0.00214088543799554	-0.679144450051343	Transport, extracellular	6547.6 or 6547.4 or 6547.2 or 6546.1 or 6547.1 or 6547.5 or 6543.1 or 6547.3	NA	intercompartmental
CATp	0.0146900146460506	-0.0194209501136016	Miscellaneous	847.1	catalase	[x]
CBR2	0.00427889155192545	-0.722842511037923	Eicosanoid metabolism	873.1	prostaglandin synthesis, cytosol	[c]
CDIPTr	0.0569511089355542	0.00374845693079699	Glycerophospholipid metabolism	10423.1 or 10423.2	new to recon	[c]
CDPDAGtm	0.0519747037583263	0.00370571196250267	Transport, mitochondrial		NA	intercompartmental
CDS	0.125064295181477	0.00517835615026028	Glycerophospholipid metabolism	1040.1 or 8760.1	new to recon	[c]
CDSm	0.0519747037583263	0.00370571196250267	Glycerophospholipid metabolism	1040.1 or 8760.1	new to recon	[m]
CERT1gt	0.172989428762541	0.00523510205944407	Transport, golgi apparatus	10087.1	NA	intercompartmental
CERT1rt	0.172989428745744	0.00523510205939379	Transport, endoplasmic reticular	10087.1	NA	intercompartmental
CERT2gt	0.000344404184549986	-0.360021737563377	Transport, golgi apparatus	10087.1	NA	intercompartmental
CHAT	-0.0178036309008212	-0.560349484053879	Glycerophospholipid metabolism	1103.4 or 1103.2 or 1103.3 or 1103.1	choline acetyltransferase	[c]
CHATn	0.000761658132013198	-0.15746792856	Glycerophospholipid metabolism	1103.4 or 1103.1 or 1103.3 or 1103.2	choline acetyltransferase, nucleus	[n]
CHLPCTD	0.172989428777682	0.00523510205958125	Glycerophospholipid metabolism	5130.1 or 9468.1	phospholipid metabolism, phosphatidylcholine synthesis, cytosol	[c]
CHOLATEt	0.00286834068969002	-0.553521225366296	Transport, extracellular	6579.1 or 10599.1	NA	intercompartmental
CHOLPtl	0.0576696163493038	0.0136256525020691	Transport, lysosomal		NA	intercompartmental
CHOLt4	0.11407774797891	0.00486271474625799	Citric acid cycle	47.1 or 47.2	NA	[c]
CHOLtn	0.000761658132013198	-0.15746792856	Transport, nuclear		NA	intercompartmental
CHOLtu	0.0224257006941768	0.000347034848225509	Transport, extracellular	6582.1 or 6584.1 or 6582.2	NA	intercompartmental
