name	Ctrl_unchanged	ST_top
EX_ethamp[e]	1	0
EX_etoh[e]	0	1
EX_fad[e]	1	0
EX_fald[e]	0	1
EX_fe2[e]	1	0
EX_fe3[e]	1	0
EX_fmn[e]	0	1
EX_fol[e]	1	0
EX_forglu[e]	0	1
EX_fuc_L[e]	0	1
EX_fum[e]	1	0
EX_fvs[e]	0	1
EX_g3pc[e]	0	1
EX_ga1_hs[e]	0	1
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs[e]	0	1
EX_galgluside_hs[e]	0	1
EX_galt[e]	1	0
EX_gam[e]	0	1
EX_gbside_hs[e]	0	1
EX_gcdca3s[e]	0	1
EX_gchola[e]	1	0
EX_gd1c_hs[e]	0	1
EX_gd3_hs[e]	0	1
EX_gdca3s[e]	0	1
EX_glc_D[e]	1	0
EX_glcn[e]	1	0
EX_glcr[e]	0	1
EX_glcur[e]	0	1
EX_gln_L[e]	1	0
EX_glnhishis[e]	1	0
EX_glnhislys[e]	1	0
EX_glnproglu[e]	1	0
EX_glntrpglu[e]	1	0
EX_glntyrleu[e]	1	0
EX_glu_L[e]	1	0
EX_gluargleu[e]	1	0
EX_gluilelys[e]	1	0
EX_gluleu[e]	1	0
EX_glumet[e]	1	0
EX_glumethis[e]	1	0
EX_gluside_hs[e]	0	1
EX_gluthr[e]	1	0
EX_glutrpala[e]	1	0
EX_gly[e]	1	0
EX_glyald[e]	1	0
EX_glyc[e]	0	1
EX_glyclt[e]	1	0
EX_glygly[e]	0	1
EX_glygn5[e]	0	1
EX_glyhisasn[e]	1	0
EX_glyhislys[e]	1	0
EX_glylyscys[e]	1	0
EX_glylysphe[e]	1	0
EX_glypro[e]	1	0
EX_glysar[e]	0	1
EX_glytyrlys[e]	1	0
EX_glyvalhis[e]	1	0
EX_gm1_hs[e]	0	1
EX_gm3_hs[e]	0	1
EX_gmp[e]	0	1
EX_gp1calpha_hs[e]	0	1
EX_gq1b_hs[e]	0	1
EX_gthrd[e]	0	1
EX_gtp[e]	0	1
EX_h[e]	1	0
EX_ha[e]	0	1
EX_HC00250[e]	1	0
EX_HC00342[e]	1	0
EX_HC00955[e]	0	1
EX_HC01104[e]	0	1
EX_HC01361[e]	0	1
EX_HC01440[e]	0	1
EX_HC01441[e]	0	1
EX_HC01446[e]	0	1
EX_HC01577[e]	0	1
EX_HC01609[e]	0	1
EX_HC01610[e]	0	1
EX_HC01700[e]	0	1
EX_HC02160[e]	0	1
EX_HC02161[e]	0	1
EX_HC02193[e]	1	0
EX_HC02194[e]	0	1
EX_HC02196[e]	0	1
EX_HC02197[e]	1	0
EX_HC02198[e]	1	0
EX_HC02204[e]	0	1
EX_HC02205[e]	1	0
EX_HC02213[e]	1	0
EX_HC02217[e]	0	1
EX_HC02220[e]	1	0
EX_hco3[e]	1	0
EX_hdca[e]	1	0
EX_hdcea[e]	1	0
EX_hepdeceth[e]	0	1
EX_hestratriol[e]	0	1
EX_hexdiac[e]	0	1
EX_hgentis[e]	0	1
EX_his_L[e]	1	0
EX_hisasp[e]	1	0
EX_hiscyscys[e]	1	0
EX_hisglnala[e]	1	0
EX_hisglugln[e]	1	0
EX_hislysala[e]	1	0
EX_hislysile[e]	1	0
EX_hismet[e]	1	0
EX_hisphearg[e]	1	0
EX_hista[e]	1	0
EX_histrphis[e]	1	0
EX_hLkynr[e]	0	1
EX_hmcr[e]	0	1
EX_hpdca[e]	0	1
EX_hpdece[e]	0	1
EX_hxa[e]	1	0
EX_hxan[e]	1	0
EX_hxcoa[e]	1	0
EX_hyochol[e]	0	1
EX_i[e]	0	1
EX_icdchol[e]	0	1
EX_idour[e]	0	1
EX_idp[e]	0	1
EX_ile_L[e]	1	0
EX_ileargile[e]	1	0
EX_ileasnhis[e]	1	0
EX_ileasp[e]	1	0
EX_ileglnglu[e]	1	0
EX_ileglyarg[e]	1	0
EX_ileprolys[e]	1	0
EX_ileserarg[e]	1	0
EX_iletrptyr[e]	1	0
EX_imp[e]	1	0
EX_ind3ac[e]	0	1
EX_inost[e]	1	0
EX_isochol[e]	0	1
EX_ivcrn[e]	0	1
EX_ksi[e]	0	1
EX_kynate[e]	0	1
EX_lac_D[e]	1	0
EX_lac_L[e]	1	0
EX_lca3s[e]	0	1
EX_lcts[e]	0	1
EX_Lcyst[e]	0	1
EX_leu_L[e]	1	0
EX_leualaarg[e]	1	0
EX_leuasnasp[e]	1	0
EX_leugly[e]	0	1
EX_leuktrB4[e]	1	0
EX_leuktrB4woh[e]	0	1
EX_leuktrC4[e]	0	1
EX_leuleu[e]	0	1
EX_leuproarg[e]	1	0
EX_leusertrp[e]	1	0
EX_leutrp[e]	1	0
EX_leutrparg[e]	1	0
EX_leutyrtyr[e]	1	0
EX_leuval[e]	1	0
EX_lgnc[e]	0	1
EX_Lhcystin[e]	1	0
EX_lineth[e]	0	1
EX_lipoate[e]	0	1
EX_Lkynr[e]	0	1
EX_lneldccrn[e]	0	1
EX_lnlc[e]	1	0
EX_lnlccrn[e]	0	1
EX_lnlnca[e]	1	0
EX_lpam[e]	0	1
EX_lys_L[e]	1	0
EX_lysargleu[e]	1	0
EX_lyspheile[e]	1	0
EX_lysvaltrp[e]	1	0
EX_M00003[e]	0	1
EX_M00234[e]	0	1
EX_M00241[e]	0	1
EX_M00260[e]	0	1
EX_M00265[e]	0	1
EX_M00315[e]	0	1
EX_M00503[e]	0	1
EX_M00510[e]	0	1
EX_M01238[e]	0	1
EX_M01807[e]	0	1
EX_M01820[e]	0	1
EX_M01870[e]	0	1
EX_M01989[e]	1	0
EX_M02053[e]	0	1
EX_M02108[e]	0	1
EX_M02446[e]	0	1
EX_M02561[e]	0	1
EX_M02613[e]	0	1
EX_M02745[e]	1	0
EX_M02837[e]	0	1
EX_M03045[e]	0	1
EX_M03051[e]	0	1
EX_M03117[e]	0	1
EX_M03131[e]	0	1
EX_M03134[e]	0	1
EX_M03153[e]	0	1
EX_m3gacpail_prot_hs[e]	0	1
EX_mag_hs[e]	0	1
EX_mal_L[e]	1	0
EX_malt[e]	0	1
EX_malthp[e]	0	1
EX_malttr[e]	0	1
EX_maltttr[e]	0	1
EX_man[e]	0	1
EX_melatn[e]	0	1
EX_mepi[e]	0	1
EX_mercplaccys[e]	1	0
EX_met_L[e]	1	0
EX_metargleu[e]	1	0
EX_metasntyr[e]	1	0
EX_metglntyr[e]	1	0
EX_metglyarg[e]	1	0
EX_methislys[e]	1	0
EX_metmetile[e]	1	0
EX_metphearg[e]	1	0
EX_mettrpphe[e]	1	0
EX_mev_R[e]	1	0
EX_mg2[e]	0	1
EX_mhista[e]	1	0
EX_mlthf[e]	1	0
EX_mma[e]	0	1
EX_mqn10[e]	0	1
EX_mqn11[e]	0	1
EX_mqn7[e]	0	1
EX_mqn8[e]	0	1
EX_mqn9[e]	0	1
EX_n2m2nmasn[e]	0	1
EX_n5m2masn[e]	0	1
EX_na1[e]	1	0
EX_nac[e]	1	0
EX_Nacasp[e]	0	1
EX_nad[e]	0	1
EX_nadh[e]	0	1
EX_nfd[e]	0	1
EX_nfdlac[e]	0	1
EX_nfdnpy[e]	0	1
EX_nfdoh[e]	0	1
EX_nicrnt[e]	1	0
EX_no2[e]	0	1
EX_no3[e]	0	1
EX_nrpphr[e]	0	1
EX_nrvnc[e]	0	1
EX_o2[e]	1	0
EX_o2s[e]	1	1
EX_oagt3_hs[e]	0	1
EX_ocdcea[e]	1	0
EX_octa[e]	0	1
EX_oh1[e]	0	1
EX_orn[e]	1	0
EX_orot[e]	0	1
EX_oxa[e]	1	0
EX_pan4p[e]	0	1
EX_pcholeic_hs[e]	0	1
EX_pcholn226_hs[e]	0	1
EX_pcreat[e]	1	0
EX_pcrn[e]	0	1
EX_pe_hs[e]	0	1
EX_pe15_hs[e]	0	1
EX_pendecaeth[e]	0	1
EX_pep[e]	1	0
EX_peplys[e]	0	1
EX_peste_hs[e]	0	1
EX_pglyc_hs[e]	1	0
EX_phe_L[e]	1	0
EX_pheasp[e]	1	0
EX_pheglnphe[e]	1	0
EX_pheleu[e]	1	0
EX_pheleuasp[e]	1	0
EX_phelysala[e]	1	0
EX_phelyspro[e]	1	0
EX_pheproarg[e]	1	0
EX_phetrpleu[e]	1	0
EX_phetyrgln[e]	1	0
EX_phyt[e]	0	1
EX_pi[e]	1	0
EX_ppa[e]	1	0
EX_ppbng[e]	1	0
EX_pro_L[e]	1	0
EX_proargasp[e]	1	0
EX_procys[e]	1	0
EX_prohistyr[e]	1	0
EX_proleuarg[e]	1	0
EX_propropro[e]	1	0
EX_prostge1[e]	0	1
EX_provalgln[e]	1	0
EX_ps_hs[e]	0	1
EX_pser_L[e]	1	0
EX_ptrc[e]	1	0
EX_ptth[e]	0	1
EX_pydam[e]	1	0
EX_pydx[e]	1	0
EX_pydx5p[e]	1	0
EX_pydxn[e]	1	0
EX_pyr[e]	1	0
EX_q10[e]	1	0
EX_quln[e]	0	1
EX_retinal[e]	1	0
EX_retinol[e]	0	1
EX_Rtotal2[e]	1	0
EX_s2l2fn2m2masn[e]	0	1
EX_s2l2n2m2masn[e]	0	1
EX_saccrp_L[e]	0	1
EX_sebacid[e]	0	1
EX_selni[e]	0	1
EX_ser_D[e]	1	0
EX_serargala[e]	1	0
EX_sercysarg[e]	1	0
EX_serglyglu[e]	1	0
EX_serlyshis[e]	1	0
EX_serphelys[e]	1	0
EX_sertrphis[e]	1	0
EX_sl_L[e]	0	1
EX_so4[e]	1	0
EX_spc_hs[e]	0	1
EX_sph1p[e]	0	1
EX_sphgn[e]	1	0
EX_sphings[e]	1	0
EX_sphmyln_hs[e]	1	0
EX_sphmyln180241_hs[e]	0	1
EX_sphmyln18114_hs[e]	0	1
EX_sphmyln18115_hs[e]	0	1
EX_sphmyln18116_hs[e]	0	1
EX_sphmyln181161_hs[e]	0	1
EX_sphmyln18117_hs[e]	0	1
EX_sphmyln18118_hs[e]	0	1
EX_sphmyln181181_hs[e]	0	1
EX_sphmyln18120_hs[e]	0	1
EX_sphmyln181201_hs[e]	0	1
EX_sphmyln18121_hs[e]	0	1
EX_sphmyln18122_hs[e]	0	1
EX_sphmyln181221_hs[e]	0	1
EX_sphmyln18123_hs[e]	0	1
EX_sphmyln1824_hs[e]	0	1
EX_sphmyln1825_hs[e]	0	1
EX_sphs1p[e]	0	1
EX_spmd[e]	1	1
EX_srtn[e]	0	1
EX_steeth[e]	0	1
EX_strdnc[e]	1	0
EX_subgly[e]	0	1
EX_sucaceto[e]	0	1
EX_succ[e]	1	0
EX_sucsal[e]	1	0
EX_T4hcinnm[e]	0	1
EX_tag_hs[e]	1	0
EX_tagat_D[e]	0	1
EX_tcdca3s[e]	0	1
EX_tcynt[e]	0	1
EX_tdca3s[e]	0	1
EX_tdchola[e]	1	0
EX_tdechola[e]	1	0
EX_tetdec2crn[e]	0	1
EX_tetdecaeth[e]	0	1
EX_tetdece1crn[e]	0	1
EX_tethex3[e]	0	1
EX_tetpent3[e]	0	1
EX_tettet6[e]	0	1
EX_thbpt[e]	0	1
EX_thcholstoic[e]	1	0
EX_thf[e]	1	0
EX_thm[e]	1	0
EX_thr_L[e]	1	0
EX_thrasntyr[e]	1	0
EX_thrthrarg[e]	1	0
EX_thym[e]	1	1
EX_thyochol[e]	0	1
EX_thyox_L[e]	1	1
EX_tlacfvs[e]	0	1
EX_tmndnc[e]	1	0
EX_trideceth[e]	0	1
EX_triodthy[e]	0	1
EX_trp_L[e]	1	0
EX_trpalapro[e]	1	0
EX_trpargala[e]	1	0
EX_trpaspasp[e]	1	0
EX_trpglngln[e]	1	0
EX_trpglugly[e]	1	0
EX_trpgluleu[e]	1	0
EX_trpglupro[e]	1	0
EX_trpglutyr[e]	1	0
EX_trpglyasp[e]	1	0
EX_trpglyleu[e]	1	0
EX_trpglyval[e]	1	0
EX_trphismet[e]	1	0
EX_trpiletrp[e]	1	0
EX_trpleuval[e]	1	0
EX_trplys[e]	1	0
EX_trpmetarg[e]	1	0
EX_trpmetval[e]	1	0
EX_trpprogly[e]	1	0
EX_trpproleu[e]	1	0
EX_trpproval[e]	1	0
EX_trpsertyr[e]	1	0
EX_trpthrile[e]	1	0
EX_trpthrtyr[e]	1	0
EX_trptyrgln[e]	1	0
EX_trpvalasp[e]	1	0
EX_trypta[e]	0	1
EX_tststerone[e]	0	1
EX_ttdca[e]	1	0
EX_ttdcea[e]	1	0
EX_ttdcrn[e]	0	1
EX_txa2[e]	1	0
EX_tym[e]	0	1
EX_Tyr_ggn[e]	0	1
EX_tyr_L[e]	1	0
EX_tyrala[e]	1	0
EX_tyralaphe[e]	1	0
EX_tyrargser[e]	1	0
EX_tyrasparg[e]	1	0
EX_tyrcysgly[e]	1	0
EX_tyrcysthr[e]	1	0
EX_tyrleuarg[e]	1	0
EX_tyrthr[e]	1	0
EX_tyrtrpphe[e]	1	0
EX_uchol[e]	0	1
EX_ura[e]	1	0
EX_urate[e]	1	0
EX_vacc[e]	0	1
EX_valarggly[e]	1	0
EX_valleuphe[e]	1	0
EX_vallystyr[e]	1	0
EX_valphearg[e]	1	0
EX_valprotrp[e]	1	0
EX_valtrpphe[e]	1	0
EX_valval[e]	1	0
EX_whtststerone[e]	0	1
EX_xol7aone[e]	1	0
EX_xolest_hs[e]	1	0
EX_xolest183_hs[e]	0	1
EX_xoltri24[e]	0	1
EX_xtsn[e]	1	1
EX_xyl_D[e]	0	1
EX_xylu_D[e]	0	1
EX_xylu_L[e]	0	1
EX_zn2[e]	0	1
F1Ate	1	0
F1Ate2	1	0
F1Atg	1	0
F1PGT	0	1
FACOAL140i	1	1
FACOAL150	1	0
FACOAL170	1	1
FACOAL180i	0	1
FACOAL1831	1	0
FACOAL191	0	1
FACOAL2042	0	1
FACOAL206	0	1
FACOAL2251	1	0
FACOAL2252	0	1
FACOAL245_1	0	1
FACOAL245_2	0	1
FACOAL80i	0	1
FADH2tru	1	0
FADtru	1	0
FAOXC101C102m	1	0
FAOXC101C102x	1	0
FAOXC101x	1	0
FAOXC102C101m	1	1
FAOXC102C103m	1	0
FAOXC102C103x	1	0
FAOXC102C81m	1	0
FAOXC102C81x	1	0
FAOXC102m	1	0
FAOXC102x	1	0
FAOXC103C102m	1	0
FAOXC103C102x	1	0
FAOXC10C10OHm	1	0
FAOXC11BRC9BRx	0	1
FAOXC11C9m	0	1
FAOXC121x	0	1
FAOXC122x	0	1
FAOXC123C102m	1	0
FAOXC123C102x	1	0
FAOXC123m	1	0
FAOXC123x	1	0
FAOXC12C12OHm	1	0
FAOXC12DCc	0	1
FAOXC12DCC10DCx	0	1
FAOXC12DCTc	0	1
FAOXC12DCx	0	1
FAOXC13BRC11BRx	0	1
FAOXC13C11m	0	1
FAOXC140	0	1
FAOXC141C141OHm	0	1
FAOXC142C122x	0	1
FAOXC142C142OHm	0	1
FAOXC143C123m	1	0
FAOXC143C123x	1	0
FAOXC14DCC12DCx	0	1
FAOXC150m	0	1
FAOXC15C13m	0	1
FAOXC15NADPx	0	1
FAOXC160	0	1
FAOXC16080m	0	1
FAOXC161C161OHm	0	1
FAOXC163C142x	0	1
FAOXC163C143m	1	0
FAOXC163C164Gm	1	0
FAOXC163C164x	0	1
FAOXC163GC142m	1	0
FAOXC163Gm	1	0
FAOXC163x	0	1
FAOXC164C143x	1	0
FAOXC164C163x	0	1
FAOXC164GC163m	1	0
FAOXC164x	1	0
FAOXC16C14m	1	0
FAOXC16C16OHm	0	1
FAOXC16DCC14DCx	0	1
FAOXC16DCr	0	1
FAOXC170m	0	1
FAOXC180	1	0
FAOXC181C181OHm	0	1
FAOXC182806m	1	0
FAOXC18280m	0	1
FAOXC182C182OHm	1	1
FAOXC183803m	1	0
FAOXC183C163Gm	1	0
FAOXC18480m	1	0
FAOXC184C163m	0	1
FAOXC184C163x	0	1
FAOXC184C164m	0	1
FAOXC184m	0	1
FAOXC184x	0	1
FAOXC18C18OHm	0	1
FAOXC200180m	1	0
FAOXC204184m	0	1
FAOXC204C184m	0	1
FAOXC204C205x	0	1
FAOXC2051843m	1	0
FAOXC205C184x	0	1
FAOXC2251836m	0	1
FAOXC2252053m	0	1
FAOXC225C204m	0	1
FAOXC225C204x	0	1
FAOXC225C226m	0	1
FAOXC225C226x	0	1
FAOXC225m	0	1
FAOXC225x	0	1
FAOXC226C225m	0	1
FAOXC226C225x	0	1
FAOXC4C4DCc	1	0
FAOXC5C3x	0	1
FAOXC61C4m	1	0
FAOXC61x	1	0
FAOXC7C5m	0	1
FAOXC80	1	0
FAOXC81C61x	1	0
FAOXC9C7m	0	1
FAOXTC182TC162m	1	0
FATP1t	1	0
FATP3t	1	0
FATP4t	1	0
FATP5t	1	0
FATP6t	1	0
FATP7t	1	0
FATP8t	1	0
FATP9t	1	0
FBA2	1	0
FBA4	0	1
FCOAH	0	1
FE3R2e	1	0
FK	0	1
FMNALKPle	0	1
FOAXC122C101x	0	1
FOLOAT1tc	1	0
FOLOAT2tc	1	0
FOLt2	1	0
FOLt2le	1	0
FOLTle	1	0
FORGLUt	0	1
FORMCOAtx	0	1
FORt2m	1	0
FORTHFC	0	1
FORtr	1	0
FPGS7m	1	0
FRDPtc	1	0
FRDPtcr	1	0
FRDPtr	1	0
FRUt4	1	0
FT	1	0
FTHFDH	1	0
FTHFLm	1	0
FUCASE2ly	0	1
FUCASEe	0	1
FUCtly	0	1
FUMSO3tm	1	0
FUMSO4tm	1	0
FUMtm	1	0
FUMtr	1	0
FUMTSULtm	1	0
FUT18g	0	1
FVShc	0	1
FVSitr	0	1
FVSitx	0	1
G14T18g	0	1
G14T19g	0	1
G14T20g	0	1
G3PCtr	0	1
G3PD1	1	0
G6PDA	0	1
G6PDH2rer	1	0
G6Pter	1	0
GA1tl	0	1
GABABGTtc	1	0
GACMTRc	1	0
GACPAILter	0	1
GALASE11ly	0	1
GALASE12ly	0	1
GALASE13ly	0	1
GALASE16ly	0	1
GALASE17ly	0	1
GALASE18ly	0	1
GALASE19ly	0	1
GALASE1ly	0	1
GALASE3ly	0	1
GALASE4ly	0	1
GALASE6ly	0	1
GALASE8ly	0	1
GALASE9ly	0	1
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte	0	1
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg	0	1
GALGLUSIDEtg	0	1
GALGLUSIDEtl	1	0
GALGT1	1	0
GALGT2	0	1
GALGT3	0	1
GALGT4	0	1
GALNACT2g	1	1
GALNACT3g	0	1
GALNACT4g	1	1
GALNACT5g	0	1
GALNTg	0	1
GALOR	1	0
GALSIDEter	1	0
GALSIDEtg	1	0
GALSIDEtl	1	0
GALT	1	0
GALt1r	1	0
GALT2g	0	1
GALt4	1	0
GALTg	0	1
GALtly	1	0
GALTt	1	0
GALU	1	0
GAMt1r	0	1
GAMYe	0	1
GAO2	0	1
GAPD	1	0
GARFT	1	0
GASNASE2ly	0	1
GASNASE3ly	0	1
GASNASEly	0	1
GBA2e	1	0
GBAl	0	1
GBSIDEte	0	1
GCALDD	0	1
GCC2cm	1	0
GCDCA3St	0	1
GCHOLAt	1	0
GCHOLAte	1	0
GCNTg	0	1
GD1Cte	0	1
GD1Ctg	1	0
GD3tg	0	1
GDCA3St	0	1
GFUCS	0	1
GGH_10FTHF5GLUe	0	1
GGH_10FTHF5GLUl	1	0
GGH_10FTHF6GLUe	0	1
GGH_10FTHF6GLUl	1	0
GGH_10FTHF7GLUe	0	1
GGH_10FTHF7GLUl	1	0
GGH_5DHFe	0	1
GGH_5DHFl	1	0
GGH_5THFe	0	1
GGH_5THFl	1	0
GGH_6DHFe	0	1
GGH_6DHFl	1	0
GGH_6THFe	0	1
GGH_6THFl	1	0
GGH_7DHFe	0	1
GGH_7DHFl	1	0
GGH_7THFe	0	1
GGH_7THFl	1	0
GGNG	1	0
GHMT2r	1	0
GHMT2rm	1	0
GHMT3	0	1
GK1	1	0
GLACO	0	1
GLACter	1	0
GLAl	1	0
GLBRAN	1	0
GLCAASE1ly	0	1
GLCAASE4ly	1	1
GLCAASE5ly	0	1
GLCAASE6ly	1	1
GLCAASE7ly	0	1
GLCAASE8ly	0	1
GLCAASE9ly	0	1
GLCAE2g	0	1
GLCAT2g	1	1
GLCAT3g	0	1
GLCAT4g	1	1
GLCAT5g	0	1
GLCAT6g	0	1
GLCAT7g	0	1
GLCAT8g	0	1
GLCAT9g	0	1
GLCATg	0	1
GLCNACASE2ly	0	1
GLCNACASE3ly	0	1
GLCNACASE4ly	0	1
GLCNACASE5ly	0	1
GLCNACDASg	0	1
GLCNACT1g	0	1
GLCNACT2g	0	1
GLCNACT3g	0	1
GLCNACT4g	0	1
GLCNACT5g	0	1
GLCNte	1	0
GLCRt1	0	1
GLCt4	1	0
GLCter	1	0
GLCtly	0	1
GLCURtly	0	1
GLCURtr	0	1
GLDBRAN	1	0
GLGNS1	1	0
GLNHISHISr	1	0
GLNHISHISt	1	0
GLNHISLYSr	1	0
GLNHISLYSt	1	0
GLNLASEer	1	0
GLNPROGLUr	1	0
GLNPROGLUt	1	0
GLNS	1	0
GLNt4	1	0
GLNtm	1	0
GLNtN1	1	0
GLNTRPGLUr	1	0
GLNTRPGLUt	1	0
GLNTYRLEUr	1	0
GLNTYRLEUt	1	0
GLPASE1	1	0
GLPASE2	1	0
GLRASE	1	0
GLUARGLEUr	1	0
GLUARGLEUt	1	0
GLUDC	1	0
GLUDxm	1	0
GLUDym	1	0
GluForTx	0	1
GLUILELYSr	1	0
GLUILELYSt	1	0
GLULEUr	1	0
GLULEUt	1	0
GLUMETHISr	1	0
GLUMETHISt	1	0
GLUMETr	1	0
GLUMETt	1	0
GLUPRT	1	0
GLUt2m	1	0
GLUt6	1	0
GLUt7l	1	0
GLUTHRr	1	0
GLUTHRt	1	0
GLUTRPALAr	1	0
GLUTRPALAt	1	0
GLYALDtr	1	0
GLYAMDTRc	1	0
GLYBt4_2_r	1	0
GLYBtm	0	1
GLYC3Ptm	0	1
GLYCLTtd	1	0
GLYCTDle	1	0
GLYGLYPEPT1tc	0	1
GLYHISASNr	1	0
GLYHISASNt	1	0
GLYHISLYSr	1	0
GLYHISLYSt	1	0
GLYLEUHYDROc	1	0
GLYLYSCYSr	1	0
GLYLYSCYSt	1	0
GLYLYSPHEr	1	0
GLYLYSPHEt	1	0
GLYOX	0	1
GLYOXm	1	1
GLYPROPRO1c	1	0
GLYPROt	1	0
GLYSARCNc	0	1
GLYSARPEPT1tc	0	1
GLYt2r	1	0
GLYt4	1	0
GLYt7_211_r	1	0
GLYt7_311_r	1	0
GLYtm	1	0
GLYTYRLYSr	1	0
GLYTYRLYSt	1	0
GLYVALHISr	1	0
GLYVALHISt	1	0
GM1tl	0	1
GP1CALPHAte	0	1
GP1CALPHAtg	0	1
GPAM_hs	1	0
GPIAT	0	1
GPIDA2er	0	1
GPIDAer	0	1
GPIMTer_U	0	1
GQ1Bte	0	1
GQ1Btg	0	1
GSNt	1	0
GSNt2r	1	0
GT1Atg	0	1
GTHP	1	0
GTHPm	1	0
GUAPRT	1	0
GULLACter	1	0
GULN3D	0	1
GULNDer	1	0
H2CO3D	1	0
H2ETer	0	1
H2MTer_U	0	1
H2O2tly	1	0
H2O2tn	1	0
H2O2tp	1	0
H2OGLYAQPt	1	0
H2Otg	1	0
H2Otly	1	0
H2Otn	1	0
H2Otp	1	0
H3ETer	0	1
H3MTer_U	0	1
H4ET3er	0	1
H5MTer_U	0	1
H6_ET2er	0	1
H6_ETer	0	1
H6ET3er	0	1
H7_ETer	0	1
H7_TAer	0	1
H8TAer	0	1
HACD1x	1	0
HACD9m	1	0
HAtly	0	1
HC00319t2	1	0
HC00342te	1	0
HC00900t1	1	0
HC02149td	0	1
HC02220t	1	0
HCA24GSc	0	1
HCA6GSc	0	1
HCO3_CLt	1	0
HCO3_NAt	1	0
HDCAtr	1	0
HDDACBP	0	1
HDECAACBP	0	1
HDECEACBP	0	1
HEDCECRNe	0	1
HEPDECETH	0	1
HESTRATRIOLte	0	1
HESTRATRIOLtr	0	1
HEX1	1	0
HEX10	0	1
HEX4	0	1
HEX7	1	0
HEXAHBl	0	1
HEXCCOAtx	0	1
HEXDCRNe	0	1
HEXDIACtd	0	1
HEXDIACtr	0	1
HEXDICOAACBP	0	1
HEXDICOAACBPx	0	1
HGENTISt	0	1
HGNTOR	0	1
HIBDm	1	0
HISASPr	1	0
HISASPt	1	0
HISCYSCYSr	1	0
HISCYSCYSt	1	0
HISDC	1	0
HISGLNALAr	1	0
HISGLNALAt	1	0
HISGLUGLNr	1	0
HISGLUGLNt	1	0
HISLYSALAr	1	0
HISLYSALAt	1	0
HISLYSILEr	1	0
HISLYSILEt	1	0
HISMETr	1	0
HISMETt	1	0
HISPHEARGr	1	0
HISPHEARGt	1	0
HISSNAT5tc	1	0
HISt4	1	0
HISTAtu	1	0
HIStN1	1	0
HISTRPHISr	1	0
HISTRPHISt	1	0
HKYNH	0	1
HKYNRtr	0	1
HMCRNc	0	1
HMCRNt	0	1
HMGLm	1	0
HMGLx	1	0
HMR_0003	0	1
HMR_0008	0	1
HMR_0016	0	1
HMR_0019	1	0
HMR_0020	1	0
HMR_0155	1	0
HMR_0164	0	1
HMR_0165	0	1
HMR_0166	0	1
HMR_0167	1	1
HMR_0170	0	1
HMR_0171	0	1
HMR_0172	0	1
HMR_0176	0	1
HMR_0177	0	1
HMR_0178	0	1
HMR_0180	0	1
HMR_0182	1	0
HMR_0183	0	1
HMR_0184	0	1
HMR_0185	0	1
HMR_0191	1	0
HMR_0194	1	0
HMR_0197	1	0
HMR_0201	1	0
HMR_0208	1	0
HMR_0209	1	0
HMR_0210	1	0
HMR_0215	1	0
HMR_0230	1	0
HMR_0232	1	0
HMR_0235	1	0
HMR_0240	1	0
HMR_0241	1	0
HMR_0244	1	0
HMR_0246	1	0
HMR_0253	0	1
HMR_0254	1	0
HMR_0255	1	0
HMR_0256	1	0
HMR_0257	1	0
HMR_0267	1	1
HMR_0268	0	1
HMR_0270	1	0
HMR_0271	0	1
HMR_0272	1	0
HMR_0273	1	0
HMR_0278	1	0
HMR_0279	0	1
HMR_0287	0	1
HMR_0289	1	0
HMR_0292	0	1
HMR_0293	0	1
HMR_0297	1	1
HMR_0299	1	0
HMR_0300	1	0
HMR_0301	1	0
HMR_0302	1	0
HMR_0303	1	0
HMR_0305	1	0
HMR_0307	1	0
HMR_0308	1	0
HMR_0319	0	1
HMR_0321	0	1
HMR_0322	1	0
HMR_0324	1	0
HMR_0325	1	0
HMR_0326	1	0
HMR_0329	1	0
HMR_0344	1	0
HMR_0347	1	0
HMR_0350	1	0
HMR_0354	1	0
HMR_0358	0	1
HMR_0359	1	1
HMR_0362	1	0
HMR_0366	0	1
HMR_0371	1	0
HMR_0374	0	1
HMR_0375	0	1
HMR_0378	1	0
HMR_0384	1	0
HMR_0385	0	1
HMR_0386	1	1
HMR_0387	1	0
HMR_0389	1	1
HMR_0390	0	1
HMR_0391	1	0
HMR_0392	1	0
HMR_0395	1	0
HMR_0398	1	0
HMR_0402	1	0
HMR_0406	1	0
HMR_0410	1	0
HMR_0415	0	1
HMR_0419	0	1
HMR_0426	1	0
HMR_0427	0	1
HMR_0428	1	0
HMR_0431	1	0
HMR_0432	1	0
HMR_0434	1	0
HMR_0435	1	0
HMR_0436	1	0
HMR_0439	1	0
HMR_0482	1	0
HMR_0582	0	1
HMR_0593	1	0
HMR_0598	1	0
HMR_0601	1	0
HMR_0614	1	0
HMR_0642	1	0
HMR_0672	1	0
HMR_0678	1	0
HMR_0750	0	1
HMR_0753	1	0
HMR_0758	1	0
HMR_0761	1	0
HMR_0765	1	0
HMR_0767	0	1
HMR_0775	0	1
HMR_0809	0	1
HMR_0812	0	1
HMR_0814	0	1
HMR_0815	0	1
HMR_0817	0	1
HMR_0819	0	1
