del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization
ACACT1rm	0.029552476902657	0.0518516905187906	Tryptophan metabolism	(3030.1 and 3032.1) or 38.1	NA	[m]
ACACT1x	0.0992349456681028	0.00270949070975534	Cholesterol metabolism	39.1	NA	[x]
ACACt2m	0.00824876133381225	-0.0529857390203371	Transport, mitochondrial	6566.1	NA	intercompartmental
ACACT4p	0.0157608244519847	-0.0100751569740986	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACT5p	0.131204851818804	0.00286664533018535	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACT6p	0.131204851830764	0.00286664533023458	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACT7p	0.131204851830764	0.00286664533023458	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACT8p	0.0164493750604092	-0.00132640664741962	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACT9p	0.131761959780103	0.00286931454444907	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACtx	0.0144943190764704	-0.0252925578544941	Transport, peroxisomal		NA	intercompartmental
ACALDtm	0.131761959787307	0.00286931454474279	Transport, mitochondrial		NA	intercompartmental
ACCOACm	0.00413580584912592	-0.111767761731888	Fatty acid oxidation	32.1	fatty acid synthesis & elongation	[m]
ACCOAtn	0.000161352917687561	-0.478183012565601	Transport, nuclear		NA	intercompartmental
ACCOAtr	0.00828113161482425	-0.423038393448659	Transport, endoplasmic reticular	9197.1	NA	intercompartmental
ACETONEt2	0.00552950098468488	-0.135819405431594	Transport, extracellular	6566.1 or 9123.1 or 9194.1	NA	intercompartmental
ACETONEt2m	0.00552950098468488	-0.135819405431594	Transport, mitochondrial	6566.1	NA	intercompartmental
ACGALtly	0.13176195978698	0.00286931454474197	Transport, lysosomal		NA	intercompartmental
ACGAM6PSi	0.131761959792239	0.00286931454473772	Aminosugar metabolism	64841.1	amino sugar metabolism	[c]
ACGAMPM	0.131761959792239	0.00286931454473772	Aminosugar metabolism	5238.1	amino sugar metabolism	[c]
ACGAMtly	0.000378249814078378	-0.213536447570014	Transport, lysosomal		NA	intercompartmental
ACGPID	0.131761959790945	0.00286931454477574	Phosphatidylinositol phosphate metabolism	9487.1	NA	[c]
ACHtn	0.000161352917687561	-0.478183012565601	Transport, nuclear		NA	intercompartmental
ACN23ACNGALGBSIDEte	0.131761959792157	0.0028693145447713	Transport, extracellular		NA	intercompartmental
ACN23ACNGALGBSIDEtg	0.131761959792157	0.0028693145447713	Transport, golgi apparatus		NA	intercompartmental
ACNAMlt	0.131761959782407	0.00286931454473106	Transport, lysosomal	26503.1	NA	intercompartmental
ACNAMtn	0.0256925594435754	0.000354477099384142	Transport, nuclear		NA	intercompartmental
ACNMLr	0.131761959796723	0.00286931454482452	Aminosugar metabolism		NA	[c]
ACOAD10m	0.094311797194075	0.00261981033513948	Valine, leucine, and isoleucine metabolism	36.1 or 34.1	isoleucine metabolism	[m]
ACOAD1fm	0.131603791684982	0.00286862356648293	Butanoate metabolism	80724.1 or 36.1 or 35.1 or 34.1 or 84129.1 or 27034.1 or 28976.1	NA	[m]
ACOAD8m	0.121866914012713	0.00281902472751442	Valine, leucine, and isoleucine metabolism	3712.1	leucine metabolism	[m]
ACOAD9m	0.101759056651741	0.00268500696740293	Valine, leucine, and isoleucine metabolism	34.1 or 27034.1	valine metabolism	[m]
ACOAO7p	0.131204851830764	0.00286664533023458	Fatty acid oxidation	51.1 or 51.2	betaoxidation	[x]
ACODA	0.131761959792239	0.00286931454473772	Urea cycle	95.1	NA	[c]
ACONTm	0.0364419408702891	0.011467027970794	Citric acid cycle	50.1 or 48.1	TCA cycle, mitochondria	[m]
ACOX22x	0.131761959783434	0.00286931454473052	Bile acid synthesis	8309.1	bile acid synthesis, cytosol	[x]
ACP1_FMN_	0.131761959815046	0.00286931454502251	Vitamin B2 metabolism	52.1 or 52.3 or 52.2 or 55.1 or 51205.1 or 54.1	vitamin b2 metabolism	[c]
ACS2	0.120526306437595	0.00281565512278411	Propanoate metabolism	55902.1 or 65985.1 or 55902.2	fatty acid activation, cytosol	[c]
ACt2m	-0.00776317983983665	-0.0281236911061932	Transport, mitochondrial		NA	intercompartmental
ACt2r	0.0402320250761323	0.553864293066011	Transport, extracellular		NA	intercompartmental
ACtg	0.131761959783222	0.00286931454479482	Transport, golgi apparatus		NA	intercompartmental
ADEt	0.00716379477114236	-0.0663323382553547	Transport, extracellular	3177.1	NA	intercompartmental
ADK1m	-0.0117293502753087	-0.367290154439405	Nucleotide interconversion	205.3 or 205.1 or 204.1 or 204.3 or 204.2 or 205.2	adenylate kinase	[m]
ADK3	-0.0130997356100818	-1.28926555671161	Nucleotide interconversion	26289.1 or 26289.2	purine synthesis, cytosol	[c]
ADK3m	0.00619087933425207	-0.16121869754247	Nucleotide interconversion	50808.1	purine synthesis, cytosol	[m]
ADKd	-0.00131158930090452	-0.738527382084476	Nucleotide interconversion	26289.2 or 26289.1	purine synthesis, cytosol	[c]
ADMDC	0.0546907720798445	0.012211781605728	Arginine and proline metabolism	262.1	polyamine metabolism	[c]
ADNCYC	0.0580085314914508	0.00219447763300064	Nucleotide interconversion	112.1 or 55811.1 or 109.1 or 112.2 or 114.1 or 108.1 or 113.1 or 107.1 or 196883.1 or 115.1 or 111.1	purine synthesis, cytosol	[c]
ADNt	0.0253745438334542	0.0167768306945888	Transport, extracellular	3177.1 or 2030.1	NA	intercompartmental
ADNtl	0.0274134757808065	0.0141046699533406	Transport, lysosomal	55315.1	NA	intercompartmental
ADNtm	0.00628443263336836	-0.0143626464486894	Transport, mitochondrial	2030.1	NA	intercompartmental
ADPtx	-0.0106205394238281	-0.947824706975061	Transport, peroxisomal		NA	intercompartmental
ADRNCOAtx	0.131761959796407	0.00286931454480275	Transport, peroxisomal		NA	intercompartmental
ADRNCPT1	0.131761959784708	0.00286931454473729	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]
ADRNCPT2	0.131761959793597	0.00286931454478825	Fatty acid oxidation	1376.1	carnitine shuttle	[m]
ADRNCRNt	0.001246544382457	-0.574430283836234	Fatty acid oxidation	788.1 or 788.1	carnitine shuttle	intercompartmental
ADRNt	-0.00200296104496312	-0.140240277120675	Transport, extracellular		NA	intercompartmental
ADSK	0.0812948320142984	0.00321979296906547	Nucleotide interconversion	9060.1 or 9061.1	NA	[c]
ADSL1	-0.0117983275703386	-0.17658313043151	Nucleotide interconversion	158.1 or 158.2	purine synthesis, cytosol	[c]
ADSL2	0.022167290850193	-0.000720821655498537	Purine synthesis	158.1 or 158.2	purine synthesis, cytosol	[c]
AG13T16g	0.131761959787709	0.00286931454477796	Keratan sulfate synthesis	79369.1 or 10678.1 or 11041.1 or 146712.1 or 374907.1 or 93010.1 or 374907.2 or 10678.2 or 10331.1	NA	[g]
AG13T17g	0.131761959787709	0.00286931454477796	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]
AG13T18g	0.131761959787709	0.00286931454477796	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]
AG13T1g	0.131761959792954	0.002869314544778	Keratan sulfate synthesis	11041.1 or 10678.1 or 93010.1 or 374907.2 or 374907.1 or 146712.1 or 10331.1 or 10678.2 or 79369.1	NA	[g]
AG13T2g	0.131761959792954	0.002869314544778	Keratan sulfate synthesis	79369.1 or 374907.1 or 11041.1 or 146712.1 or 374907.2 or 93010.1 or 10331.1 or 10678.1 or 10678.2	NA	[g]
AG13T3g	0.131761959792954	0.002869314544778	Keratan sulfate synthesis	10331.1 or 11041.1 or 374907.2 or 10678.1 or 79369.1 or 374907.1 or 10678.2 or 93010.1 or 146712.1	NA	[g]
AGMTm	0.131761959792239	0.00286931454473772	Arginine and proline metabolism	79814.1	NA	[m]
AGPAT1	0.131761959688185	0.00286931454435619	Triacylglycerol synthesis	10555.1 or 137964.1 or 56895.1 or 56894.2 or 56894.1 or 55326.1 or 10554.1 or 129642.1	triglyceride synthesis, cytosol	[c]
AGTim	0.0263966294676914	0.000660152634591056	Alanine and aspartate metabolism	64902.1 or 64850.1	NA	[m]
AHEXASE2ly	0.131761959792239	0.00286931454473772	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]
AHEXASEly	0.131761959792239	0.00286931454473772	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]
AIRCr	0.022167290850193	-0.000720821655498537	Purine synthesis	10606.1	purine synthesis, cytosol	[c]
AKGDm	0.00576321768560441	-0.0689491642074446	Citric acid cycle	(4967.2 and 1738.1 and 8050.1 and 1743.1) or (4967.1 and 1738.1 and 8050.1 and 1743.1)	TCA cycle, mitochondria	[m]
AKGMALtm	0.00875239520938963	-0.238809932195045	Transport, mitochondrial	8402.1 or 1468.1	malate-aspartate shuttle	intercompartmental
AKGt4_3	-0.0041890698978732	-0.821946783435429	Transport, extracellular	64849.1 or 64849.2	NA	intercompartmental
AKGtp	-0.00263919829727972	-0.490829187647058	Transport, peroxisomal		NA	intercompartmental
ALAASNNaEx	0.0167440378711446	-0.0727232444445315	Transport, extracellular	6510.1	NA	intercompartmental
ALADGLNexR	0.016960517750473	-0.00630752437968254	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental
ALADGLYexR	0.165853670505252	0.915665516876963	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental
ALAGLNexR	0.0119920974829065	-0.199483852819957	Transport, extracellular	6520.1 and 56301.1	NA	intercompartmental
ALAGLYexR	0.0147387717305292	-0.125683220060392	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental
ALASm	0.000374529137546332	-0.215692471859589	Glycine, serine, alanine, and threonine metabolism	212.1 or 23464.1 or 211.2 or 211.1	heme synthesis	[m]
ALAt4	0.00173205104920951	-0.270081605429063	Transport, extracellular	54407.1 or 6542.1 or 11254.1 or 6541.1 or 81539.1 or 55089.1 or 84889.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental
ALATA_L	0.00378437023894046	-0.20203989031398	Glutamate metabolism	2875.1 or 84706.1	alanine transaminase, cytosol	[c]
ALAtN1	0.0264842120704915	0.102935652592609	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental
ALCD21_D	0.00648691898926972	-0.906413000745593	Pyruvate metabolism	127.1 or 284273.2 or 125.1 or 128.1 or 131.1 or (125.1 and 124.1) or 124.1 or 130.1 or 137872.1 or (125.1 and 126.1) or (126.1 and 124.1) or 284273.1 or 126.1	NA	[c]
ALCD21_L	0.0146724171921339	-0.183211785757885	Pyruvate metabolism	130.1 or 125.1 or 125.1 and 124.1 or 128.1 or 126.1 or 284273.2 or 137872.1 or 127.1 or 124.1 or (126.1 and 124.1) or 284273.1 or (125.1 and 126.1) or 131.1	NA	[c]
ALCD22_D	-0.0145254211248129	-1.15532985247479	Pyruvate metabolism	126.1 or 137872.1 or (126.1 and 124.1) or 127.1 or 130.1 or 284273.1 or (125.1 and 124.1) or 128.1 or 124.1 or 125.1 or 284273.2 or 131.1 or (125.1 and 126.1)	NA	[c]
ALDD20x	0.131761959792239	0.00286931454473772	Tryptophan metabolism	216.1 or 8854.2 or 501.1 or 8854.1 or 223.1 or 224.1 or 8854.3	NA	[c]
ALDD20xm	0.131761959792239	0.00286931454473772	Tryptophan metabolism	219.1 or 8659.1 or 217.1 or 8659.2	NA	[m]
ALDD21	0.00368285978161309	-0.530486062863662	Fatty acid oxidation	224.1	alpha oxidation	[c]
ALDD2xm	0.131761959787307	0.00286931454474279	Glycolysis/gluconeogenesis	219.1 or 217.1	NA	[m]
ALDD2y	0.131761959792239	0.00286931454473772	Glycolysis/gluconeogenesis	223.1 or 221.1 or 218.1 or 8854.1 or 8854.3 or 222.1 or 8854.2 or 224.1 or 219.1	NA	[c]
ALR2	0.0146724171921339	-0.183211785757885	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]
ALR3	0.0146724171921339	-0.183211785757885	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]
AMETt2m	0.00520988491090868	-0.0122644566183305	Transport, mitochondrial	115286.3 or 115286.2 or 115286.1	NA	intercompartmental
AMPDA	0.00963858744687499	-0.0262416629823693	Nucleotide interconversion	271.2 or 270.1 or 271.1 or 272.1 or 271.3	purine synthesis, cytosol	[c]
AMPTASECGe	0.131713424311969	0.00286923286749862	Glutathione metabolism	290.1	NA	[e]
AMPtp	-0.00760979168253939	-0.219227204582035	Transport, peroxisomal		NA	intercompartmental
ANDRSTRNte	0.131761959792239	0.00286931454473772	Transport, extracellular		NA	intercompartmental
AOBUTDsm	0.026238755021931	0.001686249116611	Glycine, serine, alanine, and threonine metabolism		NA	[m]
APAT2rm	0.0330470833240138	0.00109938032905711	Beta-Alanine metabolism	18.1 or 18.2	NA	[m]
APOCF	0.0883326151155341	0.0025641645641601	Biotin metabolism		NA	[c]
APOCFm	0.109880387953314	0.00273661585124718	Biotin metabolism		NA	[m]
APOC_LYS_BTNP	0.0883326151155341	0.0025641645641601	Biotin metabolism		NA	[c]
APOC_LYS_BTNPm	0.109880387953314	0.00273661585124718	Biotin metabolism		NA	[m]
APRTO2	0.131544437927704	0.00286540451469379	Arginine and proline metabolism	4128.1 or 4129.1	NA	[c]
AQCOBALt	0.131761959792239	0.00286931454473772	Transport, extracellular		NA	intercompartmental
ARAB_Lt	0.131761959792239	0.00286931454473772	Transport, extracellular		NA	intercompartmental
ARABR	0.131761959792239	0.00286931454473772	Pentose phosphate pathway	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]
ARACHCOAtx	0.0161046716013634	-0.00150560668298756	Transport, peroxisomal		NA	intercompartmental
ARACHCPT1	0.0442177341356729	0.00166980703086409	Fatty acid oxidation	1375.3 or 1374.1 or 1375.2 or 1375.4 or 1375.1 or 126129.1	carnitine shuttle	[c]
ARACHCPT2	0.0442177341354968	0.00166980703085809	Fatty acid oxidation	1376.1	carnitine shuttle	[m]
ARACHCRNt	0.00123568885308458	-0.589473527172694	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental
ARACHDCOAtx	-0.00419289828545869	-2.01434846459956	Transport, peroxisomal		NA	intercompartmental
ARACHDt2	-0.00366594100592002	-0.625003048894188	Transport, extracellular	10998.1	NA	intercompartmental
ARACHDtr	-0.00475889534240772	-0.420317693232217	Transport, endoplasmic reticular		NA	intercompartmental
ARACHt	-0.000915720863575963	-0.721891138836609	Transport, extracellular		NA	intercompartmental
ARGLYSex	0.0219236463011332	-0.0178335516456768	Transport, extracellular	9057.1 and 6520.1	NA	intercompartmental
ARGNm	0.131073437102614	0.00286715907953075	Urea cycle	384.1	urea cycle, mitochondria	[m]
ARGt4	0.0051478513699937	-0.337472333375065	Transport, extracellular	11254.1	NA	intercompartmental
ARGtm	0.00168670863488505	-0.0570569957598581	Transport, mitochondrial	83884.1 or 10166.1	NA	intercompartmental
ARSA	0.0948956671596611	0.00341260234921427	Sphingolipid metabolism	410.1	NA	[l]
R_group_phosphotase_3	0.0930185376977538	0.00254396707994142	Miscellaneous		fatty acid activation, cytosol	[c]
ARTFR208	0.00744904550026116	-0.0902412481350562	R group synthesis		NA	intercompartmental
ARTPLM3m	0.0930185376977538	0.00254396707994142	R group synthesis		NA	[m]
ASAH1	0.0286670703870075	0.00107373382973823	Sphingolipid metabolism	427.1 or 427.2	NA	[l]
ASCBt	0.000217942209442413	-0.0389796884394638	Transport, extracellular		NA	intercompartmental
ASCBt4	0.00223630931125712	-0.0763325528663171	Transport, extracellular	9962.2 or 9963.1 or 9962.1 or 9963.2	NA	intercompartmental
ASNNm	0.0977520017493498	0.00233261934067255	Alanine and aspartate metabolism	80150.1	NA	[m]
ASNt4	0.00275901716478989	-0.257051771861373	Transport, extracellular	81539.1 or 11254.1 or 54407.1 or 55089.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental
ASNtm	0.0977520017493498	0.00233261934067255	Transport, mitochondrial		NA	intercompartmental
ASNtN1	0.0307379926991974	0.0227347612834872	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental
ASPCTr	0.131761959792239	0.00286931454473772	Pyrimidine synthesis	790.1	pyrimidine synthesis/ de novo	[c]
ASPDt6	-0.00707892896049569	-1.14410149667215	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental
ASPGLUm	0.0154887198757605	-0.0486288637467255	Transport, mitochondrial	8604.1 or 10165.1	malate-aspartate shuttle	intercompartmental
ASPt6	0.0112501637770815	-0.00365042722638674	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental
ASPTAm	0.0185877950870932	-0.178356261462115	Alanine and aspartate metabolism	2806.1	malate-aspartate shuttle	[m]
ATP1ter	0.0818882345899635	0.00321560258569596	Transport, endoplasmic reticular		NA	intercompartmental
ATP2ter	0.0324771008127896	0.00735205459861323	Transport, endoplasmic reticular		NA	intercompartmental
ATPH1e	0.0545770777710967	0.00146540267454147	Nucleotide interconversion	954.1 or 954.2 or 953.1 or 956.1 or 955.1 or 957.1	purine catabolism, cytosol	[e]
ATPH2e	0.131761959792239	0.00286931454473772	Nucleotide interconversion	954.2 or 954.1 or 953.1 or 956.1 or 955.1 or 957.1 or 377841.1	purine catabolism, cytosol	[e]
ATPtm	-0.00444102440072279	-1.84997118014639	Transport, mitochondrial	291.1 or 293.1 or 292.1	NA	intercompartmental
ATPtn	-0.0136291446722872	-0.827953454088392	Transport, nuclear		NA	intercompartmental
ATPtx	-0.00729604351236053	-0.357563390924816	Transport, peroxisomal		NA	intercompartmental
B_MANNASEly	0.131761959784794	0.0028693145447456	N-glycan degradation	4126.1	NA	[l]
B3GALT3g	0.131761959792157	0.0028693145447713	Sphingolipid metabolism	8706.4 or 8706.1 or 8706.3 or 8706.2	NA	[g]
B3GALT41g	0.131761959788959	0.00286931454475856	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT42g	0.131761959785419	0.00286931454465598	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT43g	0.131761959792239	0.00286931454473772	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT44g	0.131761959792239	0.00286931454473772	Sphingolipid metabolism	8705.1	NA	[g]
B3GALT5g	0.131761959792157	0.0028693145447713	Sphingolipid metabolism	10317.4 or 10317.1 or 10317.3 or 10317.2 or 10317.5	NA	[g]
B3GNT11g	0.131761892584753	0.00286931410120402	Blood group synthesis	10678.1	NA	[g]
B3GNT12g	0.131761892584753	0.00286931410120402	Blood group synthesis	10678.1 or 10678.2	NA	[g]
B3GNT310g	0.131761892584753	0.00286931410120402	Blood group synthesis	10331.1	NA	[g]
B3GNT312g	0.131761892584753	0.00286931410120402	Blood group synthesis	10331.1	NA	[g]
B3GNT315g	0.131761892584753	0.00286931410120402	Blood group synthesis	10331.1	NA	[g]
B3GNT51g	0.131761892584753	0.00286931410120402	Blood group synthesis	84002.1	NA	[g]
BAAT4x	0.131761893045947	0.00286931410490342	Bile acid synthesis	570.1	NA	[x]
BACCL	0.0883326151155341	0.0025641645641601	Biotin metabolism	3141.1	NA	[c]
BACCLm	0.109880387953314	0.00273661585124718	Biotin metabolism	3141.1	NA	[m]
BALAtmr	0.0330470833240138	0.00109938032905711	Transport, mitochondrial		NA	intercompartmental
BAMPPALDOX	0.131763219864407	0.0028694366726297	Beta-Alanine metabolism	8854.2 or 501.1 or 216.1 or 224.1 or 8854.3 or 223.1 or 8854.1	NA	[c]
BDHm	0.017257212365682	-0.00220421775482438	Nucleotide salvage pathway	622.2 or 622.3 or 622.1	ketolysis	[m]
BHBt	0.0117792708040694	-0.364769656882752	Transport, extracellular		NA	intercompartmental
BHBtm	0.0151830348627356	-0.00416709654507386	Transport, mitochondrial		NA	intercompartmental
BHMT	0.131761959793053	0.00286931454464887	Glycine, serine, alanine, and threonine metabolism	23743.1 or 635.1	methionine regeneration, cytosol	[c]
BILDGLCURt	0.00956151892208053	-0.0210959872277401	Transport, extracellular	10599.1	NA	intercompartmental
BILGLCURt	0.00238100164186718	-0.135169965898111	Transport, extracellular	10599.1 or 28234.1	NA	intercompartmental
BILGLCURtr	0.00151197662569024	-0.0065688697371116	Transport, endoplasmic reticular		NA	intercompartmental
BILIRUBt2	0.131761959780624	0.00286931454473018	Transport, extracellular	10599.1	NA	intercompartmental
BILIRUBtr	0.140424387904089	4.52960366504726	Transport, endoplasmic reticular		NA	intercompartmental
BIOCYTtn	0.0883326151155341	0.0025641645641601	Transport, nuclear		NA	intercompartmental
BMTer_U	0.131761959787063	0.00286931454474	Phosphatidylinositol phosphate metabolism	9488.1	NA	[r]
BPNT2	0.103021940552254	0.00261244647143588	Nucleotide interconversion	10380.1	NA	[c]
BTND1n	0.0883326151155341	0.0025641645641601	Biotin metabolism	686.1	NA	[n]
BTNDm	0.109880387953314	0.00273661585124718	Biotin metabolism	686.1	NA	[m]
BTNPL	0.0883326151155341	0.0025641645641601	Biotin metabolism	3141.1	NA	[c]
BTNPLm	0.109880387953314	0.00273661585124718	Biotin metabolism	3141.1	NA	[m]
BTNt2	0.0506678853282859	0.00758552669496337	Transport, extracellular	6566.1	NA	intercompartmental
BTNtn	0.0246707181809789	0.00017794531300412	Transport, nuclear		NA	intercompartmental
