del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	RxnFormula	mta_score_prctile
DACGST	233.174846262698	9.77427117499686	Tyrosine metabolism	2946.1	NA	[c]	NA	99.1013071895425
DM_4glu56dihdind[c]	233.174846262698	9.77427117499686	Exchange/demand reaction		NA	[c]	NA	99.1013071895425
FAOXC2251836m	233.174846262126	9.77427117499687	Fatty acid oxidation	34.1 or 35.1	betaoxidation	[m]	NA	99.0686274509804
FAOXC160	233.174846262095	9.77427117499686	Fatty acid oxidation	34.1 or 35.1	betaoxidation	[m]	NA	99.0522875816993
r1514	233.174846262093	9.77427117499686	Transport, extracellular	19.1	NA	intercompartmental	NA	99.0359477124183
r1529	233.174846262078	9.77427117499683	Transport, extracellular	19.1	NA	intercompartmental	NA	99.0196078431373
r1525	233.174846262048	9.77427117499686	Transport, extracellular	19.1	NA	intercompartmental	NA	99.0032679738562
FAOXC140	233.174846261962	9.77427117499685	Fatty acid oxidation	35.1 or 34.1	betaoxidation	[m]	NA	98.9869281045752
P45027A16m	233.17484626196	9.77427117499684	Bile acid synthesis	1593.1	cholesterol metabolism	[m]	NA	98.9705882352941
r0817	233.131315807194	9.77968315510773	Transport, extracellular	6542.1	NA	intercompartmental	NA	98.9542483660131
PSHSABCtc	233.10081379069	9.77974581204317	Transport, extracellular	19.1	NA	intercompartmental	NA	98.937908496732
RE3146R	233.047115380067	9.77426513287768	Fatty acid oxidation	11001.1 or 2182.1 or 2181.1 or 2180.1 or 51703.1 or 23305.1	NA	[r]	NA	98.921568627451
HMR_3667	233.047115380067	9.77426513287768	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.921568627451
HMR_3726	233.047115380067	9.77426513287768	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.921568627451
HMR_2983	233.02884194889	9.77426428997513	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.8725490196078
HMR_3663	233.02884194889	9.77426428997513	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.8725490196078
HMR_3722	233.02884194889	9.77426428997513	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.8725490196078
HMR_3001	233.019568919389	9.77426386281302	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.8235294117647
HMR_3680	233.019568919389	9.77426386281302	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.8235294117647
HMR_3739	233.019568919389	9.77426386281302	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.8235294117647
HMR_2989	233.003668752036	9.77973469740187	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.7745098039216
HMR_3669	233.003668752036	9.77973469740187	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.7745098039216
HMR_3728	233.003668752036	9.77973469740187	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.7745098039216
HMR_2977	232.990138047683	9.77426251604872	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.7254901960784
HMR_3657	232.990138047683	9.77426251604872	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.7254901960784
HMR_3716	232.990138047683	9.77426251604872	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.7254901960784
HMR_2980	232.977308300433	9.77426193372331	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.6764705882353
HMR_3660	232.977308300433	9.77426193372331	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.6764705882353
HMR_3719	232.977308300433	9.77426193372331	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.6764705882353
HMR_2975	232.951083755964	9.77426074322613	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.6274509803922
HMR_3655	232.951083755964	9.77426074322613	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.6274509803922
HMR_3714	232.951083755964	9.77426074322613	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.6274509803922
HMR_2985	232.938390199948	9.77426016688956	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.578431372549
HMR_3665	232.938390199948	9.77426016688956	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.578431372549
HMR_3724	232.938390199948	9.77426016688956	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.578431372549
HMR_2966	232.926867246847	9.77425964364833	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.5294117647059
HMR_3646	232.926867246847	9.77425964364833	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.5294117647059
HMR_3705	232.926867246847	9.77425964364833	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.5294117647059
HMR_3003	232.925304020125	9.77425957266039	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.4803921568627
HMR_3682	232.925304020125	9.77425957266039	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.4803921568627
HMR_3741	232.925304020125	9.77425957266039	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.4803921568627
HMR_2964	232.91951559521	9.77425930979308	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.4313725490196
HMR_3644	232.91951559521	9.77425930979308	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.4313725490196
HMR_3703	232.91951559521	9.77425930979308	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.4313725490196
HMR_2951	232.918888960577	9.77425928133521	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.3823529411765
HMR_3633	232.918888960577	9.77425928133521	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.3823529411765
HMR_3692	232.918888960577	9.77425928133521	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.3823529411765
HMR_0423	232.908146602226	9.77426384885617	Transport, extracellular	19.1	NA	intercompartmental	NA	98.3333333333333
HMR_2967	232.895011003064	9.77425819683174	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.3169934640523
HMR_3648	232.895011003064	9.77425819683174	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.3169934640523
HMR_3707	232.895011003064	9.77425819683174	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.3169934640523
HMR_2946	232.886341627388	9.77425781374201	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.2679738562091
HMR_3628	232.886341627388	9.77425781374201	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.2679738562091
HMR_3687	232.886341627388	9.77425781374201	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.2679738562091
HMR_2969	232.885746177595	9.7742577875432	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.218954248366
HMR_3649	232.885746177595	9.7742577875432	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.218954248366
HMR_3708	232.885746177595	9.7742577875432	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.218954248366
HMR_2963	232.592680533871	9.77424786372949	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.1699346405229
HMR_3640	232.592680533871	9.77424786372949	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.1699346405229
HMR_3699	232.592680533871	9.77424786372949	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.1699346405229
HMR_2968	232.240270729525	9.77423610658257	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.1209150326797
HMR_3647	232.240270729525	9.77423610658257	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.1209150326797
HMR_3706	232.240270729525	9.77423610658257	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.1209150326797
HMR_2942	232.094231567853	9.77423122393953	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.0718954248366
HMR_3625	232.094231567853	9.77423122393953	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.0718954248366
HMR_3684	232.094231567853	9.77423122393953	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.0718954248366
NaKt	232.087643821643	9.68093377005922	Transport, extracellular	(481.1 and 478.1) or (477.1 and 23439.1) or (483.1 and 476.1) or (481.1 and 480.1) or (482.1 and 478.1) or (482.1 and 476.1) or (482.1 and 477.1) or (481.1 and 476.1) or (23439.1 and 476.1) or (480.1 and 23439.1) or (481.1 and 477.1)	transport extracellular, sodium potassium antiport/ Na+/K+ AtPase	intercompartmental	NA	98.0228758169935
HMR_2954	232.060013402672	9.77423007900784	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	98.0065359477124
HMR_3635	232.060013402672	9.77423007900784	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	98.0065359477124
HMR_3694	232.060013402672	9.77423007900784	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	98.0065359477124
r1367	232.042589445645	9.77967160648594	Transport, lysosomal		NA	intercompartmental	NA	97.9575163398693
r1368	232.042589445645	9.77967160648594	Transport, lysosomal		NA	intercompartmental	NA	97.9575163398693
HMR_2888	232.042589445645	9.77967160648594	Transport, endoplasmic reticular	6584.1	NA	intercompartmental	NA	97.9575163398693
HMR_2890	232.042589445645	9.77967160648594	Transport, endoplasmic reticular	1384.1	NA	[r]	NA	97.9575163398693
HMR_2994	232.042589445645	9.77967160648594	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	97.9575163398693
HMR_2974	231.870919191098	9.77422374586708	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	97.875816993464
HMR_3654	231.870919191098	9.77422374586708	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	97.875816993464
HMR_3713	231.870919191098	9.77422374586708	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	97.875816993464
HMR_2944	231.757746192761	9.77421995053499	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	97.8267973856209
HMR_3627	231.757746192761	9.77421995053499	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	97.8267973856209
HMR_3686	231.757746192761	9.77421995053499	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	97.8267973856209
HMR_2986	231.756861205586	9.77969288524637	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	97.7777777777778
HMR_3666	231.756861205586	9.77969288524637	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	97.7777777777778
HMR_3725	231.756861205586	9.77969288524637	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	97.7777777777778
HDD2CRNte	231.666177113797	9.710981537339	Transport, extracellular		NA	intercompartmental	NA	97.7287581699346
EX_hdd2crn[e]	231.666177113797	9.710981537339	Exchange/demand reaction		NA	[e]	NA	97.7287581699346
FAOXC183806m	231.535844169851	9.70551398680447	Fatty acid oxidation	34.1 or 35.1	betaoxidation	[m]	NA	97.6960784313725
HMR_2978	231.389148512342	9.77420756363038	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	97.6797385620915
HMR_3658	231.389148512342	9.77420756363038	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	97.6797385620915
HMR_3717	231.389148512342	9.77420756363038	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	97.6797385620915
EX_prostge2[e]	231.158288605718	9.77465950970415	Exchange/demand reaction		NA	[e]	NA	97.6307189542484
HMR_2962	230.988798411759	9.77419406490257	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	97.6143790849673
HMR_3639	230.988798411759	9.77419406490257	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	97.6143790849673
HMR_3698	230.988798411759	9.77419406490257	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	97.6143790849673
FAOXC1811601m	230.975414863258	9.68200361822862	Fatty acid oxidation	35.1 or 34.1	betaoxidation	[m]	NA	97.5653594771242
FACOAL180i	230.975414863172	9.68200361822863	Fatty acid oxidation	2181.2 or 51703.1 or 2181.1 or 2180.1	fatty acid activation, cytosol	[c]	NA	97.5490196078431
FAOXC170m	230.975414863134	9.68200361822863	Fatty acid oxidation	34.1	betaoxidation	[m]	NA	97.5326797385621
FAOXC17C15m	230.975414863095	9.68200361822863	Fatty acid oxidation	37.1 and 3030.1 and 3032.1	betaoxidation	[m]	NA	97.516339869281
FAOXC1811603m	230.975414863034	9.68200361822863	Fatty acid oxidation	34.1 or 35.1	betaoxidation	[m]	NA	97.5
FAOXC150m	230.975414863029	9.68200361822862	Fatty acid oxidation	35.1 or 34.1	betaoxidation	[m]	NA	97.4836601307189
FAOXC10C8x	230.902923763153	9.68200990542463	Fatty acid oxidation	51.1 and 1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	97.4673202614379
HMR_3002	230.897956498537	9.77419099544265	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	97.4509803921569
HMR_3681	230.897956498537	9.77419099544265	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	97.4509803921569
HMR_3740	230.897956498537	9.77419099544265	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	97.4509803921569
HMR_2998	230.692154125676	9.77418403263872	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	97.4019607843137
HMR_3677	230.692154125676	9.77418403263872	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	97.4019607843137
HMR_3736	230.692154125676	9.77418403263872	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	97.4019607843137
NEU22	230.273948541853	9.77908602485155	Sphingolipid metabolism	4759.1	NA	[c]	NA	97.3529411764706
FAOXC2031836m	230.266476096294	9.78026786723	Fatty acid oxidation	35.1 or 34.1	betaoxidation	[m]	NA	97.3366013071895
sink_17ahprgstrn[c]	230.144383227795	9.6819815666173	Sink		NA	[c]	NA	97.3202614379085
HMR_3111	229.854040671621	9.77876136119475	Fatty acid oxidation	37.1 or 33.1 or 34.1 or 28976.1	NA	[m]	NA	97.3039215686274
HMR_3112	229.854040671621	9.77876136119475	Fatty acid oxidation	3030.1 or 1892.1	NA	[m]	NA	97.3039215686274
HMR_3113	229.854040671621	9.77876136119475	Fatty acid oxidation	3028.1 or 3030.1 or 3033.1	NA	[m]	NA	97.3039215686274
HMR_3114	229.854040671621	9.77876136119475	Fatty acid oxidation	3030.1 or 3032.1 or 10449.1	NA	[m]	NA	97.3039215686274
HMR_2611	229.248428255495	9.77976747534261	Fatty acid oxidation	1374.1 or 126129.1 or 1375.1	NA	[c]	NA	97.2385620915033
HMR_2976	228.315124663298	9.77410270209448	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	97.2222222222222
HMR_3656	228.315124663298	9.77410270209448	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	97.2222222222222
HMR_3715	228.315124663298	9.77410270209448	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	97.2222222222222
C180CPT2	227.985209011952	9.6818227388896	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	NA	97.1732026143791
HMR_2961	227.698723862517	9.77408133455882	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	97.156862745098
HMR_3642	227.698723862517	9.77408133455882	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	97.156862745098
HMR_3701	227.698723862517	9.77408133455882	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	97.156862745098
HMR_0280	226.863981824988	9.1945250972262	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	NA	[c]	NA	97.1078431372549
HMR_2988	226.812261800934	9.77952272403265	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	97.0915032679738
HMR_3668	226.812261800934	9.77952272403265	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	97.0915032679738
HMR_3727	226.812261800934	9.77952272403265	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	97.0915032679738
HMR_0830	226.8029790737	9.77412116508904	Glycosphingolipid metabolism	3938.1 or 79411.1 or 2720.1	NA	[c]	NA	97.0424836601307
HMR_2999	225.454017803692	9.77400253444101	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	97.0261437908497
HMR_3678	225.454017803692	9.77400253444101	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	97.0261437908497
HMR_3737	225.454017803692	9.77400253444101	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	97.0261437908497
34DHPLACOX_NADP_	224.651275252326	9.77985471712256	Tyrosine metabolism	222.1 or 221.1 or 218.1	NA	[c]	NA	96.9771241830065
sink_34dhpac[c]	224.651275251758	9.77985471712257	Exchange/demand reaction		NA	[c]	NA	96.9607843137255
EX_cyscys[e]	223.833583511811	9.80418969219983	Exchange/demand reaction		NA	[e]	NA	96.9444444444444
CYSCYSt	223.833583511811	9.80418969219983	Transport, extracellular	6564.1 or 6565.1	NA	intercompartmental	NA	96.9444444444444
CYSCYSr	223.833583511811	9.80418969219983	Peptide metabolism		NA	[c]	NA	96.9444444444444
EX_pheasnmet[e]	222.965943712261	9.77946327501014	Exchange/demand reaction		NA	[e]	NA	96.8954248366013
PHEASNMETt	222.965943712261	9.77946327501014	Transport, extracellular	6564.1 or 6565.1	NA	intercompartmental	NA	96.8954248366013
PHEASNMETr	222.965943712261	9.77946327501014	Peptide metabolism		NA	[c]	NA	96.8954248366013
HMR_2943	221.852179259291	9.77387284851276	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	96.8464052287582
HMR_3626	221.852179259291	9.77387284851276	Cholesterol metabolism	6646.1 or 8435.1	NA	[r]	NA	96.8464052287582
HMR_3685	221.852179259291	9.77387284851276	Cholesterol metabolism	3988.1 or 1056.1	NA	[r]	NA	96.8464052287582
