del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	RxnFormula	mta_score_prctile
G14T20g	711153050399.571	119.527808029167	Keratan sulfate synthesis	8703.1 or 2683.1 or 8704.2 or 8704.1 or 9334.1	NA	[g]	NA	99.6082820369334
S23T4g	711153050399.571	119.527808029167	Keratan sulfate synthesis	6484.1 or 6482.1 or 6483.1 or 6482.2	NA	[g]	NA	99.6082820369334
S6T16g	711153050399.571	119.527808029167	Keratan sulfate synthesis	23563.2 or 9435.1 or 23563.1 or 10164.1 or 4166.1	NA	[g]	NA	99.6082820369334
S6T17g	711153050399.571	119.527808029167	Keratan sulfate synthesis	23563.2 or 9435.1 or 23563.1 or 10164.1 or 4166.1	NA	[g]	NA	99.6082820369334
HMR_3348	709286249070.548	119.527808029167	Fatty acid oxidation	1962.1 or 3295.1	NA	[x]	NA	99.4590561462414
HMR_0279	707233389404.273	119.527808029168	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[c]	NA	99.4404029099049
HMR_0297	707233389404.273	119.527808029168	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[c]	NA	99.4404029099049
HMR_0301	707233389404.273	119.527808029168	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[c]	NA	99.4404029099049
HMR_0309	707233389404.273	119.527808029168	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[c]	NA	99.4404029099049
EX_hdcecrn[e]	704902471732.625	119.527808029167	Exchange/demand reaction		NA	[e]	NA	99.3657899645588
HDCECRNtr	704902471732.625	119.527808029167	Transport, extracellular		transport, extracellular	intercompartmental	NA	99.3657899645588
HMR_2739	704280599074.491	119.527808029167	Fatty acid oxidation	1374.1 or 126129.1 or 1375.1	NA	[c]	NA	99.3284834918858
HMR_2740	704280599074.491	119.527808029167	Transport, mitochondrial	114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1	NA	intercompartmental	NA	99.3284834918858
HMR_2741	704280599074.491	119.527808029167	Transport, mitochondrial	1384.1 or 1376.1	NA	[m]	NA	99.3284834918858
HMR_3433	704280599074.491	119.527808029167	Fatty acid oxidation	30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1	NA	[m]	NA	99.3284834918858
PItg	692731883993.322	115.349383640783	Transport, golgi apparatus		NA	intercompartmental	NA	99.2538705465398
GALASE5ly	692302319949.883	115.349383640783	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	NA	[l]	NA	99.2352173102033
NACHEX11ly	692302319949.883	115.349383640783	Keratan sulfate degradation	3073.1 or (3073.1 and 3074.1)	NA	[l]	NA	99.2352173102033
S6TASE13ly	692302319949.883	115.349383640783	Keratan sulfate degradation	2799.1	NA	[l]	NA	99.2352173102033
FAOXC163C164x	690740365480.44	114.578199654775	Fatty acid oxidation	51.1	betaoxidation	[x]	NA	99.1792576011938
FAOXC164C163x	690740365480.44	114.578199654775	Fatty acid oxidation	26063.1	betaoxidation	[x]	NA	99.1792576011938
FAOXC184C163x	690740365480.44	114.578199654775	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	99.1792576011938
FAOXC184x	690740365480.44	114.578199654775	Fatty acid oxidation	1962.1 or 10455.1	betaoxidation	[x]	NA	99.1792576011938
FAOXC204C205x	690740365480.44	114.578199654775	Fatty acid oxidation	51.1	betaoxidation	[x]	NA	99.1792576011938
FAOXC205C184x	690740365480.44	114.578199654775	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	99.1792576011938
FAOXC225C204x	690740365480.44	114.578199654775	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	99.1792576011938
EX_leuktrF4[e]	688526195740.969	115.349383640783	Exchange/demand reaction		NA	[e]	NA	99.0486849468383
LTC4CP	688526195740.969	115.349383640783	Eicosanoid metabolism		NA	[c]	NA	99.0486849468383
r2318	688526195740.969	115.349383640783	Transport, extracellular	6578.1	NA	intercompartmental	NA	99.0486849468383
DM_itp[n]	688228993513.68	115.349383640783	Exchange/demand reaction		NA	[n]	NA	98.9927252378288
CYTK11	688143680621.263	115.349383640783	Nucleotide interconversion	51727.1	NA	[c]	NA	98.9740720014923
C50CPT1	686385688143.661	115.349383640783	Fatty acid oxidation	1374.1 or 1375.1 or 126129.1	carnitine shuttle	[c]	NA	98.9554187651558
EX_ivcrn[e]	686385688143.661	115.349383640783	Exchange/demand reaction		NA	[e]	NA	98.9554187651558
IVCOAACBP	686385688143.661	115.349383640783	Fatty acid oxidation	1622.1	NA	intercompartmental	NA	98.9554187651558
IVCRNe	686385688143.661	115.349383640783	Fatty acid oxidation		NA	intercompartmental	NA	98.9554187651558
FACOAL150	686373166638.53	115.349383640783	Fatty acid oxidation	2182.1 or 2180.1 or 2181.2 or 2181.1	fatty acid activation, cytosol	[c]	NA	98.8808058198097
PTDCACRNCPT1	686373166638.53	115.349383640783	Fatty acid oxidation	1375.1 or 1375.4 or 1375.3 or 1374.1 or 126129.1 or 1375.2	carnitine shuttle	[c]	NA	98.8808058198097
HMR_2288	685709084511.918	115.349383640783	Fatty acid synthesis	6319.1 or 79966.1	NA	[c]	NA	98.8434993471367
NDP7g	685014797628.251	115.349383640783	Nucleotide interconversion	9583.1	pyrimidine degradation	[g]	NA	98.8248461108002
HMR_3349	684065038894.779	115.349383640783	Fatty acid oxidation	30.1 or 4645.1	NA	[x]	NA	98.8061928744637
3MOX4HOXMte	680871329076.855	115.349383640783	Transport, extracellular		NA	intercompartmental	NA	98.7875396381272
EX_3mox4hoxm[e]	680871329076.855	115.349383640783	Exchange/demand reaction		NA	[e]	NA	98.7875396381272
HMR_3345	680402261881.595	115.349383640783	Fatty acid oxidation	30.1 or 4645.1	NA	[x]	NA	98.7502331654542
HMR_3197	679218947601.546	111.170959252399	Fatty acid oxidation	3030.1 or 3032.1 or 10449.1	NA	[m]	NA	98.7315799291177
ACNAMlt	677876576456.341	111.170959252399	Transport, lysosomal	26503.1	NA	intercompartmental	NA	98.7129266927812
EX_retnglc[e]	677501941186.334	111.170959252399	Exchange/demand reaction		NA	[e]	NA	98.6942734564447
RETNGLCt	677501941186.334	111.170959252399	Transport, extracellular		NA	intercompartmental	NA	98.6942734564447
RETNGLCtr	677501941186.334	111.170959252399	Transport, endoplasmic reticular		NA	intercompartmental	NA	98.6942734564447
UGT1A5r	677501941186.334	111.170959252399	Vitamin A metabolism	54575.1 or 54576.1	NA	[r]	NA	98.6942734564447
C161CPT1	675352990757.679	113.221509137568	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]	NA	98.6196605110987
RE3556C	675067675878.039	111.170959252399	Eicosanoid metabolism		NA	[c]	NA	98.6010072747622
TYRDOPOX	674553622797.846	113.221509137568	Tyrosine metabolism	7299.1	NA	[c]	NA	98.5823540384257
GALASE7ly	672747728845.065	111.170959252399	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	NA	[l]	NA	98.5637008020892
NACHEX13ly	672747728845.065	111.170959252399	Keratan sulfate degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	NA	98.5637008020892
S6TASE15ly	672747728845.065	111.170959252399	Keratan sulfate degradation	2799.1	NA	[l]	NA	98.5637008020892
C12OHc	672536814228.879	113.221509137568	Fatty acid oxidation	1374.1 or 1375.1 or 126129.1	carnitine shuttle	[c]	NA	98.5077410930796
DDCRNe	672536814228.879	113.221509137568	Fatty acid oxidation		NA	intercompartmental	NA	98.5077410930796
EX_3ddcrn[e]	672536814228.879	113.221509137568	Exchange/demand reaction		NA	[e]	NA	98.5077410930796
HDDACBP	672536814228.879	113.221509137568	Fatty acid oxidation	1622.1	NA	intercompartmental	NA	98.5077410930796
HMR_3174	671707899401.17	113.221509137568	Fatty acid oxidation	37.1 or 33.1 or 34.1 or 28976.1	NA	[m]	NA	98.4331281477336
HMR_3175	671707899401.17	113.221509137568	Fatty acid oxidation	3030.1 or 1892.1	NA	[m]	NA	98.4331281477336
HMR_3176	671707899401.17	113.221509137568	Fatty acid oxidation	3028.1 or 3030.1 or 3033.1	NA	[m]	NA	98.4331281477336
HMR_3177	671707899401.17	113.221509137568	Fatty acid oxidation	3030.1 or 3032.1 or 10449.1	NA	[m]	NA	98.4331281477336
PAPStg	670555805282.606	113.221509137568	Transport, golgi apparatus	347734.1	NA	intercompartmental	NA	98.3585152023876
PAPtg	670555805282.606	113.221509137568	Transport, golgi apparatus		NA	intercompartmental	NA	98.3585152023876
BPNT	670555805282.606	113.221509137568	Nucleotide interconversion	10380.1	NA	[c]	NA	98.3585152023876
RE0958C	669130759141.526	113.221509137568	Starch and sucrose metabolism		NA	[c]	NA	98.3025554933781
HMR_8567	669130759141.526	113.221509137568	Transport, extracellular		NA	intercompartmental	NA	98.3025554933781
HMR_8570	669130759141.526	113.221509137568	Starch and sucrose metabolism	84569.1 or 277.1 or 278.1 or 276.1 or 280.1 or 279.1	NA	[c]	NA	98.3025554933781
HMR_8572	669130759141.526	113.221509137568	Starch and sucrose metabolism	84569.1 or 277.1 or 278.1 or 276.1 or 280.1 or 279.1	NA	[c]	NA	98.3025554933781
HMR_8574	669130759141.526	113.221509137568	Starch and sucrose metabolism	84569.1 or 277.1 or 278.1 or 276.1 or 280.1 or 279.1	NA	[c]	NA	98.3025554933781
HMR_8576	669130759141.526	113.221509137568	Starch and sucrose metabolism	84569.1 or 277.1 or 278.1 or 276.1 or 280.1 or 279.1	NA	[c]	NA	98.3025554933781
HMR_8578	669130759141.526	113.221509137568	Starch and sucrose metabolism	84569.1 or 277.1 or 278.1 or 276.1 or 280.1 or 279.1	NA	[c]	NA	98.3025554933781
S3T2g	669120380118.529	113.221509137568	Chondroitin synthesis	9956.1 or 9951.1 or 222537.1	NA	[g]	NA	98.1719828390226
RE2912M	668262706790.823	111.170959252399	Fatty acid oxidation	2182.1 or 2181.1 or 2180.1 or 51703.1 or 23305.1	NA	[m]	NA	98.1533296026861
r2514m	668262706790.823	111.170959252399	Transport, mitochondrial		NA	intercompartmental	NA	98.1533296026861
HMR_3346	668197050799.171	111.170959252399	Fatty acid oxidation	8310.1 or 51.1	NA	[x]	NA	98.116023130013
DM_Ser_Thr_ly_	667990131372.188	111.170959252399	Exchange/demand reaction		NA	[l]	NA	98.0973698936766
H2Otg	667360791457.642	111.170959252399	Transport, golgi apparatus		NA	intercompartmental	NA	98.0787166573401
34DHPHEt	667223481757.694	111.170959252399	Transport, extracellular	117247.1	NA	intercompartmental	NA	98.0600634210035
DOPAQNISO1	667223481757.694	111.170959252399	Tyrosine metabolism		NA	[c]	NA	98.0600634210035
EX_34dhphe[e]	667223481757.694	111.170959252399	Exchange/demand reaction		NA	[e]	NA	98.0600634210035
RE3198C	667223481757.694	111.170959252399	Tyrosine metabolism		NA	[c]	NA	98.0600634210035
HMR_6876	667223481757.694	111.170959252399	Phenylalanine metabolism		NA	[c]	NA	98.0600634210035
r1367	667028504794.737	111.170959252399	Transport, lysosomal		NA	intercompartmental	NA	97.966797239321
r1368	667028504794.737	111.170959252399	Transport, lysosomal		NA	intercompartmental	NA	97.966797239321
HMR_2994	667028504794.737	111.170959252399	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	97.966797239321
RE3566C	665935270196.333	111.170959252399	Eicosanoid metabolism		NA	[c]	NA	97.9108375303115
12PPDRte	665831525683.198	111.170959252399	Transport, extracellular		NA	intercompartmental	NA	97.892184293975
EX_12ppd_R[e]	665831525683.198	111.170959252399	Exchange/demand reaction		NA	[e]	NA	97.892184293975
AHCYStr	665787815374.325	111.170959252399	Transport, endoplasmic reticular		NA	intercompartmental	NA	97.854877821302
AMETr	665787815374.325	111.170959252399	Transport, endoplasmic reticular		NA	intercompartmental	NA	97.854877821302
DSPVShc	665787815374.325	111.170959252399	Drug metabolism	1576.1	NA	[r]	NA	97.854877821302
DSPVStev	665787815374.325	111.170959252399	Drug metabolism		NA	intercompartmental	NA	97.854877821302
EX_dspvs[e]	665787815374.325	111.170959252399	Exchange/demand reaction		NA	[e]	NA	97.854877821302
DSPVSitr	665787815374.325	111.170959252399	Drug metabolism		NA	intercompartmental	NA	97.854877821302
PVSitr	665787815374.325	111.170959252399	Drug metabolism		NA	intercompartmental	NA	97.854877821302
r0361	665587587613.142	111.170959252399	Fructose and mannose metabolism	3098.1 or 3099.1 or 3101.1	NA	[c]	NA	97.7243051669465
EX_ascb_L[e]	665542166109.911	111.170959252399	Exchange/demand reaction		NA	[e]	NA	97.70565193061
HMR_3193	665234226951.111	111.170959252399	Fatty acid oxidation	3030.1 or 3032.1 or 10449.1	NA	[m]	NA	97.6869986942735
HMR_3194	665234226951.111	111.170959252399	Fatty acid oxidation	34.1 or 28976.1	NA	[m]	NA	97.6869986942735
r2196	665223584153.982	111.170959252399	Transport, extracellular	6579.1	NA	intercompartmental	NA	97.6496922216004
EX_HC02187[e]	665223584153.982	111.170959252399	Exchange/demand reaction		NA	[e]	NA	97.6496922216004
HMR_6826	665223584153.982	111.170959252399	Phenylalanine metabolism	1735.1 or 1734.1 or 1733.1	NA	[c]	NA	97.6496922216004
HMR_6834	665223584153.982	111.170959252399	Phenylalanine metabolism	1734.1 or 1733.1	NA	[c]	NA	97.6496922216004
r0444	665039430353.513	111.170959252399	Fatty acid oxidation	1374.1 and 1376.1	carnitine shuttle	[r]	NA	97.5750792762544
r1000	665039430353.513	111.170959252399	Transport, endoplasmic reticular		carnitine shuttle	intercompartmental	NA	97.5750792762544
r1487	665039430353.513	111.170959252399	Fatty acid oxidation	2182.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[r]	NA	97.5750792762544
S3T3g	664864595155.292	111.170959252399	Chondroitin synthesis	9951.1 or 9955.1 or 9953.1 or 64711.1	NA	[g]	NA	97.5191195672449
HMR_3178	664859451406.13	111.170959252399	Fatty acid oxidation	37.1 or 33.1 or 34.1 or 28976.1	NA	[m]	NA	97.5004663309084
HMR_3179	664859451406.13	111.170959252399	Fatty acid oxidation	3030.1 or 1892.1	NA	[m]	NA	97.5004663309084
HMR_3180	664859451406.13	111.170959252399	Fatty acid oxidation	3028.1 or 3030.1 or 3033.1	NA	[m]	NA	97.5004663309084
HMR_3181	664859451406.13	111.170959252399	Fatty acid oxidation	3030.1 or 3032.1 or 10449.1	NA	[m]	NA	97.5004663309084
GALASE4ly	664784371456.258	111.170959252399	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	NA	[l]	NA	97.4258533855624
NACHEX10ly	664784371456.258	111.170959252399	Keratan sulfate degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	NA	97.4258533855624
S6TASE12ly	664784371456.258	111.170959252399	Keratan sulfate degradation	2799.1	NA	[l]	NA	97.4258533855624
EX_ptdca[e]	664751882131.132	111.170959252399	Exchange/demand reaction		NA	[e]	NA	97.3698936765529
EX_sphs1p[e]	664751882131.132	111.170959252399	Exchange/demand reaction		NA	[e]	NA	97.3698936765529
EX_tethex3[e]	664751882131.132	111.170959252399	Exchange/demand reaction		NA	[e]	NA	97.3698936765529
EX_tetpent3[e]	664751882131.132	111.170959252399	Exchange/demand reaction		NA	[e]	NA	97.3698936765529
EX_tetpent6[e]	664751882131.132	111.170959252399	Exchange/demand reaction		NA	[e]	NA	97.3698936765529
EX_tettet6[e]	664751882131.132	111.170959252399	Exchange/demand reaction		NA	[e]	NA	97.3698936765529
EX_vacc[e]	664751882131.132	111.170959252399	Exchange/demand reaction		NA	[e]	NA	97.3698936765529
FACOAL245_2	664751882131.132	111.170959252399	Fatty acid oxidation	2180.1	fatty acid activation, cytosol	[c]	NA	97.3698936765529
HMR_3343	664607166061.014	111.170959252399	Fatty acid oxidation	1962.1	NA	[x]	NA	97.2206677858609
DCSPTN1COAtx	664534503333.555	111.170959252399	Transport, peroxisomal		NA	intercompartmental	NA	97.2020145495243
FAOXC225C226x	664534503333.555	111.170959252399	Fatty acid oxidation	51.1	betaoxidation	[x]	NA	97.2020145495243
FAOXC226C225x	664534503333.555	111.170959252399	Fatty acid oxidation	26063.1	betaoxidation	[x]	NA	97.2020145495243
ALDD2y	664405832528.294	111.170959252399	Glycolysis/gluconeogenesis	223.1 or 221.1 or 218.1 or 8854.1 or 8854.3 or 222.1 or 8854.2 or 224.1 or 219.1	NA	[c]	NA	97.1460548405148
EX_crm_hs[e]	664404869229.851	111.170959252398	Exchange/demand reaction		NA	[e]	NA	97.1274016041783
FAOXC122x	664353412083.138	111.170959252399	Fatty acid oxidation	1962.1 or 10455.1	betaoxidation	[x]	NA	97.1087483678418
FAOXC142C122x	664353412083.138	111.170959252399	Fatty acid oxidation	51.1 and 1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	97.1087483678418
FAOXC163C142x	664353412083.138	111.170959252399	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	97.1087483678418
FAOXC163x	664353412083.138	111.170959252399	Fatty acid oxidation	1962.1 or 10455.1	betaoxidation	[x]	NA	97.1087483678418
FOAXC122C101x	664353412083.138	111.170959252399	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	97.1087483678418
XYLTD_Dr	664198182305.278	111.170959252398	Pentose phosphate pathway		xylulose metabolism, cytosol	[c]	NA	97.0154821861593
HMR_2768	664146293035.291	111.170959252399	Fatty acid oxidation	1374.1 or 126129.1 or 1375.1	NA	[c]	NA	96.9968289498228
HMR_2769	664146293035.291	111.170959252399	Transport, mitochondrial	114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1	NA	intercompartmental	NA	96.9968289498228
HMR_2770	664146293035.291	111.170959252399	Transport, mitochondrial	1384.1 or 1376.1	NA	[m]	NA	96.9968289498228
HMR_3423	664146293035.291	111.170959252399	Fatty acid oxidation	30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1	NA	[m]	NA	96.9968289498228
r2514	664077750477.691	111.170959252399	Transport, endoplasmic reticular		NA	intercompartmental	NA	96.9222160044768
GALASE18ly	663781530734.385	111.170959252399	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	NA	[l]	NA	96.9035627681403
NACHEX24ly	663781530734.385	111.170959252399	Keratan sulfate degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	NA	96.9035627681403
ACACT8p	663508242071.931	111.170959252399	Fatty acid oxidation	30.1	betaoxidation	[x]	NA	96.8662562954673
HMR_3076	663508242071.931	111.170959252399	Fatty acid oxidation	1962.1 or 3295.1	NA	[x]	NA	96.8662562954673
3HBCDm	663445992998.573	111.170959252399	Butanoate metabolism	55268.1	lysine metabolism	[m]	NA	96.8289498227943
3HBCOARc	663445992998.573	111.170959252399	Fatty acid oxidation	1622.1	NA	intercompartmental	NA	96.8289498227943
BCRNe	663445992998.573	111.170959252399	Fatty acid oxidation		NA	intercompartmental	NA	96.8289498227943
C4OHc	663445992998.573	111.170959252399	Fatty acid oxidation	1374.1 or 1375.1 or 126129.1	carnitine shuttle	[c]	NA	96.8289498227943
EX_3bcrn[e]	663445992998.573	111.170959252399	Exchange/demand reaction		NA	[e]	NA	96.8289498227943
KSII_CORE4t	663087528059.633	111.170959252399	Transport, extracellular		NA	intercompartmental	NA	96.7356836411117
GALASE14ly	663079505136.174	111.170959252398	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	NA	[l]	NA	96.7170304047752
NACHEX20ly	663079505136.174	111.170959252398	Keratan sulfate degradation	(3073.1 and 3074.1) or 3073.1 or 3074.1	NA	[l]	NA	96.7170304047752
SIAASE3ly	663055694734.81	111.170959252399	Keratan sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	NA	[l]	NA	96.6797239321022
GALASE19ly	663035300341.996	111.170959252399	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	NA	[l]	NA	96.6610706957657
NAGLCAly	663035300341.996	111.170959252399	Keratan sulfate degradation		NA	[l]	NA	96.6610706957657
B3GALT41g	663022659231.86	111.170959252399	Sphingolipid metabolism	8705.1	NA	[g]	NA	96.6237642230927
EX_gd1c_hs[e]	663022659231.86	111.170959252399	Exchange/demand reaction		NA	[e]	NA	96.6237642230927
GALGT1	663022659231.86	111.170959252399	Sphingolipid metabolism	2583.1	NA	[g]	NA	96.6237642230927
GD1Cte	663022659231.86	111.170959252399	Transport, extracellular		NA	intercompartmental	NA	96.6237642230927
GD1Ctg	663022659231.86	111.170959252399	Transport, golgi apparatus		NA	intercompartmental	NA	96.6237642230927
ST3GAL21g	663022659231.86	111.170959252399	Sphingolipid metabolism	6483.1	NA	[g]	NA	96.6237642230927
ST8SIA54g	663022659231.86	111.170959252399	Sphingolipid metabolism	29906.1	NA	[g]	NA	96.6237642230927
NACHEX23ly	662978650510.193	111.170959252399	Keratan sulfate degradation	(3073.1 and 3074.1) or 3073.1 or 3074.1	NA	[l]	NA	96.4931915687372
EX_hdcea[e]	662967780152.692	111.170959252399	Exchange/demand reaction		NA	[e]	NA	96.4745383324007
HMR_0381	662905917809.164	111.170959252399	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	NA	[c]	NA	96.4558850960642
FAOXC11C9m	662875501914.08	111.170959252399	Fatty acid oxidation	34.1 and 1892.1 and 3033.1 and 10449.1	betaoxidation	[m]	NA	96.4372318597277
FAOXC13C11m	662875501914.08	111.170959252399	Fatty acid oxidation	37.1 and 3030.1 and 3032.1	betaoxidation	[m]	NA	96.4372318597277
FAOXC15C13m	662875501914.08	111.170959252399	Fatty acid oxidation	37.1 and 3030.1 and 3032.1	betaoxidation	[m]	NA	96.4372318597277
FAOXC5C3x	662875501914.08	111.170959252399	Fatty acid oxidation	35.1 and 1892.1 and 3033.1 and 10449.1	betaoxidation	[m]	NA	96.4372318597277
FAOXC7C5m	662875501914.08	111.170959252399	Fatty acid oxidation	34.1 and 1892.1 and 3033.1 and 10449.1	betaoxidation	[m]	NA	96.4372318597277
FAOXC9C7m	662875501914.08	111.170959252399	Fatty acid oxidation	34.1 and 1892.1 and 3033.1 and 10449.1	betaoxidation	[m]	NA	96.4372318597277
NACHEX22ly	662708193354.302	111.170959252399	Keratan sulfate degradation	(3073.1 and 3074.1) or 3073.1 or 3074.1	NA	[l]	NA	96.3253124417086
HMR_3067	662692994110.202	111.170959252399	Fatty acid oxidation	1962.1	NA	[x]	NA	96.3066592053721
HMR_2771	662671864986.952	111.170959252399	Fatty acid oxidation	1374.1 or 126129.1 or 1375.1	NA	[c]	NA	96.2880059690356
HMR_2772	662671864986.952	111.170959252399	Transport, mitochondrial	114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1	NA	intercompartmental	NA	96.2880059690356
HMR_2773	662671864986.952	111.170959252399	Transport, mitochondrial	1384.1 or 1376.1	NA	[m]	NA	96.2880059690356
HMR_3424	662671864986.952	111.170959252399	Fatty acid oxidation	30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1	NA	[m]	NA	96.2880059690356
EX_M02053[e]	662638064922.361	111.170959252399	Exchange/demand reaction		NA	[e]	NA	96.2133930236896
