del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	RxnFormula
AG13T17g	1506.13339540781	168.386487295139	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]	
AG13T18g	1506.13339540781	168.386487295139	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]	
AG13T1g	3147.27537522484	103.167542210939	Keratan sulfate synthesis	11041.1 or 10678.1 or 93010.1 or 374907.2 or 374907.1 or 146712.1 or 10331.1 or 10678.2 or 79369.1	NA	[g]	
AG13T2g	3147.27537522484	103.167542210939	Keratan sulfate synthesis	79369.1 or 374907.1 or 11041.1 or 146712.1 or 374907.2 or 93010.1 or 10331.1 or 10678.1 or 10678.2	NA	[g]	
AG13T3g	3147.27537522484	103.167542210939	Keratan sulfate synthesis	10331.1 or 11041.1 or 374907.2 or 10678.1 or 79369.1 or 374907.1 or 10678.2 or 93010.1 or 146712.1	NA	[g]	
AGPAT1	2545.45018120252	97.8322699565919	Triacylglycerol synthesis	10555.1 or 137964.1 or 56895.1 or 56894.2 or 56894.1 or 55326.1 or 10554.1 or 129642.1	triglyceride synthesis, cytosol	[c]	
AGTix	5145.17158756337	156.912480881202	Alanine and aspartate metabolism	189.1	NA	[x]	
AHCYStr	336081152556.11	131.201022954374	Transport, endoplasmic reticular		NA	intercompartmental	
AHEXASE2ly	336081152556.11	131.201022954374	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	
AHEXASEly	336081152556.11	131.201022954374	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	
AIRCr	90.99753648495	150.943584113569	Purine synthesis	10606.1	purine synthesis, cytosol	[c]	
AKGDm	24.5100827654585	150.921239652197	Citric acid cycle	( 4967.2 and 1738.1 and 8050.1 and 1743.1 ) or ( 4967.1 and 1738.1 and 8050.1 and 1743.1 )	TCA cycle, mitochondria	[m]	
AKGMALtm	1.54893366506508	150.161791214799	Transport, mitochondrial	8402.1 or 1468.1	malate-aspartate shuttle	intercompartmental	
AKGt4_3	1.26334953748229	97.396240507807	Transport, extracellular	64849.1 or 64849.2	NA	intercompartmental	
AKGtp	5.64844753230024	150.764279681075	Transport, peroxisomal		NA	intercompartmental	
ALADGLNexR	1.07074786824612	122.959895676856	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
ALADGLYexR	1.02106902319279	130.619571269094	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
ALAGLNexR	2.0596783440459	132.744248770971	Transport, extracellular	6520.1 and 56301.1	NA	intercompartmental	
ALAGLYexR	9.61347237532582	159.488541335869	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
ALASm	2.74296454579743	159.767174841517	Glycine, serine, alanine, and threonine metabolism	212.1 or 23464.1 or 211.2 or 211.1	heme synthesis	[m]	
ALAt4	6.92137619924444	192.878896864582	Transport, extracellular	54407.1 or 6542.1 or 11254.1 or 6541.1 or 81539.1 or 55089.1 or 84889.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	
ALATA_L	5.95925675471578	97.6501830868235	Glutamate metabolism	2875.1 or 84706.1	alanine transaminase, cytosol	[c]	
ALAtN1	4.40107253374716	97.5599649694287	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental	
ALCD21_D	1.00723435862332	158.699482667423	Pyruvate metabolism	127.1 or 284273.2 or 125.1 or 128.1 or 131.1 or (125.1 and 124.1) or 124.1 or 130.1 or 137872.1 or (125.1 and 126.1) or (126.1 and 124.1) or 284273.1 or 126.1	NA	[c]	
ALCD21_L	58.2713639694203	97.7998510899176	Pyruvate metabolism	130.1 or 125.1 or 125.1 and 124.1 or 128.1 or 126.1 or 284273.2 or 137872.1 or 127.1 or 124.1 or (126.1 and 124.1) or 284273.1 or (125.1 and 126.1) or 131.1	NA	[c]	
ALCD22_D	1.03780473941061	98.584539884565	Pyruvate metabolism	126.1 or 137872.1 or (126.1 and 124.1) or 127.1 or 130.1 or 284273.1 or (125.1 and 124.1) or 128.1 or 124.1 or 125.1 or 284273.2 or 131.1 or (125.1 and 126.1)	NA	[c]	
ALDD20x	859843429474.116	131.201022954376	Tryptophan metabolism	216.1 or 8854.2 or 501.1 or 8854.1 or 223.1 or 224.1 or 8854.3	NA	[c]	
ALDD20xm	859843429474.116	131.201022954376	Tryptophan metabolism	219.1 or 8659.1 or 217.1 or 8659.2	NA	[m]	
ALDD21	0.773268608028154	159.256738990017	Fatty acid oxidation	224.1	alpha oxidation	[c]	
ALDD2y	316.882216804575	100.96428693104	Glycolysis/gluconeogenesis	223.1 or 221.1 or 218.1 or 8854.1 or 8854.3 or 222.1 or 8854.2 or 224.1 or 219.1	NA	[c]	
ALR2	58.2713639694203	97.7998510899176	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	
ALR3	58.2713639694203	97.7998510899176	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	
AMETr	336081152556.11	131.201022954374	Transport, endoplasmic reticular		NA	intercompartmental	
AMETt2m	2.57664419801412	135.079712436371	Transport, mitochondrial	115286.3 or 115286.2 or 115286.1	NA	intercompartmental	
AMPDA	13.469546728573	123.845177304482	Nucleotide interconversion	271.2 or 270.1 or 271.1 or 272.1 or 271.3	purine synthesis, cytosol	[c]	
AMPTASECGe	79008.8609369221	135.492883376002	Glutathione metabolism	290.1	NA	[e]	
AMPtp	1.25026825254989	126.304920713094	Transport, peroxisomal		NA	intercompartmental	
ANDRSTRNte	336081152556.11	131.201022954374	Transport, extracellular		NA	intercompartmental	
APAT2rm	708619090395.638	107.060561338779	Beta-Alanine metabolism	18.1 or 18.2	NA	[m]	
APOCF	591.300324873934	150.968582063639	Biotin metabolism		NA	[c]	
APOCFm	766.516898156252	146.678994560229	Biotin metabolism		NA	[m]	
APOC_LYS_BTNP	591.300324873934	150.968582063639	Biotin metabolism		NA	[c]	
APOC_LYS_BTNPm	766.516898156252	146.678994560229	Biotin metabolism		NA	[m]	
APRTO2	248.253680051819	100.962887328798	Arginine and proline metabolism	4128.1 or 4129.1	NA	[c]	
ARAB_Lt	336081152556.11	131.201022954374	Transport, extracellular		NA	intercompartmental	
ARABR	336081152556.11	131.201022954374	Pentose phosphate pathway	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	
ARACHCPT1	78.5968415341946	97.8232349248392	Fatty acid oxidation	1375.3 or 1374.1 or 1375.2 or 1375.4 or 1375.1 or 126129.1	carnitine shuttle	[c]	
ARACHCPT2	128.6997219638	160.188538442817	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
ARACHCRNt	2.27894859674428	150.414670757597	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
ARACHDCOAtx	1654.29189079955	135.492374433154	Transport, peroxisomal		NA	intercompartmental	
ARACHDt2	7.43888300709014	160.077014023703	Transport, extracellular	10998.1	NA	intercompartmental	
ARACHDtr	2.60670814256622	174.622266798139	Transport, endoplasmic reticular		NA	intercompartmental	
ARACHt	7.41445879994251	125.179419780654	Transport, extracellular		NA	intercompartmental	
ARGLYSex	10.666256533504	150.284554317427	Transport, extracellular	9057.1 and 6520.1	NA	intercompartmental	
ARGt4	2.94204217165813	123.679430998435	Transport, extracellular	11254.1	NA	intercompartmental	
ARGtm	113.300672269233	122.389776656421	Transport, mitochondrial	83884.1 or 10166.1	NA	intercompartmental	
R_group_phosphotase_3	542.752970886112	96.6686360676708	Miscellaneous		fatty acid activation, cytosol	[c]	
ARTFR208	13.3335354285805	150.881465984147	R group synthesis		NA	intercompartmental	
ARTPLM3m	542.752970886112	96.6686360676708	R group synthesis		NA	[m]	
ASAH1	23561.8237054704	135.492953847393	Sphingolipid metabolism	427.1 or 427.2	NA	[l]	
ASCBt	1.44506530363431	115.291469310919	Transport, extracellular		NA	intercompartmental	
ASCBt4	1.76801447111406	141.5160065971	Transport, extracellular	9962.2 or 9963.1 or 9962.1 or 9963.2	NA	intercompartmental	
ASNNm	2477.81578267303	97.8320474735342	Alanine and aspartate metabolism	80150.1	NA	[m]	
ASNt4	1.810173621017	150.242468462279	Transport, extracellular	81539.1 or 11254.1 or 54407.1 or 55089.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	
ASNtm	2477.81578267303	97.8320474735342	Transport, mitochondrial		NA	intercompartmental	
ASNtN1	1.44143749992532	121.609728134056	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental	
ASPCTr	336081152556.11	131.201022954374	Pyrimidine synthesis	790.1	pyrimidine synthesis/ de novo	[c]	
ASPDt6	2.64373204081603	123.634604029227	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental	
ASPGLUm	93.3550295591926	105.894168919071	Transport, mitochondrial	8604.1 or 10165.1	malate-aspartate shuttle	intercompartmental	
ASPt6	276.265319602409	150.966991745898	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental	
ASPTAm	37.5107936512508	135.46030982226	Alanine and aspartate metabolism	2806.1	malate-aspartate shuttle	[m]	
ATP1ter	162.975131918017	122.390194691087	Transport, endoplasmic reticular		NA	intercompartmental	
ATP2ter	11.3016059341033	150.861256880083	Transport, endoplasmic reticular		NA	intercompartmental	
ATPH1e	749.751843503376	160.201344490128	Nucleotide interconversion	954.1 or 954.2 or 953.1 or 956.1 or 955.1 or 957.1	purine catabolism, cytosol	[e]	
ATPH2e	336081152556.11	131.201022954374	Nucleotide interconversion	954.2 or 954.1 or 953.1 or 956.1 or 955.1 or 957.1 or 377841.1	purine catabolism, cytosol	[e]	
ATPtm	3.23274822717784	166.302347968255	Transport, mitochondrial	291.1 or 293.1 or 292.1	NA	intercompartmental	
ATPtx	2.8541147686977	130.999384018857	Transport, peroxisomal		NA	intercompartmental	
B_MANNASEly	694482800603.884	103.167897397046	N-glycan degradation	4126.1	NA	[l]	
B3GALT3g	857830948863.077	130.726352089455	Sphingolipid metabolism	8706.4 or 8706.1 or 8706.3 or 8706.2	NA	[g]	
B3GALT41g	182635732933.509	97.8323302526748	Sphingolipid metabolism	8705.1	NA	[g]	
B3GALT43g	911376832024.419	135.492900167373	Sphingolipid metabolism	8705.1	NA	[g]	
B3GALT44g	620536244786.355	97.8323302526805	Sphingolipid metabolism	8705.1	NA	[g]	
B3GALT5g	857830948863.077	130.726352089455	Sphingolipid metabolism	10317.4 or 10317.1 or 10317.3 or 10317.2 or 10317.5	NA	[g]	
B3GNT310g	267195421132.871	97.832330252678	Blood group synthesis	10331.1	NA	[g]	
B3GNT51g	267195421132.871	97.832330252678	Blood group synthesis	84002.1	NA	[g]	
BAAT2x	0.823067699546776	140.391883926779	Bile acid synthesis	570.1	NA	[x]	
BAAT4x	147.822685012931	175.667037086771	Bile acid synthesis	570.1	NA	[x]	
BACCL	591.300324873934	150.968582063639	Biotin metabolism	3141.1	NA	[c]	
BACCLm	766.516898156252	146.678994560229	Biotin metabolism	3141.1	NA	[m]	
BALAtmr	708619090395.638	107.060561338779	Transport, mitochondrial		NA	intercompartmental	
BAMPPALDOX	881307655673.493	131.201022954376	Beta-Alanine metabolism	8854.2 or 501.1 or 216.1 or 224.1 or 8854.3 or 223.1 or 8854.1	NA	[c]	
BBHOX	859629955300.164	131.201022954376	Lysine metabolism	8424.1	lysine metabolism	[c]	
BDHm	40.2107314821139	106.50557454432	Nucleotide salvage pathway	622.2 or 622.3 or 622.1	ketolysis	[m]	
BHBt	3.51345924724246	122.093518858573	Transport, extracellular		NA	intercompartmental	
BHBtm	35.399670216756	157.809565014104	Transport, mitochondrial		NA	intercompartmental	
BILDGLCURt	50379.0431096379	138.797450334353	Transport, extracellular	10599.1	NA	intercompartmental	
BILGLCURt	4.63778482868368	172.647762324729	Transport, extracellular	10599.1 or 28234.1	NA	intercompartmental	
BILGLCURtr	121.073259174963	135.516185926512	Transport, endoplasmic reticular		NA	intercompartmental	
BILIRUBtr	7.60388124236899	122.295954524763	Transport, endoplasmic reticular		NA	intercompartmental	
BIOCYTtn	591.300324873934	150.968582063639	Transport, nuclear		NA	intercompartmental	
BMTer_U	449476.089999787	113.553237281589	Phosphatidylinositol phosphate metabolism	9488.1	NA	[r]	
BPNT2	1807.50632484912	96.6755152378939	Nucleotide interconversion	10380.1	NA	[c]	
BTND1n	591.300324873934	150.968582063639	Biotin metabolism	686.1	NA	[n]	
BTNDm	766.516898156252	146.678994560229	Biotin metabolism	686.1	NA	[m]	
BTNPL	591.300324873934	150.968582063639	Biotin metabolism	3141.1	NA	[c]	
BTNPLm	766.516898156252	146.678994560229	Biotin metabolism	3141.1	NA	[m]	
BTNt2	146.054585308544	96.6706232234624	Transport, extracellular	6566.1	NA	intercompartmental	
BTNtn	591.300324873934	150.968582063639	Transport, nuclear		NA	intercompartmental	
C14STRr	465.238655457819	140.076909268646	Cholesterol metabolism	7108.1	cholesterol synthesis	[r]	
C160CPT1	1.36269164568802	152.887485371879	Fatty acid oxidation	126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1	carnitine shuttle	[c]	
C160CPT2	1480.47311943156	124.01790828621	Fatty acid oxidation	1376.1 or 1374.1	carnitine shuttle	[m]	
C160CRNt	2.31792836633879	131.378761894793	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
C161CPT1	303.362830538721	100.964413603121	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]	
C161CPT12	1291.62743184722	150.970154790216	Fatty acid oxidation	126129.1 or 1375.3 or 1375.1 or 1375.2 or 1374.1 or 1375.4	carnitine shuttle	[c]	
C161CPT22	438.605667513043	102.700646128643	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
C161CRN2t	3.65763559198434	122.141557018564	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
C161CRNt	3.62889329304043	146.374400495266	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
C180CPT1	567.562061792577	100.96621303097	Fatty acid oxidation	1375.4 or 1375.2 or 126129.1 or 1375.1 or 1374.1 or 1375.3	carnitine shuttle	[c]	
C180CPT2	381.769777139566	150.96834891577	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
C180CRNt	4.76938326139237	150.731773605432	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
C181CPT1	1.75062372821202	150.248450184254	Fatty acid oxidation	126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1 or 1375.4	carnitine shuttle	[c]	
C181CPT2	1.75673868174253	159.571500805444	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
C181CRNt	4.2974268203054	106.876719470071	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
C204CPT1	240.972299025607	159.190680423691	Fatty acid oxidation	1374.1 or 1375.4 or 1375.1 or 1375.3 or 1375.2 or 126129.1	carnitine shuttle	[c]	
C204CPT2	87.5064037622258	97.825968524842	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
C204CRNt	1.46981709288295	131.135020845575	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
C226CPT1	69.1088064318651	116.076508430955	Fatty acid oxidation	126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1 or 1375.4	carnitine shuttle	[c]	
C226CPT2	69.1088064318651	116.076508430955	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
C3STDH1r	465.238655457819	140.076909268646	Cholesterol metabolism	50814.1	NA	[r]	
C3STKR2r	25018.7637987083	183.286372572092	Cholesterol metabolism	3295.1	cholesterol synthesis	[r]	
C4STMO1r	14328.1480032991	97.8322368260523	Cholesterol metabolism	6307.1	cholesterol synthesis	[r]	
C4STMO2r	25018.7637987083	183.286372572092	Cholesterol metabolism	6307.1 or 50814.1	NA	[r]	
CAATPS	16086.9418238193	135.492838415852	Transport, extracellular	492.1 or 491.1 or 490.1 or 493.1	NA	intercompartmental	
CAt7r	6.59667657772674	106.902409017364	Transport, extracellular	6547.6 or 6547.4 or 6547.2 or 6546.1 or 6547.1 or 6547.5 or 6543.1 or 6547.3	NA	intercompartmental	
